"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","database","background","foreground_genes_tested","background_genes_tested","expression_cluster","n_cluster_genes","pathway_theme","pathway_scope"
"ko05145","Toxoplasmosis","2/194","6/698",0.333333333333333,1.19931271477663,0.303990189662509,0.53158880290348,1,1,"LOC126267772/LOC126267773",2,"KEGG_pathway","All fat body DEGs in heatmap",194,698,"DEG cluster 3+4",888,"Other KEGG pathway","Core metabolism or cross-domain"
"ko00071","Fatty acid degradation","3/194","10/698",0.3,1.07938144329897,0.156756932928673,0.55734565624621,1,1,"LOC126341660/LOC126266840/LOC126268198",3,"KEGG_pathway","All fat body DEGs in heatmap",194,698,"DEG cluster 3+4",888,"Lipid and membrane metabolism","Core metabolism or cross-domain"
"ko00620","Pyruvate metabolism","3/194","10/698",0.3,1.07938144329897,0.156756932928673,0.55734565624621,1,1,"LOC126274964/LOC126266840/LOC126278052",3,"KEGG_pathway","All fat body DEGs in heatmap",194,698,"DEG cluster 3+4",888,"Carbohydrate and energy metabolism","Core metabolism or cross-domain"
"ko04919","Thyroid hormone signaling pathway","3/194","10/698",0.3,1.07938144329897,0.156756932928673,0.55734565624621,1,1,"LOC126328409/LOC126268161/LOC126278442",3,"KEGG_pathway","All fat body DEGs in heatmap",194,698,"DEG cluster 3+4",888,"Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko04971","Gastric acid secretion","3/194","10/698",0.3,1.07938144329897,0.156756932928673,0.55734565624621,1,1,"LOC126353858/LOC126298918/LOC126335781",3,"KEGG_pathway","All fat body DEGs in heatmap",194,698,"DEG cluster 3+4",888,"Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko04979","Cholesterol metabolism","3/194","10/698",0.3,1.07938144329897,0.156756932928673,0.55734565624621,1,1,"LOC126291813/LOC126335155/LOC126292019",3,"KEGG_pathway","All fat body DEGs in heatmap",194,698,"DEG cluster 3+4",888,"Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko04114","Oocyte meiosis","4/194","14/698",0.285714285714286,1.0279823269514,0.065572505686543,0.575960674246079,1,1,"LOC126353858/LOC126297745/LOC126335781/LOC126297744",4,"KEGG_pathway","All fat body DEGs in heatmap",194,698,"DEG cluster 3+4",888,"Cellular process","Eukaryote/metazoan-compatible"
"ko04723","Retrograde endocannabinoid signaling","4/194","14/698",0.285714285714286,1.0279823269514,0.065572505686543,0.575960674246079,1,1,"LOC126366011/LOC126278890/LOC126335781/LOC126278974",4,"KEGG_pathway","All fat body DEGs in heatmap",194,698,"DEG cluster 3+4",888,"Other KEGG pathway","Core metabolism or cross-domain"
"ko04972","Pancreatic secretion","4/194","14/698",0.285714285714286,1.0279823269514,0.065572505686543,0.575960674246079,1,1,"LOC126299360/LOC126298918/LOC126335781/LOC126285116",4,"KEGG_pathway","All fat body DEGs in heatmap",194,698,"DEG cluster 3+4",888,"Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko05231","Choline metabolism in cancer","4/194","14/698",0.285714285714286,1.0279823269514,0.065572505686543,0.575960674246079,1,1,"LOC126299180/LOC126356631/LOC126355571/LOC126356221",4,"KEGG_pathway","All fat body DEGs in heatmap",194,698,"DEG cluster 3+4",888,"Reference disease pathway","Reference disease pathway"
"ko01200","Carbon metabolism","7/194","26/698",0.269230769230769,0.968675654242664,-0.100922042719872,0.615915702012535,1,1,"LOC126349907/LOC126295405/LOC126298400/LOC126334596/LOC126274964/LOC126335242/LOC126284404",7,"KEGG_pathway","All fat body DEGs in heatmap",194,698,"DEG cluster 3+4",888,"Carbohydrate and energy metabolism","Broad KEGG reference map"
"ko00340","Histidine metabolism","2/194","7/698",0.285714285714286,1.0279823269514,0.0461313122575646,0.623029433779958,1,1,"LOC126266840/LOC126335010",2,"KEGG_pathway","All fat body DEGs in heatmap",194,698,"DEG cluster 3+4",888,"Amino acid and nitrogen metabolism","Core metabolism or cross-domain"
"ko04072","Phospholipase D signaling pathway","2/194","7/698",0.285714285714286,1.0279823269514,0.0461313122575646,0.623029433779958,1,1,"LOC126298774/LOC126335781",2,"KEGG_pathway","All fat body DEGs in heatmap",194,698,"DEG cluster 3+4",888,"Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko04612","Antigen processing and presentation","2/194","7/698",0.285714285714286,1.0279823269514,0.0461313122575646,0.623029433779958,1,1,"LOC126360693/LOC126292150",2,"KEGG_pathway","All fat body DEGs in heatmap",194,698,"DEG cluster 3+4",888,"Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko04730","Long-term depression","2/194","7/698",0.285714285714286,1.0279823269514,0.0461313122575646,0.623029433779958,1,1,"LOC126354714/LOC126281618",2,"KEGG_pathway","All fat body DEGs in heatmap",194,698,"DEG cluster 3+4",888,"Other KEGG pathway","Core metabolism or cross-domain"
"ko04916","Melanogenesis","2/194","7/698",0.285714285714286,1.0279823269514,0.0461313122575646,0.623029433779958,1,1,"LOC126353858/LOC126335781",2,"KEGG_pathway","All fat body DEGs in heatmap",194,698,"DEG cluster 3+4",888,"Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko04918","Thyroid hormone synthesis","2/194","7/698",0.285714285714286,1.0279823269514,0.0461313122575646,0.623029433779958,1,1,"LOC126335781/LOC126267153",2,"KEGG_pathway","All fat body DEGs in heatmap",194,698,"DEG cluster 3+4",888,"Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko05168","Herpes simplex virus 1 infection","2/194","7/698",0.285714285714286,1.0279823269514,0.0461313122575646,0.623029433779958,1,1,"LOC126297745/LOC126297744",2,"KEGG_pathway","All fat body DEGs in heatmap",194,698,"DEG cluster 3+4",888,"Other KEGG pathway","Core metabolism or cross-domain"
"ko00010","Glycolysis / Gluconeogenesis","3/194","11/698",0.272727272727273,0.981255857544517,-0.0388495091560768,0.62929936512077,1,1,"LOC126274964/LOC126266840/LOC126278052",3,"KEGG_pathway","All fat body DEGs in heatmap",194,698,"DEG cluster 3+4",888,"Carbohydrate and energy metabolism","Core metabolism or cross-domain"
"ko00051","Fructose and mannose metabolism","3/194","11/698",0.272727272727273,0.981255857544517,-0.0388495091560768,0.62929936512077,1,1,"LOC126281438/LOC126281975/LOC126281974",3,"KEGG_pathway","All fat body DEGs in heatmap",194,698,"DEG cluster 3+4",888,"Carbohydrate and energy metabolism","Core metabolism or cross-domain"
"ko00310","Lysine degradation","3/194","11/698",0.272727272727273,0.981255857544517,-0.0388495091560768,0.62929936512077,1,1,"LOC126266840/LOC126335709/LOC126284404",3,"KEGG_pathway","All fat body DEGs in heatmap",194,698,"DEG cluster 3+4",888,"Other KEGG pathway","Core metabolism or cross-domain"
"ko04010","MAPK signaling pathway","4/194","15/698",0.266666666666667,0.959450171821306,-0.0984297272787131,0.637021366011165,1,1,"LOC126299077/LOC126267308/LOC126266679/LOC126281292",4,"KEGG_pathway","All fat body DEGs in heatmap",194,698,"DEG cluster 3+4",888,"Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko00350","Tyrosine metabolism","3/194","12/698",0.25,0.899484536082474,-0.217752641685685,0.692792723623051,1,1,"LOC126298490/LOC126335010/LOC126355886",3,"KEGG_pathway","All fat body DEGs in heatmap",194,698,"DEG cluster 3+4",888,"Amino acid and nitrogen metabolism","Core metabolism or cross-domain"
"ko00410","beta-Alanine metabolism","3/194","12/698",0.25,0.899484536082474,-0.217752641685685,0.692792723623051,1,1,"LOC126298632/LOC126266840/LOC126297821",3,"KEGG_pathway","All fat body DEGs in heatmap",194,698,"DEG cluster 3+4",888,"Amino acid and nitrogen metabolism","Core metabolism or cross-domain"
"ko04261","Adrenergic signaling in cardiomyocytes","3/194","12/698",0.25,0.899484536082474,-0.217752641685685,0.692792723623051,1,1,"LOC126353858/LOC126335781/LOC126353956",3,"KEGG_pathway","All fat body DEGs in heatmap",194,698,"DEG cluster 3+4",888,"Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko04510","Focal adhesion","3/194","12/698",0.25,0.899484536082474,-0.217752641685685,0.692792723623051,1,1,"LOC126267772/LOC126267773/LOC126281292",3,"KEGG_pathway","All fat body DEGs in heatmap",194,698,"DEG cluster 3+4",888,"Cellular process","Eukaryote/metazoan-compatible"
"ko00680","Methane metabolism","2/194","8/698",0.25,0.899484536082474,-0.177278192613039,0.700068055017666,1,1,"LOC126349907/LOC126295405",2,"KEGG_pathway","All fat body DEGs in heatmap",194,698,"DEG cluster 3+4",888,"Other KEGG pathway","Core metabolism or cross-domain"
"ko04213","Longevity regulating pathway - multiple species","2/194","8/698",0.25,0.899484536082474,-0.177278192613039,0.700068055017666,1,1,"LOC126354439/LOC126335781",2,"KEGG_pathway","All fat body DEGs in heatmap",194,698,"DEG cluster 3+4",888,"Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko04371","Apelin signaling pathway","2/194","8/698",0.25,0.899484536082474,-0.177278192613039,0.700068055017666,1,1,"LOC126353858/LOC126335781",2,"KEGG_pathway","All fat body DEGs in heatmap",194,698,"DEG cluster 3+4",888,"Cellular process","Eukaryote/metazoan-compatible"
"ko04926","Relaxin signaling pathway","2/194","8/698",0.25,0.899484536082474,-0.177278192613039,0.700068055017666,1,1,"LOC126335869/LOC126335781",2,"KEGG_pathway","All fat body DEGs in heatmap",194,698,"DEG cluster 3+4",888,"Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko04975","Fat digestion and absorption","2/194","8/698",0.25,0.899484536082474,-0.177278192613039,0.700068055017666,1,1,"LOC126298774/LOC126285116",2,"KEGG_pathway","All fat body DEGs in heatmap",194,698,"DEG cluster 3+4",888,"Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko04977","Vitamin digestion and absorption","2/194","8/698",0.25,0.899484536082474,-0.177278192613039,0.700068055017666,1,1,"LOC126285316/LOC126312349",2,"KEGG_pathway","All fat body DEGs in heatmap",194,698,"DEG cluster 3+4",888,"Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko05204","Chemical carcinogenesis - DNA adducts","7/194","29/698",0.241379310344828,0.868467827941699,-0.448559354128115,0.739753989068889,1,1,"LOC126293679/LOC126272928/LOC126336627/LOC126336697/LOC126281404/LOC126293680/LOC126282422",7,"KEGG_pathway","All fat body DEGs in heatmap",194,698,"DEG cluster 3+4",888,"Genetic information processing","Reference disease pathway"
"ko01212","Fatty acid metabolism","3/194","13/698",0.230769230769231,0.830293417922284,-0.382936764005973,0.747770937836396,1,1,"LOC126341660/LOC126335171/LOC126268198",3,"KEGG_pathway","All fat body DEGs in heatmap",194,698,"DEG cluster 3+4",888,"Lipid and membrane metabolism","Broad KEGG reference map"
"ko04070","Phosphatidylinositol signaling system","2/194","9/698",0.222222222222222,0.799541809851088,-0.37526445888245,0.76361295501995,1,1,"LOC126353858/LOC126299253",2,"KEGG_pathway","All fat body DEGs in heatmap",194,698,"DEG cluster 3+4",888,"Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko04152","AMPK signaling pathway","2/194","9/698",0.222222222222222,0.799541809851088,-0.37526445888245,0.76361295501995,1,1,"LOC126278052/LOC126353956",2,"KEGG_pathway","All fat body DEGs in heatmap",194,698,"DEG cluster 3+4",888,"Cellular process","Eukaryote/metazoan-compatible"
"ko04530","Tight junction","2/194","9/698",0.222222222222222,0.799541809851088,-0.37526445888245,0.76361295501995,1,1,"LOC126285035/LOC126328409",2,"KEGG_pathway","All fat body DEGs in heatmap",194,698,"DEG cluster 3+4",888,"Cellular process","Eukaryote/metazoan-compatible"
"ko05222","Small cell lung cancer","2/194","9/698",0.222222222222222,0.799541809851088,-0.37526445888245,0.76361295501995,1,1,"LOC126267772/LOC126267773",2,"KEGG_pathway","All fat body DEGs in heatmap",194,698,"DEG cluster 3+4",888,"Reference disease pathway","Reference disease pathway"
"ko00980","Metabolism of xenobiotics by cytochrome P450","7/194","30/698",0.233333333333333,0.839518900343643,-0.557055252404185,0.774208245227395,1,1,"LOC126293679/LOC126272928/LOC126336627/LOC126336697/LOC126281404/LOC126293680/LOC126282422",7,"KEGG_pathway","All fat body DEGs in heatmap",194,698,"DEG cluster 3+4",888,"Detoxification and secondary metabolism","Core metabolism or cross-domain"
"ko00040","Pentose and glucuronate interconversions","5/194","22/698",0.227272727272727,0.817713214620431,-0.538635737239178,0.778097838503362,1,1,"LOC126272928/LOC126336627/LOC126281438/LOC126281975/LOC126281974",5,"KEGG_pathway","All fat body DEGs in heatmap",194,698,"DEG cluster 3+4",888,"Carbohydrate and energy metabolism","Core metabolism or cross-domain"
"ko05165","Human papillomavirus infection","4/194","18/698",0.222222222222222,0.799541809851088,-0.534204555211966,0.783857353825216,1,1,"LOC126267772/LOC126274964/LOC126267711/LOC126267773",4,"KEGG_pathway","All fat body DEGs in heatmap",194,698,"DEG cluster 3+4",888,"Other KEGG pathway","Core metabolism or cross-domain"
"ko00510","N-Glycan biosynthesis","1/194","5/698",0.2,0.719587628865979,-0.390137359624226,0.804805195677758,1,1,"LOC126336838",1,"KEGG_pathway","All fat body DEGs in heatmap",194,698,"DEG cluster 3+4",888,"Other KEGG pathway","Core metabolism or cross-domain"
"ko00600","Sphingolipid metabolism","1/194","5/698",0.2,0.719587628865979,-0.390137359624226,0.804805195677758,1,1,"LOC126298123",1,"KEGG_pathway","All fat body DEGs in heatmap",194,698,"DEG cluster 3+4",888,"Lipid and membrane metabolism","Core metabolism or cross-domain"
"ko00760","Nicotinate and nicotinamide metabolism","1/194","5/698",0.2,0.719587628865979,-0.390137359624226,0.804805195677758,1,1,"LOC126356050",1,"KEGG_pathway","All fat body DEGs in heatmap",194,698,"DEG cluster 3+4",888,"Other KEGG pathway","Core metabolism or cross-domain"
"ko04062","Chemokine signaling pathway","1/194","5/698",0.2,0.719587628865979,-0.390137359624226,0.804805195677758,1,1,"LOC126335781",1,"KEGG_pathway","All fat body DEGs in heatmap",194,698,"DEG cluster 3+4",888,"Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko04621","NOD-like receptor signaling pathway","1/194","5/698",0.2,0.719587628865979,-0.390137359624226,0.804805195677758,1,1,"LOC126354582",1,"KEGG_pathway","All fat body DEGs in heatmap",194,698,"DEG cluster 3+4",888,"Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko04961","Endocrine and other factor-regulated calcium reabsorption","1/194","5/698",0.2,0.719587628865979,-0.390137359624226,0.804805195677758,1,1,"LOC126277867",1,"KEGG_pathway","All fat body DEGs in heatmap",194,698,"DEG cluster 3+4",888,"Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko05134","Legionellosis","1/194","5/698",0.2,0.719587628865979,-0.390137359624226,0.804805195677758,1,1,"LOC126281729",1,"KEGG_pathway","All fat body DEGs in heatmap",194,698,"DEG cluster 3+4",888,"Other KEGG pathway","Core metabolism or cross-domain"
"ko05217","Basal cell carcinoma","1/194","5/698",0.2,0.719587628865979,-0.390137359624226,0.804805195677758,1,1,"LOC126278442",1,"KEGG_pathway","All fat body DEGs in heatmap",194,698,"DEG cluster 3+4",888,"Reference disease pathway","Reference disease pathway"
"ko00480","Glutathione metabolism","5/194","23/698",0.217391304347826,0.782160466158673,-0.658643964276831,0.812889852449719,1,1,"LOC126283989/LOC126336697/LOC126281404/LOC126335242/LOC126282422",5,"KEGG_pathway","All fat body DEGs in heatmap",194,698,"DEG cluster 3+4",888,"Detoxification and secondary metabolism","Core metabolism or cross-domain"
"ko04141","Protein processing in endoplasmic reticulum","2/194","10/698",0.2,0.719587628865979,-0.55373877605973,0.815179779713385,1,1,"LOC126297745/LOC126297744",2,"KEGG_pathway","All fat body DEGs in heatmap",194,698,"DEG cluster 3+4",888,"Cellular process","Eukaryote/metazoan-compatible"
"ko04976","Bile secretion","4/194","19/698",0.210526315789474,0.757460661964189,-0.664547589507845,0.820889508908482,1,1,"LOC126293679/LOC126268161/LOC126335781/LOC126293680",4,"KEGG_pathway","All fat body DEGs in heatmap",194,698,"DEG cluster 3+4",888,"Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko00561","Glycerolipid metabolism","3/194","15/698",0.2,0.71958762886598,-0.680666588639235,0.83403001156213,1,1,"LOC126284341/LOC126298774/LOC126266840",3,"KEGG_pathway","All fat body DEGs in heatmap",194,698,"DEG cluster 3+4",888,"Lipid and membrane metabolism","Core metabolism or cross-domain"
"ko04151","PI3K-Akt signaling pathway","3/194","15/698",0.2,0.71958762886598,-0.680666588639235,0.83403001156213,1,1,"LOC126267772/LOC126267773/LOC126278052",3,"KEGG_pathway","All fat body DEGs in heatmap",194,698,"DEG cluster 3+4",888,"Cellular process","Eukaryote/metazoan-compatible"
"ko04540","Gap junction","2/194","11/698",0.181818181818182,0.654170571696345,-0.716773443929618,0.856486538511743,1,1,"LOC126335781/LOC126281618",2,"KEGG_pathway","All fat body DEGs in heatmap",194,698,"DEG cluster 3+4",888,"Cellular process","Eukaryote/metazoan-compatible"
"ko05012","Parkinson disease","2/194","11/698",0.181818181818182,0.654170571696345,-0.716773443929618,0.856486538511743,1,1,"LOC126338336/LOC126266804",2,"KEGG_pathway","All fat body DEGs in heatmap",194,698,"DEG cluster 3+4",888,"Reference disease pathway","Reference disease pathway"
"ko00062","Fatty acid elongation","1/194","6/698",0.166666666666667,0.599656357388316,-0.610600984408316,0.859448474232614,1,1,"LOC126335171",1,"KEGG_pathway","All fat body DEGs in heatmap",194,698,"DEG cluster 3+4",888,"Lipid and membrane metabolism","Core metabolism or cross-domain"
"ko00650","Butanoate metabolism","1/194","6/698",0.166666666666667,0.599656357388316,-0.610600984408316,0.859448474232614,1,1,"LOC126298632",1,"KEGG_pathway","All fat body DEGs in heatmap",194,698,"DEG cluster 3+4",888,"Carbohydrate and energy metabolism","Core metabolism or cross-domain"
"ko04144","Endocytosis","1/194","6/698",0.166666666666667,0.599656357388316,-0.610600984408316,0.859448474232614,1,1,"LOC126299278",1,"KEGG_pathway","All fat body DEGs in heatmap",194,698,"DEG cluster 3+4",888,"Cellular process","Eukaryote/metazoan-compatible"
"ko04722","Neurotrophin signaling pathway","1/194","6/698",0.166666666666667,0.599656357388316,-0.610600984408316,0.859448474232614,1,1,"LOC126353858",1,"KEGG_pathway","All fat body DEGs in heatmap",194,698,"DEG cluster 3+4",888,"Other KEGG pathway","Core metabolism or cross-domain"
"ko04745","Phototransduction - fly","1/194","6/698",0.166666666666667,0.599656357388316,-0.610600984408316,0.859448474232614,1,1,"LOC126353858",1,"KEGG_pathway","All fat body DEGs in heatmap",194,698,"DEG cluster 3+4",888,"Other KEGG pathway","Core metabolism or cross-domain"
"ko05167","Kaposi sarcoma-associated herpesvirus infection","1/194","6/698",0.166666666666667,0.599656357388316,-0.610600984408316,0.859448474232614,1,1,"LOC126353858",1,"KEGG_pathway","All fat body DEGs in heatmap",194,698,"DEG cluster 3+4",888,"Other KEGG pathway","Core metabolism or cross-domain"
"ko05214","Glioma","1/194","6/698",0.166666666666667,0.599656357388316,-0.610600984408316,0.859448474232614,1,1,"LOC126353858",1,"KEGG_pathway","All fat body DEGs in heatmap",194,698,"DEG cluster 3+4",888,"Reference disease pathway","Reference disease pathway"
