"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","database","background","foreground_genes_tested","background_genes_tested","original_branch","n_branch_genes"
"ko05200","Pathways in cancer","16/275","43/698",0.372093023255814,0.944439746300211,-0.303033296474323,0.67569644358431,1,1,"LOC126331335/LOC126336713/LOC126266832/LOC126336888/LOC126267315/LOC126266752/LOC126335021/LOC126354850/LOC126334974/LOC126281690/LOC126297585/LOC126267042/LOC126282396/LOC126291792/LOC126278346/LOC126281608",16,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"Branch 1",1086
"ko00380","Tryptophan metabolism","4/275","11/698",0.363636363636364,0.92297520661157,-0.207472752347697,0.690956300208379,1,1,"LOC126350022/LOC126336251/LOC126336244/LOC126281446",4,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"Branch 1",1086
"ko00562","Inositol phosphate metabolism","4/275","11/698",0.363636363636364,0.92297520661157,-0.207472752347697,0.690956300208379,1,1,"LOC126279052/LOC126335256/LOC126277893/LOC126322655",4,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"Branch 1",1086
"ko04911","Insulin secretion","4/275","11/698",0.363636363636364,0.92297520661157,-0.207472752347697,0.690956300208379,1,1,"LOC126361668/LOC126297585/LOC126354710/LOC126281608",4,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"Branch 1",1086
"ko01230","Biosynthesis of amino acids","8/275","22/698",0.363636363636364,0.92297520661157,-0.295788364981468,0.693235667525981,1,1,"LOC126333363/LOC126298221/LOC126293368/LOC126281532/LOC126284898/LOC126335505/LOC126325353/LOC126365941",8,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"Branch 1",1086
"ko04015","Rap1 signaling pathway","5/275","14/698",0.357142857142857,0.906493506493506,-0.284767413424877,0.707135406196763,1,1,"LOC126299291/LOC126267042/LOC126354710/LOC126354218/LOC126281608",5,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"Branch 1",1086
"ko04714","Thermogenesis","5/275","14/698",0.357142857142857,0.906493506493506,-0.284767413424877,0.707135406196763,1,1,"LOC126332411/LOC126355586/LOC126299291/LOC126268200/LOC126297585",5,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"Branch 1",1086
"ko05206","MicroRNAs in cancer","5/275","14/698",0.357142857142857,0.906493506493506,-0.284767413424877,0.707135406196763,1,1,"LOC126271923/LOC126354850/LOC126334974/LOC126353951/LOC126281608",5,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"Branch 1",1086
"ko05418","Fluid shear stress and atherosclerosis","6/275","17/698",0.352941176470588,0.895828877005348,-0.350357003275409,0.721886172396927,1,1,"LOC126331335/LOC126336713/LOC126336888/LOC126298299/LOC126299291/LOC126282396",6,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"Branch 1",1086
"ko00270","Cysteine and methionine metabolism","3/275","9/698",0.333333333333333,0.846060606060606,-0.374519097740104,0.758333529782846,1,1,"LOC126333363/LOC126271923/LOC126334561",3,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"Branch 1",1086
"ko04070","Phosphatidylinositol signaling system","3/275","9/698",0.333333333333333,0.846060606060606,-0.374519097740104,0.758333529782846,1,1,"LOC126279052/LOC126322655/LOC126281608",3,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"Branch 1",1086
"ko04915","Estrogen signaling pathway","3/275","9/698",0.333333333333333,0.846060606060606,-0.374519097740104,0.758333529782846,1,1,"LOC126266662/LOC126298572/LOC126297585",3,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"Branch 1",1086
"ko05164","Influenza A","3/275","9/698",0.333333333333333,0.846060606060606,-0.374519097740104,0.758333529782846,1,1,"LOC126266662/LOC126299291/LOC126281608",3,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"Branch 1",1086
"ko00020","Citrate cycle (TCA cycle)","2/275","6/698",0.333333333333333,0.846060606060606,-0.305129995513379,0.75835722639538,1,1,"LOC126335505/LOC126365941",2,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"Branch 1",1086
