"foreground_set","pathway_theme","pathway_scope","term_id","term_name","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","Count","gene_id","Description","gene_biotype","DEG_context","comparisons","directions","max_abs_log2FC","min_padj"
"Expression cluster 1","Detoxification and secondary metabolism","Core metabolism or cross-domain","ko00480","Glutathione metabolism","13/260","59/3456",0.00032023944296081,0.00578116468081883,0.00578116468081883,13,"LOC126284808","spermine synthase-like","protein_coding","Infection within diet","infection_diet83","Control diet 83",1.06539387582938,0.00168666378872652
"Expression cluster 1","Detoxification and secondary metabolism","Core metabolism or cross-domain","ko00480","Glutathione metabolism","13/260","59/3456",0.00032023944296081,0.00578116468081883,0.00578116468081883,13,"LOC126297494","glucose-6-phosphate 1-dehydrogenase","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50; infection_diet83","Average control; Control diet 50; Control diet 83",1.38413773041172,3.00305620589176e-08
"Expression cluster 1","Detoxification and secondary metabolism","Core metabolism or cross-domain","ko00480","Glutathione metabolism","13/260","59/3456",0.00032023944296081,0.00578116468081883,0.00578116468081883,13,"LOC126331335","microsomal glutathione S-transferase 1-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50; infection_diet83","Average control; Control diet 50; Control diet 83",2.43964828930487,1.47294560817109e-07
"Expression cluster 1","Detoxification and secondary metabolism","Core metabolism or cross-domain","ko00480","Glutathione metabolism","13/260","59/3456",0.00032023944296081,0.00578116468081883,0.00578116468081883,13,"LOC126335505","isocitrate dehydrogenase [NADP] cytoplasmic","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.35748613988231,2.60443555613489e-09
"Expression cluster 1","Detoxification and secondary metabolism","Core metabolism or cross-domain","ko00480","Glutathione metabolism","13/260","59/3456",0.00032023944296081,0.00578116468081883,0.00578116468081883,13,"LOC126336692","glutathione S-transferase-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",1.29084742475274,0.000187888352276763
"Expression cluster 1","Detoxification and secondary metabolism","Core metabolism or cross-domain","ko00480","Glutathione metabolism","13/260","59/3456",0.00032023944296081,0.00578116468081883,0.00578116468081883,13,"LOC126336695","glutathione S-transferase-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.5744018540379,1.60111953504433e-09
"Expression cluster 1","Detoxification and secondary metabolism","Core metabolism or cross-domain","ko00480","Glutathione metabolism","13/260","59/3456",0.00032023944296081,0.00578116468081883,0.00578116468081883,13,"LOC126336713","glutathione S-transferase 1-like","protein_coding","Infection within diet","infection_average_all_diets","Average control",1.38648498580568,0.0321237694573588
"Expression cluster 1","Detoxification and secondary metabolism","Core metabolism or cross-domain","ko00480","Glutathione metabolism","13/260","59/3456",0.00032023944296081,0.00578116468081883,0.00578116468081883,13,"LOC126336724","glutathione S-transferase 1-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50","Average control; Control diet 50",2.46225258436274,0.0142453289475936
"Expression cluster 1","Detoxification and secondary metabolism","Core metabolism or cross-domain","ko00480","Glutathione metabolism","13/260","59/3456",0.00032023944296081,0.00578116468081883,0.00578116468081883,13,"LOC126336888","glutathione S-transferase 1-1-like","protein_coding","Infection within diet","infection_average_all_diets","Average control",1.11572359561155,0.00291462589470582
"Expression cluster 1","Carbohydrate and energy metabolism","Core metabolism or cross-domain","ko00052","Galactose metabolism","7/260","24/3456",0.00142946167293813,0.024515267690889,0.024515267690889,7,"LOC126277907","UDP-glucose 4-epimerase","protein_coding","Infection within diet","infection_diet50","Control diet 50",1.22889860621434,0.0330778557109033
"Expression cluster 1","Carbohydrate and energy metabolism","Core metabolism or cross-domain","ko00052","Galactose metabolism","7/260","24/3456",0.00142946167293813,0.024515267690889,0.024515267690889,7,"LOC126281492","myogenesis-regulating glycosidase-like","protein_coding","Infection within diet","infection_average_all_diets","Average control",3.13924883550372,0.0474432653917825
"Expression cluster 1","Carbohydrate and energy metabolism","Core metabolism or cross-domain","ko00052","Galactose metabolism","7/260","24/3456",0.00142946167293813,0.024515267690889,0.024515267690889,7,"LOC126283957","aldo-keto reductase family 1 member B1-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet83","Average control; Control diet 33; Control diet 83",1.92256546015585,5.30845871046262e-06
"Expression cluster 1","Carbohydrate and energy metabolism","Core metabolism or cross-domain","ko00052","Galactose metabolism","7/260","24/3456",0.00142946167293813,0.024515267690889,0.024515267690889,7,"LOC126283960","aldo-keto reductase family 1 member B1-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",1.85723375393321,1.18748025045249e-06
"Expression cluster 1","Carbohydrate and energy metabolism","Core metabolism or cross-domain","ko00052","Galactose metabolism","7/260","24/3456",0.00142946167293813,0.024515267690889,0.024515267690889,7,"LOC126291591","UTP--glucose-1-phosphate uridylyltransferase-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33","Average control; Control diet 33",1.56720615785429,1.5084528198661e-05
"Expression cluster 1","Carbohydrate and energy metabolism","Core metabolism or cross-domain","ko00052","Galactose metabolism","7/260","24/3456",0.00142946167293813,0.024515267690889,0.024515267690889,7,"LOC126299071","probable galactose-1-phosphate uridylyltransferase","protein_coding","Infection within diet","infection_diet83","Control diet 83",1.01435495293276,0.0187657114237617
"Expression cluster 1","Carbohydrate and energy metabolism","Core metabolism or cross-domain","ko00052","Galactose metabolism","7/260","24/3456",0.00142946167293813,0.024515267690889,0.024515267690889,7,"LOC126357545","aldo-keto reductase family 1 member B1-like","protein_coding","Infection within diet","infection_average_all_diets","Average control",1.14412579457218,0.00105197622655255
"Expression cluster 1","Other KEGG pathway","Core metabolism or cross-domain","ko00520","Amino sugar and nucleotide sugar metabolism","9/260","39/3456",0.00191162192823545,0.0285081009297721,0.0285081009297721,9,"LOC126266657","UDP-glucose 6-dehydrogenase","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33","Average control; Control diet 33",1.90797128679859,5.50656974051229e-05
"Expression cluster 1","Other KEGG pathway","Core metabolism or cross-domain","ko00520","Amino sugar and nucleotide sugar metabolism","9/260","39/3456",0.00191162192823545,0.0285081009297721,0.0285081009297721,9,"LOC126267263","N-acetylneuraminate lyase-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",2.3388311803034,3.50857867308092e-12
"Expression cluster 1","Other KEGG pathway","Core metabolism or cross-domain","ko00520","Amino sugar and nucleotide sugar metabolism","9/260","39/3456",0.00191162192823545,0.0285081009297721,0.0285081009297721,9,"LOC126271949","chitin synthase chs-2","protein_coding","Infection within diet","infection_diet33","Control diet 33",1.18611886690572,0.0433733197597904
"Expression cluster 1","Other KEGG pathway","Core metabolism or cross-domain","ko00520","Amino sugar and nucleotide sugar metabolism","9/260","39/3456",0.00191162192823545,0.0285081009297721,0.0285081009297721,9,"LOC126272931","beta-hexosaminidase subunit beta-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.40912475065424,2.86427733546301e-06
"Expression cluster 1","Other KEGG pathway","Core metabolism or cross-domain","ko00520","Amino sugar and nucleotide sugar metabolism","9/260","39/3456",0.00191162192823545,0.0285081009297721,0.0285081009297721,9,"LOC126277907","UDP-glucose 4-epimerase","protein_coding","Infection within diet","infection_diet50","Control diet 50",1.22889860621434,0.0330778557109033
"Expression cluster 1","Other KEGG pathway","Core metabolism or cross-domain","ko00520","Amino sugar and nucleotide sugar metabolism","9/260","39/3456",0.00191162192823545,0.0285081009297721,0.0285081009297721,9,"LOC126291591","UTP--glucose-1-phosphate uridylyltransferase-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33","Average control; Control diet 33",1.56720615785429,1.5084528198661e-05
"Expression cluster 1","Other KEGG pathway","Core metabolism or cross-domain","ko00520","Amino sugar and nucleotide sugar metabolism","9/260","39/3456",0.00191162192823545,0.0285081009297721,0.0285081009297721,9,"LOC126299071","probable galactose-1-phosphate uridylyltransferase","protein_coding","Infection within diet","infection_diet83","Control diet 83",1.01435495293276,0.0187657114237617
"Expression cluster 1","Other KEGG pathway","Core metabolism or cross-domain","ko00520","Amino sugar and nucleotide sugar metabolism","9/260","39/3456",0.00191162192823545,0.0285081009297721,0.0285081009297721,9,"LOC126299078","UDP-N-acetylhexosamine pyrophosphorylase","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50","Average control; Control diet 50",1.2428017416964,0.00010335867658241
"Expression cluster 1","Other KEGG pathway","Core metabolism or cross-domain","ko00520","Amino sugar and nucleotide sugar metabolism","9/260","39/3456",0.00191162192823545,0.0285081009297721,0.0285081009297721,9,"LOC126354818","chitooligosaccharidolytic beta-N-acetylglucosaminidase-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33","Average control; Control diet 33",1.67871278594546,0.000951682693410042
"Expression cluster 1","Carbohydrate and energy metabolism","Core metabolism or cross-domain","ko00630","Glyoxylate and dicarboxylate metabolism","7/260","25/3456",0.00185999850848463,0.0285081009297721,0.0285081009297721,7,"LOC126267350","glycine cleavage system H protein, mitochondrial","protein_coding","Infection within diet","infection_diet83","Control diet 83",1.06367326368541,0.0192423308843258
"Expression cluster 1","Carbohydrate and energy metabolism","Core metabolism or cross-domain","ko00630","Glyoxylate and dicarboxylate metabolism","7/260","25/3456",0.00185999850848463,0.0285081009297721,0.0285081009297721,7,"LOC126267535","kynurenine formamidase","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet83","Average control; Control diet 33; Control diet 83",2.08204022637779,6.41811777038635e-07
"Expression cluster 1","Carbohydrate and energy metabolism","Core metabolism or cross-domain","ko00630","Glyoxylate and dicarboxylate metabolism","7/260","25/3456",0.00185999850848463,0.0285081009297721,0.0285081009297721,7,"LOC126293404","aminomethyltransferase, mitochondrial","protein_coding","Infection within diet","infection_diet83","Control diet 83",1.28346254478214,0.00889411731114794
"Expression cluster 1","Carbohydrate and energy metabolism","Core metabolism or cross-domain","ko00630","Glyoxylate and dicarboxylate metabolism","7/260","25/3456",0.00185999850848463,0.0285081009297721,0.0285081009297721,7,"LOC126323251","bifunctional methylenetetrahydrofolate dehydrogenase/cyclohydrolase, mitochondrial","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50","Average control; Control diet 50",1.74346605718364,0.000233386791664899
"Expression cluster 1","Carbohydrate and energy metabolism","Core metabolism or cross-domain","ko00630","Glyoxylate and dicarboxylate metabolism","7/260","25/3456",0.00185999850848463,0.0285081009297721,0.0285081009297721,7,"LOC126334596","probable aconitate hydratase, mitochondrial","protein_coding","Infection within diet","infection_average_all_diets","Average control",2.12578961193669,0.0135632998535692
"Expression cluster 1","Carbohydrate and energy metabolism","Core metabolism or cross-domain","ko00630","Glyoxylate and dicarboxylate metabolism","7/260","25/3456",0.00185999850848463,0.0285081009297721,0.0285081009297721,7,"LOC126336244","acetyl-CoA acetyltransferase, mitochondrial","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.70587238674963,1.45258367656863e-17
"Expression cluster 1","Carbohydrate and energy metabolism","Core metabolism or cross-domain","ko00630","Glyoxylate and dicarboxylate metabolism","7/260","25/3456",0.00185999850848463,0.0285081009297721,0.0285081009297721,7,"LOC126365941","cytoplasmic aconitate hydratase-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.43560342927448,2.65321979835367e-14
"Expression cluster 1","Cellular process","Eukaryote/metazoan-compatible","ko04110","Cell cycle","14/260","79/3456",0.00190641068488539,0.0285081009297721,0.0285081009297721,14,"LOC126266967","mitotic checkpoint protein BUB3","protein_coding","Infection within diet","infection_diet83","Control diet 83",1.02418793789012,0.0209621432369893
"Expression cluster 1","Cellular process","Eukaryote/metazoan-compatible","ko04110","Cell cycle","14/260","79/3456",0.00190641068488539,0.0285081009297721,0.0285081009297721,14,"LOC126272743","G2/mitotic-specific cyclin-B-like","protein_coding","Infection within diet","infection_diet50","Control diet 50",1.12947731076251,0.027238446587596
"Expression cluster 1","Cellular process","Eukaryote/metazoan-compatible","ko04110","Cell cycle","14/260","79/3456",0.00190641068488539,0.0285081009297721,0.0285081009297721,14,"LOC126279072","G2/mitotic-specific cyclin-B-like","protein_coding","Infection within diet","infection_diet50","Control diet 50",1.16898880436511,0.0355308152759941
"Expression cluster 1","Cellular process","Eukaryote/metazoan-compatible","ko04110","Cell cycle","14/260","79/3456",0.00190641068488539,0.0285081009297721,0.0285081009297721,14,"LOC126279111","S-phase kinase-associated protein 2","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50; infection_diet83","Average control; Control diet 50; Control diet 83",1.47808656306876,0.000181539916064202
"Expression cluster 1","Cellular process","Eukaryote/metazoan-compatible","ko04110","Cell cycle","14/260","79/3456",0.00190641068488539,0.0285081009297721,0.0285081009297721,14,"LOC126281636","cyclin-A2-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50","Average control; Control diet 50",1.28771015567064,1.64290147620195e-05
"Expression cluster 1","Cellular process","Eukaryote/metazoan-compatible","ko04110","Cell cycle","14/260","79/3456",0.00190641068488539,0.0285081009297721,0.0285081009297721,14,"LOC126282371","cyclin-dependent kinase 1-like","protein_coding","Infection within diet","infection_average_all_diets","Average control",1.33893994885074,0.00340394486085456
"Expression cluster 1","Cellular process","Eukaryote/metazoan-compatible","ko04110","Cell cycle","14/260","79/3456",0.00190641068488539,0.0285081009297721,0.0285081009297721,14,"LOC126284030","proliferating cell nuclear antigen","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.20004500041169,2.48060826378379e-07
"Expression cluster 1","Cellular process","Eukaryote/metazoan-compatible","ko04110","Cell cycle","14/260","79/3456",0.00190641068488539,0.0285081009297721,0.0285081009297721,14,"LOC126284276","mitotic spindle assembly checkpoint protein MAD2A","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",2.64414131939002,4.50059539198747e-07
"Expression cluster 1","Cellular process","Eukaryote/metazoan-compatible","ko04110","Cell cycle","14/260","79/3456",0.00190641068488539,0.0285081009297721,0.0285081009297721,14,"LOC126284310","wee1-like protein kinase","protein_coding","Infection within diet","infection_diet83","Control diet 83",1.19628752759347,0.032466487575311
"Expression cluster 1","Cellular process","Eukaryote/metazoan-compatible","ko04110","Cell cycle","14/260","79/3456",0.00190641068488539,0.0285081009297721,0.0285081009297721,14,"LOC126293483","DNA replication licensing factor Mcm6","protein_coding","Infection within diet","infection_diet33","Control diet 33",1.03858845310574,0.0106286572050221
"Expression cluster 1","Cellular process","Eukaryote/metazoan-compatible","ko04110","Cell cycle","14/260","79/3456",0.00190641068488539,0.0285081009297721,0.0285081009297721,14,"LOC126326589","ovarian-specific serine/threonine-protein kinase Lok-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",1.4832595749795,6.66336473860179e-07
"Expression cluster 1","Cellular process","Eukaryote/metazoan-compatible","ko04110","Cell cycle","14/260","79/3456",0.00190641068488539,0.0285081009297721,0.0285081009297721,14,"LOC126336750","DNA replication licensing factor Mcm7","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33","Average control; Control diet 33",1.08894697421774,3.49134864090768e-05
"Expression cluster 1","Cellular process","Eukaryote/metazoan-compatible","ko04110","Cell cycle","14/260","79/3456",0.00190641068488539,0.0285081009297721,0.0285081009297721,14,"LOC126354268","separin","protein_coding","Infection within diet","infection_average_all_diets; infection_diet83","Average control; Control diet 83",2.2622230155526,0.000651713372413879
"Expression cluster 1","Cellular process","Eukaryote/metazoan-compatible","ko04110","Cell cycle","14/260","79/3456",0.00190641068488539,0.0285081009297721,0.0285081009297721,14,"LOC126356254","DNA replication licensing factor mcm5","protein_coding","Infection within diet","infection_diet50","Control diet 50",1.01506817564741,0.000559209819972059
"Expression cluster 1","Lipid and membrane metabolism","Core metabolism or cross-domain","ko00561","Glycerolipid metabolism","9/260","41/3456",0.00276659107024662,0.0395391973789413,0.0395391973789413,9,"LOC126272584","putative phosphatidate phosphatase","protein_coding","Infection within diet","infection_diet50","Control diet 50",1.21284636942628,0.0157477648460612
"Expression cluster 1","Lipid and membrane metabolism","Core metabolism or cross-domain","ko00561","Glycerolipid metabolism","9/260","41/3456",0.00276659107024662,0.0395391973789413,0.0395391973789413,9,"LOC126281446","aldehyde dehydrogenase, mitochondrial","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.49819110159171,1.30251900098959e-06
"Expression cluster 1","Lipid and membrane metabolism","Core metabolism or cross-domain","ko00561","Glycerolipid metabolism","9/260","41/3456",0.00276659107024662,0.0395391973789413,0.0395391973789413,9,"LOC126283957","aldo-keto reductase family 1 member B1-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet83","Average control; Control diet 33; Control diet 83",1.92256546015585,5.30845871046262e-06
"Expression cluster 1","Lipid and membrane metabolism","Core metabolism or cross-domain","ko00561","Glycerolipid metabolism","9/260","41/3456",0.00276659107024662,0.0395391973789413,0.0395391973789413,9,"LOC126283960","aldo-keto reductase family 1 member B1-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",1.85723375393321,1.18748025045249e-06
"Expression cluster 1","Lipid and membrane metabolism","Core metabolism or cross-domain","ko00561","Glycerolipid metabolism","9/260","41/3456",0.00276659107024662,0.0395391973789413,0.0395391973789413,9,"LOC126298779","1-acyl-sn-glycerol-3-phosphate acyltransferase alpha-like","protein_coding","Infection within diet","infection_diet83","Control diet 83",1.3609424983175,0.0215471654456057
"Expression cluster 1","Lipid and membrane metabolism","Core metabolism or cross-domain","ko00561","Glycerolipid metabolism","9/260","41/3456",0.00276659107024662,0.0395391973789413,0.0395391973789413,9,"LOC126323656","pancreatic triacylglycerol lipase-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet83","Average control; Control diet 83",2.80116783626461,0.00173582172050696
"Expression cluster 1","Lipid and membrane metabolism","Core metabolism or cross-domain","ko00561","Glycerolipid metabolism","9/260","41/3456",0.00276659107024662,0.0395391973789413,0.0395391973789413,9,"LOC126350022","alpha-aminoadipic semialdehyde dehydrogenase-like","protein_coding","Infection within diet","infection_average_all_diets","Average control",1.0760283036318,0.000525784070834309
"Expression cluster 1","Lipid and membrane metabolism","Core metabolism or cross-domain","ko00561","Glycerolipid metabolism","9/260","41/3456",0.00276659107024662,0.0395391973789413,0.0395391973789413,9,"LOC126356100","glycerol-3-phosphate acyltransferase 1, mitochondrial","protein_coding","Infection within diet","infection_diet50","Control diet 50",1.09771649289524,2.66791460778016e-06
"Expression cluster 1","Lipid and membrane metabolism","Core metabolism or cross-domain","ko00561","Glycerolipid metabolism","9/260","41/3456",0.00276659107024662,0.0395391973789413,0.0395391973789413,9,"LOC126357545","aldo-keto reductase family 1 member B1-like","protein_coding","Infection within diet","infection_average_all_diets","Average control",1.14412579457218,0.00105197622655255
"Expression cluster 2","Cellular process","Eukaryote/metazoan-compatible","ko04341","Hedgehog signaling pathway - fly","15/234","56/3456",2.45126871426091e-06,0.000840785168991491,0.000840785168991491,15,"LOC126278128","poly [ADP-ribose] polymerase tankyrase-1-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",2.47163846176067,3.89038614105062e-13
"Expression cluster 2","Cellular process","Eukaryote/metazoan-compatible","ko04341","Hedgehog signaling pathway - fly","15/234","56/3456",2.45126871426091e-06,0.000840785168991491,0.000840785168991491,15,"LOC126278442","protein decapentaplegic","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50","Average infected; Infected diet 50",2.26064937234261,2.27089396619472e-05
"Expression cluster 2","Cellular process","Eukaryote/metazoan-compatible","ko04341","Hedgehog signaling pathway - fly","15/234","56/3456",2.45126871426091e-06,0.000840785168991491,0.000840785168991491,15,"LOC126281663","ankyrin repeat domain-containing protein 65-like","protein_coding","Infection within diet","infection_diet50; infection_diet83","Infected diet 50; Infected diet 83",1.28864876709173,0.0246083751060079
"Expression cluster 2","Cellular process","Eukaryote/metazoan-compatible","ko04341","Hedgehog signaling pathway - fly","15/234","56/3456",2.45126871426091e-06,0.000840785168991491,0.000840785168991491,15,"LOC126291991","protein roadkill-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50","Average infected; Infected diet 50",2.0691615808332,0.000197541161252706
"Expression cluster 2","Cellular process","Eukaryote/metazoan-compatible","ko04341","Hedgehog signaling pathway - fly","15/234","56/3456",2.45126871426091e-06,0.000840785168991491,0.000840785168991491,15,"LOC126292145","ankyrin-3-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50","Average infected; Infected diet 33; Infected diet 50",2.85205310524757,1.22060385274716e-05
"Expression cluster 2","Cellular process","Eukaryote/metazoan-compatible","ko04341","Hedgehog signaling pathway - fly","15/234","56/3456",2.45126871426091e-06,0.000840785168991491,0.000840785168991491,15,"LOC126293373","transcriptional activator cubitus interruptus","protein_coding","Infection within diet","infection_diet83","Infected diet 83",1.03997929808777,0.0221659631049897
"Expression cluster 2","Cellular process","Eukaryote/metazoan-compatible","ko04341","Hedgehog signaling pathway - fly","15/234","56/3456",2.45126871426091e-06,0.000840785168991491,0.000840785168991491,15,"LOC126294945","uncharacterized LOC126294945","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50","Average infected; Infected diet 33; Infected diet 50",2.48051571712897,1.73607156133748e-05
"Expression cluster 2","Cellular process","Eukaryote/metazoan-compatible","ko04341","Hedgehog signaling pathway - fly","15/234","56/3456",2.45126871426091e-06,0.000840785168991491,0.000840785168991491,15,"LOC126294949","ankyrin repeat domain-containing protein 1-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",3.98568154162937,2.14893763209193e-19
"Expression cluster 2","Cellular process","Eukaryote/metazoan-compatible","ko04341","Hedgehog signaling pathway - fly","15/234","56/3456",2.45126871426091e-06,0.000840785168991491,0.000840785168991491,15,"LOC126294955","putative ankyrin-containing lipoprotein Lxx09580","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",2.02369157675669,5.54167194454121e-07
"Expression cluster 2","Cellular process","Eukaryote/metazoan-compatible","ko04341","Hedgehog signaling pathway - fly","15/234","56/3456",2.45126871426091e-06,0.000840785168991491,0.000840785168991491,15,"LOC126295040","E3 ubiquitin-protein ligase MIB1-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",7.34691667569284,1.66447311949056e-26
"Expression cluster 2","Cellular process","Eukaryote/metazoan-compatible","ko04341","Hedgehog signaling pathway - fly","15/234","56/3456",2.45126871426091e-06,0.000840785168991491,0.000840785168991491,15,"LOC126295087","CARD- and ANK-domain containing inflammasome adapter protein-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50","Average infected; Infected diet 50",2.34939314942157,0.000607299398526268
"Expression cluster 2","Cellular process","Eukaryote/metazoan-compatible","ko04341","Hedgehog signaling pathway - fly","15/234","56/3456",2.45126871426091e-06,0.000840785168991491,0.000840785168991491,15,"LOC126295133","zinc finger protein 708-like","protein_coding","Infection within diet","infection_diet50","Infected diet 50",1.00615667133143,0.00193690029035162
"Expression cluster 2","Cellular process","Eukaryote/metazoan-compatible","ko04341","Hedgehog signaling pathway - fly","15/234","56/3456",2.45126871426091e-06,0.000840785168991491,0.000840785168991491,15,"LOC126295191","ankyrin repeat domain-containing protein 17-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",1.69559443802893,2.49892622641594e-12
"Expression cluster 2","Cellular process","Eukaryote/metazoan-compatible","ko04341","Hedgehog signaling pathway - fly","15/234","56/3456",2.45126871426091e-06,0.000840785168991491,0.000840785168991491,15,"LOC126295201","ankyrin repeat and SOCS box protein 16-like","protein_coding","Infection within diet","infection_average_all_diets","Average infected",1.43540584917579,0.00847933465360586
"Expression cluster 2","Cellular process","Eukaryote/metazoan-compatible","ko04341","Hedgehog signaling pathway - fly","15/234","56/3456",2.45126871426091e-06,0.000840785168991491,0.000840785168991491,15,"LOC126295425","poly [ADP-ribose] polymerase tankyrase-1-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50","Average infected; Infected diet 33; Infected diet 50",1.47999491569216,1.90554596987212e-07
"Expression cluster 2","Cellular process","Eukaryote/metazoan-compatible","ko04340","Hedgehog signaling pathway","13/234","52/3456",2.65795910564698e-05,0.00455839986618457,0.00455839986618457,13,"LOC126278128","poly [ADP-ribose] polymerase tankyrase-1-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",2.47163846176067,3.89038614105062e-13
"Expression cluster 2","Cellular process","Eukaryote/metazoan-compatible","ko04340","Hedgehog signaling pathway","13/234","52/3456",2.65795910564698e-05,0.00455839986618457,0.00455839986618457,13,"LOC126281663","ankyrin repeat domain-containing protein 65-like","protein_coding","Infection within diet","infection_diet50; infection_diet83","Infected diet 50; Infected diet 83",1.28864876709173,0.0246083751060079
"Expression cluster 2","Cellular process","Eukaryote/metazoan-compatible","ko04340","Hedgehog signaling pathway","13/234","52/3456",2.65795910564698e-05,0.00455839986618457,0.00455839986618457,13,"LOC126291991","protein roadkill-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50","Average infected; Infected diet 50",2.0691615808332,0.000197541161252706
"Expression cluster 2","Cellular process","Eukaryote/metazoan-compatible","ko04340","Hedgehog signaling pathway","13/234","52/3456",2.65795910564698e-05,0.00455839986618457,0.00455839986618457,13,"LOC126292145","ankyrin-3-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50","Average infected; Infected diet 33; Infected diet 50",2.85205310524757,1.22060385274716e-05
"Expression cluster 2","Cellular process","Eukaryote/metazoan-compatible","ko04340","Hedgehog signaling pathway","13/234","52/3456",2.65795910564698e-05,0.00455839986618457,0.00455839986618457,13,"LOC126294945","uncharacterized LOC126294945","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50","Average infected; Infected diet 33; Infected diet 50",2.48051571712897,1.73607156133748e-05
"Expression cluster 2","Cellular process","Eukaryote/metazoan-compatible","ko04340","Hedgehog signaling pathway","13/234","52/3456",2.65795910564698e-05,0.00455839986618457,0.00455839986618457,13,"LOC126294949","ankyrin repeat domain-containing protein 1-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",3.98568154162937,2.14893763209193e-19
