"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","significant"
"LOC126266637",64.3657666890511,-0.150926679515366,0.352508421991194,1.99657083794074,0.368510741335452,0.999781581310749,FALSE
"LOC126266638",238.41335611635,0.358954439327993,0.179898751594953,4.27939972532329,0.117690160933055,0.999781581310749,FALSE
"LOC126266639",93.9390978981153,0.136127710657431,0.294100990976545,0.375130101549018,0.828975190948195,0.999781581310749,FALSE
"LOC126266640",79.7987420171481,0.379090301801203,0.234687104600777,3.37580607031083,0.184906860921969,0.999781581310749,FALSE
"LOC126266642",37.8401608759656,-0.429473208753515,0.413051794662565,2.55987165396448,0.27805514351833,0.999781581310749,FALSE
"LOC126266644",183.190643888986,-0.00130778040948646,0.16923996686959,0.0424087890880855,0.979018838008764,0.999781581310749,FALSE
"LOC126266647",332.473072841749,-0.0117003569161686,0.210781103893136,0.00643237533836327,0.996788978722201,0.999781581310749,FALSE
"LOC126266649",70.7000797647875,0.987923762728984,0.739545416916361,2.02840883599202,0.362690865405728,0.999781581310749,FALSE
"LOC126266650",50.3235884457484,-0.333067629890594,0.385370951039336,1.38074317180144,0.501389725094192,0.999781581310749,FALSE
"LOC126266651",8.69403470203362,0.0358731358531092,0.65714968789064,0.370791771142336,0.830775326776989,0.999781581310749,FALSE
"LOC126266652",3.85346651786432,0.273205288023483,1.14683923086736,1.32952864989232,0.514394743431162,0.999781581310749,FALSE
"LOC126266653",83.1807378593663,-0.395108684924947,0.34740513001288,2.06620258660917,0.355901492349274,0.999781581310749,FALSE
"LOC126266654",14.0139752624553,0.433881762867291,0.584869715645769,2.78949265228988,0.24789591310373,0.999781581310749,FALSE
"LOC126266655",25.4451523536637,-0.926978001746266,0.531189245129029,3.0181035349998,0.221119551326512,0.999781581310749,FALSE
"LOC126266656",78.4671473703051,-0.928212625915289,0.499498007375752,3.75353591500306,0.153084081308515,0.999781581310749,FALSE
"LOC126266657",384.125898782517,0.506624458074994,0.744492385026104,2.33892341285923,0.310534054768455,0.999781581310749,FALSE
"LOC126266660",300.538569163061,-0.261232298225131,0.265140778803425,1.12316460203027,0.57030595385159,0.999781581310749,FALSE
"LOC126266662",24.6624232922207,0.121467714290519,0.880323092537976,0.7335448958234,0.692967313264102,0.999781581310749,FALSE
"LOC126266665",8.75853843605142,-2.97553110844471,0.79591947396869,14.521027925871,0.000702746756986408,0.602199913294507,FALSE
"LOC126266666",86.8136073725051,0.559796945052194,0.34643647467296,2.74892098709489,0.252976041201421,0.999781581310749,FALSE
"LOC126266667",2.96601221935527,3.11504429535386,2.41533726639675,2.55681559775073,0.278480344369581,0.999781581310749,FALSE
"LOC126266669",42.158032890409,0.59642015664344,0.373644303993489,2.64893270067319,0.265944842603255,0.999781581310749,FALSE
"LOC126266671",2.71145562736424,-5.22336350545003,2.50641581885655,4.97181104105096,0.0832501356639864,0.999781581310749,FALSE
"LOC126266672",1063.86530181256,-0.389681547786284,0.522100849093052,0.599661234700534,0.740943713062723,0.999781581310749,FALSE
"LOC126266675",10.4432560689089,0.00249303421132046,0.561904705505816,0.77294380770644,0.679449815028195,0.999781581310749,FALSE
"LOC126266676",113.081017086905,-0.213602745511049,0.25830644476912,0.743013122406978,0.68969448058845,0.999781581310749,FALSE
"LOC126266677",35.0367651935622,-4.85072579959242,1.71706130348908,9.50465019786043,0.00863160252364499,0.889961511659544,FALSE
"LOC126266678",11.9483968342154,0.109318338567565,0.518583962795964,0.0456586469614422,0.977429293767299,0.999781581310749,FALSE
"LOC126266679",42.5282957092182,1.14646786277695,0.851582729314439,1.88300343128543,0.390041663669439,0.999781581310749,FALSE
"LOC126266680",11.1588536730189,-0.27796154903905,0.555379906400495,0.355445318508259,0.837174573915647,0.999781581310749,FALSE
"LOC126266681",63.2209991967159,0.124558647633956,0.539693305787979,0.304088426184251,0.858950303052694,0.999781581310749,FALSE
"LOC126266683",46.1157521545549,0.120379427763404,0.262435817578585,0.499028612370751,0.779179133668402,0.999781581310749,FALSE
"LOC126266685",9.98882055956611,0.417166382882154,1.05502197268304,0.416406624428134,0.812041921886523,0.999781581310749,FALSE
"LOC126266686",560.373341289214,0.483522966836835,0.561957502556857,1.27248096784945,0.529278519427089,0.999781581310749,FALSE
"LOC126266687",65.0280945486574,-0.209190131569329,0.325505702564241,0.57772407905918,0.749115546607206,0.999781581310749,FALSE
"LOC126266688",61.6461770649715,0.400119907752871,0.387306544462423,1.40688260758822,0.494879339954869,0.999781581310749,FALSE
"LOC126266690",38.6597791330516,-0.34759465097657,0.252249449790108,2.42097365919835,0.298052143498967,0.999781581310749,FALSE
"LOC126266692",8.37877025301116,0.0914856091155172,1.00058827039133,0.128745062195549,0.937655628578349,0.999781581310749,FALSE
"LOC126266694",21.3336939971972,-0.355782790958757,0.727358909839183,0.398744889358795,0.819244713170544,0.999781581310749,FALSE
"LOC126266698",34.8555000874102,-0.252856347656032,0.280848266276545,1.38738000791034,0.499728661953371,0.999781581310749,FALSE
"LOC126266699",28.34492340921,-0.223758057414553,0.445474888149075,0.258547326745372,0.878733455476568,0.999781581310749,FALSE
"LOC126266700",169.400814990748,-1.02139172147284,0.435441526126001,5.43874399453415,0.0659161369450208,0.999781581310749,FALSE
"LOC126266701",215.895560488662,-0.155827095600999,0.369268839180835,1.09903599369505,0.577227969039199,0.999781581310749,FALSE
"LOC126266702",72.6596103443275,0.114680095576606,0.311891377875438,0.211243247692664,0.899765033307543,0.999781581310749,FALSE
"LOC126266703",158.03837715832,0.304356876326032,0.256874128300429,1.4206352302507,0.491488068623315,0.999781581310749,FALSE
"LOC126266706",131.077280313568,-0.119400446112348,0.588920836125144,0.168499143487963,0.919201820664561,0.999781581310749,FALSE
"LOC126266709",602.509632622513,0.149302996942314,0.387008981822433,0.314243356619954,0.854600066199229,0.999781581310749,FALSE
"LOC126266710",151.391013438223,0.66934741009399,0.297530154582196,5.09861794606093,0.0781356411851924,0.999781581310749,FALSE
"LOC126266712",8.00451596902514,-0.138737241169074,0.660224058345023,0.0756211256601205,0.962895331781448,0.999781581310749,FALSE
"LOC126266713",59.6484663011301,0.814726484035728,0.716977101149301,2.85256762257131,0.240199893843777,0.999781581310749,FALSE
"LOC126266714",21.577331819367,4.10667599009718,2.29874900430005,4.74197414372412,0.0933884996081679,0.999781581310749,FALSE
"LOC126266717",167.786437521236,-0.206463862598012,0.847167905485652,0.562194900200211,0.754954761478288,0.999781581310749,FALSE
"LOC126266718",1906.5798116383,0.377169740230126,0.807278543155082,1.58155283940482,0.453492558001139,0.999781581310749,FALSE
"LOC126266719",356.236250329365,0.0644276783212184,0.327099517545899,0.0624537495800723,0.969255648457558,0.999781581310749,FALSE
"LOC126266721",12.2908417096066,-0.493277930980005,0.72911297218435,0.527232139267653,0.768268444626862,0.999781581310749,FALSE
"LOC126266722",23.1361033610044,-0.00318170029767758,0.349389173741388,0.777357103650502,0.677952161476562,0.999781581310749,FALSE
"LOC126266725",31.2314351621371,-0.330470416220034,0.588694558872861,0.341551563081794,0.843010570813677,0.999781581310749,FALSE
"LOC126266726",47.2465372440049,-0.607661106539672,0.808535151318555,0.684560179127004,0.710149271451451,0.999781581310749,FALSE
"LOC126266727",75.4859580098033,-0.155021049107324,0.324092599147518,0.310497845263967,0.856202022894165,0.999781581310749,FALSE
"LOC126266728",252.790968951667,-0.197086666411954,0.488548733880619,0.265587327982644,0.875645750719161,0.999781581310749,FALSE
