"gene_id","n_deg_contrasts","comparisons","directions","max_abs_log2FC","min_padj","phase_class","n_context_families","single_context","DEG_context","Description","max_abs_sample_z","sample_with_max_abs_z","sample_deviation_direction","heatmap_row_order"
"LOC126320326",2,"infection_average_all_diets; infection_diet83","Average control; Control diet 83",1.48490316103179,0.000109795783684018,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","geminin",2.89969959502175,"1002","Lower than gene mean",664
"LOC126336928",1,"infection_diet83","Control diet 83",1.37647793503007,0.00808382915218958,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","S-adenosylmethionine mitochondrial carrier protein homolog",3.79934440206439,"1023","Lower than gene mean",665
"LOC126354268",2,"infection_average_all_diets; infection_diet83","Average control; Control diet 83",2.2622230155526,0.000651713372413879,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","separin",2.62187181481287,"1014","Lower than gene mean",666
"LOC126277922",1,"infection_average_all_diets","Average control",1.01260006200879,0.00219574256229829,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","uncharacterized LOC126277922",2.45711935644801,"1006","Lower than gene mean",667
"LOC126284612",1,"infection_diet83","Control diet 83",1.18787768689357,0.00656596964049386,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","solute carrier family 35 member G1",2.28380769305455,"1020","Lower than gene mean",668
"LOC126336316",3,"infected_diet83_vs33; infection_diet83; interaction_diet83_vs33","Control diet 83; Infected diet 33; Infection response diet 33",2.48866453678576,0.000142222437778582,"Not evaluated in this chromosome-only figure",2,"Infection within diet","Infection + diet","thiamin pyrophosphokinase 1-like",3.41796582867676,"1020","Lower than gene mean",669
"LOC126355257",1,"infection_diet83","Control diet 83",1.11559573399883,0.0316297740873063,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","general transcription factor IIH subunit 3",2.38948231148835,"1006","Lower than gene mean",670
"LOC126272512",1,"infection_diet83","Control diet 83",1.09443015721427,0.0154674075714766,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","probable 28S ribosomal protein S25, mitochondrial",4.58319469153375,"1023","Lower than gene mean",671
"LOC126266650",1,"infection_diet83","Control diet 83",1.06883509367768,0.00559718203816703,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","ES1 protein homolog, mitochondrial-like",2.34150966355939,"1024","Lower than gene mean",672
"LOC126334733",1,"infection_diet83","Control diet 83",1.40474344396114,0.00130922068108473,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","39S ribosomal protein L12, mitochondrial-like",2.76514488320728,"1024","Lower than gene mean",673
"LOC126339987",1,"infection_average_all_diets","Average control",1.26174010213577,0.0239496661307775,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","prolactin-releasing peptide receptor-like",2.06078945764946,"1016","Higher than gene mean",674
"LOC126356015",1,"infection_average_all_diets","Average control",1.49179481768,0.0199262062301135,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","serine/threonine-protein kinase meng-po",2.50298810813731,"1036","Higher than gene mean",675
"LOC126353858",1,"infection_diet83","Control diet 83",2.75461518851699,0.0210490860216869,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","calmodulin-like",2.47121268736326,"1016","Higher than gene mean",676
"LOC126282089",1,"infection_average_all_diets","Average control",1.10621685303636,0.01695196629244,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","muscle-specific protein 20",4.22809580672008,"1020","Lower than gene mean",677
"LOC126336515",1,"infection_average_all_diets","Average control",1.12238895536647,0.0185234236052354,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","troponin C",2.23652716555623,"1027","Lower than gene mean",678
"LOC126299292",1,"infection_average_all_diets","Average control",1.18200662208764,0.0446144107673929,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","uncharacterized LOC126299292",2.27308292784172,"1045","Higher than gene mean",679
"LOC126267666",1,"infection_average_all_diets","Average control",1.26545496652392,0.00798762375788208,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","uncharacterized LOC126267666",2.02684656139022,"1040","Higher than gene mean",680
"LOC126278514",3,"infection_average_all_diets; infection_diet50; infection_diet83","Average control; Control diet 50; Control diet 83",1.27829746457897,1.36405762075466e-05,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","uncharacterized LOC126278514",2.84702074103597,"1027","Lower than gene mean",681
"LOC126267016",1,"infection_diet83","Control diet 83",1.33058758243153,0.0158982354244913,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","solute carrier family 66 member 3",2.02306283909922,"1015","Lower than gene mean",682
"LOC126336868",1,"infection_average_all_diets","Average control",1.67232886697653,0.00430137878593899,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","protein NDNF",1.73176380518338,"1054","Lower than gene mean",683
"LOC126299020",1,"infection_average_all_diets","Average control",1.01460863542994,0.00621114091821109,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","prefoldin subunit 2-like",2.60024194037004,"1002","Lower than gene mean",684
"LOC126298763",1,"infection_average_all_diets","Average control",1.05791520535807,0.011989916987139,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","uncharacterized LOC126298763",2.58495419511454,"1027","Lower than gene mean",685
"LOC126268239",1,"infection_average_all_diets","Average control",1.18224430877685,0.018944941354882,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","myosin heavy chain kinase B",2.57539520621691,"1020","Lower than gene mean",686
"LOC126281610",1,"infection_average_all_diets","Average control",1.04187902775718,0.0363964697832223,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","uncharacterized abhydrolase domain-containing protein DDB_G0269086",2.95897377398051,"1020","Lower than gene mean",687
"LOC126335454",2,"infection_average_all_diets; infection_diet83","Average control; Control diet 83",2.56304797354653,0.0049850128040242,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","chaoptin-like",1.85394189301572,"1045","Higher than gene mean",688
"LOC126355853",2,"infection_average_all_diets; infection_diet83","Average control; Control diet 83",2.32156973155634,0.0321237694573588,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","uncharacterized LOC126355853",2.14461068691595,"1045","Higher than gene mean",689
"LOC126278249",2,"infection_average_all_diets; infection_diet83","Average control; Control diet 83",1.56865174343703,0.00284976084142736,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","arginine kinase",2.72797152865667,"1027","Lower than gene mean",690
"LOC126349195",1,"infection_diet83","Control diet 83",1.09885259010062,0.0349122863528309,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex, mitochondrial",2.1143064006427,"1037","Higher than gene mean",691
"LOC126266713",1,"infection_diet50","Control diet 50",1.4884765424886,0.0207710125406094,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","spondin-2-like",2.33960221345653,"1037","Higher than gene mean",692
"LOC126336961",1,"infection_average_all_diets","Average control",1.2468813379761,0.0256941088502116,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","homeobox protein Mohawk",1.83782130200982,"1045","Higher than gene mean",693
"LOC126328393",1,"infection_average_all_diets","Average control",1.77314255553321,0.00370852726032312,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","protein takeout-like",2.37839890471257,"1037","Higher than gene mean",694
"LOC126355173",1,"infection_average_all_diets","Average control",1.01552170763273,0.0368749178551389,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","protein embryonic gonad-like",2.69245572113642,"1028","Higher than gene mean",695
"LOC126267690",1,"infection_average_all_diets","Average control",1.38452830450102,0.0340561452754672,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","proclotting enzyme-like",1.96109761084763,"1039","Higher than gene mean",696
"LOC126358228",1,"infection_average_all_diets","Average control",1.37673237337454,0.0238853278451478,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","uncharacterized LOC126358228",2.13095564645816,"1036","Higher than gene mean",697
"LOC126283210",1,"infection_average_all_diets","Average control",1.9793236528905,0.00657497995434986,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","short-chain dehydrogenase/reductase family 9C member 7-like",2.14048675020638,"1032","Higher than gene mean",698
"LOC126365930",1,"infection_average_all_diets","Average control",1.31653976571896,0.00219494993667043,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","2-amino-3-ketobutyrate coenzyme A ligase, mitochondrial",2.29216024363894,"1039","Higher than gene mean",699
"LOC126285360",1,"infection_average_all_diets","Average control",1.48707894251795,0.0163313772766907,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","neurogenic locus notch homolog protein 1-like",2.50822780353174,"1038","Higher than gene mean",700
"LOC126293182",1,"infection_average_all_diets","Average control",1.74949415074573,0.00689008429225736,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","reelin domain-containing protein 1",2.25573719613185,"1040","Higher than gene mean",701
"LOC126332411",2,"infection_average_all_diets; infection_diet50","Average control; Control diet 50",1.87637074027976,0.00327896913721229,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","protein krueppel-like",2.56485742143543,"1040","Higher than gene mean",702
