"expression_cluster","database","background","pathway_theme","pathway_scope","term_id","term_name","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","Count","gene_id","DEG_context","phase_class","n_deg_contrasts","comparisons","directions","max_abs_log2FC","min_padj","Description","gene_biotype"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Carbohydrate and energy metabolism","Broad KEGG reference map","ko01200","Carbon metabolism","22/275","27/560",0.000418172375627079,0.0221037267696355,0.0221037267696355,22,"LOC126365941","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.43560342927448,2.65321979835367e-14,"cytoplasmic aconitate hydratase-like","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Detoxification and secondary metabolism","Core metabolism or cross-domain","ko00980","Metabolism of xenobiotics by cytochrome P450","21/275","27/560",0.0017943735109334,0.038479343067794,0.038479343067794,21,"LOC126266939","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_average_all_diets","Average control",1.96172010083739,0.0318642825516157,"UDP-glycosyltransferase UGT5-like","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Detoxification and secondary metabolism","Core metabolism or cross-domain","ko00980","Metabolism of xenobiotics by cytochrome P450","21/275","27/560",0.0017943735109334,0.038479343067794,0.038479343067794,21,"LOC126272831","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",3.03834218381793,9.34556240088431e-06,"UDP-glycosyltransferase UGT5-like","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Detoxification and secondary metabolism","Core metabolism or cross-domain","ko00980","Metabolism of xenobiotics by cytochrome P450","21/275","27/560",0.0017943735109334,0.038479343067794,0.038479343067794,21,"LOC126272926","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet33","Average control; Control diet 33",1.4863053203802,0.00295989405924728,"UDP-glucosyltransferase 2-like","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Detoxification and secondary metabolism","Core metabolism or cross-domain","ko00980","Metabolism of xenobiotics by cytochrome P450","21/275","27/560",0.0017943735109334,0.038479343067794,0.038479343067794,21,"LOC126272928","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet50","Average control; Control diet 50",2.25705843217751,0.0122121280453716,"UDP-glucosyltransferase 2-like","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Detoxification and secondary metabolism","Core metabolism or cross-domain","ko00980","Metabolism of xenobiotics by cytochrome P450","21/275","27/560",0.0017943735109334,0.038479343067794,0.038479343067794,21,"LOC126281404","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",2.1416165008825,0.000415861251378175,"glutathione S-transferase D7-like","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Detoxification and secondary metabolism","Core metabolism or cross-domain","ko00980","Metabolism of xenobiotics by cytochrome P450","21/275","27/560",0.0017943735109334,0.038479343067794,0.038479343067794,21,"LOC126281562","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.38782890369349,3.78583820764714e-09,"UDP-glucosyltransferase 2-like","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Detoxification and secondary metabolism","Core metabolism or cross-domain","ko00980","Metabolism of xenobiotics by cytochrome P450","21/275","27/560",0.0017943735109334,0.038479343067794,0.038479343067794,21,"LOC126281694","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet33; infection_diet83","Average control; Control diet 33; Control diet 83",1.84841150588984,2.4795050759783e-05,"trans-1,2-dihydrobenzene-1,2-diol dehydrogenase-like","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Detoxification and secondary metabolism","Core metabolism or cross-domain","ko00980","Metabolism of xenobiotics by cytochrome P450","21/275","27/560",0.0017943735109334,0.038479343067794,0.038479343067794,21,"LOC126281954","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet33; infection_diet83","Average control; Control diet 33; Control diet 83",1.3647247464475,2.79215933844294e-08,"alcohol dehydrogenase class-3","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Detoxification and secondary metabolism","Core metabolism or cross-domain","ko00980","Metabolism of xenobiotics by cytochrome P450","21/275","27/560",0.0017943735109334,0.038479343067794,0.038479343067794,21,"LOC126282396","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_average_all_diets","Average control",1.70186497186621,0.0117577243178486,"uncharacterized LOC126282396","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Detoxification and secondary metabolism","Core metabolism or cross-domain","ko00980","Metabolism of xenobiotics by cytochrome P450","21/275","27/560",0.0017943735109334,0.038479343067794,0.038479343067794,21,"LOC126293679","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",2.74546001416418,1.87408534579398e-05,"juvenile hormone epoxide hydrolase 1-like","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Detoxification and secondary metabolism","Core metabolism or cross-domain","ko00980","Metabolism of xenobiotics by cytochrome P450","21/275","27/560",0.0017943735109334,0.038479343067794,0.038479343067794,21,"LOC126331335","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet50; infection_diet83","Average control; Control diet 50; Control diet 83",2.43964828930487,1.47294560817109e-07,"microsomal glutathione S-transferase 1-like","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Detoxification and secondary metabolism","Core metabolism or cross-domain","ko00980","Metabolism of xenobiotics by cytochrome P450","21/275","27/560",0.0017943735109334,0.038479343067794,0.038479343067794,21,"LOC126336625","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",4.11319359875358,2.62134798120712e-07,"UDP-glucosyltransferase 2-like","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Detoxification and secondary metabolism","Core metabolism or cross-domain","ko00980","Metabolism of xenobiotics by cytochrome P450","21/275","27/560",0.0017943735109334,0.038479343067794,0.038479343067794,21,"LOC126336628","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet83","Average control; Control diet 83",2.52770989936731,0.0116996631994891,"UDP-glycosyltransferase UGT5-like","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Detoxification and secondary metabolism","Core metabolism or cross-domain","ko00980","Metabolism of xenobiotics by cytochrome P450","21/275","27/560",0.0017943735109334,0.038479343067794,0.038479343067794,21,"LOC126336692","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",1.29084742475274,0.000187888352276763,"glutathione S-transferase-like","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Detoxification and secondary metabolism","Core metabolism or cross-domain","ko00980","Metabolism of xenobiotics by cytochrome P450","21/275","27/560",0.0017943735109334,0.038479343067794,0.038479343067794,21,"LOC126336695","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.5744018540379,1.60111953504433e-09,"glutathione S-transferase-like","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Detoxification and secondary metabolism","Core metabolism or cross-domain","ko00980","Metabolism of xenobiotics by cytochrome P450","21/275","27/560",0.0017943735109334,0.038479343067794,0.038479343067794,21,"LOC126336713","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_average_all_diets","Average control",1.38648498580568,0.0321237694573588,"glutathione S-transferase 1-like","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Detoxification and secondary metabolism","Core metabolism or cross-domain","ko00980","Metabolism of xenobiotics by cytochrome P450","21/275","27/560",0.0017943735109334,0.038479343067794,0.038479343067794,21,"LOC126336724","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet50","Average control; Control diet 50",2.46225258436274,0.0142453289475936,"glutathione S-transferase 1-like","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Detoxification and secondary metabolism","Core metabolism or cross-domain","ko00980","Metabolism of xenobiotics by cytochrome P450","21/275","27/560",0.0017943735109334,0.038479343067794,0.038479343067794,21,"LOC126336888","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_average_all_diets","Average control",1.11572359561155,0.00291462589470582,"glutathione S-transferase 1-1-like","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Detoxification and secondary metabolism","Core metabolism or cross-domain","ko00980","Metabolism of xenobiotics by cytochrome P450","21/275","27/560",0.0017943735109334,0.038479343067794,0.038479343067794,21,"LOC126341237","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet33","Average control; Control diet 33",1.96787523034327,0.00134241665768644,"UDP-glycosyltransferase UGT5-like","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Detoxification and secondary metabolism","Core metabolism or cross-domain","ko00980","Metabolism of xenobiotics by cytochrome P450","21/275","27/560",0.0017943735109334,0.038479343067794,0.038479343067794,21,"LOC126343702","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet33","Average control; Control diet 33",1.72971733005645,0.000436563025524851,"juvenile hormone epoxide hydrolase 1-like","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Detoxification and secondary metabolism","Core metabolism or cross-domain","ko00980","Metabolism of xenobiotics by cytochrome P450","21/275","27/560",0.0017943735109334,0.038479343067794,0.038479343067794,21,"LOC126343748","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet83","Average control; Control diet 83",1.62176754256424,3.82943529968347e-06,"juvenile hormone epoxide hydrolase 1-like","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Detoxification and secondary metabolism","Core metabolism or cross-domain","ko00982","Drug metabolism - cytochrome P450","21/275","27/560",0.0017943735109334,0.038479343067794,0.038479343067794,21,"LOC126266827","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_average_all_diets","Average control",1.36588703687231,0.0284320839091959,"senecionine N-oxygenase-like","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Detoxification and secondary metabolism","Core metabolism or cross-domain","ko00982","Drug metabolism - cytochrome P450","21/275","27/560",0.0017943735109334,0.038479343067794,0.038479343067794,21,"LOC126266828","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet33","Average control; Control diet 33",2.19583702086913,0.00116262206404869,"senecionine N-oxygenase-like","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Detoxification and secondary metabolism","Core metabolism or cross-domain","ko00982","Drug metabolism - cytochrome P450","21/275","27/560",0.0017943735109334,0.038479343067794,0.038479343067794,21,"LOC126266939","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_average_all_diets","Average control",1.96172010083739,0.0318642825516157,"UDP-glycosyltransferase UGT5-like","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Detoxification and secondary metabolism","Core metabolism or cross-domain","ko00982","Drug metabolism - cytochrome P450","21/275","27/560",0.0017943735109334,0.038479343067794,0.038479343067794,21,"LOC126272831","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",3.03834218381793,9.34556240088431e-06,"UDP-glycosyltransferase UGT5-like","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Detoxification and secondary metabolism","Core metabolism or cross-domain","ko00982","Drug metabolism - cytochrome P450","21/275","27/560",0.0017943735109334,0.038479343067794,0.038479343067794,21,"LOC126272888","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet33; infection_diet83","Average control; Control diet 33; Control diet 83",2.95609356197114,6.18403192552411e-06,"uncharacterized LOC126272888","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Detoxification and secondary metabolism","Core metabolism or cross-domain","ko00982","Drug metabolism - cytochrome P450","21/275","27/560",0.0017943735109334,0.038479343067794,0.038479343067794,21,"LOC126272926","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet33","Average control; Control diet 33",1.4863053203802,0.00295989405924728,"UDP-glucosyltransferase 2-like","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Detoxification and secondary metabolism","Core metabolism or cross-domain","ko00982","Drug metabolism - cytochrome P450","21/275","27/560",0.0017943735109334,0.038479343067794,0.038479343067794,21,"LOC126272928","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet50","Average control; Control diet 50",2.25705843217751,0.0122121280453716,"UDP-glucosyltransferase 2-like","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Detoxification and secondary metabolism","Core metabolism or cross-domain","ko00982","Drug metabolism - cytochrome P450","21/275","27/560",0.0017943735109334,0.038479343067794,0.038479343067794,21,"LOC126281404","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",2.1416165008825,0.000415861251378175,"glutathione S-transferase D7-like","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Detoxification and secondary metabolism","Core metabolism or cross-domain","ko00982","Drug metabolism - cytochrome P450","21/275","27/560",0.0017943735109334,0.038479343067794,0.038479343067794,21,"LOC126281562","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.38782890369349,3.78583820764714e-09,"UDP-glucosyltransferase 2-like","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Detoxification and secondary metabolism","Core metabolism or cross-domain","ko00982","Drug metabolism - cytochrome P450","21/275","27/560",0.0017943735109334,0.038479343067794,0.038479343067794,21,"LOC126281954","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet33; infection_diet83","Average control; Control diet 33; Control diet 83",1.3647247464475,2.79215933844294e-08,"alcohol dehydrogenase class-3","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Detoxification and secondary metabolism","Core metabolism or cross-domain","ko00982","Drug metabolism - cytochrome P450","21/275","27/560",0.0017943735109334,0.038479343067794,0.038479343067794,21,"LOC126282396","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_average_all_diets","Average control",1.70186497186621,0.0117577243178486,"uncharacterized LOC126282396","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Detoxification and secondary metabolism","Core metabolism or cross-domain","ko00982","Drug metabolism - cytochrome P450","21/275","27/560",0.0017943735109334,0.038479343067794,0.038479343067794,21,"LOC126331335","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet50; infection_diet83","Average control; Control diet 50; Control diet 83",2.43964828930487,1.47294560817109e-07,"microsomal glutathione S-transferase 1-like","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Detoxification and secondary metabolism","Core metabolism or cross-domain","ko00982","Drug metabolism - cytochrome P450","21/275","27/560",0.0017943735109334,0.038479343067794,0.038479343067794,21,"LOC126335010","Diet in infected","Not evaluated in this chromosome-only figure",1,"infected_diet33_vs50","Infected diet 50",6.1803799958528,0.0284402407316152,"amine oxidase [flavin-containing]-like","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Detoxification and secondary metabolism","Core metabolism or cross-domain","ko00982","Drug metabolism - cytochrome P450","21/275","27/560",0.0017943735109334,0.038479343067794,0.038479343067794,21,"LOC126336625","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",4.11319359875358,2.62134798120712e-07,"UDP-glucosyltransferase 2-like","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Detoxification and secondary metabolism","Core metabolism or cross-domain","ko00982","Drug metabolism - cytochrome P450","21/275","27/560",0.0017943735109334,0.038479343067794,0.038479343067794,21,"LOC126336628","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet83","Average control; Control diet 83",2.52770989936731,0.0116996631994891,"UDP-glycosyltransferase UGT5-like","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Detoxification and secondary metabolism","Core metabolism or cross-domain","ko00982","Drug metabolism - cytochrome P450","21/275","27/560",0.0017943735109334,0.038479343067794,0.038479343067794,21,"LOC126336692","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",1.29084742475274,0.000187888352276763,"glutathione S-transferase-like","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Detoxification and secondary metabolism","Core metabolism or cross-domain","ko00982","Drug metabolism - cytochrome P450","21/275","27/560",0.0017943735109334,0.038479343067794,0.038479343067794,21,"LOC126336695","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.5744018540379,1.60111953504433e-09,"glutathione S-transferase-like","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Detoxification and secondary metabolism","Core metabolism or cross-domain","ko00982","Drug metabolism - cytochrome P450","21/275","27/560",0.0017943735109334,0.038479343067794,0.038479343067794,21,"LOC126336713","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_average_all_diets","Average control",1.38648498580568,0.0321237694573588,"glutathione S-transferase 1-like","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Detoxification and secondary metabolism","Core metabolism or cross-domain","ko00982","Drug metabolism - cytochrome P450","21/275","27/560",0.0017943735109334,0.038479343067794,0.038479343067794,21,"LOC126336724","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet50","Average control; Control diet 50",2.46225258436274,0.0142453289475936,"glutathione S-transferase 1-like","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Detoxification and secondary metabolism","Core metabolism or cross-domain","ko00982","Drug metabolism - cytochrome P450","21/275","27/560",0.0017943735109334,0.038479343067794,0.038479343067794,21,"LOC126336888","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_average_all_diets","Average control",1.11572359561155,0.00291462589470582,"glutathione S-transferase 1-1-like","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Detoxification and secondary metabolism","Core metabolism or cross-domain","ko00982","Drug metabolism - cytochrome P450","21/275","27/560",0.0017943735109334,0.038479343067794,0.038479343067794,21,"LOC126341237","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet33","Average control; Control diet 33",1.96787523034327,0.00134241665768644,"UDP-glycosyltransferase UGT5-like","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Carbohydrate and energy metabolism","Core metabolism or cross-domain","ko00630","Glyoxylate and dicarboxylate metabolism","8/275","8/560",0.00320880286730563,0.0476383810299989,0.0476383810299989,8,"LOC126267350","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet83","Control diet 83",1.06367326368541,0.0192423308843258,"glycine cleavage system H protein, mitochondrial","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Carbohydrate and energy metabolism","Core metabolism or cross-domain","ko00630","Glyoxylate and dicarboxylate metabolism","8/275","8/560",0.00320880286730563,0.0476383810299989,0.0476383810299989,8,"LOC126267535","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet33; infection_diet83","Average control; Control diet 33; Control diet 83",2.08204022637779,6.41811777038635e-07,"kynurenine formamidase","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Carbohydrate and energy metabolism","Core metabolism or cross-domain","ko00630","Glyoxylate and dicarboxylate metabolism","8/275","8/560",0.00320880286730563,0.0476383810299989,0.0476383810299989,8,"LOC126293404","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet83","Control diet 83",1.28346254478214,0.00889411731114794,"aminomethyltransferase, mitochondrial","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Carbohydrate and energy metabolism","Core metabolism or cross-domain","ko00630","Glyoxylate and dicarboxylate metabolism","8/275","8/560",0.00320880286730563,0.0476383810299989,0.0476383810299989,8,"LOC126323251","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet50","Average control; Control diet 50",1.74346605718364,0.000233386791664899,"bifunctional methylenetetrahydrofolate dehydrogenase/cyclohydrolase, mitochondrial","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Carbohydrate and energy metabolism","Core metabolism or cross-domain","ko00630","Glyoxylate and dicarboxylate metabolism","8/275","8/560",0.00320880286730563,0.0476383810299989,0.0476383810299989,8,"LOC126325353","Infection + diet","Not evaluated in this chromosome-only figure",2,"infected_diet83_vs33; infection_diet33","Control diet 33; Infected diet 83",2.32608132877246,0.0016483815956814,"serine hydroxymethyltransferase","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Carbohydrate and energy metabolism","Core metabolism or cross-domain","ko00630","Glyoxylate and dicarboxylate metabolism","8/275","8/560",0.00320880286730563,0.0476383810299989,0.0476383810299989,8,"LOC126334596","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_average_all_diets","Average control",2.12578961193669,0.0135632998535692,"probable aconitate hydratase, mitochondrial","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Carbohydrate and energy metabolism","Core metabolism or cross-domain","ko00630","Glyoxylate and dicarboxylate metabolism","8/275","8/560",0.00320880286730563,0.0476383810299989,0.0476383810299989,8,"LOC126336244","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.70587238674963,1.45258367656863e-17,"acetyl-CoA acetyltransferase, mitochondrial","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Carbohydrate and energy metabolism","Core metabolism or cross-domain","ko00630","Glyoxylate and dicarboxylate metabolism","8/275","8/560",0.00320880286730563,0.0476383810299989,0.0476383810299989,8,"LOC126365941","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.43560342927448,2.65321979835367e-14,"cytoplasmic aconitate hydratase-like","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Other KEGG pathway","Core metabolism or cross-domain","ko00670","One carbon pool by folate","8/275","8/560",0.00320880286730563,0.0476383810299989,0.0476383810299989,8,"LOC126266788","Diet in controls","Not evaluated in this chromosome-only figure",1,"control_diet83_vs33","Control diet 83",2.68704161314133,0.0373030293662961,"trifunctional purine biosynthetic protein adenosine-3-like","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Other KEGG pathway","Core metabolism or cross-domain","ko00670","One carbon pool by folate","8/275","8/560",0.00320880286730563,0.0476383810299989,0.0476383810299989,8,"LOC126267222","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet83","Control diet 83",1.20990377135291,0.0332461425263246,"C-1-tetrahydrofolate synthase, cytoplasmic","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Other KEGG pathway","Core metabolism or cross-domain","ko00670","One carbon pool by folate","8/275","8/560",0.00320880286730563,0.0476383810299989,0.0476383810299989,8,"LOC126293404","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet83","Control diet 83",1.28346254478214,0.00889411731114794,"aminomethyltransferase, mitochondrial","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Other KEGG pathway","Core metabolism or cross-domain","ko00670","One carbon pool by folate","8/275","8/560",0.00320880286730563,0.0476383810299989,0.0476383810299989,8,"LOC126293737","Infection + diet","Not evaluated in this chromosome-only figure",3,"infected_diet83_vs33; infection_average_all_diets; infection_diet33","Average control; Control diet 33; Infected diet 83",2.38616070446513,0.0001436772129325,"bifunctional purine biosynthesis protein ATIC","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Other KEGG pathway","Core metabolism or cross-domain","ko00670","One carbon pool by folate","8/275","8/560",0.00320880286730563,0.0476383810299989,0.0476383810299989,8,"LOC126297511","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet83","Control diet 83",1.30000710752263,0.0426032339775071,"dihydrofolate reductase-like","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Other KEGG pathway","Core metabolism or cross-domain","ko00670","One carbon pool by folate","8/275","8/560",0.00320880286730563,0.0476383810299989,0.0476383810299989,8,"LOC126323251","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet50","Average control; Control diet 50",1.74346605718364,0.000233386791664899,"bifunctional methylenetetrahydrofolate dehydrogenase/cyclohydrolase, mitochondrial","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Other KEGG pathway","Core metabolism or cross-domain","ko00670","One carbon pool by folate","8/275","8/560",0.00320880286730563,0.0476383810299989,0.0476383810299989,8,"LOC126325353","Infection + diet","Not evaluated in this chromosome-only figure",2,"infected_diet83_vs33; infection_diet33","Control diet 33; Infected diet 83",2.32608132877246,0.0016483815956814,"serine hydroxymethyltransferase","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Other KEGG pathway","Core metabolism or cross-domain","ko00670","One carbon pool by folate","8/275","8/560",0.00320880286730563,0.0476383810299989,0.0476383810299989,8,"LOC126354610","Infection + diet","Not evaluated in this chromosome-only figure",2,"control_diet83_vs33; infected_diet83_vs33","Control diet 83; Infected diet 83",2.19304695204927,0.000603365613007829,"trifunctional purine biosynthetic protein adenosine-3","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Genetic information processing","Core metabolism or cross-domain","ko03030","DNA replication","8/275","8/560",0.00320880286730563,0.0476383810299989,0.0476383810299989,8,"LOC126281396","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Control diet 50",1.02837000361329,0.00277091740868991,"single-stranded DNA-binding protein, mitochondrial","protein_coding"
