"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","database","background","foreground_genes_tested","background_genes_tested","foreground_set","pathway_theme","pathway_scope"
"ko04713","Circadian entrainment","5/318","44/3900",0.113636363636364,1.39365351629503,0.782346866732976,0.287103432769089,1,1,"LOC126334818/LOC126339265/LOC126298972/LOC126336038/LOC126281618",5,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",318,3900,"Expression cluster 2","Other KEGG pathway","Core metabolism or cross-domain"
"ko04659","Th17 cell differentiation","3/318","23/3900",0.130434782608696,1.59967186218212,0.859324265798779,0.287833351878705,1,1,"LOC126268133/LOC126267038/LOC126282030",3,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",318,3900,"Expression cluster 2","Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko05217","Basal cell carcinoma","3/318","23/3900",0.130434782608696,1.59967186218212,0.859324265798779,0.287833351878705,1,1,"LOC126272858/LOC126299030/LOC126278442",3,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",318,3900,"Expression cluster 2","Reference disease pathway","Reference disease pathway"
"ko05206","MicroRNAs in cancer","9/318","89/3900",0.101123595505618,1.24019503921984,0.682915467695615,0.299200131875131,1,1,"LOC126268133/LOC126334818/LOC126282030/LOC126282193/LOC126354019/LOC126354017/LOC126293269/LOC126281499/LOC126354018",9,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",318,3900,"Expression cluster 2","Genetic information processing","Reference disease pathway"
"ko00062","Fatty acid elongation","3/318","24/3900",0.125,1.53301886792453,0.780339706684546,0.31088316307453,1,1,"LOC126298530/LOC126335171/LOC126298001",3,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",318,3900,"Expression cluster 2","Lipid and membrane metabolism","Core metabolism or cross-domain"
"ko00981","Insect hormone biosynthesis","3/318","24/3900",0.125,1.53301886792453,0.780339706684546,0.31088316307453,1,1,"LOC126293679/LOC126293680/LOC126270657",3,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",318,3900,"Expression cluster 2","Storage, lipid transport, and endocrine nutrition","Core metabolism or cross-domain"
"ko04064","NF-kappa B signaling pathway","3/318","24/3900",0.125,1.53301886792453,0.780339706684546,0.31088316307453,1,1,"LOC126268133/LOC126266859/LOC126282030",3,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",318,3900,"Expression cluster 2","Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko04630","JAK-STAT signaling pathway","3/318","24/3900",0.125,1.53301886792453,0.780339706684546,0.31088316307453,1,1,"LOC126278049/LOC126266672/LOC126267038",3,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",318,3900,"Expression cluster 2","Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko04662","B cell receptor signaling pathway","3/318","24/3900",0.125,1.53301886792453,0.780339706684546,0.31088316307453,1,1,"LOC126266859/LOC126282030/LOC126266679",3,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",318,3900,"Expression cluster 2","Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko00720","Other carbon fixation pathways","2/318","14/3900",0.142857142857143,1.75202156334232,0.839789229093216,0.31823640055257,1,1,"LOC126335242/LOC126334596",2,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",318,3900,"Expression cluster 2","Carbohydrate and energy metabolism","Core metabolism or cross-domain"
"ko00760","Nicotinate and nicotinamide metabolism","2/318","14/3900",0.142857142857143,1.75202156334232,0.839789229093216,0.31823640055257,1,1,"LOC126335184/LOC126356050",2,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",318,3900,"Expression cluster 2","Other KEGG pathway","Core metabolism or cross-domain"
"ko00910","Nitrogen metabolism","2/318","14/3900",0.142857142857143,1.75202156334232,0.839789229093216,0.31823640055257,1,1,"LOC126336492/LOC126268518",2,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",318,3900,"Expression cluster 2","Amino acid and nitrogen metabolism","Core metabolism or cross-domain"
"ko00950","Isoquinoline alkaloid biosynthesis","2/318","14/3900",0.142857142857143,1.75202156334232,0.839789229093216,0.31823640055257,1,1,"LOC126271955/LOC126365745",2,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",318,3900,"Expression cluster 2","Other KEGG pathway","Core metabolism or cross-domain"
"ko04512","ECM-receptor interaction","4/318","36/3900",0.111111111111111,1.36268343815514,0.651310084268075,0.337368403649927,1,1,"LOC126267772/LOC126293693/LOC126356154/LOC126267773",4,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",318,3900,"Expression cluster 2","Cellular process","Eukaryote/metazoan-compatible"
"ko00983","Drug metabolism - other enzymes","9/318","93/3900",0.0967741935483871,1.18685331710286,0.543348202590112,0.346009305021494,1,1,"LOC126272928/LOC126281410/LOC126272724/LOC126282100/LOC126297821/LOC126281404/LOC126354649/LOC126272716/LOC126293741",9,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",318,3900,"Expression cluster 2","Other KEGG pathway","Core metabolism or cross-domain"
"ko00534","Glycosaminoglycan biosynthesis - heparan sulfate / heparin","2/318","15/3900",0.133333333333333,1.63522012578616,0.734347725813059,0.349104999266412,1,1,"LOC126284041/LOC126335001",2,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",318,3900,"Expression cluster 2","Other KEGG pathway","Core metabolism or cross-domain"
"ko00601","Glycosphingolipid biosynthesis - lacto and neolacto series","2/318","15/3900",0.133333333333333,1.63522012578616,0.734347725813059,0.349104999266412,1,1,"LOC126334902/LOC126355789",2,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",318,3900,"Expression cluster 2","Lipid and membrane metabolism","Core metabolism or cross-domain"
"ko04216","Ferroptosis","2/318","15/3900",0.133333333333333,1.63522012578616,0.734347725813059,0.349104999266412,1,1,"LOC126337983/LOC126297555",2,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",318,3900,"Expression cluster 2","Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko05031","Amphetamine addiction","4/318","37/3900",0.108108108108108,1.32585415604284,0.593320233927103,0.356516316831153,1,1,"LOC126271955/LOC126365745/LOC126354583/LOC126298972",4,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",318,3900,"Expression cluster 2","Reference disease pathway","Reference disease pathway"
"ko05145","Toxoplasmosis","4/318","37/3900",0.108108108108108,1.32585415604284,0.593320233927103,0.356516316831153,1,1,"LOC126267772/LOC126282030/LOC126354914/LOC126267773",4,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",318,3900,"Expression cluster 2","Other KEGG pathway","Core metabolism or cross-domain"
"ko00630","Glyoxylate and dicarboxylate metabolism","3/318","26/3900",0.115384615384615,1.41509433962264,0.632675568276467,0.357054183505825,1,1,"LOC126268518/LOC126355053/LOC126334596",3,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",318,3900,"Expression cluster 2","Carbohydrate and energy metabolism","Core metabolism or cross-domain"
"ko05014","Amyotrophic lateral sclerosis","3/318","26/3900",0.115384615384615,1.41509433962264,0.632675568276467,0.357054183505825,1,1,"LOC126354439/LOC126339265/LOC126298972",3,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",318,3900,"Expression cluster 2","Reference disease pathway","Reference disease pathway"
"ko05133","Pertussis","3/318","26/3900",0.115384615384615,1.41509433962264,0.632675568276467,0.357054183505825,1,1,"LOC126282030/LOC126336702/LOC126281729",3,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",318,3900,"Expression cluster 2","Other KEGG pathway","Core metabolism or cross-domain"
"ko00603","Glycosphingolipid biosynthesis - globo and isoglobo series","2/318","16/3900",0.125,1.53301886792453,0.636488190495142,0.379488349737924,1,1,"LOC126334902/LOC126355789",2,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",318,3900,"Expression cluster 2","Lipid and membrane metabolism","Core metabolism or cross-domain"
"ko05219","Bladder cancer","2/318","16/3900",0.125,1.53301886792453,0.636488190495142,0.379488349737924,1,1,"LOC126334818/LOC126282100",2,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",318,3900,"Expression cluster 2","Reference disease pathway","Reference disease pathway"
"ko00030","Pentose phosphate pathway","3/318","27/3900",0.111111111111111,1.36268343815514,0.563395332230702,0.380013823825513,1,1,"LOC126298400/LOC126298935/LOC126361126",3,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",318,3900,"Expression cluster 2","Carbohydrate and energy metabolism","Core metabolism or cross-domain"
"ko04320","Dorso-ventral axis formation","3/318","27/3900",0.111111111111111,1.36268343815514,0.563395332230702,0.380013823825513,1,1,"LOC126278800/LOC126281598/LOC126278176",3,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",318,3900,"Expression cluster 2","Cellular process","Eukaryote/metazoan-compatible"
"ko04010","MAPK signaling pathway","9/318","96/3900",0.09375,1.1497641509434,0.44263995995494,0.381818309160968,1,1,"LOC126334818/LOC126272858/LOC126267308/LOC126282030/LOC126266679/LOC126336038/LOC126276001/LOC126282035/LOC126272139",9,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",318,3900,"Expression cluster 2","Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko04742","Taste transduction","2/318","17/3900",0.117647058823529,1.44284128745838,0.54515030192847,0.409260486911245,1,1,"LOC126278518/LOC126355437",2,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",318,3900,"Expression cluster 2","Other KEGG pathway","Core metabolism or cross-domain"
"ko04911","Insulin secretion","4/318","40/3900",0.1,1.22641509433962,0.428814148858199,0.413758287100269,1,1,"LOC126354871/LOC126354583/LOC126298156/LOC126322572",4,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",318,3900,"Expression cluster 2","Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko04924","Renin secretion","4/318","40/3900",0.1,1.22641509433962,0.428814148858199,0.413758287100269,1,1,"LOC126279309/LOC126284222/LOC126281618/LOC126346021",4,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",318,3900,"Expression cluster 2","Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko05120","Epithelial cell signaling in Helicobacter pylori infection","4/318","41/3900",0.0975609756097561,1.19650253106305,0.376833995075413,0.432631490867247,1,1,"LOC126268133/LOC126272722/LOC126282030/LOC126293282",4,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",318,3900,"Expression cluster 2","Other KEGG pathway","Core metabolism or cross-domain"
"ko04931","Insulin resistance","5/318","53/3900",0.0943396226415094,1.15699537201851,0.342839678164254,0.436637375086424,1,1,"LOC126354871/LOC126360117/LOC126282030/LOC126279109/LOC126271650",5,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",318,3900,"Expression cluster 2","Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko05224","Breast cancer","5/318","53/3900",0.0943396226415094,1.15699537201851,0.342839678164254,0.436637375086424,1,1,"LOC126272858/LOC126282030/LOC126299030/LOC126276001/LOC126267711",5,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",318,3900,"Expression cluster 2","Reference disease pathway","Reference disease pathway"
"ko05218","Melanoma","2/318","18/3900",0.111111111111111,1.36268343815514,0.45947681074616,0.438319085708133,1,1,"LOC126272858/LOC126276001",2,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",318,3900,"Expression cluster 2","Reference disease pathway","Reference disease pathway"
"ko05412","Arrhythmogenic right ventricular cardiomyopathy","2/318","18/3900",0.111111111111111,1.36268343815514,0.45947681074616,0.438319085708133,1,1,"LOC126356154/LOC126272139",2,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",318,3900,"Expression cluster 2","Other KEGG pathway","Core metabolism or cross-domain"
"ko05134","Legionellosis","3/318","30/3900",0.1,1.22641509433962,0.370883837684652,0.447565503040715,1,1,"LOC126282030/LOC126336702/LOC126281729",3,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",318,3900,"Expression cluster 2","Other KEGG pathway","Core metabolism or cross-domain"
"ko05220","Chronic myeloid leukemia","3/318","30/3900",0.1,1.22641509433962,0.370883837684652,0.447565503040715,1,1,"LOC126267038/LOC126272858/LOC126282030",3,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",318,3900,"Expression cluster 2","Reference disease pathway","Reference disease pathway"
"ko00521","Streptomycin biosynthesis","1/318","7/3900",0.142857142857143,1.75202156334232,0.593286544242054,0.448914513034053,1,1,"LOC126365957",1,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",318,3900,"Expression cluster 2","Other KEGG pathway","Core metabolism or cross-domain"
"ko02024","Quorum sensing","1/318","7/3900",0.142857142857143,1.75202156334232,0.593286544242054,0.448914513034053,1,1,"LOC126354995",1,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",318,3900,"Expression cluster 2","Transport and environmental response","Microbial/prokaryote-associated label"
"ko04744","Phototransduction","1/318","7/3900",0.142857142857143,1.75202156334232,0.593286544242054,0.448914513034053,1,1,"LOC126335775",1,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",318,3900,"Expression cluster 2","Other KEGG pathway","Core metabolism or cross-domain"
"ko04940","Type I diabetes mellitus","1/318","7/3900",0.142857142857143,1.75202156334232,0.593286544242054,0.448914513034053,1,1,"LOC126354995",1,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",318,3900,"Expression cluster 2","Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko05221","Acute myeloid leukemia","2/318","19/3900",0.105263157894737,1.2909632571996,0.378765588506844,0.466582463281466,1,1,"LOC126267038/LOC126282030",2,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",318,3900,"Expression cluster 2","Reference disease pathway","Reference disease pathway"
"ko04210","Apoptosis","6/318","67/3900",0.0895522388059701,1.09828217403548,0.241752032034378,0.468695441791714,1,1,"LOC126297444/LOC126272858/LOC126282030/LOC126336702/LOC126281729/LOC126346021",6,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",318,3900,"Expression cluster 2","Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko00380","Tryptophan metabolism","3/318","31/3900",0.0967741935483871,1.18685331710286,0.311178570164987,0.469450432975094,1,1,"LOC126282517/LOC126271955/LOC126292188",3,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",318,3900,"Expression cluster 2","Amino acid and nitrogen metabolism","Core metabolism or cross-domain"
"ko04933","AGE-RAGE signaling pathway in diabetic complications","3/318","31/3900",0.0967741935483871,1.18685331710286,0.311178570164987,0.469450432975094,1,1,"LOC126268133/LOC126267038/LOC126282030",3,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",318,3900,"Expression cluster 2","Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko04350","TGF-beta signaling pathway","4/318","43/3900",0.0930232558139535,1.14085125054849,0.276692573302139,0.469843382410195,1,1,"LOC126355055/LOC126355051/LOC126278442/LOC126297744",4,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",318,3900,"Expression cluster 2","Cellular process","Eukaryote/metazoan-compatible"
"ko00600","Sphingolipid metabolism","3/318","32/3900",0.09375,1.1497641509434,0.253435245182529,0.490939994303337,1,1,"LOC126334543/LOC126336504/LOC126278061",3,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",318,3900,"Expression cluster 2","Lipid and membrane metabolism","Core metabolism or cross-domain"
"ko00790","Folate biosynthesis","3/318","32/3900",0.09375,1.1497641509434,0.253435245182529,0.490939994303337,1,1,"LOC126272724/LOC126365745/LOC126272716",3,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",318,3900,"Expression cluster 2","Other KEGG pathway","Core metabolism or cross-domain"
"ko04711","Circadian rhythm - fly","1/318","8/3900",0.125,1.53301886792453,0.44960232362918,0.49392997279649,1,1,"LOC126298063",1,"KEGG_pathway","Expressed rRNA-filtered main-chromosome genes",318,3900,"Expression cluster 2","Other KEGG pathway","Core metabolism or cross-domain"
