"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"LOC126335585",11.2258282571556,-0.00507001064924416,0.0891290931075838,0.734540020319242,0.951475388797344
"LOC126339036",28.2574806247064,-0.02917390571635,0.0970252569722607,0.112438294851363,0.846682714382321
"LOC126339094",240.297374835307,-0.0160889827172441,0.0780257164536051,0.658926522218079,0.949082319468304
"LOC126340731",15.2356927834221,0.0264872735109458,0.0937180236386996,0.149637424217217,0.875818047094406
"LOC126339150",50.8816238982748,0.0190251894806761,0.0844771240547147,0.464967449789037,0.948622106298284
"LOC126339177",140.357736248758,0.0597400738033098,0.0801049750538013,0.0903264211880091,0.806778920464235
"LOC126339203",88.3884772879795,0.00726432267905894,0.0740677186107828,0.856365307593948,0.964063634466462
"LOC126339239",140.960925411184,0.0281082940167143,0.0912128007376313,0.15700099627164,0.881100259387461
"LOC126339265",176.567876528,-0.00850519757584801,0.0897083472359322,0.571192011817497,0.949082319468304
"LOC126339323",207.534196637718,-0.0518905050567599,0.0870408280842893,0.065205265758167,0.765699279707945
"LOC126339466",18.6414592725667,-0.00561667996779868,0.0851276710790978,0.813901869562256,0.958170875471461
"LOC126339400",12.8722016214649,-0.016983552476248,0.104146411560924,0.20289337014056,0.911906123826565
"LOC126341345",224.824882675781,0.00896239186368634,0.0735380000752364,0.824930029826404,0.960050967728541
"LOC126339492",92.7834879474357,-0.0324604421627336,0.0841667536771537,0.243110854746501,0.930041987619482
"LOC126339548",164.657156928434,-0.022177078950303,0.0801868799805616,0.510692210564583,0.948622106298284
"LOC126339564",29.3027000465378,0.0068799438917125,0.0874538675412951,0.706314571010273,0.949691489574408
"LOC126339580",6.61497092149833,-0.00721994843331732,0.0897292880959086,0.622470158472156,0.949082319468304
"LOC126339596",602.626621118535,0.0267612473098309,0.122179369791127,0.0834340636152902,0.799907243828008
"LOC126339612",6337.37816025291,-0.00314076050764994,0.0901196022664829,0.814494737647698,0.958296529852157
"LOC126339755",1755.7267842443,-0.0021687810245562,0.0910821177140027,0.860558751264845,0.965417415984619
"LOC126339739",420.943336747343,-0.00123775644716901,0.0856707798765526,0.955913913805328,0.988067729721465
"LOC126339781",88.0370969716962,-0.0172206948658129,0.0846051369894855,0.501915220502704,0.948622106298284
