"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","set","database","pathway_theme","pathway_scope"
"GO:0055085","transmembrane transport","59/541","347/5278",0.170028818443804,1.65880240988244,4.29035177678234,4.33754688466984e-05,0.00348338380584255,0.00348338380584255,"LOC126272139/LOC126356304/LOC126358740/LOC126336638/LOC126354562/LOC126357744/LOC126336038/LOC126356065/LOC126336928/LOC126282005/LOC126355391/LOC126334835/LOC126336682/LOC126354017/LOC126354478/LOC126278946/LOC126285413/LOC126299447/LOC126334955/LOC126267409/LOC126324835/LOC126272767/LOC126354186/LOC126356039/LOC126268194/LOC126334943/LOC126279835/LOC126278191/LOC126272718/LOC126335259/LOC126355684/LOC126335539/LOC126353931/LOC126356316/LOC126366011/LOC126355303/LOC126337983/LOC126324336/LOC126354018/LOC126355940/LOC126298679/LOC126336688/LOC126279309/LOC126365875/LOC126278232/LOC126354788/LOC126269352/LOC126299550/LOC126336375/LOC126282259/LOC126277871/LOC126355939/LOC126281351/LOC126292020/LOC126284897/LOC126363354/LOC126297555/LOC126278890/LOC126267806",59,"All infection DEGs","GO",NA,NA
"GO:0007365","periodic partitioning","17/541","59/5278",0.288135593220339,2.81105297785018,4.72720024386602,5.39679528419971e-05,0.00385346613465216,0.00385346613465216,"LOC126284041/LOC126295087/LOC126293373/LOC126278128/LOC126336752/LOC126294945/LOC126295425/LOC126295040/LOC126324835/LOC126266657/LOC126292145/LOC126281663/LOC126294955/LOC126294949/LOC126295191/LOC126295133/LOC126291991",17,"All infection DEGs","GO",NA,NA
"GO:0031648","protein destabilization","12/541","33/5278",0.363636363636364,3.54763905226012,4.96092439543249,5.5956457607161e-05,0.00385346613465216,0.00385346613465216,"LOC126295087/LOC126278128/LOC126294945/LOC126295425/LOC126295040/LOC126292145/LOC126281663/LOC126294955/LOC126294949/LOC126295191/LOC126295133/LOC126291991",12,"All infection DEGs","GO",NA,NA
"GO:0071630","nuclear protein quality control by the ubiquitin-proteasome system","12/541","33/5278",0.363636363636364,3.54763905226012,4.96092439543249,5.5956457607161e-05,0.00385346613465216,0.00385346613465216,"LOC126295087/LOC126278128/LOC126294945/LOC126295425/LOC126295040/LOC126292145/LOC126281663/LOC126294955/LOC126294949/LOC126295191/LOC126295133/LOC126291991",12,"All infection DEGs","GO",NA,NA
"GO:1901044","GO:1901044","12/541","33/5278",0.363636363636364,3.54763905226012,4.96092439543249,5.5956457607161e-05,0.00385346613465216,0.00385346613465216,"LOC126295087/LOC126278128/LOC126294945/LOC126295425/LOC126295040/LOC126292145/LOC126281663/LOC126294955/LOC126294949/LOC126295191/LOC126295133/LOC126291991",12,"All infection DEGs","GO",NA,NA
"GO:0009607","response to biotic stimulus","33/541","160/5278",0.20625,2.01217652495379,4.39345920827213,5.65962459112386e-05,0.00385346613465216,0.00385346613465216,"LOC126282035/LOC126273032/LOC126285462/LOC126335036/LOC126334929/LOC126322960/LOC126271975/LOC126293178/LOC126267343/LOC126293269/LOC126269416/LOC126267038/LOC126293181/LOC126297857/LOC126267876/LOC126282030/LOC126268068/LOC126336373/LOC126352738/LOC126298648/LOC126267215/LOC126272787/LOC126343175/LOC126267163/LOC126284030/LOC126272362/LOC126334779/LOC126267216/LOC126267652/LOC126278673/LOC126272361/LOC126272253/LOC126365918",33,"All infection DEGs","GO",NA,NA
"GO:0043207","response to external biotic stimulus","33/541","160/5278",0.20625,2.01217652495379,4.39345920827213,5.65962459112386e-05,0.00385346613465216,0.00385346613465216,"LOC126282035/LOC126273032/LOC126285462/LOC126335036/LOC126334929/LOC126322960/LOC126271975/LOC126293178/LOC126267343/LOC126293269/LOC126269416/LOC126267038/LOC126293181/LOC126297857/LOC126267876/LOC126282030/LOC126268068/LOC126336373/LOC126352738/LOC126298648/LOC126267215/LOC126272787/LOC126343175/LOC126267163/LOC126284030/LOC126272362/LOC126334779/LOC126267216/LOC126267652/LOC126278673/LOC126272361/LOC126272253/LOC126365918",33,"All infection DEGs","GO",NA,NA
"GO:0051707","response to other organism","33/541","160/5278",0.20625,2.01217652495379,4.39345920827213,5.65962459112386e-05,0.00385346613465216,0.00385346613465216,"LOC126282035/LOC126273032/LOC126285462/LOC126335036/LOC126334929/LOC126322960/LOC126271975/LOC126293178/LOC126267343/LOC126293269/LOC126269416/LOC126267038/LOC126293181/LOC126297857/LOC126267876/LOC126282030/LOC126268068/LOC126336373/LOC126352738/LOC126298648/LOC126267215/LOC126272787/LOC126343175/LOC126267163/LOC126284030/LOC126272362/LOC126334779/LOC126267216/LOC126267652/LOC126278673/LOC126272361/LOC126272253/LOC126365918",33,"All infection DEGs","GO",NA,NA
"GO:0042335","cuticle development","26/541","116/5278",0.224137931034483,2.18669131238447,4.36715136466926,8.26189371985705e-05,0.00550558534693453,0.00550558534693453,"LOC126284086/LOC126284577/LOC126293373/LOC126346622/LOC126336752/LOC126354720/LOC126266832/LOC126356204/LOC126353855/LOC126297581/LOC126271949/LOC126336809/LOC126271955/LOC126284821/LOC126299206/LOC126284250/LOC126267997/LOC126336597/LOC126299078/LOC126346580/LOC126346606/LOC126365745/LOC126266959/LOC126336345/LOC126284491/LOC126336602",26,"All infection DEGs","GO",NA,NA
"GO:0006732","GO:0006732","19/541","73/5278",0.26027397260274,2.53923480110399,4.475034876163,9.26541497997155e-05,0.00604568327443144,0.00604568327443144,"LOC126267222/LOC126365911/LOC126347783/LOC126354620/LOC126355885/LOC126325353/LOC126297494/LOC126365957/LOC126282346/LOC126284662/LOC126339036/LOC126281861/LOC126347864/LOC126282517/LOC126357156/LOC126278447/LOC126266959/LOC126323251/LOC126336316",19,"All infection DEGs","GO",NA,NA
"GO:0005215","transporter activity","61/541","373/5278",0.163538873994638,1.59548646385157,4.03132016754623,0.000103881307695745,0.00612826374014961,0.00612826374014961,"LOC126272139/LOC126356304/LOC126358740/LOC126336638/LOC126354562/LOC126357744/LOC126336038/LOC126356065/LOC126336928/LOC126282005/LOC126355391/LOC126334835/LOC126336682/LOC126354017/LOC126354478/LOC126278946/LOC126285413/LOC126299447/LOC126334955/LOC126267409/LOC126324835/LOC126272767/LOC126354186/LOC126356039/LOC126268194/LOC126334943/LOC126279835/LOC126278191/LOC126272718/LOC126335259/LOC126355684/LOC126335539/LOC126353931/LOC126356316/LOC126366011/LOC126355303/LOC126299332/LOC126324336/LOC126354018/LOC126355940/LOC126298679/LOC126336688/LOC126279309/LOC126365875/LOC126278232/LOC126320757/LOC126354788/LOC126269352/LOC126299550/LOC126336375/LOC126282259/LOC126277871/LOC126355939/LOC126281351/LOC126292020/LOC126284897/LOC126363354/LOC126297555/LOC126278890/LOC126273067/LOC126267806",61,"All infection DEGs","GO",NA,NA
"GO:0032387","negative regulation of intracellular transport","13/541","40/5278",0.325,3.17070240295749,4.65680468189087,0.000105543963530695,0.00612826374014961,0.00612826374014961,"LOC126295087/LOC126278128/LOC126294945/LOC126295425/LOC126295040/LOC126292145/LOC126272997/LOC126281663/LOC126294955/LOC126294949/LOC126295191/LOC126295133/LOC126291991",13,"All infection DEGs","GO",NA,NA
"GO:0042306","regulation of protein import into nucleus","13/541","40/5278",0.325,3.17070240295749,4.65680468189087,0.000105543963530695,0.00612826374014961,0.00612826374014961,"LOC126295087/LOC126266642/LOC126278128/LOC126294945/LOC126295425/LOC126295040/LOC126292145/LOC126281663/LOC126294955/LOC126294949/LOC126295191/LOC126295133/LOC126291991",13,"All infection DEGs","GO",NA,NA
"GO:1904589","regulation of protein import","13/541","40/5278",0.325,3.17070240295749,4.65680468189087,0.000105543963530695,0.00612826374014961,0.00612826374014961,"LOC126295087/LOC126266642/LOC126278128/LOC126294945/LOC126295425/LOC126295040/LOC126292145/LOC126281663/LOC126294955/LOC126294949/LOC126295191/LOC126295133/LOC126291991",13,"All infection DEGs","GO",NA,NA
"GO:0042308","negative regulation of protein import into nucleus","12/541","35/5278",0.342857142857143,3.3449168207024,4.70340116660966,0.000108573703408658,0.00612826374014961,0.00612826374014961,"LOC126295087/LOC126278128/LOC126294945/LOC126295425/LOC126295040/LOC126292145/LOC126281663/LOC126294955/LOC126294949/LOC126295191/LOC126295133/LOC126291991",12,"All infection DEGs","GO",NA,NA
"GO:1900181","negative regulation of protein localization to nucleus","12/541","35/5278",0.342857142857143,3.3449168207024,4.70340116660966,0.000108573703408658,0.00612826374014961,0.00612826374014961,"LOC126295087/LOC126278128/LOC126294945/LOC126295425/LOC126295040/LOC126292145/LOC126281663/LOC126294955/LOC126294949/LOC126295191/LOC126295133/LOC126291991",12,"All infection DEGs","GO",NA,NA
"GO:1904590","negative regulation of protein import","12/541","35/5278",0.342857142857143,3.3449168207024,4.70340116660966,0.000108573703408658,0.00612826374014961,0.00612826374014961,"LOC126295087/LOC126278128/LOC126294945/LOC126295425/LOC126295040/LOC126292145/LOC126281663/LOC126294955/LOC126294949/LOC126295191/LOC126295133/LOC126291991",12,"All infection DEGs","GO",NA,NA
"GO:0016053","organic acid biosynthetic process","18/541","68/5278",0.264705882352941,2.58247254539524,4.43825515404556,0.000111529704083183,0.00612826374014961,0.00612826374014961,"LOC126267222/LOC126347783/LOC126284002/LOC126325353/LOC126298530/LOC126276148/LOC126298220/LOC126365957/LOC126272037/LOC126356204/LOC126336244/LOC126293368/LOC126281861/LOC126347864/LOC126334613/LOC126278002/LOC126354995/LOC126298001",18,"All infection DEGs","GO",NA,NA
"GO:0046394","carboxylic acid biosynthetic process","18/541","68/5278",0.264705882352941,2.58247254539524,4.43825515404556,0.000111529704083183,0.00612826374014961,0.00612826374014961,"LOC126267222/LOC126347783/LOC126284002/LOC126325353/LOC126298530/LOC126276148/LOC126298220/LOC126365957/LOC126272037/LOC126356204/LOC126336244/LOC126293368/LOC126281861/LOC126347864/LOC126334613/LOC126278002/LOC126354995/LOC126298001",18,"All infection DEGs","GO",NA,NA
"GO:0006629","lipid metabolic process","42/541","230/5278",0.182608695652174,1.78153178493932,4.09535333786248,0.000115477092150793,0.00623576297614284,0.00623576297614285,"LOC126272746/LOC126347783/LOC126278180/LOC126335154/LOC126356100/LOC126299150/LOC126334929/LOC126335966/LOC126284002/LOC126305900/LOC126298530/LOC126298220/LOC126295101/LOC126335352/LOC126334930/LOC126267953/LOC126336251/LOC126280991/LOC126356204/LOC126320178/LOC126336244/LOC126278149/LOC126285378/LOC126278061/LOC126339036/LOC126281861/LOC126347864/LOC126279052/LOC126270657/LOC126299541/LOC126267016/LOC126285283/LOC126281164/LOC126278002/LOC126336772/LOC126278148/LOC126365747/LOC126298001/LOC126353919/LOC126355485/LOC126281949/LOC126281662",42,"All infection DEGs","GO",NA,NA
"GO:0006030","chitin metabolic process","8/541","17/5278",0.470588235294118,4.59106230292487,5.01133847784825,0.000121576631599026,0.00645386457912115,0.00645386457912115,"LOC126346622/LOC126354720/LOC126271949/LOC126299078/LOC126346580/LOC126346606/LOC126336345/LOC126278279",8,"All infection DEGs","GO",NA,NA
"GO:1901605","alpha-amino acid metabolic process","16/541","57/5278",0.280701754385965,2.73852839121834,4.45946598732249,0.000125897311912525,0.00657183968183381,0.00657183968183381,"LOC126325353/LOC126276148/LOC126336714/LOC126299043/LOC126267350/LOC126272037/LOC126356204/LOC126293368/LOC126271955/LOC126281672/LOC126282517/LOC126335256/LOC126334613/LOC126266748/LOC126293404/LOC126267535",16,"All infection DEGs","GO",NA,NA
"GO:0051788","response to misfolded protein","12/541","36/5278",0.333333333333333,3.25200246457178,4.58154641631297,0.000147944073489835,0.00735811483037057,0.00735811483037057,"LOC126295087/LOC126278128/LOC126294945/LOC126295425/LOC126295040/LOC126292145/LOC126281663/LOC126294955/LOC126294949/LOC126295191/LOC126295133/LOC126291991",12,"All infection DEGs","GO",NA,NA
"GO:0071218","cellular response to misfolded protein","12/541","36/5278",0.333333333333333,3.25200246457178,4.58154641631297,0.000147944073489835,0.00735811483037057,0.00735811483037057,"LOC126295087/LOC126278128/LOC126294945/LOC126295425/LOC126295040/LOC126292145/LOC126281663/LOC126294955/LOC126294949/LOC126295191/LOC126295133/LOC126291991",12,"All infection DEGs","GO",NA,NA
"GO:1901617","GO:1901617","11/541","31/5278",0.354838709677419,3.46180907518931,4.64536849730479,0.000148008056932741,0.00735811483037057,0.00735811483037057,"LOC126292259/LOC126355885/LOC126305900/LOC126299253/LOC126356204/LOC126320178/LOC126271955/LOC126284821/LOC126333165/LOC126365745/LOC126266959",11,"All infection DEGs","GO",NA,NA
"GO:0034220","monoatomic ion transmembrane transport","45/541","255/5278",0.176470588235294,1.72164836359683,3.99166990384078,0.000152070216349504,0.00744193621260385,0.00744193621260385,"LOC126272139/LOC126358740/LOC126336638/LOC126354562/LOC126336038/LOC126356065/LOC126282005/LOC126336682/LOC126354478/LOC126285413/LOC126299447/LOC126267409/LOC126324835/LOC126272767/LOC126354186/LOC126356039/LOC126268194/LOC126334943/LOC126279835/LOC126272718/LOC126355684/LOC126335539/LOC126353931/LOC126356316/LOC126366011/LOC126355303/LOC126337983/LOC126324336/LOC126355940/LOC126298679/LOC126336688/LOC126279309/LOC126365875/LOC126278232/LOC126354788/LOC126269352/LOC126282259/LOC126355939/LOC126281351/LOC126292020/LOC126284897/LOC126363354/LOC126297555/LOC126278890/LOC126267806",45,"All infection DEGs","GO",NA,NA
"GO:0016298","lipase activity","6/541","10/5278",0.6,5.8536044362292,5.19136999931274,0.000165239316396699,0.0079619929069917,0.0079619929069917,"LOC126365914/LOC126278149/LOC126354992/LOC126278148/LOC126353919/LOC126281662",6,"All infection DEGs","GO",NA,NA
"GO:0015075","monoatomic ion transmembrane transporter activity","42/541","234/5278",0.17948717948718,1.75107825015404,3.97142223353421,0.000172170096122726,0.00805626259733023,0.00805626259733023,"LOC126272139/LOC126358740/LOC126336638/LOC126354562/LOC126336038/LOC126356065/LOC126282005/LOC126336682/LOC126285413/LOC126299447/LOC126267409/LOC126324835/LOC126272767/LOC126354186/LOC126356039/LOC126268194/LOC126334943/LOC126279835/LOC126272718/LOC126355684/LOC126335539/LOC126353931/LOC126356316/LOC126366011/LOC126355303/LOC126324336/LOC126355940/LOC126298679/LOC126336688/LOC126279309/LOC126365875/LOC126354788/LOC126269352/LOC126282259/LOC126355939/LOC126281351/LOC126292020/LOC126284897/LOC126363354/LOC126297555/LOC126278890/LOC126267806",42,"All infection DEGs","GO",NA,NA
"GO:0017144","GO:0017144","31/541","155/5278",0.2,1.95120147874307,4.06178260350428,0.000172340227976094,0.00805626259733023,0.00805626259733023,"LOC126284808/LOC126335036/LOC126299549/LOC126355885/LOC126346622/LOC126325353/LOC126339265/LOC126356585/LOC126354720/LOC126365957/LOC126267350/LOC126356204/LOC126271949/LOC126271955/LOC126282346/LOC126299078/LOC126278447/LOC126346580/LOC126349195/LOC126346606/LOC126324953/LOC126334613/LOC126333165/LOC126365745/LOC126266959/LOC126336345/LOC126353887/LOC126354995/LOC126278279/LOC126284548/LOC126293404",31,"All infection DEGs","GO",NA,NA
"GO:1900180","regulation of protein localization to nucleus","13/541","42/5278",0.30952380952381,3.01971657424522,4.44074405376119,0.000184551236744375,0.00850021284534385,0.00850021284534385,"LOC126295087/LOC126266642/LOC126278128/LOC126294945/LOC126295425/LOC126295040/LOC126292145/LOC126281663/LOC126294955/LOC126294949/LOC126295191/LOC126295133/LOC126291991",13,"All infection DEGs","GO",NA,NA
"GO:1901565","GO:1901565","49/541","288/5278",0.170138888888889,1.65987625795851,3.89178608814789,0.000196043920064681,0.00865285296457269,0.00865285296457269,"LOC126295087/LOC126285462/LOC126272289/LOC126354914/LOC126267477/LOC126267343/LOC126346622/LOC126278128/LOC126294945/LOC126336714/LOC126295425/LOC126267350/LOC126268068/LOC126272037/LOC126295040/LOC126269996/LOC126292145/LOC126267215/LOC126282517/LOC126291884/LOC126284573/LOC126346580/LOC126293188/LOC126346606/LOC126279111/LOC126334613/LOC126333165/LOC126266748/LOC126356122/LOC126297745/LOC126281663/LOC126269625/LOC126294955/LOC126354995/LOC126277977/LOC126346021/LOC126278279/LOC126294949/LOC126295191/LOC126353854/LOC126293404/LOC126267216/LOC126267652/LOC126295133/LOC126267478/LOC126291991/LOC126267535/LOC126354672/LOC126365918",49,"All infection DEGs","GO",NA,NA
"GO:0051051","negative regulation of transport","16/541","59/5278",0.271186440677966,2.64569692032958,4.29558879737814,0.000196323485363209,0.00865285296457269,0.00865285296457269,"LOC126295087/LOC126278128/LOC126294945/LOC126295425/LOC126335605/LOC126295040/LOC126292145/LOC126272997/LOC126281663/LOC126294955/LOC126294949/LOC126295191/LOC126271991/LOC126295133/LOC126291991/LOC126278382",16,"All infection DEGs","GO",NA,NA
"GO:0046823","negative regulation of nucleocytoplasmic transport","12/541","37/5278",0.324324324324324,3.16411050606984,4.46389224854594,0.000198916160105119,0.00865285296457269,0.00865285296457269,"LOC126295087/LOC126278128/LOC126294945/LOC126295425/LOC126295040/LOC126292145/LOC126281663/LOC126294955/LOC126294949/LOC126295191/LOC126295133/LOC126291991",12,"All infection DEGs","GO",NA,NA
"GO:0090317","negative regulation of intracellular protein transport","12/541","37/5278",0.324324324324324,3.16411050606984,4.46389224854594,0.000198916160105119,0.00865285296457269,0.00865285296457269,"LOC126295087/LOC126278128/LOC126294945/LOC126295425/LOC126295040/LOC126292145/LOC126281663/LOC126294955/LOC126294949/LOC126295191/LOC126295133/LOC126291991",12,"All infection DEGs","GO",NA,NA
"GO:0050829","defense response to Gram-negative bacterium","11/541","32/5278",0.34375,3.35362754158965,4.51272709676816,0.000204999340655698,0.00870066388801282,0.00870066388801282,"LOC126335036/LOC126322960/LOC126271975/LOC126297857/LOC126267876/LOC126282030/LOC126336373/LOC126298648/LOC126267163/LOC126272362/LOC126272361",11,"All infection DEGs","GO",NA,NA
"GO:0032787","monocarboxylic acid metabolic process","22/541","96/5278",0.229166666666667,2.2357516943931,4.12913054982393,0.000205571241287659,0.00870066388801282,0.00870066388801282,"LOC126347783/LOC126284002/LOC126298530/LOC126298220/LOC126295101/LOC126335352/LOC126365957/LOC126267953/LOC126336251/LOC126356204/LOC126336244/LOC126297871/LOC126281446/LOC126339036/LOC126281861/LOC126347864/LOC126336866/LOC126266748/LOC126278002/LOC126298001/LOC126336122/LOC126355485",22,"All infection DEGs","GO",NA,NA
"GO:0006515","protein quality control for misfolded or incompletely synthesized proteins","12/541","38/5278",0.31578947368421,3.08084444012063,4.3501702750423,0.00026413182262442,0.0107436476423336,0.0107436476423336,"LOC126295087/LOC126278128/LOC126294945/LOC126295425/LOC126295040/LOC126292145/LOC126281663/LOC126294955/LOC126294949/LOC126295191/LOC126295133/LOC126291991",12,"All infection DEGs","GO",NA,NA
"GO:0051224","negative regulation of protein transport","12/541","38/5278",0.31578947368421,3.08084444012063,4.3501702750423,0.00026413182262442,0.0107436476423336,0.0107436476423336,"LOC126295087/LOC126278128/LOC126294945/LOC126295425/LOC126295040/LOC126292145/LOC126281663/LOC126294955/LOC126294949/LOC126295191/LOC126295133/LOC126291991",12,"All infection DEGs","GO",NA,NA
"GO:1904950","negative regulation of establishment of protein localization","12/541","38/5278",0.31578947368421,3.08084444012063,4.3501702750423,0.00026413182262442,0.0107436476423336,0.0107436476423336,"LOC126295087/LOC126278128/LOC126294945/LOC126295425/LOC126295040/LOC126292145/LOC126281663/LOC126294955/LOC126294949/LOC126295191/LOC126295133/LOC126291991",12,"All infection DEGs","GO",NA,NA
"GO:0040003","chitin-based cuticle development","18/541","73/5278",0.246575342465753,2.40559086420378,4.08649033559829,0.000295267059684562,0.0118561080888724,0.0118561080888724,"LOC126284086/LOC126284577/LOC126346622/LOC126354720/LOC126297581/LOC126271949/LOC126336809/LOC126299206/LOC126284250/LOC126267997/LOC126336597/LOC126299078/LOC126346580/LOC126346606/LOC126266959/LOC126336345/LOC126284491/LOC126336602",18,"All infection DEGs","GO",NA,NA
"GO:0051865","protein autoubiquitination","13/541","44/5278",0.295454545454545,2.88245672996135,4.23716102367442,0.000309645993448833,0.0122760917909082,0.0122760917909082,"LOC126295087/LOC126354914/LOC126278128/LOC126294945/LOC126295425/LOC126295040/LOC126292145/LOC126281663/LOC126294955/LOC126294949/LOC126295191/LOC126295133/LOC126291991",13,"All infection DEGs","GO",NA,NA
"GO:0061135","endopeptidase regulator activity","6/541","11/5278",0.545454545454545,5.32145857839019,4.84825579552694,0.00033214336681036,0.0130034128106256,0.0130034128106256,"LOC126354914/LOC126335547/LOC126282193/LOC126335544/LOC126281178/LOC126335545",6,"All infection DEGs","GO",NA,NA
"GO:0061134","peptidase regulator activity","7/541","15/5278",0.466666666666667,4.55280345040049,4.65629635583385,0.000352889639764468,0.0136450660708928,0.0136450660708928,"LOC126278220/LOC126354914/LOC126335547/LOC126282193/LOC126335544/LOC126281178/LOC126335545",7,"All infection DEGs","GO",NA,NA
"GO:0046330","positive regulation of JNK cascade","14/541","51/5278",0.274509803921569,2.67811967670617,4.06932386131312,0.000426432166369788,0.0162876285984168,0.0162876285984168,"LOC126295087/LOC126278128/LOC126294945/LOC126295425/LOC126295040/LOC126292145/LOC126281663/LOC126294955/LOC126281178/LOC126294949/LOC126295191/LOC126354602/LOC126295133/LOC126291991",14,"All infection DEGs","GO",NA,NA
"GO:1903828","negative regulation of protein localization","12/541","40/5278",0.3,2.9268022181146,4.13356597300893,0.000449982226157021,0.0169800521966721,0.0169800521966721,"LOC126295087/LOC126278128/LOC126294945/LOC126295425/LOC126295040/LOC126292145/LOC126281663/LOC126294955/LOC126294949/LOC126295191/LOC126295133/LOC126291991",12,"All infection DEGs","GO",NA,NA
"GO:0004553","hydrolase activity, hydrolyzing O-glycosyl compounds","11/541","35/5278",0.314285714285714,3.06617375231054,4.14430224186999,0.00049804323234377,0.0185698976631034,0.0185698976631034,"LOC126322960/LOC126271975/LOC126346622/LOC126267876/LOC126336373/LOC126346580/LOC126346606/LOC126354818/LOC126272362/LOC126278279/LOC126272361",11,"All infection DEGs","GO",NA,NA
"GO:0019005","SCF ubiquitin ligase complex","18/541","77/5278",0.233766233766234,2.28062510502437,3.82529060947497,0.00059401961100204,0.0218878755489222,0.0218878755489222,"LOC126295087/LOC126272289/LOC126278128/LOC126294945/LOC126295425/LOC126295040/LOC126292145/LOC126291884/LOC126293188/LOC126279111/LOC126297745/LOC126281663/LOC126294955/LOC126294949/LOC126295191/LOC126295133/LOC126291991/LOC126354672",18,"All infection DEGs","GO",NA,NA
