"enrichment_context","database","family","comparison","direction","plot_label","DEG_set","term_id","term_name","term_description","ontology_or_theme","pathway_scope","GeneRatio","BgRatio","FoldEnrichment","p.adjust","qvalue","Count","n_listed_genes","DEG_gene_IDs","DEG_gene_names"
"Non-directional enrichment","GO","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","GO:0015711","organic anion transport","organic anion transport","BP",NA,"40/783","140/6095",2.22404670680533,6.47497984671805e-05,6.47497984671805e-05,40,40,"LOC126267118; LOC126272251; LOC126272275; LOC126272360; LOC126272718; LOC126272934; LOC126273067; LOC126278232; LOC126278890; LOC126278974; LOC126281351; LOC126284897; LOC126285413; LOC126295311; LOC126298679; LOC126299447; LOC126334996; LOC126334997; LOC126336638; LOC126336682; LOC126336688; LOC126337983; LOC126341744; LOC126353927; LOC126353931; LOC126354344; LOC126354478; LOC126354562; LOC126354582; LOC126354750; LOC126354751; LOC126354753; LOC126354788; LOC126354827; LOC126355684; LOC126355939; LOC126355940; LOC126356039; LOC126356065; LOC126356631","Csat; Mct1; Orct; sesB; unannotated; w"
"Non-directional enrichment","GO","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","GO:0038023","signaling receptor activity","signaling receptor activity","MF",NA,"48/783","182/6095",2.05296619089723,6.47497984671805e-05,6.47497984671805e-05,48,48,"LOC126266656; LOC126266672; LOC126266988; LOC126267133; LOC126267163; LOC126267315; LOC126267861; LOC126271869; LOC126273193; LOC126278518; LOC126281676; LOC126281695; LOC126282035; LOC126284291; LOC126284394; LOC126285462; LOC126293524; LOC126297822; LOC126298288; LOC126298404; LOC126298972; LOC126298991; LOC126298992; LOC126299097; LOC126299155; LOC126299298; LOC126299506; LOC126323231; LOC126324336; LOC126330497; LOC126335021; LOC126335775; LOC126335869; LOC126335918; LOC126336238; LOC126353850; LOC126353956; LOC126354348; LOC126354602; LOC126355437; LOC126355545; LOC126355582; LOC126356271; LOC126356808; LOC126359421; LOC126361237; LOC126365747; LOC126366011","Akhr; boss; DOME; Dscam; GPRFZ3; GPRGBB2; GPRGBB3; GPRGPH; GPRGRP1; GPRNNA21; Lkr; nAChRa2; nAChRa4; nAChRa8; Nmdar1; Nmdar2; Ptc; Rdl; tor; unannotated; unc-5"
"Non-directional enrichment","GO","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","GO:0008514","GO:0008514","GO:0008514",NA,NA,"36/783","122/6095",2.29696627096288,9.81094349919439e-05,9.81094349919439e-05,36,36,"LOC126267118; LOC126272251; LOC126272275; LOC126272360; LOC126272718; LOC126272934; LOC126278890; LOC126278974; LOC126281351; LOC126284897; LOC126285413; LOC126295311; LOC126298679; LOC126299447; LOC126334996; LOC126334997; LOC126336638; LOC126336682; LOC126336688; LOC126341744; LOC126353927; LOC126353931; LOC126354344; LOC126354562; LOC126354582; LOC126354750; LOC126354751; LOC126354753; LOC126354788; LOC126354827; LOC126355684; LOC126355939; LOC126355940; LOC126356039; LOC126356065; LOC126356631","Mct1; Orct; sesB; unannotated; w"
"Non-directional enrichment","GO","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","GO:0060089","molecular transducer activity","molecular transducer activity","MF",NA,"48/783","185/6095",2.01967484726105,0.000100789618789575,0.000100789618789575,48,48,"LOC126266656; LOC126266672; LOC126266988; LOC126267133; LOC126267163; LOC126267315; LOC126267861; LOC126271869; LOC126273193; LOC126278518; LOC126281676; LOC126281695; LOC126282035; LOC126284291; LOC126284394; LOC126285462; LOC126293524; LOC126297822; LOC126298288; LOC126298404; LOC126298972; LOC126298991; LOC126298992; LOC126299097; LOC126299155; LOC126299298; LOC126299506; LOC126323231; LOC126324336; LOC126330497; LOC126335021; LOC126335775; LOC126335869; LOC126335918; LOC126336238; LOC126353850; LOC126353956; LOC126354348; LOC126354602; LOC126355437; LOC126355545; LOC126355582; LOC126356271; LOC126356808; LOC126359421; LOC126361237; LOC126365747; LOC126366011","Akhr; boss; DOME; Dscam; GPRFZ3; GPRGBB2; GPRGBB3; GPRGPH; GPRGRP1; GPRNNA21; Lkr; nAChRa2; nAChRa4; nAChRa8; Nmdar1; Nmdar2; Ptc; Rdl; tor; unannotated; unc-5"
"Non-directional enrichment","GO","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","GO:0030203","glycosaminoglycan metabolic process","glycosaminoglycan metabolic process","BP",NA,"15/783","30/6095",3.89208173690932,0.000110894839713,0.000110894839713,15,15,"LOC126266657; LOC126267061; LOC126267215; LOC126267216; LOC126267217; LOC126267343; LOC126267652; LOC126268068; LOC126281994; LOC126284041; LOC126285462; LOC126317480; LOC126335001; LOC126335966; LOC126365918","GlcAT-P; PGRPLA; unannotated"
"Non-directional enrichment","GO","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","GO:1903825","GO:1903825","GO:1903825",NA,NA,"28/783","85/6095",2.56419502666967,0.00013019526051095,0.00013019526051095,28,28,"LOC126272251; LOC126272275; LOC126272360; LOC126272718; LOC126272934; LOC126278890; LOC126278974; LOC126285413; LOC126295311; LOC126298679; LOC126334996; LOC126334997; LOC126336682; LOC126337983; LOC126353927; LOC126353931; LOC126354344; LOC126354562; LOC126354582; LOC126354750; LOC126354751; LOC126354753; LOC126354788; LOC126354827; LOC126355939; LOC126355940; LOC126356065; LOC126356631","Mct1; unannotated"
"Non-directional enrichment","GO","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","GO:1905039","carboxylic acid transmembrane transport","carboxylic acid transmembrane transport","BP",NA,"28/783","85/6095",2.56419502666967,0.00013019526051095,0.00013019526051095,28,28,"LOC126272251; LOC126272275; LOC126272360; LOC126272718; LOC126272934; LOC126278890; LOC126278974; LOC126285413; LOC126295311; LOC126298679; LOC126334996; LOC126334997; LOC126336682; LOC126337983; LOC126353927; LOC126353931; LOC126354344; LOC126354562; LOC126354582; LOC126354750; LOC126354751; LOC126354753; LOC126354788; LOC126354827; LOC126355939; LOC126355940; LOC126356065; LOC126356631","Mct1; unannotated"
"Non-directional enrichment","GO","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","GO:0042136","GO:0042136","GO:0042136",NA,NA,"9/783","12/6095",5.83812260536398,0.000155678363141628,0.000155678363141628,9,9,"LOC126271955; LOC126298490; LOC126298632; LOC126325353; LOC126333165; LOC126334613; LOC126339265; LOC126354995; LOC126356631","Ddc; Gad1; Nos; Tbh; unannotated"
"Non-directional enrichment","GO","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","GO:0005342","GO:0005342","GO:0005342",NA,NA,"27/783","82/6095",2.56307821698907,0.000162910845704439,0.00016291084570444,27,27,"LOC126272251; LOC126272275; LOC126272360; LOC126272718; LOC126272934; LOC126278890; LOC126278974; LOC126285413; LOC126295311; LOC126298679; LOC126334996; LOC126334997; LOC126336682; LOC126353927; LOC126353931; LOC126354344; LOC126354562; LOC126354582; LOC126354750; LOC126354751; LOC126354753; LOC126354788; LOC126354827; LOC126355939; LOC126355940; LOC126356065; LOC126356631","Mct1; unannotated"
"Non-directional enrichment","GO","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","GO:0006576","biogenic amine metabolic process","biogenic amine metabolic process","BP",NA,"12/783","21/6095",4.44809341361065,0.000162910845704439,0.00016291084570444,12,12,"LOC126267535; LOC126271955; LOC126282517; LOC126284548; LOC126292188; LOC126293695; LOC126298490; LOC126333165; LOC126335036; LOC126354225; LOC126356039; LOC126356204","Ace; Dat; Ddc; Pect; SamDC; Tbh; unannotated; v; w"
"Non-directional enrichment","GO","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","GO:0009308","amine metabolic process","amine metabolic process","BP",NA,"12/783","21/6095",4.44809341361065,0.000162910845704439,0.00016291084570444,12,12,"LOC126267535; LOC126271955; LOC126282517; LOC126284548; LOC126292188; LOC126293695; LOC126298490; LOC126333165; LOC126335036; LOC126354225; LOC126356039; LOC126356204","Ace; Dat; Ddc; Pect; SamDC; Tbh; unannotated; v; w"
"Non-directional enrichment","GO","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","GO:0009617","response to bacterium","response to bacterium","BP",NA,"29/783","91/6095",2.48066748066748,0.000162910845704439,0.00016291084570444,29,29,"LOC126267038; LOC126267061; LOC126267163; LOC126267215; LOC126267216; LOC126267217; LOC126267343; LOC126267652; LOC126267876; LOC126268068; LOC126271975; LOC126272041; LOC126272361; LOC126272362; LOC126272477; LOC126273010; LOC126278673; LOC126282030; LOC126285462; LOC126293178; LOC126293181; LOC126297857; LOC126298648; LOC126322960; LOC126334779; LOC126334929; LOC126335036; LOC126335918; LOC126365918","4EBP; CSP6; Dscam; LYSC6; PGRPLA; Rel; SamDC; spz; unannotated"
"Non-directional enrichment","GO","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","GO:0044106","GO:0044106","GO:0044106",NA,NA,"12/783","21/6095",4.44809341361065,0.000162910845704439,0.00016291084570444,12,12,"LOC126267535; LOC126271955; LOC126282517; LOC126284548; LOC126292188; LOC126293695; LOC126298490; LOC126333165; LOC126335036; LOC126354225; LOC126356039; LOC126356204","Ace; Dat; Ddc; Pect; SamDC; Tbh; unannotated; v; w"
"Non-directional enrichment","GO","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","GO:0046943","carboxylic acid transmembrane transporter activity","carboxylic acid transmembrane transporter activity","MF",NA,"27/783","82/6095",2.56307821698907,0.000162910845704439,0.00016291084570444,27,27,"LOC126272251; LOC126272275; LOC126272360; LOC126272718; LOC126272934; LOC126278890; LOC126278974; LOC126285413; LOC126295311; LOC126298679; LOC126334996; LOC126334997; LOC126336682; LOC126353927; LOC126353931; LOC126354344; LOC126354562; LOC126354582; LOC126354750; LOC126354751; LOC126354753; LOC126354788; LOC126354827; LOC126355939; LOC126355940; LOC126356065; LOC126356631","Mct1; unannotated"
"Non-directional enrichment","GO","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","GO:0098656","monoatomic anion transmembrane transport","monoatomic anion transmembrane transport","BP",NA,"42/783","157/6095",2.08238768089416,0.000162910845704439,0.00016291084570444,42,42,"LOC126267118; LOC126269352; LOC126272251; LOC126272275; LOC126272360; LOC126272718; LOC126272934; LOC126278232; LOC126278890; LOC126278974; LOC126281351; LOC126284897; LOC126285413; LOC126295311; LOC126298067; LOC126298679; LOC126299447; LOC126334996; LOC126334997; LOC126336638; LOC126336682; LOC126336688; LOC126337983; LOC126341744; LOC126353927; LOC126353931; LOC126354344; LOC126354478; LOC126354562; LOC126354582; LOC126354750; LOC126354751; LOC126354753; LOC126354788; LOC126354827; LOC126355684; LOC126355939; LOC126355940; LOC126356039; LOC126356065; LOC126356631; LOC126366011","Csat; Mct1; Orct; Rdl; sesB; unannotated; w"
"Non-directional enrichment","GO","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","GO:0015849","organic acid transport","organic acid transport","BP",NA,"28/783","87/6095",2.50524801456232,0.000164013342784615,0.000164013342784615,28,28,"LOC126272251; LOC126272275; LOC126272360; LOC126272718; LOC126272934; LOC126278890; LOC126278974; LOC126285413; LOC126295311; LOC126298679; LOC126334996; LOC126334997; LOC126336682; LOC126337983; LOC126353927; LOC126353931; LOC126354344; LOC126354562; LOC126354582; LOC126354750; LOC126354751; LOC126354753; LOC126354788; LOC126354827; LOC126355939; LOC126355940; LOC126356065; LOC126356631","Mct1; unannotated"
"Non-directional enrichment","GO","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","GO:0046942","carboxylic acid transport","carboxylic acid transport","BP",NA,"28/783","87/6095",2.50524801456232,0.000164013342784615,0.000164013342784615,28,28,"LOC126272251; LOC126272275; LOC126272360; LOC126272718; LOC126272934; LOC126278890; LOC126278974; LOC126285413; LOC126295311; LOC126298679; LOC126334996; LOC126334997; LOC126336682; LOC126337983; LOC126353927; LOC126353931; LOC126354344; LOC126354562; LOC126354582; LOC126354750; LOC126354751; LOC126354753; LOC126354788; LOC126354827; LOC126355939; LOC126355940; LOC126356065; LOC126356631","Mct1; unannotated"
"Non-directional enrichment","GO","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","GO:0042737","GO:0042737","GO:0042737",NA,NA,"14/783","28/6095",3.89208173690932,0.000174752289686869,0.000174752289686869,14,14,"LOC126272594; LOC126274364; LOC126278279; LOC126292188; LOC126293404; LOC126293695; LOC126297427; LOC126298490; LOC126299549; LOC126333165; LOC126346580; LOC126346606; LOC126346622; LOC126354995","Ace; Cda4; Cda5; Cht6; Dat; Tbh; TPX5; unannotated"
"Non-directional enrichment","GO","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","GO:0004866","endopeptidase inhibitor activity","endopeptidase inhibitor activity","MF",NA,"8/783","10/6095",6.22733077905492,0.000193073979438191,0.000193073979438191,8,8,"LOC126278346; LOC126281178; LOC126282193; LOC126335544; LOC126335545; LOC126335546; LOC126335547; LOC126354914","IAP5; unannotated"
"Non-directional enrichment","GO","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","GO:0010466","negative regulation of peptidase activity","negative regulation of peptidase activity","BP",NA,"8/783","10/6095",6.22733077905492,0.000193073979438191,0.000193073979438191,8,8,"LOC126278346; LOC126281178; LOC126282193; LOC126335544; LOC126335545; LOC126335546; LOC126335547; LOC126354914","IAP5; unannotated"
"Non-directional enrichment","GO","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","GO:0010951","negative regulation of endopeptidase activity","negative regulation of endopeptidase activity","BP",NA,"8/783","10/6095",6.22733077905492,0.000193073979438191,0.000193073979438191,8,8,"LOC126278346; LOC126281178; LOC126282193; LOC126335544; LOC126335545; LOC126335546; LOC126335547; LOC126354914","IAP5; unannotated"
"Non-directional enrichment","GO","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","GO:0030414","peptidase inhibitor activity","peptidase inhibitor activity","MF",NA,"8/783","10/6095",6.22733077905492,0.000193073979438191,0.000193073979438191,8,8,"LOC126278346; LOC126281178; LOC126282193; LOC126335544; LOC126335545; LOC126335546; LOC126335547; LOC126354914","IAP5; unannotated"
"Non-directional enrichment","GO","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","GO:0004888","transmembrane signaling receptor activity","transmembrane signaling receptor activity","MF",NA,"40/783","150/6095",2.07577692635164,0.000235079887353196,0.000235079887353196,40,40,"LOC126266656; LOC126266672; LOC126266988; LOC126267133; LOC126267315; LOC126267861; LOC126273193; LOC126278518; LOC126282035; LOC126284291; LOC126284394; LOC126297822; LOC126298288; LOC126298404; LOC126298972; LOC126298991; LOC126298992; LOC126299097; LOC126299155; LOC126299298; LOC126299506; LOC126323231; LOC126324336; LOC126330497; LOC126335021; LOC126335869; LOC126335918; LOC126336238; LOC126353850; LOC126353956; LOC126354348; LOC126354602; LOC126355437; LOC126355545; LOC126355582; LOC126356271; LOC126356808; LOC126359421; LOC126365747; LOC126366011","Akhr; boss; DOME; Dscam; GPRFZ3; GPRGBB2; GPRGBB3; GPRGPH; GPRGRP1; GPRNNA21; Lkr; Nmdar1; Nmdar2; Ptc; Rdl; tor; unannotated; unc-5"
"Non-directional enrichment","GO","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","GO:0044283","small molecule biosynthetic process","small molecule biosynthetic process","BP",NA,"38/783","142/6095",2.08308600003598,0.000370338690335634,0.000370338690335634,38,38,"LOC126267222; LOC126268518; LOC126274964; LOC126276148; LOC126278002; LOC126278180; LOC126279109; LOC126281648; LOC126281861; LOC126281958; LOC126282322; LOC126284002; LOC126284573; LOC126292260; LOC126293368; LOC126298001; LOC126298490; LOC126298530; LOC126298632; LOC126299116; LOC126299150; LOC126299253; LOC126305900; LOC126320178; LOC126322655; LOC126325353; LOC126333165; LOC126334613; LOC126335171; LOC126336244; LOC126337753; LOC126347783; LOC126347864; LOC126354995; LOC126355885; LOC126356204; LOC126365945; LOC126365957","CYP306A1; Cyp314a1; CYP315A1; Gad1; Hex-A; Ipk2; ninaB; nvd; PyK; Tbh; unannotated"
"Non-directional enrichment","GO","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","GO:0005216","monoatomic ion channel activity","monoatomic ion channel activity","MF",NA,"35/783","129/6095",2.11198233785777,0.000613706670118592,0.000613706670118592,35,35,"LOC126266590; LOC126267806; LOC126267939; LOC126269352; LOC126271869; LOC126272139; LOC126272767; LOC126273220; LOC126278568; LOC126279309; LOC126281447; LOC126281676; LOC126281695; LOC126292020; LOC126293524; LOC126295251; LOC126297822; LOC126298058; LOC126298067; LOC126298972; LOC126324336; LOC126334943; LOC126334996; LOC126334997; LOC126336038; LOC126336082; LOC126336864; LOC126341660; LOC126354034; LOC126354785; LOC126355582; LOC126356137; LOC126358740; LOC126365875; LOC126366011","cac; nAChRa2; nAChRa4; nAChRa8; Nmdar1; Nmdar2; Pain; para; Rdl; Shaw; unannotated"
"Non-directional enrichment","GO","All infection DEGs","All infection DEGs","Not split by direction","All infection DEGs","All infection DEGs","GO:0008509","monoatomic anion transmembrane transporter activity","monoatomic anion transmembrane transporter activity","MF",NA,"39/783","151/6095",2.01047930780746,0.000672686680444518,0.000672686680444518,39,39,"LOC126267118; LOC126269352; LOC126272251; LOC126272275; LOC126272360; LOC126272718; LOC126272934; LOC126278890; LOC126278974; LOC126281351; LOC126284897; LOC126285413; LOC126295311; LOC126298067; LOC126298679; LOC126299447; LOC126334996; LOC126334997; LOC126336638; LOC126336682; LOC126336688; LOC126341744; LOC126353927; LOC126353931; LOC126354344; LOC126354562; LOC126354582; LOC126354750; LOC126354751; LOC126354753; LOC126354788; LOC126354827; LOC126355684; LOC126355939; LOC126355940; LOC126356039; LOC126356065; LOC126356631; LOC126366011","Mct1; Orct; Rdl; sesB; unannotated; w"
