"database","background","term_id","term_name","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","Count","gene_id","DEG_context","phase_class","n_deg_contrasts","comparisons","directions","max_abs_log2FC","min_padj","max_abs_sample_z","sample_with_max_abs_z","sample_deviation_direction","Description","gene_biotype"
"GO","All fat body DEGs in heatmap","GO:0043226","organelle","134/271","244/633",8.31907306043993e-07,0.000130765626501526,0.000130765626501526,134,"LOC126324835","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet83","Control diet 83",1.08594836955239,0.0143683178811103,2.48787820322908,"1030","Higher than gene mean","UDP-sugar transporter UST74c-like","protein_coding"
"GO","All fat body DEGs in heatmap","GO:0043226","organelle","134/271","244/633",8.31907306043993e-07,0.000130765626501526,0.000130765626501526,134,"LOC126325353","Infection + diet","Not evaluated in this chromosome-only figure",2,"infected_diet83_vs33; infection_diet33","Control diet 33; Infected diet 83",2.32608132877246,0.0016483815956814,2.2871578425275,"1050","Higher than gene mean","serine hydroxymethyltransferase","protein_coding"
"GO","All fat body DEGs in heatmap","GO:0043226","organelle","134/271","244/633",8.31907306043993e-07,0.000130765626501526,0.000130765626501526,134,"LOC126326589","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",1.4832595749795,6.66336473860179e-07,2.1437412275222,"1046","Lower than gene mean","ovarian-specific serine/threonine-protein kinase Lok-like","protein_coding"
"GO","All fat body DEGs in heatmap","GO:0043226","organelle","134/271","244/633",8.31907306043993e-07,0.000130765626501526,0.000130765626501526,134,"LOC126329244","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Control diet 50",1.04753435855249,0.0218858125408175,2.06562037729751,"1049","Lower than gene mean","sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1","protein_coding"
"GO","All fat body DEGs in heatmap","GO:0043226","organelle","134/271","244/633",8.31907306043993e-07,0.000130765626501526,0.000130765626501526,134,"LOC126333165","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet50","Average control; Control diet 50",1.75689038927711,6.25497804386719e-05,1.93914046071305,"1029","Lower than gene mean","MOXD1 homolog 1-like","protein_coding"
"GO","All fat body DEGs in heatmap","GO:0043226","organelle","134/271","244/633",8.31907306043993e-07,0.000130765626501526,0.000130765626501526,134,"LOC126334596","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_average_all_diets","Average control",2.12578961193669,0.0135632998535692,3.08429586794008,"1007","Higher than gene mean","probable aconitate hydratase, mitochondrial","protein_coding"
"GO","All fat body DEGs in heatmap","GO:0043226","organelle","134/271","244/633",8.31907306043993e-07,0.000130765626501526,0.000130765626501526,134,"LOC126334614","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet83","Average control; Control diet 83",1.92164957038592,0.000223851586008,1.98989220567785,"1041","Higher than gene mean","kinesin-like protein KIF20B","protein_coding"
"GO","All fat body DEGs in heatmap","GO:0043226","organelle","134/271","244/633",8.31907306043993e-07,0.000130765626501526,0.000130765626501526,134,"LOC126334657","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet33","Average control; Control diet 33",1.68207488182876,4.56159139413212e-05,2.59624214103083,"1002","Higher than gene mean","bcl-2-related ovarian killer protein-like","protein_coding"
"GO","All fat body DEGs in heatmap","GO:0043226","organelle","134/271","244/633",8.31907306043993e-07,0.000130765626501526,0.000130765626501526,134,"LOC126334733","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet83","Control diet 83",1.40474344396114,0.00130922068108473,2.76514488320728,"1024","Lower than gene mean","39S ribosomal protein L12, mitochondrial-like","protein_coding"
"GO","All fat body DEGs in heatmap","GO:0043226","organelle","134/271","244/633",8.31907306043993e-07,0.000130765626501526,0.000130765626501526,134,"LOC126334907","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet83","Average control; Control diet 83",1.63959940087535,9.15749968226095e-05,2.40295797558956,"1016","Lower than gene mean","uncharacterized LOC126334907","protein_coding"
"GO","All fat body DEGs in heatmap","GO:0043226","organelle","134/271","244/633",8.31907306043993e-07,0.000130765626501526,0.000130765626501526,134,"LOC126334946","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet50; infection_diet83","Average control; Control diet 50; Control diet 83",1.35803105380168,8.54781892451644e-05,2.31064577134176,"1027","Lower than gene mean","RNA-binding protein Musashi homolog 2","protein_coding"
"GO","All fat body DEGs in heatmap","GO:0043226","organelle","134/271","244/633",8.31907306043993e-07,0.000130765626501526,0.000130765626501526,134,"LOC126334948","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet50","Average control; Control diet 50",1.44169682177963,2.70273813231407e-07,3.45853795579702,"1027","Lower than gene mean","U6 snRNA-associated Sm-like protein LSm3","protein_coding"
"GO","All fat body DEGs in heatmap","GO:0043226","organelle","134/271","244/633",8.31907306043993e-07,0.000130765626501526,0.000130765626501526,134,"LOC126334959","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Control diet 50",1.09698018165187,0.000663988184661385,2.08858665934048,"1007","Higher than gene mean","superoxide dismutase [Mn], mitochondrial","protein_coding"
"GO","All fat body DEGs in heatmap","GO:0043226","organelle","134/271","244/633",8.31907306043993e-07,0.000130765626501526,0.000130765626501526,134,"LOC126335256","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.88658055846766,3.2877561656341e-17,2.0305896205396,"1023","Lower than gene mean","probable methylmalonate-semialdehyde dehydrogenase [acylating], mitochondrial","protein_coding"
"GO","All fat body DEGs in heatmap","GO:0043226","organelle","134/271","244/633",8.31907306043993e-07,0.000130765626501526,0.000130765626501526,134,"LOC126335352","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet33; infection_diet83","Average control; Control diet 33; Control diet 83",1.34726817810294,7.95681766366112e-11,2.96403942281855,"1002","Higher than gene mean","2-hydroxyacyl-CoA lyase 1","protein_coding"
"GO","All fat body DEGs in heatmap","GO:0043226","organelle","134/271","244/633",8.31907306043993e-07,0.000130765626501526,0.000130765626501526,134,"LOC126335481","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_average_all_diets","Average control",1.01495139742844,0.001417228996245,2.59637981979961,"1020","Lower than gene mean","DNA primase large subunit","protein_coding"
"GO","All fat body DEGs in heatmap","GO:0043226","organelle","134/271","244/633",8.31907306043993e-07,0.000130765626501526,0.000130765626501526,134,"LOC126335505","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.35748613988231,2.60443555613489e-09,2.31278541780133,"1002","Higher than gene mean","isocitrate dehydrogenase [NADP] cytoplasmic","protein_coding"
"GO","All fat body DEGs in heatmap","GO:0043226","organelle","134/271","244/633",8.31907306043993e-07,0.000130765626501526,0.000130765626501526,134,"LOC126336122","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",3.4096398459002,4.75240175557166e-10,2.2838327306763,"1032","Higher than gene mean","NADP-dependent malic enzyme-like","protein_coding"
"GO","All fat body DEGs in heatmap","GO:0043226","organelle","134/271","244/633",8.31907306043993e-07,0.000130765626501526,0.000130765626501526,134,"LOC126336244","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.70587238674963,1.45258367656863e-17,1.83946885934477,"1023","Lower than gene mean","acetyl-CoA acetyltransferase, mitochondrial","protein_coding"
"GO","All fat body DEGs in heatmap","GO:0043226","organelle","134/271","244/633",8.31907306043993e-07,0.000130765626501526,0.000130765626501526,134,"LOC126336251","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet33","Average control; Control diet 33",1.68270517033863,3.74621147984462e-07,2.1570158268864,"1030","Higher than gene mean","enoyl-CoA hydratase, mitochondrial-like","protein_coding"
"GO","All fat body DEGs in heatmap","GO:0043226","organelle","134/271","244/633",8.31907306043993e-07,0.000130765626501526,0.000130765626501526,134,"LOC126336566","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Control diet 50",1.36400265295012,0.0214742670460171,2.25257191320707,"1058","Lower than gene mean","uncharacterized LOC126336566","protein_coding"
"GO","All fat body DEGs in heatmap","GO:0043226","organelle","134/271","244/633",8.31907306043993e-07,0.000130765626501526,0.000130765626501526,134,"LOC126336714","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet33; infection_diet83","Average control; Control diet 33; Control diet 83",3.5739699254617,4.69951704653764e-07,3.22980629370503,"1038","Higher than gene mean","4-hydroxyphenylpyruvate dioxygenase","protein_coding"
"GO","All fat body DEGs in heatmap","GO:0043226","organelle","134/271","244/633",8.31907306043993e-07,0.000130765626501526,0.000130765626501526,134,"LOC126336809","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Control diet 50",1.27362155039346,0.000524213601669873,2.11675135921085,"1054","Lower than gene mean","myosin-VIIa","protein_coding"
"GO","All fat body DEGs in heatmap","GO:0043226","organelle","134/271","244/633",8.31907306043993e-07,0.000130765626501526,0.000130765626501526,134,"LOC126336858","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet83","Average control; Control diet 83",2.78635805855033,8.73298218097974e-05,2.48013574738882,"1002","Higher than gene mean","protein atonal","protein_coding"
"GO","All fat body DEGs in heatmap","GO:0043226","organelle","134/271","244/633",8.31907306043993e-07,0.000130765626501526,0.000130765626501526,134,"LOC126336866","Infection + diet","Not evaluated in this chromosome-only figure",6,"control_diet83_vs33; control_diet83_vs50; infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",3.29949346344175,2.09258436775483e-21,2.34702699208548,"1037","Higher than gene mean","NADP-dependent malic enzyme-like","protein_coding"
"GO","All fat body DEGs in heatmap","GO:0043226","organelle","134/271","244/633",8.31907306043993e-07,0.000130765626501526,0.000130765626501526,134,"LOC126336928","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet83","Control diet 83",1.37647793503007,0.00808382915218958,3.79934440206439,"1023","Lower than gene mean","S-adenosylmethionine mitochondrial carrier protein homolog","protein_coding"
"GO","All fat body DEGs in heatmap","GO:0043226","organelle","134/271","244/633",8.31907306043993e-07,0.000130765626501526,0.000130765626501526,134,"LOC126337896","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet33","Control diet 33",1.20103641957283,0.0404929015038651,2.40388632374454,"1057","Lower than gene mean","protein couch potato-like","protein_coding"
"GO","All fat body DEGs in heatmap","GO:0043226","organelle","134/271","244/633",8.31907306043993e-07,0.000130765626501526,0.000130765626501526,134,"LOC126347783","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet83","Control diet 83",1.1919888637872,0.0204598083039408,2.12381155006411,"1020","Lower than gene mean","luciferin 4-monooxygenase","protein_coding"
