"expression_cluster","database","background","term_id","term_name","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","Count","gene_id","DEG_context","phase_class","n_deg_contrasts","comparisons","directions","max_abs_log2FC","min_padj","Description","gene_biotype"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0043231","intracellular membrane-bounded organelle","115/271","202/633",7.22867759583203e-07,0.000130658347544664,0.000130658347544664,115,"LOC126299043","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Control diet 50",1.12976423989885,0.00327068628652296,"delta-1-pyrroline-5-carboxylate dehydrogenase, mitochondrial","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0043231","intracellular membrane-bounded organelle","115/271","202/633",7.22867759583203e-07,0.000130658347544664,0.000130658347544664,115,"LOC126299093","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",1.53352556901205,2.21213734337882e-05,"homeobox protein engrailed-1-B-like","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0043231","intracellular membrane-bounded organelle","115/271","202/633",7.22867759583203e-07,0.000130658347544664,0.000130658347544664,115,"LOC126299150","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",2.39454505907055,1.4241867996273e-05,"ecdysone 20-monooxygenase","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0043231","intracellular membrane-bounded organelle","115/271","202/633",7.22867759583203e-07,0.000130658347544664,0.000130658347544664,115,"LOC126299171","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet33; infection_diet83","Average control; Control diet 33; Control diet 83",1.84179312527646,2.05081975405757e-05,"serine/threonine-protein kinase NIM1-like","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0043231","intracellular membrane-bounded organelle","115/271","202/633",7.22867759583203e-07,0.000130658347544664,0.000130658347544664,115,"LOC126299197","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet50","Average control; Control diet 50",1.69017802792806,4.96035169196194e-05,"zinc finger protein GLI4-like","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0043231","intracellular membrane-bounded organelle","115/271","202/633",7.22867759583203e-07,0.000130658347544664,0.000130658347544664,115,"LOC126299549","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet83","Average control; Control diet 83",1.39611721084196,1.27068016842785e-11,"succinyl-CoA:3-ketoacid coenzyme A transferase 1, mitochondrial","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0043231","intracellular membrane-bounded organelle","115/271","202/633",7.22867759583203e-07,0.000130658347544664,0.000130658347544664,115,"LOC126305900","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet33","Average control; Control diet 33",1.8713968695064,0.00410504698976796,"cytochrome P450 306a1","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0043231","intracellular membrane-bounded organelle","115/271","202/633",7.22867759583203e-07,0.000130658347544664,0.000130658347544664,115,"LOC126320178","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet50","Average control; Control diet 50",1.99476988292441,0.00248382576894212,"cytochrome P450 315a1, mitochondrial","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0043231","intracellular membrane-bounded organelle","115/271","202/633",7.22867759583203e-07,0.000130658347544664,0.000130658347544664,115,"LOC126320326","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet83","Average control; Control diet 83",1.48490316103179,0.000109795783684018,"geminin","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0043231","intracellular membrane-bounded organelle","115/271","202/633",7.22867759583203e-07,0.000130658347544664,0.000130658347544664,115,"LOC126320492","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_average_all_diets","Average control",1.29129326836433,0.000244013788450326,"protein MCM10 homolog","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0043231","intracellular membrane-bounded organelle","115/271","202/633",7.22867759583203e-07,0.000130658347544664,0.000130658347544664,115,"LOC126320757","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_diet50; infection_diet83","Control diet 50; Control diet 83",1.05210274153116,0.00788606860697097,"protein spinster","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0043231","intracellular membrane-bounded organelle","115/271","202/633",7.22867759583203e-07,0.000130658347544664,0.000130658347544664,115,"LOC126323251","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet50","Average control; Control diet 50",1.74346605718364,0.000233386791664899,"bifunctional methylenetetrahydrofolate dehydrogenase/cyclohydrolase, mitochondrial","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0043231","intracellular membrane-bounded organelle","115/271","202/633",7.22867759583203e-07,0.000130658347544664,0.000130658347544664,115,"LOC126324835","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet83","Control diet 83",1.08594836955239,0.0143683178811103,"UDP-sugar transporter UST74c-like","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0043231","intracellular membrane-bounded organelle","115/271","202/633",7.22867759583203e-07,0.000130658347544664,0.000130658347544664,115,"LOC126325353","Infection + diet","Not evaluated in this chromosome-only figure",2,"infected_diet83_vs33; infection_diet33","Control diet 33; Infected diet 83",2.32608132877246,0.0016483815956814,"serine hydroxymethyltransferase","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0043231","intracellular membrane-bounded organelle","115/271","202/633",7.22867759583203e-07,0.000130658347544664,0.000130658347544664,115,"LOC126326589","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",1.4832595749795,6.66336473860179e-07,"ovarian-specific serine/threonine-protein kinase Lok-like","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0043231","intracellular membrane-bounded organelle","115/271","202/633",7.22867759583203e-07,0.000130658347544664,0.000130658347544664,115,"LOC126334596","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_average_all_diets","Average control",2.12578961193669,0.0135632998535692,"probable aconitate hydratase, mitochondrial","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0043231","intracellular membrane-bounded organelle","115/271","202/633",7.22867759583203e-07,0.000130658347544664,0.000130658347544664,115,"LOC126334657","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet33","Average control; Control diet 33",1.68207488182876,4.56159139413212e-05,"bcl-2-related ovarian killer protein-like","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0043231","intracellular membrane-bounded organelle","115/271","202/633",7.22867759583203e-07,0.000130658347544664,0.000130658347544664,115,"LOC126334733","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet83","Control diet 83",1.40474344396114,0.00130922068108473,"39S ribosomal protein L12, mitochondrial-like","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0043231","intracellular membrane-bounded organelle","115/271","202/633",7.22867759583203e-07,0.000130658347544664,0.000130658347544664,115,"LOC126334946","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet50; infection_diet83","Average control; Control diet 50; Control diet 83",1.35803105380168,8.54781892451644e-05,"RNA-binding protein Musashi homolog 2","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0043231","intracellular membrane-bounded organelle","115/271","202/633",7.22867759583203e-07,0.000130658347544664,0.000130658347544664,115,"LOC126334948","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet50","Average control; Control diet 50",1.44169682177963,2.70273813231407e-07,"U6 snRNA-associated Sm-like protein LSm3","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0043231","intracellular membrane-bounded organelle","115/271","202/633",7.22867759583203e-07,0.000130658347544664,0.000130658347544664,115,"LOC126334959","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Control diet 50",1.09698018165187,0.000663988184661385,"superoxide dismutase [Mn], mitochondrial","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0043231","intracellular membrane-bounded organelle","115/271","202/633",7.22867759583203e-07,0.000130658347544664,0.000130658347544664,115,"LOC126335256","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.88658055846766,3.2877561656341e-17,"probable methylmalonate-semialdehyde dehydrogenase [acylating], mitochondrial","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0043231","intracellular membrane-bounded organelle","115/271","202/633",7.22867759583203e-07,0.000130658347544664,0.000130658347544664,115,"LOC126335352","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet33; infection_diet83","Average control; Control diet 33; Control diet 83",1.34726817810294,7.95681766366112e-11,"2-hydroxyacyl-CoA lyase 1","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0043231","intracellular membrane-bounded organelle","115/271","202/633",7.22867759583203e-07,0.000130658347544664,0.000130658347544664,115,"LOC126335481","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_average_all_diets","Average control",1.01495139742844,0.001417228996245,"DNA primase large subunit","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0043231","intracellular membrane-bounded organelle","115/271","202/633",7.22867759583203e-07,0.000130658347544664,0.000130658347544664,115,"LOC126335505","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.35748613988231,2.60443555613489e-09,"isocitrate dehydrogenase [NADP] cytoplasmic","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0043231","intracellular membrane-bounded organelle","115/271","202/633",7.22867759583203e-07,0.000130658347544664,0.000130658347544664,115,"LOC126336122","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",3.4096398459002,4.75240175557166e-10,"NADP-dependent malic enzyme-like","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0043231","intracellular membrane-bounded organelle","115/271","202/633",7.22867759583203e-07,0.000130658347544664,0.000130658347544664,115,"LOC126336244","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.70587238674963,1.45258367656863e-17,"acetyl-CoA acetyltransferase, mitochondrial","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0043231","intracellular membrane-bounded organelle","115/271","202/633",7.22867759583203e-07,0.000130658347544664,0.000130658347544664,115,"LOC126336251","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet33","Average control; Control diet 33",1.68270517033863,3.74621147984462e-07,"enoyl-CoA hydratase, mitochondrial-like","protein_coding"
