"heatmap_row_order","gene_id","Description","DEG_scope","n_infection_diets","infection_diets","directions","comparisons","max_abs_log2FC","min_padj","max_abs_sample_z","sample_with_max_abs_z","sample_deviation_direction"
1392,"LOC126271955","carboxy-lyase activity. It is involved in the biological process described with cellular amino acid metabolic process","DEG in 2 diets",2,"50; 83","Higher in infected","Diet 50; Diet 83: infected vs control",1.89987959340667,0.000738477495500616,2.53884217589743,"1029","Higher than gene average"
1393,"LOC126284336","Pacifastin inhibitor (LCMII)","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",4.06534252119521,0.000243039273605412,2.75831900710129,"1058","Higher than gene average"
1394,"LOC126273757","no description","DEG in 2 diets",2,"33; 50","Higher in infected","Diet 33; Diet 50: infected vs control",1.52892030672881,0.01249067998911,1.93431012306187,"1020","Lower than gene average"
1395,"LOC126302565","no description","DEG in 2 diets",2,"50; 83","Higher in infected","Diet 50; Diet 83: infected vs control",2.94483290409609,0.000257818667312161,2.91827600617495,"1023","Higher than gene average"
1396,"LOC126282165","Leucine rich repeat C-terminal domain","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",1.08221253015006,0.00415392210974923,2.20001769434187,"1003","Lower than gene average"
1397,"LOC126335544","Belongs to the serpin family","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",1.82560886294213,0.00869666124742914,2.6385195999364,"1024","Lower than gene average"
1398,"LOC126267985","no description","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",2.15430272074562,0.0323809635452621,2.40034140261015,"1027","Higher than gene average"
1399,"LOC126299138","Belongs to the sodium solute symporter (SSF) (TC 2.A.21) family","DEG in 2 diets",2,"33; 50","Higher in infected","Diet 33; Diet 50: infected vs control",5.72220924975346,0.00468623319623592,3.58017473823348,"1027","Higher than gene average"
1400,"LOC126334994","Sulfate permease family","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",3.78328711710204,0.000390185487838305,2.71418991693078,"1055","Higher than gene average"
1401,"LOC126336549","no description","DEG in 2 diets",2,"33; 50","Higher in infected","Diet 33; Diet 50: infected vs control",4.53945956292628,0.0109720117664616,2.63705725007044,"1055","Higher than gene average"
1402,"LOC126335446","no description","DEG in 2 diets",2,"50; 83","Higher in infected","Diet 50; Diet 83: infected vs control",1.70724920266626,9.10389065573289e-05,2.73323185814206,"1055","Higher than gene average"
1403,"LOC126336076","Belongs to the serpin family","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",3.85681673344323,0.00188356447116935,3.13444471880846,"1055","Higher than gene average"
1404,"LOC126297487","-","DEG in 2 diets",2,"33; 50","Higher in infected","Diet 33; Diet 50: infected vs control",3.99542436013761,0.00191009994685589,2.85555073030789,"1027","Higher than gene average"
1405,"LOC126292134","no description","DEG in 2 diets",2,"33; 50","Higher in infected","Diet 33; Diet 50: infected vs control",4.87929947782018,4.96008842727224e-05,2.45391006662338,"1027","Higher than gene average"
1406,"LOC126267259","CRAL/TRIO domain","DEG in 1 diet",1,"33","Higher in infected","Diet 33: infected vs control",5.73405967879347,0.00400194382889434,4.64952728645856,"1027","Higher than gene average"
1407,"LOC126292108","Aldo/keto reductase family","DEG in 2 diets",2,"33; 50","Higher in infected","Diet 33; Diet 50: infected vs control",1.24646193757684,0.0179147214342484,2.09680135136467,"1057","Higher than gene average"
1408,"LOC126297835","Cysteine dioxygenase type I","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",1.67134935948182,0.00444448244806469,2.46731148679121,"1054","Higher than gene average"
1409,"LOC126299510","Trypsin-like serine protease","DEG in 2 diets",2,"33; 50","Higher in infected","Diet 33; Diet 50: infected vs control",5.30351562457035,6.7171978089223e-07,2.15805357224098,"1054","Higher than gene average"
1410,"LOC126336730","Glutathione S-transferase, C-terminal domain","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",1.63801091751617,0.0282133069106143,2.18025726638832,"1027","Higher than gene average"
1411,"LOC126354323","no description","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",2.30504470214073,0.000243039273605412,2.4500291473605,"1040","Lower than gene average"
1412,"LOC126283979","no description","DEG in 2 diets",2,"33; 50","Higher in infected","Diet 33; Diet 50: infected vs control",1.61684123334382,0.000531601043007333,2.45079171274841,"1040","Lower than gene average"
1413,"LOC126346580","Chitinase activity. It is involved in the biological process described with carbohydrate metabolic process","DEG in 2 diets",2,"33; 50","Higher in infected","Diet 33; Diet 50: infected vs control",2.05813433995226,0.000361930239926488,2.27725814524212,"1027","Higher than gene average"
1414,"LOC126329358","no description","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",2.8938472321047,2.66178048712839e-08,1.9935967489825,"1040","Lower than gene average"
1415,"LOC126292044","no description","DEG in 2 diets",2,"33; 50","Higher in infected","Diet 33; Diet 50: infected vs control",1.84644132387729,0.00023286603576612,2.39823029655025,"1027","Higher than gene average"
1416,"LOC126356125","serine-type endopeptidase inhibitor activity","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",1.15094348610285,0.01249067998911,2.64293849517878,"1029","Higher than gene average"
1417,"LOC126355847","Tetraspanin family","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",1.01776635832246,0.0204264123616383,2.20631698481854,"1045","Lower than gene average"
1418,"LOC126339036","Belongs to the short-chain dehydrogenases reductases (SDR) family","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",1.19973547188942,0.0356224750638412,2.38595992945901,"1003","Lower than gene average"
1419,"LOC126346021","Belongs to the peptidase C1 family","DEG in 2 diets",2,"33; 50","Higher in infected","Diet 33; Diet 50: infected vs control",1.68748175773349,3.6006839702906e-05,2.17096953270874,"1027","Higher than gene average"
1420,"LOC126299011","Belongs to the histidine acid phosphatase family","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",1.32492742613573,0.000347481470692815,1.94010366706125,"1029","Higher than gene average"
1421,"LOC126282517","Heme-dependent dioxygenase that catalyzes the oxidative cleavage of the L-tryptophan (L-Trp) pyrrole ring and converts L- tryptophan to N-formyl-L-kynurenine. Catalyzes the oxidative cleavage of the indole moiety","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",1.54351890593063,0.0078420770147251,2.35388244431643,"1045","Lower than gene average"
1422,"LOC126272336","lipid binding","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",2.01765411021511,1.92857310610368e-07,1.98475093407475,"1002","Lower than gene average"
1423,"LOC126267409","Belongs to the mitochondrial carrier (TC 2.A.29) family","DEG in 2 diets",2,"33; 50","Higher in infected","Diet 33; Diet 50: infected vs control",1.12909963224085,0.00013826155666313,2.5696141016691,"1002","Lower than gene average"
1424,"LOC126336379","Platelet-activating factor acetylhydrolase, isoform II","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",1.86943862576034,3.44992186275217e-07,2.43253011473377,"1025","Higher than gene average"
1425,"LOC126284880","Choline ethanolamine kinase","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",1.45399838252801,2.34505210609948e-05,2.02002534628133,"1025","Higher than gene average"
1426,"LOC126266672","Fibronectin type 3 domain","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",1.54356113162956,0.000495835276823153,2.63218542671355,"1029","Higher than gene average"
1427,"LOC126281483","Immunoglobulin domain","DEG in 2 diets",2,"33; 50","Higher in infected","Diet 33; Diet 50: infected vs control",2.18336379027302,5.98885442883809e-05,2.16561170504525,"1027","Higher than gene average"
1428,"LOC126278447","Catalyzes the formation of S-adenosylmethionine from methionine and ATP","DEG in 2 diets",2,"33; 50","Higher in infected","Diet 33; Diet 50: infected vs control",1.5078794135887,1.10414020514184e-06,2.21153470874448,"1037","Lower than gene average"
1429,"LOC126335467","Belongs to the serpin family","DEG in 1 diet",1,"50","Higher in infected","Diet 50: infected vs control",2.46838838438619,2.25221132266811e-06,1.96248004120015,"1040","Lower than gene average"
1430,"LOC126299206","Worm-specific repeat type 1","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",3.40626532401772,4.49803196684564e-07,1.97988085809798,"1054","Higher than gene average"
1431,"LOC126278069","Gag P30 core shell protein","DEG in 2 diets",2,"33; 50","Higher in infected","Diet 33; Diet 50: infected vs control",4.88343523830405,6.45670614163982e-05,2.05647728315897,"1016","Higher than gene average"
1432,"LOC126356122","Anaphase-promoting complex subunit 4 WD40 domain","DEG in 2 diets",2,"33; 50","Higher in infected","Diet 33; Diet 50: infected vs control",2.09747564497795,8.85454961571995e-05,1.95005625769488,"1054","Higher than gene average"
1433,"LOC126279018","-","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",3.22150275717906,8.12073319122795e-19,1.66483921443785,"1037","Lower than gene average"
1434,"LOC126293672","Pyridoxamine 5'-phosphate oxidase","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",2.95744995691069,1.92083576444393e-12,2.15432813523905,"1027","Higher than gene average"
1435,"LOC126325205","TIR domain","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",2.91649684294612,3.87745461609853e-11,2.10168270755123,"1040","Lower than gene average"
1436,"LOC126282073","GDP/GTP exchange factor Sec2p","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",2.17569637154996,2.0855654352753e-08,1.91360375322563,"1007","Lower than gene average"
1437,"LOC126332140","no description","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",8.2551860805523,4.70858452259063e-15,2.03145789454271,"1027","Higher than gene average"
1438,"LOC126336578","Immunoglobulin V-set domain","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",5.17732309115063,8.2891459925464e-10,1.87273353875352,"1032","Lower than gene average"
1439,"LOC126332302","no description","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",8.77080159600521,7.86708755929571e-13,1.51855136954062,"1027","Higher than gene average"
1440,"LOC126332318","no description","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",8.72219085624386,3.19074628402243e-10,1.41012846441337,"1009","Lower than gene average"
1441,"LOC126279309","Mediator of CRAC channel activity","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",2.71501984971902,1.3157158093482e-14,1.76908226693597,"1006","Lower than gene average"
1442,"LOC126356135","no description","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",5.446301171534,2.56429203923684e-12,1.80665857232567,"1040","Lower than gene average"
1443,"LOC126335828","MTH538 TIR-like domain (DUF1863)","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",3.47822145466917,2.83351993876512e-13,1.87480210938329,"1054","Higher than gene average"
1444,"LOC126336414","Larval serum protein","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",6.80078079223819,6.38336158291729e-09,1.57188799070852,"1054","Higher than gene average"
1445,"LOC126335700","no description","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",11.0449341852756,2.39982447194637e-13,1.68273188788064,"1055","Higher than gene average"
1446,"LOC126267163","N-acetylmuramoyl-L-alanine amidase activity. It is involved in the biological process described with peptidoglycan catabolic process","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",4.41542591530532,1.08021110624106e-09,1.64498793744574,"1054","Higher than gene average"
1447,"LOC126284640","no description","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",3.2808570010516,2.51472146631225e-10,1.88509861044723,"1057","Higher than gene average"
1448,"LOC126273222","-","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",4.39638108532326,9.03679249701005e-07,1.90473751189438,"1040","Lower than gene average"
1449,"LOC126325232","MTH538 TIR-like domain (DUF1863)","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",4.68392728731548,4.06912711001498e-13,2.15078540505789,"1058","Higher than gene average"
1450,"LOC126336583","no description","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",4.4294912424505,5.14427648403709e-13,2.41901945358339,"1058","Higher than gene average"
1451,"LOC126324969","no description","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",2.81689554533405,8.80636090611562e-06,2.28070246558783,"1015","Higher than gene average"
1452,"LOC126267343","N-acetylmuramoyl-L-alanine amidase activity. It is involved in the biological process described with peptidoglycan catabolic process","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",2.34461139120995,1.88742824480738e-07,2.10572752132381,"1028","Higher than gene average"
1453,"LOC126266759","N-acetylmuramoyl-L-alanine amidase activity. It is involved in the biological process described with peptidoglycan catabolic process","DEG in 3 diets",3,"33; 50; 83","Higher in infected","Diet 33; Diet 50; Diet 83: infected vs control",3.17943087542321,2.86004551566765e-07,1.98324556005114,"1023","Higher than gene average"
