gene_id,description,gene_biotype,sequence_class,seqid,contrast_family,contrast_id,numerator,denominator,log2FoldChange,padj,higher_in
LOC126282371,cyclin-dependent kinase 1-like,protein_coding,Nuclear chromosome,NC_064920.1,Average infection response,infection_average_all_diets,Average infected,Average control,-1.3389399488507387,0.0034039448608545633,Average control
LOC126285150,uncharacterized LOC126285150,protein_coding,Nuclear chromosome,NC_064920.1,Average infection response,infection_average_all_diets,Average infected,Average control,-1.0988783250389287,0.003423817856894541,Average control
LOC126354174,cytochrome P450 4V2-like,protein_coding,Nuclear chromosome,NC_064922.1,Average infection response,infection_average_all_diets,Average infected,Average control,-1.40200223313263,0.003441998427759985,Average control
LOC126281703,cuticle protein 21-like,protein_coding,Nuclear chromosome,NC_064926.1,Average infection response,infection_average_all_diets,Average infected,Average control,-1.7330454557343848,0.003484713755976226,Average control
LOC126335321,uncharacterized LOC126335321,protein_coding,Nuclear chromosome,NC_064921.1,Average infection response,infection_average_all_diets,Average infected,Average control,-1.3457813652038213,0.003530427706397421,Average control
LOC126281537,polyamine-transporting ATPase 13A3-like,protein_coding,Nuclear chromosome,NC_064926.1,Average infection response,infection_average_all_diets,Average infected,Average control,1.2335386026115824,0.0035344262999403245,Average infected
LOC126284739,apoptosis regulatory protein Siva-like,protein_coding,Nuclear chromosome,NC_064927.1,Average infection response,infection_average_all_diets,Average infected,Average control,-1.1539208102399505,0.0035417038010187997,Average control
LOC126328393,protein takeout-like,protein_coding,Nuclear chromosome,NC_064921.1,Average infection response,infection_average_all_diets,Average infected,Average control,-1.773142555533206,0.0037085272603231204,Average control
LOC126278546,uncharacterized LOC126278546,protein_coding,Nuclear chromosome,NC_064925.1,Average infection response,infection_average_all_diets,Average infected,Average control,-1.3015899705626879,0.0037112783201720687,Average control
LOC126353948,uncharacterized LOC126353948,lncRNA,Nuclear chromosome,NC_064922.1,Average infection response,infection_average_all_diets,Average infected,Average control,-1.4299085378775513,0.003724115545482211,Average control
LOC126277956,uncharacterized LOC126277956,protein_coding,Nuclear chromosome,NC_064925.1,Average infection response,infection_average_all_diets,Average infected,Average control,-1.3675851080738646,0.003854088730106446,Average control
LOC126295030,CARD- and ANK-domain containing inflammasome adapter protein-like,protein_coding,Nuclear chromosome,NC_064930.1,Average infection response,infection_average_all_diets,Average infected,Average control,1.0517976120699457,0.00391661887592883,Average infected
LOC126266787,"b(0,+)-type amino acid transporter 1-like",protein_coding,Nuclear chromosome,NC_064923.1,Average infection response,infection_average_all_diets,Average infected,Average control,1.7431008397339534,0.0040791396940643085,Average infected
LOC126334751,uncharacterized LOC126334751,protein_coding,Nuclear chromosome,NC_064921.1,Average infection response,infection_average_all_diets,Average infected,Average control,-1.181266041883396,0.004079249890908404,Average control
LOC126281263,"solute carrier family 2, facilitated glucose transporter member 1-like",protein_coding,Nuclear chromosome,NC_064926.1,Average infection response,infection_average_all_diets,Average infected,Average control,1.115241649116349,0.004105046989767968,Average infected
LOC126305900,cytochrome P450 306a1,protein_coding,Nuclear chromosome,NC_064920.1,Average infection response,infection_average_all_diets,Average infected,Average control,-1.1975601109338283,0.004105046989767968,Average control
LOC126284460,trichoplein keratin filament-binding protein,protein_coding,Nuclear chromosome,NC_064927.1,Average infection response,infection_average_all_diets,Average infected,Average control,1.302986659936919,0.004105832230546687,Average infected
LOC126281310,uncharacterized LOC126281310,protein_coding,Nuclear chromosome,NC_064926.1,Average infection response,infection_average_all_diets,Average infected,Average control,-1.089847245860537,0.004126648318082122,Average control
LOC126272382,peroxiredoxin-6-like,protein_coding,Nuclear chromosome,NC_064924.1,Average infection response,infection_average_all_diets,Average infected,Average control,1.2630490142751762,0.004141208097313498,Average infected
LOC126278346,baculoviral IAP repeat-containing protein 5.2-B,protein_coding,Nuclear chromosome,NC_064925.1,Average infection response,infection_average_all_diets,Average infected,Average control,-1.1010708603687227,0.0042066504254893175,Average control
LOC126334779,defensin-1-like,protein_coding,Nuclear chromosome,NC_064921.1,Average infection response,infection_average_all_diets,Average infected,Average control,-1.7152134926255826,0.004230351941332107,Average control
LOC126276001,fibroblast growth factor 8,protein_coding,Nuclear chromosome,NC_064920.1,Average infection response,infection_average_all_diets,Average infected,Average control,1.0001325823468945,0.0042500208292881115,Average infected
LOC126353873,uncharacterized LOC126353873,protein_coding,Nuclear chromosome,NC_064922.1,Average infection response,infection_average_all_diets,Average infected,Average control,-1.2573147789909762,0.004256887881154117,Average control
LOC126266862,UNC93-like protein,protein_coding,Nuclear chromosome,NC_064923.1,Average infection response,infection_average_all_diets,Average infected,Average control,-1.3556114280936096,0.004260233895449477,Average control
LOC126335424,calpain-11-like,protein_coding,Nuclear chromosome,NC_064921.1,Average infection response,infection_average_all_diets,Average infected,Average control,1.1161539007916519,0.0043013787859389994,Average infected
LOC126336868,protein NDNF,protein_coding,Nuclear chromosome,NC_064921.1,Average infection response,infection_average_all_diets,Average infected,Average control,-1.6723288669765313,0.0043013787859389994,Average control
LOC126354626,inter-alpha-trypsin inhibitor heavy chain H4-like,protein_coding,Nuclear chromosome,NC_064920.1,Average infection response,infection_average_all_diets,Average infected,Average control,1.8220076836609411,0.004305378348180825,Average infected
LOC126361620,helix-loop-helix protein 3,protein_coding,Nuclear chromosome,NC_064920.1,Average infection response,infection_average_all_diets,Average infected,Average control,-1.182889503629006,0.004372464579800367,Average control
LOC126272156,retinol-binding protein pinta-like,protein_coding,Nuclear chromosome,NC_064924.1,Average infection response,infection_average_all_diets,Average infected,Average control,-1.9844566688248366,0.004449215433788233,Average control
LOC126355818,alpha-amylase 1-like,protein_coding,Nuclear chromosome,NC_064922.1,Average infection response,infection_average_all_diets,Average infected,Average control,-1.3313122051564912,0.004550583409036367,Average control
LOC126291782,putative inactive serine protease 43,protein_coding,Nuclear chromosome,NC_064928.1,Average infection response,infection_average_all_diets,Average infected,Average control,-1.168675132769036,0.004635267515305649,Average control
LOC126291424,D-erythrulose reductase-like,protein_coding,Nuclear chromosome,NC_064928.1,Average infection response,infection_average_all_diets,Average infected,Average control,-1.6937090225847315,0.004637054080117401,Average control
LOC126282836,uncharacterized LOC126282836,protein_coding,Nuclear chromosome,NC_064920.1,Average infection response,infection_average_all_diets,Average infected,Average control,1.537076846642666,0.004682190071684094,Average infected
LOC126285297,synaptotagmin-5-like,protein_coding,Nuclear chromosome,NC_064927.1,Average infection response,infection_average_all_diets,Average infected,Average control,-1.1001510557388248,0.004755532447868831,Average control
LOC126284821,protein yellow-like,protein_coding,Nuclear chromosome,NC_064927.1,Average infection response,infection_average_all_diets,Average infected,Average control,-1.187919867574237,0.004776965193182935,Average control
LOC126273337,uncharacterized LOC126273337,protein_coding,Nuclear chromosome,NC_064924.1,Average infection response,infection_average_all_diets,Average infected,Average control,1.3342554618944318,0.0047872489255418055,Average infected
LOC126354890,uncharacterized LOC126354890,protein_coding,Nuclear chromosome,NC_064922.1,Average infection response,infection_average_all_diets,Average infected,Average control,-1.408980836724616,0.0048078272541170475,Average control
LOC126289098,26S proteasome non-ATPase regulatory subunit 10-like,protein_coding,Nuclear chromosome,NC_064920.1,Average infection response,infection_average_all_diets,Average infected,Average control,1.5318024090073947,0.0048528334108235765,Average infected
LOC126291786,uncharacterized LOC126291786,protein_coding,Nuclear chromosome,NC_064928.1,Average infection response,infection_average_all_diets,Average infected,Average control,-1.2029045573370016,0.004854350994849161,Average control
LOC126298389,hyaluronidase B-like,protein_coding,Nuclear chromosome,NC_064931.1,Average infection response,infection_average_all_diets,Average infected,Average control,2.7299701854389355,0.0048983821153797446,Average infected
LOC126281373,neuroendocrine convertase 1-like,protein_coding,Nuclear chromosome,NC_064926.1,Average infection response,infection_average_all_diets,Average infected,Average control,-1.321935042479591,0.004962567840728236,Average control
LOC126281303,uncharacterized LOC126281303,protein_coding,Nuclear chromosome,NC_064926.1,Average infection response,infection_average_all_diets,Average infected,Average control,-1.6673744909178365,0.004970325976522134,Average control
LOC126335454,chaoptin-like,protein_coding,Nuclear chromosome,NC_064921.1,Average infection response,infection_average_all_diets,Average infected,Average control,-1.337762533602457,0.004985012804024201,Average control
LOC126268023,trophoblast glycoprotein-like,protein_coding,Nuclear chromosome,NC_064923.1,Average infection response,infection_average_all_diets,Average infected,Average control,-1.4922904542292301,0.005050568197898,Average control
LOC126334780,defensin-1-like,protein_coding,Nuclear chromosome,NC_064921.1,Average infection response,infection_average_all_diets,Average infected,Average control,-1.765304920691394,0.005113129041667558,Average control
