"expression_cluster","database","background","term_id","term_name","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","Count","gene_id","DEG_context","phase_class","n_deg_contrasts","comparisons","directions","max_abs_log2FC","min_padj","Description","gene_biotype"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0022836","gated channel activity","19/286","26/885",1.83098629832212e-05,0.00111690164197649,0.00111690164197649,19,"LOC126355582","Infection + diet","Not evaluated in this chromosome-only figure",2,"infected_diet33_vs50; infection_diet50","Infected diet 50",2.07201720471717,0.00844075800881298,"glutamate receptor ionotropic, NMDA 2B","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0022836","gated channel activity","19/286","26/885",1.83098629832212e-05,0.00111690164197649,0.00111690164197649,19,"LOC126365875","Infection + diet","Not evaluated in this chromosome-only figure",2,"infected_diet33_vs50; infection_diet50","Infected diet 50",2.59508137025354,0.00382116400581023,"voltage-dependent calcium channel subunit alpha-2/delta-3","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0022836","gated channel activity","19/286","26/885",1.83098629832212e-05,0.00111690164197649,0.00111690164197649,19,"LOC126366011","Infection + diet","Not evaluated in this chromosome-only figure",2,"infected_diet33_vs50; infection_diet50","Infected diet 50",3.87383248967233,0.000585718669364012,"gamma-aminobutyric acid receptor subunit beta","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0022839","monoatomic ion-gated channel activity","19/286","26/885",1.83098629832212e-05,0.00111690164197649,0.00111690164197649,19,"LOC126269352","Infection + diet","Not evaluated in this chromosome-only figure",2,"infected_diet33_vs50; infection_diet50","Infected diet 50",4.19755415582589,0.00125779794001398,"glutamate-gated chloride channel-like","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0022839","monoatomic ion-gated channel activity","19/286","26/885",1.83098629832212e-05,0.00111690164197649,0.00111690164197649,19,"LOC126269368","Diet in infected","Not evaluated in this chromosome-only figure",1,"infected_diet33_vs50","Infected diet 50",2.66356079528667,0.013379573983786,"glutamate-gated chloride channel-like","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0022839","monoatomic ion-gated channel activity","19/286","26/885",1.83098629832212e-05,0.00111690164197649,0.00111690164197649,19,"LOC126271869","Infection + diet","Not evaluated in this chromosome-only figure",2,"infected_diet33_vs50; infection_diet50","Infected diet 50",3.51950517864981,0.00245148125000675,"neuronal acetylcholine receptor subunit alpha-7","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0022839","monoatomic ion-gated channel activity","19/286","26/885",1.83098629832212e-05,0.00111690164197649,0.00111690164197649,19,"LOC126273220","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Infected diet 50",1.29376869361375,0.0334734354734103,"sodium channel protein 60E-like","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0022839","monoatomic ion-gated channel activity","19/286","26/885",1.83098629832212e-05,0.00111690164197649,0.00111690164197649,19,"LOC126281676","Infection + diet","Not evaluated in this chromosome-only figure",2,"infected_diet33_vs50; infection_diet50","Infected diet 50",2.49117186616665,0.00547509367927995,"acetylcholine receptor subunit beta-like 2","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0022839","monoatomic ion-gated channel activity","19/286","26/885",1.83098629832212e-05,0.00111690164197649,0.00111690164197649,19,"LOC126281695","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Infected diet 50",1.58944204767621,0.0360130697941033,"acetylcholine receptor subunit alpha-L1","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0022839","monoatomic ion-gated channel activity","19/286","26/885",1.83098629832212e-05,0.00111690164197649,0.00111690164197649,19,"LOC126293524","Infection + diet","Not evaluated in this chromosome-only figure",2,"infected_diet33_vs50; infection_diet50","Infected diet 50",2.38362797845257,0.00781648041527592,"acetylcholine receptor subunit alpha-like","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0022839","monoatomic ion-gated channel activity","19/286","26/885",1.83098629832212e-05,0.00111690164197649,0.00111690164197649,19,"LOC126293545","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Infected diet 50",1.37190687669846,0.0454091975970495,"acetylcholine receptor subunit alpha-like","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0022839","monoatomic ion-gated channel activity","19/286","26/885",1.83098629832212e-05,0.00111690164197649,0.00111690164197649,19,"LOC126297822","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Infected diet 50",1.39207899611565,0.0301108203099064,"glutamate receptor ionotropic, kainate 2","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0022839","monoatomic ion-gated channel activity","19/286","26/885",1.83098629832212e-05,0.00111690164197649,0.00111690164197649,19,"LOC126298058","Infection + diet","Not evaluated in this chromosome-only figure",2,"infected_diet33_vs50; infection_diet50","Infected diet 50",3.38123733400084,0.000438885302121427,"voltage-dependent calcium channel type A subunit alpha-1","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0022839","monoatomic ion-gated channel activity","19/286","26/885",1.83098629832212e-05,0.00111690164197649,0.00111690164197649,19,"LOC126298067","Infection + diet","Not evaluated in this chromosome-only figure",3,"control_diet83_vs33; control_diet83_vs50; infection_diet83","Control diet 83",1.34069013002302,0.00710475322058636,"chloride channel protein 2","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0022839","monoatomic ion-gated channel activity","19/286","26/885",1.83098629832212e-05,0.00111690164197649,0.00111690164197649,19,"LOC126298972","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Infected diet 50",2.13877316742815,0.00614178418636045,"glutamate [NMDA] receptor subunit 1","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0022839","monoatomic ion-gated channel activity","19/286","26/885",1.83098629832212e-05,0.00111690164197649,0.00111690164197649,19,"LOC126324336","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet50","Average infected; Infected diet 50",2.63802645731359,1.36114282629111e-05,"glutamate receptor ionotropic, kainate 2-like","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0022839","monoatomic ion-gated channel activity","19/286","26/885",1.83098629832212e-05,0.00111690164197649,0.00111690164197649,19,"LOC126336082","Infection + diet","Not evaluated in this chromosome-only figure",2,"infected_diet33_vs50; infection_diet50","Infected diet 50",1.74560452036126,0.012045050164013,"potassium/sodium hyperpolarization-activated cyclic nucleotide-gated channel 1","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0022839","monoatomic ion-gated channel activity","19/286","26/885",1.83098629832212e-05,0.00111690164197649,0.00111690164197649,19,"LOC126336864","Infection + diet","Not evaluated in this chromosome-only figure",2,"infected_diet33_vs50; infection_diet50","Infected diet 50",2.31764036505412,0.00428939209342293,"potassium voltage-gated channel protein Shaw-like","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0022839","monoatomic ion-gated channel activity","19/286","26/885",1.83098629832212e-05,0.00111690164197649,0.00111690164197649,19,"LOC126341660","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet83","Infected diet 83",1.50215304957706,0.0019989987744425,"glutamate receptor ionotropic, delta-2-like","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0022839","monoatomic ion-gated channel activity","19/286","26/885",1.83098629832212e-05,0.00111690164197649,0.00111690164197649,19,"LOC126355582","Infection + diet","Not evaluated in this chromosome-only figure",2,"infected_diet33_vs50; infection_diet50","Infected diet 50",2.07201720471717,0.00844075800881298,"glutamate receptor ionotropic, NMDA 2B","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0022839","monoatomic ion-gated channel activity","19/286","26/885",1.83098629832212e-05,0.00111690164197649,0.00111690164197649,19,"LOC126365875","Infection + diet","Not evaluated in this chromosome-only figure",2,"infected_diet33_vs50; infection_diet50","Infected diet 50",2.59508137025354,0.00382116400581023,"voltage-dependent calcium channel subunit alpha-2/delta-3","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0022839","monoatomic ion-gated channel activity","19/286","26/885",1.83098629832212e-05,0.00111690164197649,0.00111690164197649,19,"LOC126366011","Infection + diet","Not evaluated in this chromosome-only figure",2,"infected_diet33_vs50; infection_diet50","Infected diet 50",3.87383248967233,0.000585718669364012,"gamma-aminobutyric acid receptor subunit beta","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0030594","neurotransmitter receptor activity","18/286","24/885",1.71589758728049e-05,0.00111690164197649,0.00111690164197649,18,"LOC126266988","Infection + diet","Not evaluated in this chromosome-only figure",2,"infected_diet33_vs50; infection_diet50","Infected diet 50",1.43578761131667,0.0396880404072535,"G-protein coupled receptor 52-like","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0030594","neurotransmitter receptor activity","18/286","24/885",1.71589758728049e-05,0.00111690164197649,0.00111690164197649,18,"LOC126267133","Infection + diet","Not evaluated in this chromosome-only figure",2,"infected_diet33_vs50; infection_diet50","Infected diet 50",2.20426924656574,0.00498967398087538,"G-protein coupled receptor 52-like","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0030594","neurotransmitter receptor activity","18/286","24/885",1.71589758728049e-05,0.00111690164197649,0.00111690164197649,18,"LOC126267774","Diet in infected","Not evaluated in this chromosome-only figure",1,"infected_diet33_vs50","Infected diet 50",2.14459712071581,0.0404287022884708,"G-protein coupled receptor 52-like","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0030594","neurotransmitter receptor activity","18/286","24/885",1.71589758728049e-05,0.00111690164197649,0.00111690164197649,18,"LOC126271869","Infection + diet","Not evaluated in this chromosome-only figure",2,"infected_diet33_vs50; infection_diet50","Infected diet 50",3.51950517864981,0.00245148125000675,"neuronal acetylcholine receptor subunit alpha-7","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0030594","neurotransmitter receptor activity","18/286","24/885",1.71589758728049e-05,0.00111690164197649,0.00111690164197649,18,"LOC126278518","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Infected diet 50",1.0051426155256,0.0208538738022577,"uncharacterized LOC126278518","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0030594","neurotransmitter receptor activity","18/286","24/885",1.71589758728049e-05,0.00111690164197649,0.00111690164197649,18,"LOC126281676","Infection + diet","Not evaluated in this chromosome-only figure",2,"infected_diet33_vs50; infection_diet50","Infected diet 50",2.49117186616665,0.00547509367927995,"acetylcholine receptor subunit beta-like 2","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0030594","neurotransmitter receptor activity","18/286","24/885",1.71589758728049e-05,0.00111690164197649,0.00111690164197649,18,"LOC126281695","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Infected diet 50",1.58944204767621,0.0360130697941033,"acetylcholine receptor subunit alpha-L1","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0030594","neurotransmitter receptor activity","18/286","24/885",1.71589758728049e-05,0.00111690164197649,0.00111690164197649,18,"LOC126293524","Infection + diet","Not evaluated in this chromosome-only figure",2,"infected_diet33_vs50; infection_diet50","Infected diet 50",2.38362797845257,0.00781648041527592,"acetylcholine receptor subunit alpha-like","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0030594","neurotransmitter receptor activity","18/286","24/885",1.71589758728049e-05,0.00111690164197649,0.00111690164197649,18,"LOC126293545","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Infected diet 50",1.37190687669846,0.0454091975970495,"acetylcholine receptor subunit alpha-like","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0030594","neurotransmitter receptor activity","18/286","24/885",1.71589758728049e-05,0.00111690164197649,0.00111690164197649,18,"LOC126297822","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Infected diet 50",1.39207899611565,0.0301108203099064,"glutamate receptor ionotropic, kainate 2","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0030594","neurotransmitter receptor activity","18/286","24/885",1.71589758728049e-05,0.00111690164197649,0.00111690164197649,18,"LOC126298404","Infection + diet","Not evaluated in this chromosome-only figure",2,"infected_diet33_vs50; infection_diet50","Infected diet 50",1.40582247856459,0.0152682553079215,"gamma-aminobutyric acid type B receptor subunit 2","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0030594","neurotransmitter receptor activity","18/286","24/885",1.71589758728049e-05,0.00111690164197649,0.00111690164197649,18,"LOC126298972","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Infected diet 50",2.13877316742815,0.00614178418636045,"glutamate [NMDA] receptor subunit 1","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0030594","neurotransmitter receptor activity","18/286","24/885",1.71589758728049e-05,0.00111690164197649,0.00111690164197649,18,"LOC126324336","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet50","Average infected; Infected diet 50",2.63802645731359,1.36114282629111e-05,"glutamate receptor ionotropic, kainate 2-like","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0030594","neurotransmitter receptor activity","18/286","24/885",1.71589758728049e-05,0.00111690164197649,0.00111690164197649,18,"LOC126353956","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Infected diet 50",1.41529040559089,0.0111088932870671,"octopamine receptor Oamb-like","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0030594","neurotransmitter receptor activity","18/286","24/885",1.71589758728049e-05,0.00111690164197649,0.00111690164197649,18,"LOC126355437","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Infected diet 50",1.81630008819652,0.0143130728732244,"5-hydroxytryptamine receptor","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0030594","neurotransmitter receptor activity","18/286","24/885",1.71589758728049e-05,0.00111690164197649,0.00111690164197649,18,"LOC126355545","Infection + diet","Not evaluated in this chromosome-only figure",2,"infected_diet33_vs50; infection_diet50","Infected diet 50",2.07033417124664,0.00583050813425812,"octopamine receptor beta-1R-like","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0030594","neurotransmitter receptor activity","18/286","24/885",1.71589758728049e-05,0.00111690164197649,0.00111690164197649,18,"LOC126355582","Infection + diet","Not evaluated in this chromosome-only figure",2,"infected_diet33_vs50; infection_diet50","Infected diet 50",2.07201720471717,0.00844075800881298,"glutamate receptor ionotropic, NMDA 2B","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0030594","neurotransmitter receptor activity","18/286","24/885",1.71589758728049e-05,0.00111690164197649,0.00111690164197649,18,"LOC126366011","Infection + diet","Not evaluated in this chromosome-only figure",2,"infected_diet33_vs50; infection_diet50","Infected diet 50",3.87383248967233,0.000585718669364012,"gamma-aminobutyric acid receptor subunit beta","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0008324","monoatomic cation transmembrane transporter activity","29/286","47/885",1.99853791942423e-05,0.00114045599337467,0.00114045599337467,29,"LOC126266590","Infection + diet","Not evaluated in this chromosome-only figure",3,"infected_diet33_vs50; infection_diet50; interaction_diet83_vs50","Infected diet 50; Infection response diet 50",5.79878991896357,3.45791385372181e-05,"two pore potassium channel protein sup-9","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0008324","monoatomic cation transmembrane transporter activity","29/286","47/885",1.99853791942423e-05,0.00114045599337467,0.00114045599337467,29,"LOC126267806","Infection + diet","Not evaluated in this chromosome-only figure",2,"infected_diet33_vs50; infection_diet50","Infected diet 50",2.01432597659542,0.00996570511791929,"sodium/potassium/calcium exchanger Nckx30C","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0008324","monoatomic cation transmembrane transporter activity","29/286","47/885",1.99853791942423e-05,0.00114045599337467,0.00114045599337467,29,"LOC126267939","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Infected diet 50",1.79278757715823,0.0225844790314931,"uncharacterized LOC126267939","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0008324","monoatomic cation transmembrane transporter activity","29/286","47/885",1.99853791942423e-05,0.00114045599337467,0.00114045599337467,29,"LOC126271869","Infection + diet","Not evaluated in this chromosome-only figure",2,"infected_diet33_vs50; infection_diet50","Infected diet 50",3.51950517864981,0.00245148125000675,"neuronal acetylcholine receptor subunit alpha-7","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0008324","monoatomic cation transmembrane transporter activity","29/286","47/885",1.99853791942423e-05,0.00114045599337467,0.00114045599337467,29,"LOC126272934","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Infected diet 50",2.2243910678534,0.00655812269723176,"sodium- and chloride-dependent glycine transporter 1-like","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0008324","monoatomic cation transmembrane transporter activity","29/286","47/885",1.99853791942423e-05,0.00114045599337467,0.00114045599337467,29,"LOC126273220","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Infected diet 50",1.29376869361375,0.0334734354734103,"sodium channel protein 60E-like","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0008324","monoatomic cation transmembrane transporter activity","29/286","47/885",1.99853791942423e-05,0.00114045599337467,0.00114045599337467,29,"LOC126278432","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Infected diet 50",1.16852822846864,0.046849862242088,"two pore potassium channel protein sup-9","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0008324","monoatomic cation transmembrane transporter activity","29/286","47/885",1.99853791942423e-05,0.00114045599337467,0.00114045599337467,29,"LOC126278568","Infection + diet","Not evaluated in this chromosome-only figure",2,"infected_diet33_vs50; infection_diet50","Infected diet 50",2.32717869776838,0.00298712979100938,"protein unc-80 homolog","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0008324","monoatomic cation transmembrane transporter activity","29/286","47/885",1.99853791942423e-05,0.00114045599337467,0.00114045599337467,29,"LOC126281447","Infection + diet","Not evaluated in this chromosome-only figure",2,"infected_diet33_vs50; infection_diet50","Infected diet 50",2.84445959003993,0.00256667867605183,"sodium channel protein para","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0008324","monoatomic cation transmembrane transporter activity","29/286","47/885",1.99853791942423e-05,0.00114045599337467,0.00114045599337467,29,"LOC126281676","Infection + diet","Not evaluated in this chromosome-only figure",2,"infected_diet33_vs50; infection_diet50","Infected diet 50",2.49117186616665,0.00547509367927995,"acetylcholine receptor subunit beta-like 2","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0008324","monoatomic cation transmembrane transporter activity","29/286","47/885",1.99853791942423e-05,0.00114045599337467,0.00114045599337467,29,"LOC126281695","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Infected diet 50",1.58944204767621,0.0360130697941033,"acetylcholine receptor subunit alpha-L1","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0008324","monoatomic cation transmembrane transporter activity","29/286","47/885",1.99853791942423e-05,0.00114045599337467,0.00114045599337467,29,"LOC126293524","Infection + diet","Not evaluated in this chromosome-only figure",2,"infected_diet33_vs50; infection_diet50","Infected diet 50",2.38362797845257,0.00781648041527592,"acetylcholine receptor subunit alpha-like","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0008324","monoatomic cation transmembrane transporter activity","29/286","47/885",1.99853791942423e-05,0.00114045599337467,0.00114045599337467,29,"LOC126293545","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Infected diet 50",1.37190687669846,0.0454091975970495,"acetylcholine receptor subunit alpha-like","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0008324","monoatomic cation transmembrane transporter activity","29/286","47/885",1.99853791942423e-05,0.00114045599337467,0.00114045599337467,29,"LOC126297542","Diet in infected","Not evaluated in this chromosome-only figure",1,"infected_diet33_vs50","Infected diet 50",2.04827746858417,0.0217670178076066,"protein tipE","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0008324","monoatomic cation transmembrane transporter activity","29/286","47/885",1.99853791942423e-05,0.00114045599337467,0.00114045599337467,29,"LOC126297822","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Infected diet 50",1.39207899611565,0.0301108203099064,"glutamate receptor ionotropic, kainate 2","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0008324","monoatomic cation transmembrane transporter activity","29/286","47/885",1.99853791942423e-05,0.00114045599337467,0.00114045599337467,29,"LOC126298058","Infection + diet","Not evaluated in this chromosome-only figure",2,"infected_diet33_vs50; infection_diet50","Infected diet 50",3.38123733400084,0.000438885302121427,"voltage-dependent calcium channel type A subunit alpha-1","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0008324","monoatomic cation transmembrane transporter activity","29/286","47/885",1.99853791942423e-05,0.00114045599337467,0.00114045599337467,29,"LOC126298972","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Infected diet 50",2.13877316742815,0.00614178418636045,"glutamate [NMDA] receptor subunit 1","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0008324","monoatomic cation transmembrane transporter activity","29/286","47/885",1.99853791942423e-05,0.00114045599337467,0.00114045599337467,29,"LOC126324336","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet50","Average infected; Infected diet 50",2.63802645731359,1.36114282629111e-05,"glutamate receptor ionotropic, kainate 2-like","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0008324","monoatomic cation transmembrane transporter activity","29/286","47/885",1.99853791942423e-05,0.00114045599337467,0.00114045599337467,29,"LOC126336082","Infection + diet","Not evaluated in this chromosome-only figure",2,"infected_diet33_vs50; infection_diet50","Infected diet 50",1.74560452036126,0.012045050164013,"potassium/sodium hyperpolarization-activated cyclic nucleotide-gated channel 1","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0008324","monoatomic cation transmembrane transporter activity","29/286","47/885",1.99853791942423e-05,0.00114045599337467,0.00114045599337467,29,"LOC126336864","Infection + diet","Not evaluated in this chromosome-only figure",2,"infected_diet33_vs50; infection_diet50","Infected diet 50",2.31764036505412,0.00428939209342293,"potassium voltage-gated channel protein Shaw-like","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0008324","monoatomic cation transmembrane transporter activity","29/286","47/885",1.99853791942423e-05,0.00114045599337467,0.00114045599337467,29,"LOC126338336","Infection + diet","Not evaluated in this chromosome-only figure",2,"infected_diet33_vs50; infection_diet50","Infected diet 50",2.87883682898407,0.00403462178180569,"synaptic vesicular amine transporter","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0008324","monoatomic cation transmembrane transporter activity","29/286","47/885",1.99853791942423e-05,0.00114045599337467,0.00114045599337467,29,"LOC126354034","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Infected diet 50",1.80901523839165,0.0130607350109404,"probable sodium/potassium/calcium exchanger CG1090","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0008324","monoatomic cation transmembrane transporter activity","29/286","47/885",1.99853791942423e-05,0.00114045599337467,0.00114045599337467,29,"LOC126354785","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Infected diet 50",1.5356733394286,0.0367544537954687,"proton channel OtopLc-like","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0008324","monoatomic cation transmembrane transporter activity","29/286","47/885",1.99853791942423e-05,0.00114045599337467,0.00114045599337467,29,"LOC126354816","Infection + diet","Not evaluated in this chromosome-only figure",3,"infected_diet33_vs50; infection_diet50; interaction_diet83_vs50","Infected diet 50; Infection response diet 50",4.66840721882937,0.00145334347147469,"sodium-dependent neutral amino acid transporter B(0)AT3","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0008324","monoatomic cation transmembrane transporter activity","29/286","47/885",1.99853791942423e-05,0.00114045599337467,0.00114045599337467,29,"LOC126355582","Infection + diet","Not evaluated in this chromosome-only figure",2,"infected_diet33_vs50; infection_diet50","Infected diet 50",2.07201720471717,0.00844075800881298,"glutamate receptor ionotropic, NMDA 2B","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0008324","monoatomic cation transmembrane transporter activity","29/286","47/885",1.99853791942423e-05,0.00114045599337467,0.00114045599337467,29,"LOC126356137","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet33","Control diet 33",2.12661320056117,0.0300895042519437,"sodium channel protein Nach-like","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0008324","monoatomic cation transmembrane transporter activity","29/286","47/885",1.99853791942423e-05,0.00114045599337467,0.00114045599337467,29,"LOC126356287","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_diet83; interaction_diet83_vs33; interaction_diet83_vs50","Infected diet 83; Infection response diet 83",2.78116538717533,0.00677030071234928,"facilitated trehalose transporter Tret1-like","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0008324","monoatomic cation transmembrane transporter activity","29/286","47/885",1.99853791942423e-05,0.00114045599337467,0.00114045599337467,29,"LOC126356631","Infection + diet","Not evaluated in this chromosome-only figure",2,"infected_diet33_vs50; infection_diet50","Infected diet 50",2.27301484016454,0.0128143302676296,"high-affinity choline transporter 1","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0008324","monoatomic cation transmembrane transporter activity","29/286","47/885",1.99853791942423e-05,0.00114045599337467,0.00114045599337467,29,"LOC126365875","Infection + diet","Not evaluated in this chromosome-only figure",2,"infected_diet33_vs50; infection_diet50","Infected diet 50",2.59508137025354,0.00382116400581023,"voltage-dependent calcium channel subunit alpha-2/delta-3","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0015276","ligand-gated monoatomic ion channel activity","14/286","17/885",2.63283454777551e-05,0.00141135888333784,0.00141135888333784,14,"LOC126269352","Infection + diet","Not evaluated in this chromosome-only figure",2,"infected_diet33_vs50; infection_diet50","Infected diet 50",4.19755415582589,0.00125779794001398,"glutamate-gated chloride channel-like","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0015276","ligand-gated monoatomic ion channel activity","14/286","17/885",2.63283454777551e-05,0.00141135888333784,0.00141135888333784,14,"LOC126269368","Diet in infected","Not evaluated in this chromosome-only figure",1,"infected_diet33_vs50","Infected diet 50",2.66356079528667,0.013379573983786,"glutamate-gated chloride channel-like","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0015276","ligand-gated monoatomic ion channel activity","14/286","17/885",2.63283454777551e-05,0.00141135888333784,0.00141135888333784,14,"LOC126271869","Infection + diet","Not evaluated in this chromosome-only figure",2,"infected_diet33_vs50; infection_diet50","Infected diet 50",3.51950517864981,0.00245148125000675,"neuronal acetylcholine receptor subunit alpha-7","protein_coding"
