"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","set","database","family","comparison","direction","plot_label","n_genes","source_file"
"GO:0044421","GO:0044421","17/176","229/6095",0.074235807860262,2.57083664152441,4.177929659511,0.000299478819017881,0.0227195522245838,0.0227195522245838,"LOC126273010/LOC126334947/LOC126271975/LOC126335547/LOC126335546/LOC126299332/LOC126267391/LOC126346021/LOC126293557/LOC126335382/LOC126355485/LOC126280991/LOC126299206/LOC126281165/LOC126282193/LOC126275497/LOC126335545",17,"infection_diet33_up","GO","Infected within diet","Diet 33 infected vs control","Upregulated","Diet 33",567,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/transcript-exon-primary-deseq2_20260806-004620/host_deseq2_all_contrasts.csv"
"GO:0002682","regulation of immune system process","12/176","129/6095",0.0930232558139535,3.22145877378435,4.39718641381956,0.000318825817825309,0.023649790664464,0.023649790664464,"LOC126278232/LOC126335547/LOC126335546/LOC126341418/LOC126282030/LOC126298648/LOC126282035/LOC126267163/LOC126281598/LOC126267038/LOC126335545/LOC126285462",12,"infection_diet33_up","GO","Infected within diet","Diet 33 infected vs control","Upregulated","Diet 33",567,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/transcript-exon-primary-deseq2_20260806-004620/host_deseq2_all_contrasts.csv"
"GO:0050829","defense response to Gram-negative bacterium","6/176","34/6095",0.176470588235294,6.11129679144385,5.15325703385906,0.000365276697200227,0.0265063829403121,0.0265063829403121,"LOC126271975/LOC126297857/LOC126335036/LOC126282030/LOC126298648/LOC126267163",6,"infection_diet33_up","GO","Infected within diet","Diet 33 infected vs control","Upregulated","Diet 33",567,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/transcript-exon-primary-deseq2_20260806-004620/host_deseq2_all_contrasts.csv"
"GO:0080134","regulation of response to stress","16/176","212/6095",0.0754716981132075,2.61363636363636,4.12341994583724,0.000376468502320613,0.026737273632898,0.026737273632898,"LOC126295040/LOC126278232/LOC126335547/LOC126335546/LOC126278128/LOC126294955/LOC126282030/LOC126298648/LOC126294949/LOC126267163/LOC126267226/LOC126295425/LOC126267038/LOC126267343/LOC126335545/LOC126285462",16,"infection_diet33_up","GO","Infected within diet","Diet 33 infected vs control","Upregulated","Diet 33",567,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/transcript-exon-primary-deseq2_20260806-004620/host_deseq2_all_contrasts.csv"
"GO:0006820","monoatomic anion transport","16/176","216/6095",0.0740740740740741,2.56523569023569,4.0386691445233,0.000464021335044592,0.0322688170078926,0.0322688170078926,"LOC126278232/LOC126334835/LOC126354788/LOC126272360/LOC126355684/LOC126285413/LOC126336688/LOC126355940/LOC126353931/LOC126353927/LOC126272465/LOC126278467/LOC126299447/LOC126272275/LOC126336375/LOC126355939",16,"infection_diet33_up","GO","Infected within diet","Diet 33 infected vs control","Upregulated","Diet 33",567,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/transcript-exon-primary-deseq2_20260806-004620/host_deseq2_all_contrasts.csv"
"GO:0052548","regulation of endopeptidase activity","6/176","36/6095",0.166666666666667,5.7717803030303,4.95124712412918,0.000504290584731851,0.034353509629284,0.034353509629284,"LOC126335547/LOC126335546/LOC126267226/LOC126282193/LOC126354914/LOC126335545",6,"infection_diet33_up","GO","Infected within diet","Diet 33 infected vs control","Upregulated","Diet 33",567,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/transcript-exon-primary-deseq2_20260806-004620/host_deseq2_all_contrasts.csv"
"GO:0051346","negative regulation of hydrolase activity","5/176","24/6095",0.208333333333333,7.21472537878788,5.25994055156263,0.000515918999146992,0.0344427523830532,0.0344427523830532,"LOC126335547/LOC126335546/LOC126282193/LOC126354914/LOC126335545",5,"infection_diet33_up","GO","Infected within diet","Diet 33 infected vs control","Upregulated","Diet 33",567,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/transcript-exon-primary-deseq2_20260806-004620/host_deseq2_all_contrasts.csv"
"GO:0006811","monoatomic ion transport","24/176","408/6095",0.0588235294117647,2.03709893048128,3.73931492251372,0.000604442220995956,0.0395613359545981,0.0395613359545981,"LOC126278232/LOC126334835/LOC126272767/LOC126297555/LOC126354788/LOC126272360/LOC126355684/LOC126355303/LOC126285413/LOC126279309/LOC126336688/LOC126355940/LOC126353931/LOC126353927/LOC126272465/LOC126358740/LOC126354186/LOC126282259/LOC126278467/LOC126297964/LOC126299447/LOC126272275/LOC126336375/LOC126355939",24,"infection_diet33_up","GO","Infected within diet","Diet 33 infected vs control","Upregulated","Diet 33",567,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/transcript-exon-primary-deseq2_20260806-004620/host_deseq2_all_contrasts.csv"
"GO:0015711","organic anion transport","12/176","140/6095",0.0857142857142857,2.96834415584416,4.06263269145566,0.000674144578010072,0.0432748961807235,0.0432748961807235,"LOC126278232/LOC126354788/LOC126272360/LOC126355684/LOC126285413/LOC126336688/LOC126355940/LOC126353931/LOC126353927/LOC126299447/LOC126272275/LOC126355939",12,"infection_diet33_up","GO","Infected within diet","Diet 33 infected vs control","Upregulated","Diet 33",567,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/transcript-exon-primary-deseq2_20260806-004620/host_deseq2_all_contrasts.csv"
"GO:0008514","GO:0008514","11/176","122/6095",0.0901639344262295,3.12243852459016,4.0832142353793,0.000739080514419557,0.0465481274930657,0.0465481274930657,"LOC126354788/LOC126272360/LOC126355684/LOC126285413/LOC126336688/LOC126355940/LOC126353931/LOC126353927/LOC126299447/LOC126272275/LOC126355939",11,"infection_diet33_up","GO","Infected within diet","Diet 33 infected vs control","Upregulated","Diet 33",567,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/transcript-exon-primary-deseq2_20260806-004620/host_deseq2_all_contrasts.csv"
"GO:0016051","carbohydrate biosynthetic process","5/176","27/6095",0.185185185185185,6.41308922558923,4.86057524447169,0.000913483724464317,0.056466827264109,0.056466827264109,"LOC126335291/LOC126278177/LOC126284041/LOC126335288/LOC126335001",5,"infection_diet33_up","GO","Infected within diet","Diet 33 infected vs control","Upregulated","Diet 33",567,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/transcript-exon-primary-deseq2_20260806-004620/host_deseq2_all_contrasts.csv"
"GO:0015918","sterol transport","4/176","16/6095",0.25,8.65767045454546,5.28839615973397,0.000931595939316381,0.0565394044625105,0.0565394044625105,"LOC126299332/LOC126278191/LOC126337753/LOC126278946",4,"infection_diet33_up","GO","Infected within diet","Diet 33 infected vs control","Upregulated","Diet 33",567,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/transcript-exon-primary-deseq2_20260806-004620/host_deseq2_all_contrasts.csv"
"GO:0002684","positive regulation of immune system process","6/176","42/6095",0.142857142857143,4.94724025974026,4.42604942021224,0.00117675966340041,0.068912697481238,0.068912697481238,"LOC126278232/LOC126341418/LOC126282030/LOC126298648/LOC126267163/LOC126285462",6,"infection_diet33_up","GO","Infected within diet","Diet 33 infected vs control","Upregulated","Diet 33",567,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/transcript-exon-primary-deseq2_20260806-004620/host_deseq2_all_contrasts.csv"
"GO:0052547","regulation of peptidase activity","6/176","42/6095",0.142857142857143,4.94724025974026,4.42604942021224,0.00117675966340041,0.068912697481238,0.068912697481238,"LOC126335547/LOC126335546/LOC126267226/LOC126282193/LOC126354914/LOC126335545",6,"infection_diet33_up","GO","Infected within diet","Diet 33 infected vs control","Upregulated","Diet 33",567,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/transcript-exon-primary-deseq2_20260806-004620/host_deseq2_all_contrasts.csv"
"GO:0031348","negative regulation of defense response","4/176","18/6095",0.222222222222222,7.69570707070707,4.90536658952243,0.00149708315102866,0.0826163444889386,0.0826163444889386,"LOC126278232/LOC126335547/LOC126335546/LOC126335545",4,"infection_diet33_up","GO","Infected within diet","Diet 33 infected vs control","Upregulated","Diet 33",567,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/transcript-exon-primary-deseq2_20260806-004620/host_deseq2_all_contrasts.csv"
"GO:0097164","GO:0097164","4/176","18/6095",0.222222222222222,7.69570707070707,4.90536658952243,0.00149708315102866,0.0826163444889386,0.0826163444889386,"LOC126356204/LOC126365745/LOC126335036/LOC126284548",4,"infection_diet33_up","GO","Infected within diet","Diet 33 infected vs control","Upregulated","Diet 33",567,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/transcript-exon-primary-deseq2_20260806-004620/host_deseq2_all_contrasts.csv"
"GO:0004857","enzyme inhibitor activity","5/176","30/6095",0.166666666666667,5.7717803030303,4.51761330492282,0.00150339051667104,0.0826163444889386,0.0826163444889386,"LOC126335547/LOC126335546/LOC126282193/LOC126354914/LOC126335545",5,"infection_diet33_up","GO","Infected within diet","Diet 33 infected vs control","Upregulated","Diet 33",567,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/transcript-exon-primary-deseq2_20260806-004620/host_deseq2_all_contrasts.csv"
"GO:0008194","UDP-glycosyltransferase activity","6/176","44/6095",0.136363636363636,4.72236570247934,4.27282581307851,0.00150976543254202,0.0826163444889386,0.0826163444889386,"LOC126335291/LOC126278177/LOC126335966/LOC126281994/LOC126335288/LOC126335001",6,"infection_diet33_up","GO","Infected within diet","Diet 33 infected vs control","Upregulated","Diet 33",567,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/transcript-exon-primary-deseq2_20260806-004620/host_deseq2_all_contrasts.csv"
"GO:0015075","monoatomic ion transmembrane transporter activity","19/176","315/6095",0.0603174603174603,2.08883477633478,3.42165903165736,0.00172718768157242,0.0929895561465923,0.0929895561465923,"LOC126272767/LOC126297555/LOC126354788/LOC126272360/LOC126355684/LOC126355303/LOC126285413/LOC126279309/LOC126336688/LOC126355940/LOC126353931/LOC126353927/LOC126358740/LOC126354186/LOC126282259/LOC126297964/LOC126299447/LOC126272275/LOC126355939",19,"infection_diet33_up","GO","Infected within diet","Diet 33 infected vs control","Upregulated","Diet 33",567,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/transcript-exon-primary-deseq2_20260806-004620/host_deseq2_all_contrasts.csv"
"GO:0034220","monoatomic ion transmembrane transport","20/176","340/6095",0.0588235294117647,2.03709893048128,3.39328525378302,0.00176665666219061,0.093604760926861,0.093604760926861,"LOC126278232/LOC126272767/LOC126297555/LOC126354788/LOC126272360/LOC126355684/LOC126355303/LOC126285413/LOC126279309/LOC126336688/LOC126355940/LOC126353931/LOC126353927/LOC126358740/LOC126354186/LOC126282259/LOC126297964/LOC126299447/LOC126272275/LOC126355939",20,"infection_diet33_up","GO","Infected within diet","Diet 33 infected vs control","Upregulated","Diet 33",567,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/transcript-exon-primary-deseq2_20260806-004620/host_deseq2_all_contrasts.csv"
"GO:0098656","monoatomic anion transmembrane transport","12/176","157/6095",0.0764331210191083,2.64693109438332,3.60486120114182,0.00183883051237222,0.0959065039109134,0.0959065039109134,"LOC126278232/LOC126354788/LOC126272360/LOC126355684/LOC126285413/LOC126336688/LOC126355940/LOC126353931/LOC126353927/LOC126299447/LOC126272275/LOC126355939",12,"infection_diet33_up","GO","Infected within diet","Diet 33 infected vs control","Upregulated","Diet 33",567,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/transcript-exon-primary-deseq2_20260806-004620/host_deseq2_all_contrasts.csv"
"GO:0044283","small molecule biosynthetic process","15/137","142/6095",0.105633802816901,4.69954765086872,6.76372770640341,5.26486962542622e-07,0.00175741348096727,0.00175741348096727,"LOC126284573/LOC126281958/LOC126355885/LOC126284002/LOC126299116/LOC126325353/LOC126278002/LOC126305900/LOC126322655/LOC126299150/LOC126267222/LOC126293368/LOC126347864/LOC126281861/LOC126282322",15,"infection_diet33_down","GO","Infected within diet","Diet 33 infected vs control","Downregulated","Diet 33",915,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/transcript-exon-primary-deseq2_20260806-004620/host_deseq2_all_contrasts.csv"
"GO:0044421","GO:0044421","18/137","229/6095",0.0786026200873362,3.49695598125777,5.84008081862291,2.98337274129286e-06,0.0043821055522438,0.0043821055522438,"LOC126336602/LOC126337058/LOC126295285/LOC126353822/LOC126284845/LOC126337018/LOC126271928/LOC126284577/LOC126336597/LOC126283987/LOC126272046/LOC126331446/LOC126298316/LOC126284491/LOC126284629/LOC126343426/LOC126267253/LOC126284425",18,"infection_diet33_down","GO","Infected within diet","Diet 33 infected vs control","Downregulated","Diet 33",915,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/transcript-exon-primary-deseq2_20260806-004620/host_deseq2_all_contrasts.csv"
"GO:0005576","extracellular region","21/137","307/6095",0.0684039087947883,3.04322499346157,5.5703486414379,3.93838126325087e-06,0.0043821055522438,0.0043821055522438,"LOC126336602/LOC126337058/LOC126295285/LOC126353822/LOC126284845/LOC126337018/LOC126271928/LOC126297427/LOC126336893/LOC126284577/LOC126336597/LOC126283987/LOC126272046/LOC126331446/LOC126298316/LOC126284491/LOC126284629/LOC126343426/LOC126267253/LOC126284425/LOC126284333",21,"infection_diet33_down","GO","Infected within diet","Diet 33 infected vs control","Downregulated","Diet 33",915,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/transcript-exon-primary-deseq2_20260806-004620/host_deseq2_all_contrasts.csv"
"GO:0006732","GO:0006732","10/137","82/6095",0.121951219512195,5.42549403596226,6.11764600567365,1.27760936180168e-05,0.00797628521459974,0.00797628521459974,"LOC126304758/LOC126355885/LOC126297494/LOC126325353/LOC126354620/LOC126267222/LOC126291873/LOC126347864/LOC126281861/LOC126282322",10,"infection_diet33_down","GO","Infected within diet","Diet 33 infected vs control","Downregulated","Diet 33",915,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/transcript-exon-primary-deseq2_20260806-004620/host_deseq2_all_contrasts.csv"
"GO:0001676","long-chain fatty acid metabolic process","5/137","15/6095",0.333333333333333,14.8296836982968,8.13143783862534,1.33637642469675e-05,0.00797628521459974,0.00797628521459974,"LOC126284002/LOC126291873/LOC126347864/LOC126281861/LOC126282322",5,"infection_diet33_down","GO","Infected within diet","Diet 33 infected vs control","Downregulated","Diet 33",915,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/transcript-exon-primary-deseq2_20260806-004620/host_deseq2_all_contrasts.csv"
"GO:0006082","organic acid metabolic process","18/137","259/6095",0.0694980694980695,3.09190316489587,5.21669056219151,1.67267814566202e-05,0.00797628521459974,0.00797628521459974,"LOC126336251/LOC126335256/LOC126304758/LOC126335505/LOC126268198/LOC126284002/LOC126336866/LOC126325353/LOC126266657/LOC126278002/LOC126267222/LOC126293368/LOC126291873/LOC126347864/LOC126281861/LOC126320584/LOC126282322/LOC126336714",18,"infection_diet33_down","GO","Infected within diet","Diet 33 infected vs control","Downregulated","Diet 33",915,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/transcript-exon-primary-deseq2_20260806-004620/host_deseq2_all_contrasts.csv"
"GO:0043436","oxoacid metabolic process","18/137","259/6095",0.0694980694980695,3.09190316489587,5.21669056219151,1.67267814566202e-05,0.00797628521459974,0.00797628521459974,"LOC126336251/LOC126335256/LOC126304758/LOC126335505/LOC126268198/LOC126284002/LOC126336866/LOC126325353/LOC126266657/LOC126278002/LOC126267222/LOC126293368/LOC126291873/LOC126347864/LOC126281861/LOC126320584/LOC126282322/LOC126336714",18,"infection_diet33_down","GO","Infected within diet","Diet 33 infected vs control","Downregulated","Diet 33",915,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/transcript-exon-primary-deseq2_20260806-004620/host_deseq2_all_contrasts.csv"
"GO:0019752","carboxylic acid metabolic process","17/137","240/6095",0.0708333333333333,3.15130778588808,5.15591773333182,2.28981171395863e-05,0.00955423937649237,0.00955423937649237,"LOC126336251/LOC126335256/LOC126304758/LOC126335505/LOC126268198/LOC126284002/LOC126336866/LOC126325353/LOC126278002/LOC126267222/LOC126293368/LOC126291873/LOC126347864/LOC126281861/LOC126320584/LOC126282322/LOC126336714",17,"infection_diet33_down","GO","Infected within diet","Diet 33 infected vs control","Downregulated","Diet 33",915,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/transcript-exon-primary-deseq2_20260806-004620/host_deseq2_all_contrasts.csv"
