"gene_id","diet","DEG_set","log2FoldChange","padj","significant"
"LOC126336750",33,"Diet 33",-1.04063325855168,0.00630515267110328,TRUE
"LOC126336759",33,"Diet 33",-1.09763331935917,0.0167802631372721,TRUE
"LOC126336764",33,"Diet 33",1.47160202057669,0.0450142199718458,TRUE
"LOC126336801",33,"Diet 33",2.59083565540686,1.75230861359654e-05,TRUE
"LOC126336866",33,"Diet 33",-2.94625441529761,2.26565840895666e-13,TRUE
"LOC126336124",33,"Diet 33",-2.09195949218708,0.0380759865855643,TRUE
"LOC126336901",33,"Diet 33",-1.44151765459679,0.0149282876161942,TRUE
"LOC126336923",33,"Diet 33",-2.01108395479034,0.0463693967906014,TRUE
"LOC126336960",33,"Diet 33",-1.43425211070096,0.019279328396518,TRUE
"LOC126336969",33,"Diet 33",2.70193655661714,0.000791005818460698,TRUE
"LOC126337022",33,"Diet 33",-1.95725375929431,0.00221019545298975,TRUE
"LOC126337023",33,"Diet 33",1.05265194892288,0.00533147409895528,TRUE
"LOC126337043",33,"Diet 33",1.05404617193601,0.000662231771663195,TRUE
"LOC126337056",33,"Diet 33",-2.21152183378485,5.70972325307012e-06,TRUE
"LOC126337058",33,"Diet 33",-2.46586879896305,0.000282750700797302,TRUE
"LOC126320089",33,"Diet 33",-1.17194577152493,0.00553002795730135,TRUE
"LOC126335786",33,"Diet 33",2.5709103043103,0.00673042057903888,TRUE
"LOC126320956",33,"Diet 33",-2.48807850307258,0.00833278278133284,TRUE
"LOC126321085",33,"Diet 33",1.90034526548619,0.000158677972337376,TRUE
"LOC126322572",33,"Diet 33",2.94741703504242,9.96516951819352e-07,TRUE
"LOC126322885",33,"Diet 33",-1.67138618519286,0.00246449652235159,TRUE
"LOC126322901",33,"Diet 33",1.79140157771393,0.0298415768573596,TRUE
"LOC126322933",33,"Diet 33",-1.61692927099121,0.0441555971571308,TRUE
"LOC126322960",33,"Diet 33",-1.31144713543604,8.7502087243977e-05,TRUE
"LOC126323134",33,"Diet 33",4.45503011761138,0.00346499137123935,TRUE
"LOC126323780",33,"Diet 33",1.5129675239792,0.0295075622379499,TRUE
"LOC126324086",33,"Diet 33",-2.49559825672409,0.000108322999132141,TRUE
"LOC126324229",33,"Diet 33",-1.79750772778539,0.0216457162326353,TRUE
"LOC126324495",33,"Diet 33",2.35344123759048,0.00647970000134318,TRUE
"LOC126324735",33,"Diet 33",-1.43987648123288,1.35583035960038e-07,TRUE
"LOC126324937",33,"Diet 33",2.9076157161271,9.3748067847833e-05,TRUE
"LOC126324953",33,"Diet 33",-1.30739850821966,0.000473343470518358,TRUE
"LOC126324969",33,"Diet 33",2.17292419560155,0.00450946902049255,TRUE
"LOC126325205",33,"Diet 33",1.90961266188099,0.000119846555654979,TRUE
"LOC126335828",33,"Diet 33",3.0294763961429,5.24394128088547e-09,TRUE
"LOC126325232",33,"Diet 33",3.05860518546323,9.35567688818019e-07,TRUE
"LOC126325353",33,"Diet 33",-1.42081660562426,0.000474995528532473,TRUE
