"gene_id","experiment_deg","n_experiment_contrasts","experiment_families","experiment_comparisons","experiment_directions","experiment_max_abs_log2FC","experiment_min_padj"
"LOC126321793",TRUE,2,"Diet contrasts: infected","Infected 33 vs 50; Infected 83 vs 33","Downregulated; Upregulated",4.69788935185269,0.00153267793563254
"LOC126322236",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.65765160312018,0.00581177473068071
"LOC126322280",TRUE,1,"Infection within diet","Diet 50: infected vs control","Upregulated",1.00475306049942,4.38232995436468e-10
"LOC126322374",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.89552912232445,0.00667099190117444
"LOC126322375",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.46700151546838,0.019738326760482
"LOC126322376",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",4.57118154015926,0.0383487720050483
"LOC126322378",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.80128300739786,0.00715567897547838
"LOC126322379",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.42698309618083,0.0214912132446067
"LOC126322380",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.33127878440556,0.00802794208547348
"LOC126322381",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.0625109299427,0.0189549025653159
"LOC126322382",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.09360173749799,0.0144673589490261
"LOC126322383",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.06779970197003,0.0140978723347104
"LOC126322384",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",6.84238353054595,0.00631952749433689
"LOC126322385",TRUE,1,"Pooled infection across diets","All diets: infected vs control","Downregulated",1.20210024400358,0.00488251718466206
"LOC126322386",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",6.06352920451599,0.00568934472392954
"LOC126322387",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.36331208508966,0.0114076925593163
"LOC126322389",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.08937997615559,0.0285162082131338
"LOC126322390",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",6.00017524289567,0.00725893272699017
"LOC126322391",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",6.06741760012172,0.01555463899514
"LOC126322392",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",6.60767168458416,0.00611112924487655
"LOC126322395",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.40338384671128,0.0120702716452823
"LOC126322396",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.54870231918407,0.0175854916617581
"LOC126322397",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",6.08272710910667,0.00620635382975176
"LOC126322401",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.08721109851382,0.0167861804879465
"LOC126322403",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",6.22771131290181,0.0324711853744545
"LOC126322404",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",4.92316337018061,0.0426122249758574
"LOC126322405",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.51270541422263,0.00989319383306373
"LOC126322407",TRUE,2,"Diet contrasts: infected; Pooled infection across diets","All diets: infected vs control; Infected 33 vs 50","Downregulated",5.02226158701764,0.0151902031605936
"LOC126322410",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",6.08881437346701,0.00655878661588793
"LOC126322411",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.5706354285285,0.0205106694293489
"LOC126322414",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",4.36257695923441,0.032318770322535
"LOC126322415",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",4.50909569568152,0.0486009673363649
"LOC126322416",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.70802246023865,0.00650948714744621
"LOC126322417",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",6.03607558433231,0.00620635382975176
"LOC126322418",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",6.14023381830187,0.00885108344352645
"LOC126322419",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.51931466644084,0.0112137032157611
"LOC126322420",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",4.71767586774007,0.0235509911439627
"LOC126322421",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.02531277157,0.0388345883982745
"LOC126322422",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 33: infected vs control; Infected 33 vs 50","Downregulated",6.28571277678237,0.00920861095719982
"LOC126322423",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",4.82292998589629,0.0105787985655847
"LOC126322425",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.17149140440627,0.0427427711042651
"LOC126322426",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.45613342422013,0.0146220077183636
"LOC126322427",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 33: infected vs control; Infected 33 vs 50","Downregulated",6.70046053236383,0.00517406219632573
"LOC126322428",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.09023984940803,0.011447694473307
"LOC126322522",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",6.00308258975048,0.0118389624772212
"LOC126322523",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.84595881097658,0.00555446738820344
"LOC126322527",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.58239853925028,0.0178823215181162
"LOC126322528",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",6.23092129345305,0.00729615202288323
"LOC126322529",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",4.87683795939345,0.0197250717032217
"LOC126322531",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.96418442636351,0.00533172096011034
"LOC126322532",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",6.875747102591,0.00590562487674095
"LOC126322533",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.12449755664205,0.040050964901713
"LOC126322534",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.36569422297895,0.00815652603085269
"LOC126322537",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",7.1439028306967,0.00533172096011034
"LOC126322538",TRUE,1,"Pooled infection across diets","All diets: infected vs control","Downregulated",3.21057673569696,0.0486300083562945
"LOC126322539",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",4.70081912787685,0.019743865628145
"LOC126322543",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.82472883868323,0.0173861477360831
"LOC126322544",TRUE,2,"Diet contrasts: infected; Pooled infection across diets","All diets: infected vs control; Infected 33 vs 50","Downregulated",5.73524390876218,0.0130217914023636
"LOC126322545",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",4.88400051758649,0.0253918084582832
"LOC126322546",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",4.93735735279609,0.0121665990411008
"LOC126322547",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.83336555974518,0.013014824021426
"LOC126322548",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",6.84780926800648,0.00594250544771824
"LOC126322549",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",4.56554453233039,0.0308849172639716
"LOC126322550",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",6.53126866061586,0.00560369937204754
"LOC126322552",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.27530025279677,0.0315902243046609
"LOC126322553",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",4.19986348867838,0.0360107112920345
"LOC126322554",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",6.79859287847971,0.00964125907700604
"LOC126322557",TRUE,2,"Diet contrasts: infected; Pooled infection across diets","All diets: infected vs control; Infected 33 vs 50","Downregulated",6.22341340716398,0.00855609735434579
"LOC126322560",TRUE,2,"Diet contrasts: infected; Pooled infection across diets","All diets: infected vs control; Infected 33 vs 50","Downregulated",4.85837325996094,0.039044710419089
"LOC126322562",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 33: infected vs control; Infected 33 vs 50","Downregulated",23.2251686444326,1.18719989640931e-11
"LOC126322563",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.66066146797569,0.0073587551974135
"LOC126322564",TRUE,2,"Diet contrasts: infected; Pooled infection across diets","All diets: infected vs control; Infected 33 vs 50","Downregulated",4.48677058851095,0.0426070743195932
"LOC126322567",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.16789474640521,0.0397454042236555
"LOC126322570",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",6.35743599573627,0.00536514978235516
"LOC126322572",TRUE,4,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",2.94741703504242,1.83286326217233e-19
"LOC126322573",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.61484359972904,0.00816674783821551
"LOC126322574",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",4.37908848074985,0.0466495627308778
"LOC126322575",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",6.13755982936462,0.0122307800510139
"LOC126322576",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",6.18060692138039,0.0119290888977388
"LOC126322578",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.37269087460795,0.0160345673962055
"LOC126322579",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.26389822625151,0.0109921724745018
"LOC126322580",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.32111688426003,0.032743196929691
"LOC126322581",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.05962847077985,0.0155755727461985
"LOC126322583",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",6.59436883894434,0.00533172096011034
"LOC126322585",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",4.9083553180826,0.0170718728751168
"LOC126322586",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.10724338251206,0.0203224522217777
"LOC126322588",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.83180740614573,0.00568934472392954
"LOC126322589",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.43340045301981,0.0121166559234777
"LOC126322590",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",6.67808347845506,0.00962707196014472
"LOC126322591",TRUE,1,"Infection within diet","Diet 50: infected vs control","Downregulated",1.21715843797473,0.000446038426123137
"LOC126322593",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",6.15782707526684,0.00698965899820056
"LOC126322596",TRUE,1,"Pooled infection across diets","All diets: infected vs control","Downregulated",3.06192907702352,0.0476460771319275
"LOC126322599",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",6.06443681115813,0.0162818102015322
"LOC126322601",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.05872765911377,0.0207689115644787
"LOC126322602",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.29110194987255,0.0149969068866184
"LOC126322603",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",6.30073716494546,0.00901988262682326
"LOC126322604",TRUE,3,"Diet contrasts: infected; Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Infected 33 vs 50","Downregulated",22.3616618864723,6.09135211297038e-11
"LOC126322606",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.3897212021159,0.0202144276478667
"LOC126322607",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",6.46755898824642,0.00749053260025156
"LOC126322609",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",4.59928097966621,0.049850864299267
"LOC126322613",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",4.32523690023557,0.042279199536503
"LOC126322614",TRUE,2,"Diet contrasts: infected; Pooled infection across diets","All diets: infected vs control; Infected 33 vs 50","Downregulated",6.16462730942785,0.00524947725698623
"LOC126322615",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.3366217017611,0.0458263904828873
"LOC126322618",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.61129702294716,0.0113292684921842
"LOC126322619",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.56534944938366,0.0295181609961846
"LOC126322622",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.01933604613212,0.0451692928884615
"LOC126322623",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.40422904087705,0.0100008500091593
"LOC126322679",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",4.32519126532969,0.031092114314179
"LOC126322680",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.70430871674261,0.0100208600005478
"LOC126322681",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",4.93818815990832,0.0244889935898496
"LOC126322682",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",6.05118545962533,0.00582234742885886
"LOC126322684",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",4.6759086090569,0.0380260867099783
"LOC126322685",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.96238582984237,0.00533172096011034
"LOC126322686",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",4.66609282199516,0.0181475691948724
"LOC126322687",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",7.57800866810878,0.00415260588431329
"LOC126322689",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.49457237922458,0.0138790422392953
"LOC126322692",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.09251213666835,0.0319065548610982
"LOC126322693",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.91075984311341,0.00667099190117444
"LOC126322694",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.56134006202493,0.00781467623949968
"LOC126322695",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.15273709900176,0.0217691835258612
"LOC126322696",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.46415879633786,0.0124588672219745
"LOC126322697",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",4.90428982806845,0.0170582458310041
"LOC126322699",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.11323304493404,0.0283395462472707
"LOC126322701",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",7.12814929557402,0.00769621917508913
"LOC126322703",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",4.63984958711482,0.0432048834250789
"LOC126322707",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.70399592251988,0.0081404187184365
"LOC126322708",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.10568032403106,0.01574741117075
"LOC126322709",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",4.64170669685522,0.0301776804632558
"LOC126322710",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",4.89128187321096,0.0224982906818462
"LOC126322712",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.55119413886789,0.0162251780242538
"LOC126322713",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.16898755966688,0.0450722785867019
"LOC126322714",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",3.94260452775962,0.0359576697329101
