"gene_id","n_tissue_contrasts","tissue_comparisons","tissue_directions","tissue_max_abs_log2FC","tissue_min_padj"
"LOC126335488",1,"Fat body vs Thorax","Higher in Fat body",1.0673594973831,4.67315268975687e-05
"LOC126335490",2,"Fat body vs Head; Head vs Thorax","Higher in Head",2.03058373474314,2.08536678881683e-37
"LOC126335494",2,"Fat body vs Head; Fat body vs Thorax","Higher in Head; Higher in Thorax",3.73741205905323,6.25972476443172e-15
"LOC126335495",2,"Fat body vs Head; Fat body vs Thorax","Higher in Head; Higher in Thorax",3.81393623866872,5.84258569218574e-40
"LOC126335497",2,"Fat body vs Head; Head vs Thorax","Higher in Head",1.38820335259264,5.4595850204956e-11
"LOC126335509",2,"Fat body vs Thorax; Head vs Thorax","Higher in Thorax",1.52108536765246,2.11452262830759e-29
"LOC126335513",3,"Fat body vs Head; Fat body vs Thorax; Head vs Thorax","Higher in Head; Higher in Thorax",3.50635932642967,9.70981872844063e-05
"LOC126335514",2,"Fat body vs Head; Head vs Thorax","Higher in Head",1.75641510570725,4.26178120834913e-18
"LOC126335515",1,"Fat body vs Head","Higher in Head",1.41819525676307,0.0102440001872368
"LOC126335518",3,"Fat body vs Head; Fat body vs Thorax; Head vs Thorax","Higher in Fat body; Higher in Thorax",3.83947744382197,1.14065558497605e-37
"LOC126335522",1,"Fat body vs Thorax","Higher in Fat body",1.1958172935974,0.00852961044362913
"LOC126335523",2,"Fat body vs Head; Fat body vs Thorax","Higher in Fat body",2.62615489304639,5.19504149528927e-88
"LOC126335536",2,"Fat body vs Head; Fat body vs Thorax","Higher in Fat body",1.63924441560398,4.27133647990878e-08
"LOC126335537",1,"Fat body vs Thorax","Higher in Fat body",1.3809081925625,5.79851112359683e-07
"LOC126335539",2,"Fat body vs Head; Fat body vs Thorax","Higher in Fat body",2.12663578524862,3.42111559031664e-39
"LOC126335544",2,"Fat body vs Head; Fat body vs Thorax","Higher in Head; Higher in Thorax",3.70754381410367,1.09311242097939e-22
"LOC126335545",2,"Fat body vs Head; Head vs Thorax","Higher in Head",1.69615206531591,4.88430441497015e-07
"LOC126335547",2,"Fat body vs Head; Fat body vs Thorax","Higher in Head; Higher in Thorax",1.65419973006346,6.63359365291286e-09
"LOC126335548",1,"Head vs Thorax","Higher in Head",1.23472117818141,0.0497704002570488
"LOC126335551",2,"Fat body vs Head; Fat body vs Thorax","Higher in Head; Higher in Thorax",3.44680585558826,1.64135250015832e-18
"LOC126335552",2,"Fat body vs Head; Fat body vs Thorax","Higher in Head; Higher in Thorax",1.82440680267468,1.92236101908483e-05
"LOC126335554",2,"Fat body vs Head; Fat body vs Thorax","Higher in Head; Higher in Thorax",2.72723865262925,1.07428540729591e-15
"LOC126335558",2,"Fat body vs Head; Fat body vs Thorax","Higher in Head; Higher in Thorax",1.64973530020106,1.79151601304254e-15
"LOC126335559",2,"Fat body vs Head; Fat body vs Thorax","Higher in Fat body",1.29707331602239,0.000174712816101285
"LOC126335565",1,"Head vs Thorax","Higher in Head",1.09111025351649,0.00160588743516342
"LOC126335566",3,"Fat body vs Head; Fat body vs Thorax; Head vs Thorax","Higher in Head; Higher in Thorax",2.84698287269582,3.3748442366563e-10
"LOC126335577",2,"Fat body vs Head; Fat body vs Thorax","Higher in Head; Higher in Thorax",1.53433389946248,4.13226723139862e-10
"LOC126335579",2,"Fat body vs Head; Fat body vs Thorax","Higher in Fat body",2.44853937877118,2.65643909624065e-46
"LOC126335581",2,"Fat body vs Thorax; Head vs Thorax","Higher in Fat body; Higher in Head",2.68690304659099,1.59070673629275e-08
"LOC126335583",2,"Fat body vs Head; Fat body vs Thorax","Higher in Fat body",2.18678271700417,6.13701968238711e-15
"LOC126335584",2,"Fat body vs Thorax; Head vs Thorax","Higher in Fat body; Higher in Head",2.65975324831184,9.90859186060704e-06
"LOC126335585",1,"Fat body vs Thorax","Higher in Fat body",2.7338125606152,0.0148146030743948
"LOC126335586",2,"Fat body vs Thorax; Head vs Thorax","Higher in Fat body; Higher in Head",1.64801637390284,3.64230176225189e-10
"LOC126335588",2,"Fat body vs Thorax; Head vs Thorax","Higher in Fat body; Higher in Head",2.0064529400352,7.55367802019635e-09
"LOC126335589",2,"Fat body vs Thorax; Head vs Thorax","Higher in Fat body; Higher in Head",1.61327603290664,1.53122398898047e-26
"LOC126335591",1,"Fat body vs Thorax","Higher in Fat body",1.0988748967482,0.0249004466915863
"LOC126335593",2,"Fat body vs Head; Fat body vs Thorax","Higher in Head; Higher in Thorax",3.50243981474913,8.76226159112173e-16
"LOC126335595",3,"Fat body vs Head; Fat body vs Thorax; Head vs Thorax","Higher in Fat body; Higher in Head",3.36752282099625,7.81039668517415e-14
"LOC126335596",2,"Fat body vs Head; Fat body vs Thorax","Higher in Head; Higher in Thorax",2.90302249990136,8.73086669747306e-06
"LOC126335598",1,"Head vs Thorax","Higher in Head",2.16166124824387,0.0462343910464246
"LOC126335599",2,"Fat body vs Head; Head vs Thorax","Higher in Head",3.34227994539643,1.80753169502988e-07
"LOC126335601",3,"Fat body vs Head; Fat body vs Thorax; Head vs Thorax","Higher in Head; Higher in Thorax",3.80165442562536,2.67741621012694e-11
"LOC126335605",2,"Fat body vs Head; Fat body vs Thorax","Higher in Fat body",4.02715400871795,9.04599487077024e-21
"LOC126335606",2,"Fat body vs Thorax; Head vs Thorax","Higher in Fat body; Higher in Head",3.41575623287704,1.94522110617366e-30
"LOC126335611",1,"Fat body vs Head","Higher in Head",1.6423949432384,0.042174464155387
"LOC126335612",2,"Fat body vs Head; Fat body vs Thorax","Higher in Fat body",2.88961466892703,8.51383358330418e-17
"LOC126335616",3,"Fat body vs Head; Fat body vs Thorax; Head vs Thorax","Higher in Fat body; Higher in Thorax",7.65654000354565,4.07454458350604e-26
"LOC126335624",2,"Fat body vs Head; Head vs Thorax","Higher in Head",2.14620037635838,2.22283724215038e-10
"LOC126335630",2,"Fat body vs Head; Fat body vs Thorax","Higher in Fat body",3.67601226539257,8.12110780799454e-17
"LOC126335636",1,"Fat body vs Head","Higher in Head",1.44959112271984,8.53775903595156e-08
"LOC126335639",3,"Fat body vs Head; Fat body vs Thorax; Head vs Thorax","Higher in Head; Higher in Thorax",3.98846928394858,6.76475489285532e-39
"LOC126335642",1,"Fat body vs Head","Higher in Head",2.52849604313748,0.0206154885005071
"LOC126335645",2,"Fat body vs Head; Fat body vs Thorax","Higher in Fat body",1.94815213724533,1.55243030117847e-13
"LOC126335648",1,"Head vs Thorax","Higher in Head",4.15163258476387,1.11638753050281e-08
"LOC126335651",2,"Fat body vs Head; Fat body vs Thorax","Higher in Head; Higher in Thorax",2.4842065160827,0.0014564074888454
"LOC126335656",2,"Fat body vs Head; Fat body vs Thorax","Higher in Fat body",2.66369871782034,2.93095350669122e-37
"LOC126335660",2,"Fat body vs Head; Head vs Thorax","Higher in Head",6.20799145586462,7.86037114804909e-09
"LOC126335661",2,"Fat body vs Head; Head vs Thorax","Higher in Head",3.90270460747745,9.71953890537637e-08
"LOC126335664",3,"Fat body vs Head; Fat body vs Thorax; Head vs Thorax","Higher in Head; Higher in Thorax",5.71076830471117,2.86795039059892e-06
"LOC126335665",3,"Fat body vs Head; Fat body vs Thorax; Head vs Thorax","Higher in Head; Higher in Thorax",7.94732170146097,2.78800293621904e-25
"LOC126335666",1,"Fat body vs Head","Higher in Head",4.64696245181024,0.015819794247934
"LOC126335667",3,"Fat body vs Head; Fat body vs Thorax; Head vs Thorax","Higher in Head; Higher in Thorax",5.92676207364277,1.82978011652978e-12
"LOC126335669",3,"Fat body vs Head; Fat body vs Thorax; Head vs Thorax","Higher in Head; Higher in Thorax",2.54007915420247,2.89660976855908e-22
"LOC126335674",2,"Fat body vs Head; Fat body vs Thorax","Higher in Head; Higher in Thorax",2.78716093982167,3.49309162396382e-07
"LOC126335679",1,"Head vs Thorax","Higher in Head",1.5092225747071,1.9533179227965e-09
"LOC126335680",2,"Fat body vs Head; Fat body vs Thorax","Higher in Head; Higher in Thorax",1.83501081720543,6.37765119984719e-18
"LOC126335681",2,"Fat body vs Head; Fat body vs Thorax","Higher in Head; Higher in Thorax",2.02574640549173,5.47084015133616e-21
"LOC126335682",2,"Fat body vs Head; Fat body vs Thorax","Higher in Head; Higher in Thorax",3.33921127258653,3.89839208423223e-15
"LOC126335684",2,"Fat body vs Head; Fat body vs Thorax","Higher in Head; Higher in Thorax",2.12002483303202,6.80178401685039e-07
"LOC126335695",3,"Fat body vs Head; Fat body vs Thorax; Head vs Thorax","Higher in Head; Higher in Thorax",3.25396155955791,5.24983608500458e-21
"LOC126335702",3,"Fat body vs Head; Fat body vs Thorax; Head vs Thorax","Higher in Head; Higher in Thorax",2.38008778013236,3.51751627953064e-12
"LOC126335706",1,"Fat body vs Head","Higher in Head",1.38450317555548,0.00255870641217015
"LOC126335707",1,"Fat body vs Head","Higher in Head",2.11910545267637,0.00972182184804188
"LOC126335724",2,"Fat body vs Head; Fat body vs Thorax","Higher in Fat body",2.7246464772791,1.42123840378522e-07
"LOC126335737",2,"Fat body vs Head; Head vs Thorax","Higher in Head",2.08472417357466,7.41362266528407e-08
"LOC126335738",2,"Fat body vs Head; Head vs Thorax","Higher in Head",4.23547434101103,0.0300390508974885
"LOC126335741",2,"Fat body vs Head; Fat body vs Thorax","Higher in Fat body",2.82066884905221,7.43131453936855e-05
"LOC126335742",2,"Fat body vs Head; Fat body vs Thorax","Higher in Head; Higher in Thorax",3.90513926943096,1.09393773124479e-27
"LOC126335748",2,"Fat body vs Head; Head vs Thorax","Higher in Head",4.06742528370631,1.28353877726617e-20
"LOC126335749",3,"Fat body vs Head; Fat body vs Thorax; Head vs Thorax","Higher in Head; Higher in Thorax",4.40359140992706,1.33928139026147e-46
"LOC126335750",2,"Fat body vs Head; Fat body vs Thorax","Higher in Head; Higher in Thorax",4.3753583158713,0.00246892789257668
"LOC126335767",3,"Fat body vs Head; Fat body vs Thorax; Head vs Thorax","Higher in Head; Higher in Thorax",3.72049409781107,1.80355255291947e-12
"LOC126335769",1,"Head vs Thorax","Higher in Head",1.08917893517805,0.00406899906044382
"LOC126335770",2,"Fat body vs Head; Head vs Thorax","Higher in Head",8.02523762172851,1.18074971614636e-17
"LOC126335775",2,"Fat body vs Head; Head vs Thorax","Higher in Head",1.71939878725451,7.25409943727986e-19
"LOC126335780",1,"Fat body vs Head","Higher in Head",2.56186135994795,0.0170454614493109
"LOC126335781",2,"Fat body vs Head; Head vs Thorax","Higher in Head",2.29653201527112,3.33738857338713e-25
"LOC126335783",2,"Fat body vs Head; Head vs Thorax","Higher in Head",3.02994909294119,4.22989951011044e-24
"LOC126335786",2,"Fat body vs Head; Fat body vs Thorax","Higher in Fat body",2.80368956116761,1.67381661674542e-15
"LOC126335791",1,"Head vs Thorax","Higher in Head",2.17641799329162,0.00776767134316935
"LOC126335803",2,"Fat body vs Head; Fat body vs Thorax","Higher in Head; Higher in Thorax",4.91309562316328,2.15908893284572e-25
"LOC126335805",2,"Fat body vs Head; Fat body vs Thorax","Higher in Head; Higher in Thorax",2.40270032188328,2.95623758711866e-08
"LOC126335814",2,"Fat body vs Head; Head vs Thorax","Higher in Head",1.69248198027554,5.58297414743038e-11
"LOC126335822",1,"Fat body vs Head","Higher in Head",1.59184715052127,3.89198054680728e-07
"LOC126335826",2,"Fat body vs Head; Fat body vs Thorax","Higher in Head; Higher in Thorax",2.78538827709948,5.19318254223606e-08
"LOC126335827",2,"Fat body vs Head; Fat body vs Thorax","Higher in Head; Higher in Thorax",3.14195703119255,1.62550289336263e-15
"LOC126335828",2,"Fat body vs Head; Fat body vs Thorax","Higher in Fat body",1.37994455467385,2.33325151156422e-10
"LOC126335831",2,"Fat body vs Head; Head vs Thorax","Higher in Head",1.91248317530812,1.80375001981951e-12
"LOC126335832",2,"Fat body vs Head; Head vs Thorax","Higher in Head",1.99211104963109,7.28100209340396e-11
"LOC126335837",1,"Head vs Thorax","Higher in Head",1.56884985385594,0.0207166574893925
"LOC126335854",1,"Fat body vs Head","Higher in Head",1.44343347312299,1.05490686860207e-06
"LOC126335865",1,"Fat body vs Head","Higher in Fat body",1.37638968603512,0.0323254315016083
"LOC126335869",1,"Fat body vs Head","Higher in Head",1.43406740100873,0.000989598530242489
"LOC126335871",3,"Fat body vs Head; Fat body vs Thorax; Head vs Thorax","Higher in Head; Higher in Thorax",3.5336471207529,2.8654829313198e-61
"LOC126335873",2,"Fat body vs Head; Head vs Thorax","Higher in Head",1.24947670766279,2.39584770170244e-10
"LOC126335875",1,"Fat body vs Head","Higher in Head",1.47919671240394,0.000291856778427671
"LOC126335883",3,"Fat body vs Head; Fat body vs Thorax; Head vs Thorax","Higher in Fat body; Higher in Thorax",4.85302990903133,2.93441172959369e-29
"LOC126335894",1,"Fat body vs Head","Higher in Head",1.69210387245788,0.000164467622134603
"LOC126335899",2,"Fat body vs Head; Fat body vs Thorax","Higher in Fat body",2.46494139753434,2.51956434937304e-07
"LOC126335901",2,"Fat body vs Head; Fat body vs Thorax","Higher in Head; Higher in Thorax",3.57850389649843,4.02013675850492e-10
"LOC126335904",1,"Head vs Thorax","Higher in Head",1.07376415705308,0.00106405939097052
"LOC126335917",3,"Fat body vs Head; Fat body vs Thorax; Head vs Thorax","Higher in Head; Higher in Thorax",2.69252150609548,5.06256589744495e-11
"LOC126335918",2,"Fat body vs Head; Head vs Thorax","Higher in Head",2.05302991611454,1.69452590209729e-13
"LOC126335919",2,"Fat body vs Head; Head vs Thorax","Higher in Head",1.71515871037306,1.65242391218778e-09
"LOC126335922",2,"Fat body vs Head; Head vs Thorax","Higher in Head",3.83759524569379,6.36600213236515e-09
"LOC126335924",1,"Head vs Thorax","Higher in Head",1.55975488762074,0.000425935927278806
"LOC126335926",2,"Fat body vs Head; Head vs Thorax","Higher in Head",2.32238759316353,1.90117540107335e-32
"LOC126335928",2,"Fat body vs Head; Head vs Thorax","Higher in Head",1.56095534491378,0.000110048990259826
"LOC126335932",2,"Fat body vs Head; Fat body vs Thorax","Higher in Head; Higher in Thorax",2.31154345723305,6.26763669146351e-15
"LOC126335939",3,"Fat body vs Head; Fat body vs Thorax; Head vs Thorax","Higher in Head; Higher in Thorax",2.69082312564871,3.93239608582257e-10
"LOC126335940",1,"Head vs Thorax","Higher in Head",1.83009965601641,0.00746507129158434
"LOC126335941",1,"Fat body vs Head","Higher in Head",4.40480002165435,0.0231115454657625
"LOC126335943",2,"Fat body vs Thorax; Head vs Thorax","Higher in Thorax",3.23189513963992,0.0154025097635273
"LOC126335945",2,"Fat body vs Thorax; Head vs Thorax","Higher in Thorax",8.03411648562313,4.37386655234992e-19
"LOC126335951",2,"Fat body vs Head; Head vs Thorax","Higher in Head",1.75516100229611,2.69660750563999e-09
"LOC126335952",1,"Head vs Thorax","Higher in Head",1.21358043000517,0.0204369744793486
"LOC126335953",1,"Fat body vs Thorax","Higher in Thorax",2.12515178513713,0.0108416921877979
"LOC126335957",2,"Fat body vs Head; Fat body vs Thorax","Higher in Head; Higher in Thorax",6.39849510498108,2.99701654977842e-05
"LOC126335958",2,"Fat body vs Head; Fat body vs Thorax","Higher in Fat body",2.25052816916898,0.00146822668393768
"LOC126335960",3,"Fat body vs Head; Fat body vs Thorax; Head vs Thorax","Higher in Head; Higher in Thorax",3.13627913466646,6.12988794112492e-21
"LOC126335963",2,"Fat body vs Head; Fat body vs Thorax","Higher in Head; Higher in Thorax",3.255828680965,1.75829834059246e-07
"LOC126335968",3,"Fat body vs Head; Fat body vs Thorax; Head vs Thorax","Higher in Head; Higher in Thorax",5.69042177285252,0.000706766976919312
"LOC126335969",3,"Fat body vs Head; Fat body vs Thorax; Head vs Thorax","Higher in Fat body; Higher in Thorax",3.06843705346619,4.55524082257737e-20
"LOC126335977",1,"Fat body vs Thorax","Higher in Fat body",1.11134900228522,0.000890470882621773
"LOC126335986",1,"Head vs Thorax","Higher in Thorax",1.47870924998575,0.0205930030865594
"LOC126336000",1,"Fat body vs Head","Higher in Head",1.34952627481979,0.00719741129061904
"LOC126336002",2,"Fat body vs Head; Fat body vs Thorax","Higher in Head; Higher in Thorax",2.141571413933,6.93031864247023e-19
"LOC126336008",1,"Fat body vs Head","Higher in Head",1.25120735183939,0.0452694193340258
"LOC126336036",2,"Fat body vs Head; Fat body vs Thorax","Higher in Fat body",1.98620602412057,4.00468926113611e-17
"LOC126336038",3,"Fat body vs Head; Fat body vs Thorax; Head vs Thorax","Higher in Head; Higher in Thorax",3.69395248842592,5.3698127482114e-43
"LOC126336041",2,"Fat body vs Head; Fat body vs Thorax","Higher in Head; Higher in Thorax",1.84121438263994,3.5669854763932e-11
"LOC126336044",3,"Fat body vs Head; Fat body vs Thorax; Head vs Thorax","Higher in Head; Higher in Thorax",2.44911525947345,2.58356582497823e-11
"LOC126336045",3,"Fat body vs Head; Fat body vs Thorax; Head vs Thorax","Higher in Head; Higher in Thorax",2.88978435714877,0.000324116322949721
"LOC126336046",1,"Fat body vs Head","Higher in Head",1.07265444495845,0.0433895889300561
"LOC126336050",1,"Fat body vs Head","Higher in Head",1.64590994039186,1.95152374061367e-05
"LOC126336059",2,"Fat body vs Head; Head vs Thorax","Higher in Head",4.69361569478358,1.4257001096985e-07
"LOC126336062",2,"Fat body vs Head; Head vs Thorax","Higher in Head",1.8813357485606,2.41182011202365e-28
"LOC126336069",2,"Fat body vs Head; Head vs Thorax","Higher in Head",1.65791345974605,1.90469581124725e-29
"LOC126336076",3,"Fat body vs Head; Fat body vs Thorax; Head vs Thorax","Higher in Head; Higher in Thorax",4.73116298124433,3.26702719623408e-72
"LOC126336077",1,"Head vs Thorax","Higher in Head",1.22117432007386,0.0224097541206599
"LOC126336078",2,"Fat body vs Head; Fat body vs Thorax","Higher in Fat body",2.39998774112857,1.18885931043293e-21
"LOC126336081",2,"Fat body vs Head; Fat body vs Thorax","Higher in Head; Higher in Thorax",1.41197412287242,8.12122800264134e-05
"LOC126336082",3,"Fat body vs Head; Fat body vs Thorax; Head vs Thorax","Higher in Head; Higher in Thorax",2.676846744503,1.29303827824173e-12
"LOC126336092",3,"Fat body vs Head; Fat body vs Thorax; Head vs Thorax","Higher in Head; Higher in Thorax",2.61716018348433,1.11798732585267e-07
"LOC126336093",2,"Fat body vs Head; Head vs Thorax","Higher in Head",2.07881733531464,3.63763816216397e-11
