"gene_id","tissue_reference_deg","phase_reference_deg","diet_control_deg","fatbody_infection_deg","membership_label","diet_infected_deg","head_phase_deg","thorax_phase_deg","phase_reference_source","fatbody_experiment_deg","n_tissue_contrasts","tissue_comparisons","tissue_directions","tissue_max_abs_log2FC","tissue_min_padj","experiment_deg","n_experiment_contrasts","experiment_families","experiment_comparisons","experiment_directions","experiment_max_abs_log2FC","experiment_min_padj","head_log2FC","head_padj","head_direction","thorax_log2FC","thorax_padj","thorax_direction","Preferred_name","Description","combined_priority_score","any_phase_change","fatbody_diet_deg","has_tissue_overlay","has_phase_overlay","primary_annotation_group","logical_category"
"LOC126281954",TRUE,FALSE,FALSE,TRUE,"DEG tissues + DEG infection x diet",FALSE,FALSE,FALSE,"Not phase",TRUE,2,"Fat body vs Head; Fat body vs Thorax","Higher in Fat body",3.08720430937397,2.3480163907842e-64,TRUE,3,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 83: infected vs control","Downregulated",1.37877629758721,1.95410695628992e-06,NA,NA,NA,NA,NA,NA,"Fdh","Belongs to the zinc-containing alcohol dehydrogenase family. Class-III subfamily",119.804331151946,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126281958",TRUE,FALSE,FALSE,TRUE,"DEG tissues + DEG infection x diet",FALSE,FALSE,FALSE,"Not phase",TRUE,2,"Fat body vs Head; Fat body vs Thorax","Higher in Fat body",3.6187523753831,1.65809385304651e-83,TRUE,3,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 83: infected vs control","Downregulated",1.47745951214167,6.68560375399653e-07,NA,NA,NA,NA,NA,NA,"unannotated","Fructose 1,6-bisphosphate 1-phosphatase activity. It is involved in the biological process described with carbohydrate metabolic process",140.051462145237,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126281960",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Head; Fat body vs Thorax","Higher in Head; Higher in Thorax",2.20531686091164,5.7788365481766e-45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","Calcium ion binding. It is involved in the biological process described with signal transduction",62.4434764500979,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126281961",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,3,"Fat body vs Head; Fat body vs Thorax; Head vs Thorax","Higher in Head; Higher in Thorax",21.8826949784829,2.96140436755262e-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","Domain of unknown function (DUF4779)",55.4111972659243,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126281965",TRUE,TRUE,FALSE,FALSE,"DEG tissues + DEG phase changes",FALSE,TRUE,TRUE,"Head + thorax",FALSE,2,"Fat body vs Head; Fat body vs Thorax","Higher in Head; Higher in Thorax",5.26485058378616,0.00153553320433758,NA,NA,NA,NA,NA,NA,NA,1.25476271810725,0.033340668148042,"Gregarious-up",3.8610238629906,2.19351277939354e-12,"Gregarious-up","CYP301A1","Oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",42.3302634850287,TRUE,FALSE,TRUE,TRUE,"DEG tissues","DEG tissues"
"LOC126281967",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,3,"Fat body vs Head; Fat body vs Thorax; Head vs Thorax","Higher in Fat body; Higher in Thorax",3.49227126595551,8.34726520762206e-16,TRUE,1,"Pooled infection across diets","All diets: infected vs control","Downregulated",1.14231387712384,0.0229289890605413,NA,NA,NA,NA,NA,NA,"unannotated","N-terminal domain in C. elegans NRF-6 (Nose Resistant to Fluoxetine-4) and NDG-4 (resistant to nordihydroguaiaretic acid-4).",55.3526560239404,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126281968",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Head; Fat body vs Thorax","Higher in Fat body",1.18845579655724,2.5654019130414e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","inorganic diphosphatase activity. It is involved in the biological process described with phosphate-containing compound metabolic process",21.7793003822976,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126281971",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Head; Fat body vs Thorax","Higher in Head; Higher in Thorax",4.43063795756876,3.29183745415956e-36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","N-terminal domain in C. elegans NRF-6 (Nose Resistant to Fluoxetine-4) and NDG-4 (resistant to nordihydroguaiaretic acid-4).",55.9131995752887,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126281987",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Head; Fat body vs Thorax","Higher in Head; Higher in Thorax",4.33433173960105,4.89497071260608e-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","zinc finger",33.6445816419076,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126281991",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Head; Head vs Thorax","Higher in Head",2.23338709044107,7.73573484042595e-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","Immunoglobulin V-set domain",27.3448855155235,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126281993",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Head; Fat body vs Thorax","Higher in Head; Higher in Thorax",3.4722282671899,7.02484288148671e-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","zinc finger",38.6255916519888,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126281994",TRUE,FALSE,FALSE,TRUE,"DEG tissues + DEG infection x diet",FALSE,FALSE,FALSE,"Not phase",TRUE,2,"Fat body vs Head; Fat body vs Thorax","Higher in Head; Higher in Thorax",1.37583128357728,3.46785664504735e-08,TRUE,4,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",2.10894533507698,8.72040413092312e-08,NA,NA,NA,NA,NA,NA,"unannotated","Chondroitin N-acetylgalactosaminyltransferase",74.0041788704617,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126281998",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Head; Fat body vs Thorax","Higher in Head; Higher in Thorax",2.08465641938171,4.08810231375331e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","no description",22.4731346629443,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126281999",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Head; Fat body vs Thorax","Higher in Head; Higher in Thorax",1.89156634470409,1.29216399503671e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","no description",23.7802487090483,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126282004",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,3,"Fat body vs Head; Fat body vs Thorax; Head vs Thorax","Higher in Head; Higher in Thorax",3.26937817057602,7.97536617099361e-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","SOCS_box",37.367627538735,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126282008",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,3,"Fat body vs Head; Fat body vs Thorax; Head vs Thorax","Higher in Head; Higher in Thorax",3.43765542210326,1.70559613118744e-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","GTP binding. It is involved in the biological process described with",42.2057792198681,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126282013",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Head; Head vs Thorax","Higher in Head",1.96221560535826,3.03983749445785e-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","Immunoglobulin V-set domain",28.4793652379162,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126282014",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,1,"Fat body vs Head","Higher in Head",1.75529951521011,0.000121734798380141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sema-2a","semaphorin domain",13.6698847744143,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126282017",TRUE,TRUE,FALSE,TRUE,"DEG tissues + DEG phase changes + DEG infection x diet",FALSE,FALSE,TRUE,"Thorax",TRUE,2,"Fat body vs Head; Head vs Thorax","Higher in Fat body; Higher in Thorax",6.54311776556395,1.46374584759669e-13,TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 83: infected vs control","Downregulated",2.21906519308871,0.00139793232801,NA,NA,NA,-2.93614818724788,3.42319503431084e-07,"Solitarious-up","unannotated","no description",69.8529476780338,TRUE,FALSE,TRUE,TRUE,"DEG tissues","DEG tissues"
"LOC126282018",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Head; Fat body vs Thorax","Higher in Fat body",1.77219533927068,1.67945983002976e-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RpL24","60s ribosomal protein",31.5470257185923,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126282019",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Head; Head vs Thorax","Higher in Fat body; Higher in Thorax",5.46975287967442,5.82422060814479e-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","no description",29.704515062977,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126282020",TRUE,TRUE,FALSE,TRUE,"DEG tissues + DEG phase changes + DEG infection x diet",FALSE,FALSE,TRUE,"Thorax",TRUE,2,"Fat body vs Head; Head vs Thorax","Higher in Fat body; Higher in Thorax",8.66687147031269,5.30135576506714e-12,TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control","Downregulated",1.98855917588252,0.000222774924571367,NA,NA,NA,-4.12291765554358,1.16537696022928e-07,"Solitarious-up","unannotated","no description",72.6396286187315,TRUE,FALSE,TRUE,TRUE,"DEG tissues","DEG tissues"
"LOC126282021",TRUE,TRUE,FALSE,FALSE,"DEG tissues + DEG phase changes",FALSE,FALSE,TRUE,"Thorax",FALSE,2,"Fat body vs Head; Head vs Thorax","Higher in Fat body; Higher in Thorax",4.88884125316104,4.76129077477563e-09,TRUE,1,"Pooled infection across diets","All diets: infected vs control","Downregulated",2.01103888640946,0.00476804242342011,NA,NA,NA,-4.01050103940673,5.09563678568987e-14,"Solitarious-up","unannotated","no description",60.847117899067,TRUE,FALSE,TRUE,TRUE,"DEG tissues","DEG tissues"
"LOC126282022",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Head; Fat body vs Thorax","Higher in Fat body",3.32573970730013,5.12854283110518e-35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","Belongs to the UDP-glycosyltransferase family",53.6157457204156,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126282023",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Head; Head vs Thorax","Higher in Head",1.77335699885392,2.67161766604845e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","no description",30.3465826922833,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126282026",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Head; Fat body vs Thorax","Higher in Fat body",3.28479620591178,6.50970302383245e-54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","3-hydroxyacyl-CoA dehydrogenase activity. It is involved in the biological process described with oxidation-reduction process",72.4712350296405,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126282033",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Head; Fat body vs Thorax","Higher in Head; Higher in Thorax",1.62601139862952,0.00121595283362144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","no description",20.5410946694948,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126282035",TRUE,TRUE,FALSE,TRUE,"DEG tissues + DEG phase changes + DEG infection x diet",FALSE,TRUE,TRUE,"Head + thorax",TRUE,2,"Fat body vs Head; Fat body vs Thorax","Higher in Fat body",4.51701768853518,1.62820517607701e-08,TRUE,3,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control","Upregulated",1.70598105950108,7.60756390631917e-09,-1.24062243329165,0.00903806708725935,"Solitarious-up",-2.02158977725896,1.24074655673388e-08,"Solitarious-up","unannotated","Tyrosine kinase, catalytic domain",81.3424975789747,TRUE,FALSE,TRUE,TRUE,"DEG tissues","DEG tissues"
"LOC126282040",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,1,"Fat body vs Head","Higher in Head",1.57745772166012,1.11347791965219e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","Cation chloride symporter activity. It is involved in the biological process described with ion transport",15.5307761122957,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126282045",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Head; Fat body vs Thorax","Higher in Head; Higher in Thorax",1.46830014228167,7.79263512948996e-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","RING-like zinc finger",35.5766158003116,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126282049",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,3,"Fat body vs Head; Fat body vs Thorax; Head vs Thorax","Higher in Head; Higher in Thorax",2.71839351863234,4.96723505541328e-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","Belongs to the ligand-gated ion channel (TC 1.A.9) family",41.0222788068244,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126282053",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,3,"Fat body vs Head; Fat body vs Thorax; Head vs Thorax","Higher in Head; Higher in Thorax",21.9065324558579,2.18192421182667e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","no description",52.5676927943705,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126282056",TRUE,TRUE,FALSE,FALSE,"DEG tissues + DEG phase changes",FALSE,TRUE,TRUE,"Head + thorax",FALSE,2,"Fat body vs Head; Fat body vs Thorax","Higher in Head; Higher in Thorax",2.37399629593814,0.0261821599635635,NA,NA,NA,NA,NA,NA,NA,-1.66528069188186,0.000177075423942943,"Solitarious-up",-2.12389896941492,2.49815566899596e-05,"Solitarious-up","unannotated","Belongs to the AB hydrolase superfamily. Lipase family",32.0993926977666,TRUE,FALSE,TRUE,TRUE,"DEG tissues","DEG tissues"
"LOC126282058",TRUE,TRUE,FALSE,FALSE,"DEG tissues + DEG phase changes",FALSE,FALSE,TRUE,"Thorax",FALSE,2,"Fat body vs Head; Fat body vs Thorax","Higher in Head; Higher in Thorax",3.04445205993455,1.80979018045753e-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.15174200534973,1.08669117690077e-31,"Gregarious-up","unannotated","Protein-hormone receptor activity. It is involved in the biological process described with G-protein coupled receptor signaling pathway",62.902459696855,TRUE,FALSE,TRUE,TRUE,"DEG tissues","DEG tissues"
"LOC126282061",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Head; Fat body vs Thorax","Higher in Fat body",1.03362332131664,1.73874117173567e-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"abo","De-etiolated protein 1 Det1",28.7933883833927,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126282063",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,3,"Fat body vs Head; Fat body vs Thorax; Head vs Thorax","Higher in Head; Higher in Thorax",3.13849529390898,4.57105751890291e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TRP","Transient receptor ion channel II",34.4784786077356,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126282064",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Head; Fat body vs Thorax","Higher in Head; Higher in Thorax",2.55237950187176,2.45704746168646e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","Tubulin is the major constituent of microtubules. It binds two moles of GTP, one at an exchangeable site on the beta chain and one at a non-exchangeable site on the alpha chain",24.1619659562385,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126282065",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,3,"Fat body vs Head; Fat body vs Thorax; Head vs Thorax","Higher in Head; Higher in Thorax",3.35356973907012,9.50978846939493e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TRPL","Belongs to the transient receptor (TC 1.A.4) family",34.3753988822375,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126282072",TRUE,TRUE,FALSE,TRUE,"DEG tissues + DEG phase changes + DEG infection x diet",FALSE,TRUE,FALSE,"Head",TRUE,2,"Fat body vs Head; Fat body vs Thorax","Higher in Head; Higher in Thorax",8.06307064703271,0.000390281116642536,TRUE,4,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",4.01377752786286,2.72495261941648e-14,-3.64407254373026,7.78816489682953e-08,"Solitarious-up",NA,NA,NA,"unannotated","no description",95.8027490862761,TRUE,FALSE,TRUE,TRUE,"DEG tissues","DEG tissues"
"LOC126282077",TRUE,TRUE,FALSE,TRUE,"DEG tissues + DEG phase changes + DEG infection x diet",FALSE,FALSE,TRUE,"Thorax",TRUE,2,"Fat body vs Head; Fat body vs Thorax","Higher in Fat body",1.86610174989957,3.57514013687497e-07,TRUE,1,"Infection within diet","Diet 50: infected vs control","Upregulated",2.1179805911509,1.27758295703845e-07,NA,NA,NA,-1.00766265202681,1.22257415621597e-06,"Solitarious-up","unannotated","Belongs to the AB hydrolase superfamily. Lipase family",50.244787602556,TRUE,FALSE,TRUE,TRUE,"DEG tissues","DEG tissues"
"LOC126282082",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,1,"Fat body vs Head","Higher in Head",1.2435672642418,4.85509012265341e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","Transglutaminase/protease-like homologues",13.5573699683278,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126282084",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Head; Fat body vs Thorax","Higher in Fat body",2.2892511573459,0.00156666880021592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","It is involved in the biological process described with transmembrane transport",21.0942739626907,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126282087",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,1,"Fat body vs Head","Higher in Head",1.13208404668787,0.00201400900481541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","no description",11.8280226386962,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126282088",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Head; Head vs Thorax","Higher in Head",1.68524334366371,1.23258779245041e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","no description",22.5944254815003,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126282089",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,3,"Fat body vs Head; Fat body vs Thorax; Head vs Thorax","Higher in Head; Higher in Thorax",6.11688660563101,2.44845016709359e-169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mp20","Calponin family repeat",198.727995336311,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126282092",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Head; Head vs Thorax","Higher in Fat body; Higher in Thorax",5.79199502336085,1.34869548138312e-38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","N-terminal domain in C. elegans NRF-6 (Nose Resistant to Fluoxetine-4) and NDG-4 (resistant to nordihydroguaiaretic acid-4).",59.6620811208973,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126282099",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Head; Fat body vs Thorax","Higher in Fat body",1.73903858974313,8.78600136551281e-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","Protein tyrosine phosphatase activity. It is involved in the biological process described with protein dephosphorylation",37.7952473233161,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126282112",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Head; Head vs Thorax","Higher in Head",2.3094097663811,1.63781529073695e-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","Calcium ion binding",27.0951448449866,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126282113",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,3,"Fat body vs Head; Fat body vs Thorax; Head vs Thorax","Higher in Head; Higher in Thorax",3.31073686455059,7.74919391145183e-50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"psq","DNA- binding",76.4214803359818,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126282119",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,3,"Fat body vs Head; Fat body vs Thorax; Head vs Thorax","Higher in Fat body; Higher in Head",3.12688703479675,7.11413945551561e-07,TRUE,1,"Pooled infection across diets","All diets: infected vs control","Downregulated",2.33216936972012,0.000839111598436675,NA,NA,NA,NA,NA,NA,"unannotated","cytochrome p450",48.6831143062164,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126282122",TRUE,TRUE,FALSE,FALSE,"DEG tissues + DEG phase changes",FALSE,TRUE,FALSE,"Head",FALSE,2,"Fat body vs Head; Head vs Thorax","Higher in Head",2.99777813415778,1.63479836853368e-11,NA,NA,NA,NA,NA,NA,NA,-1.09698830651878,0.013301113013515,"Solitarious-up",NA,NA,NA,"unannotated","cytochrome p450",32.7574142615675,TRUE,FALSE,TRUE,TRUE,"DEG tissues","DEG tissues"
"LOC126282145",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,1,"Fat body vs Head","Higher in Fat body",1.34340957407282,2.53473877329527e-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","sequence-specific DNA binding. It is involved in the biological process described with regulation of transcription, DNA-templated",17.9394763658915,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126282154",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Head; Head vs Thorax","Higher in Head",2.73597819133552,2.14671979905085e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","Prostaglandin reductase",26.4042028295576,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
