"gene_id","experiment_deg","n_experiment_contrasts","experiment_families","experiment_comparisons","experiment_directions","experiment_max_abs_log2FC","experiment_min_padj"
"LOC126311218",TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control","Upregulated",8.22418476561167,0.00273783689907776
"LOC126311219",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.59553039984029,0.0114837733784067
"LOC126311220",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.25824400154519,0.00721108706285352
"LOC126311224",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",6.14683937826303,0.00620635382975176
"LOC126311225",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",7.95023166052071,0.0035865172511282
"LOC126311231",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",5.96503249392253,0.0220456957410978
"LOC126311232",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.18457205734309,0.0134738863479566
"LOC126311233",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",7.06275767396859,0.00611112924487655
"LOC126311234",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",6.20279238677535,0.00799014684577843
"LOC126311236",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",5.32298461595715,0.0158876402577266
"LOC126311237",TRUE,3,"Diet contrasts: infected; Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",9.31194440270932,0.000749970237038013
"LOC126311239",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",7.18934173035973,0.00459732446173313
"LOC126311240",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",5.89025529941204,0.0109957568407946
"LOC126311241",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",6.60504155424801,0.00769621917508913
"LOC126311243",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",7.10032998130027,0.00716205111689027
"LOC126311245",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",4.90048529617048,0.02902960057604
"LOC126311246",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",7.47935924391592,0.00354612509832124
"LOC126311248",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.89513255646035,0.018737280074545
"LOC126311250",TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control","Upregulated",6.07825426051017,0.0162360554320889
"LOC126311252",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",6.33144386970549,0.0276530470916516
"LOC126311253",TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control","Upregulated",6.90253063201946,0.00560528779476804
"LOC126311254",TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control","Upregulated",8.60182839241045,0.00203345387720706
"LOC126311259",TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control","Upregulated",4.46443379793121,4.20593496012869e-05
"LOC126311353",TRUE,1,"Pooled infection across diets","All diets: infected vs control","Upregulated",1.41077910612545,0.000246000880673329
"LOC126313187",TRUE,1,"Pooled infection across diets","All diets: infected vs control","Upregulated",1.15386851621054,0.00210939391962893
"LOC126313188",TRUE,4,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",1.73850486120026,2.93805305282025e-08
"LOC126313197",TRUE,1,"Pooled infection across diets","All diets: infected vs control","Upregulated",1.18383133116009,0.0218819473378116
"LOC126313300",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",4.53944912401874,0.0409526020241802
"LOC126313301",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",7.02516837004728,0.00415964780122158
"LOC126313302",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.15348280583895,0.020074254314909
"LOC126313304",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.45002213430948,0.00680070722621813
"LOC126313305",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",5.84632085792035,0.0313944841825513
"LOC126313306",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.68713941618648,0.0063660572226844
"LOC126313307",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.19786123813986,0.0113111129857612
"LOC126313309",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",5.39697400426384,0.0273529791703077
"LOC126313312",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",5.79856850844877,0.0220711748437512
"LOC126313313",TRUE,5,"Diet contrasts: controls; Diet contrasts: infected; Infection within diet; Pooled infection across diets","All diets: infected vs control; Control 83 vs 33; Diet 33: infected vs control; Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",8.54798771151544,0.000258427793138342
"LOC126313314",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.34322901723805,0.0119290888977388
"LOC126313315",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",6.12682279095728,0.00875664936566279
"LOC126313318",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.29958532861767,0.00688990970194153
"LOC126313320",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.0381991256354,0.0199760541321353
"LOC126313321",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",5.86898621256069,0.00799014684577843
"LOC126313322",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.33012140199685,0.0195468614651169
"LOC126313323",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.57766153066517,0.00749053260025156
"LOC126313326",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",7.28363589817679,0.0137496201954765
"LOC126313327",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.93078012539016,0.00533172096011034
"LOC126313328",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.5575133239738,0.00650948714744621
"LOC126313329",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",4.71467989873123,0.0272388502197533
"LOC126313330",TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control","Upregulated",9.6507884397495,5.83026186104567e-05
"LOC126313334",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",5.79760408706855,0.00585713202092639
"LOC126313335",TRUE,1,"Infection within diet","Diet 50: infected vs control","Upregulated",5.78862905232595,0.0480715996282598
"LOC126313336",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.93152864114685,0.00458263086921252
"LOC126313338",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.06764569215767,0.0380631993178115
"LOC126313340",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",7.20318249524996,0.00568934472392954
"LOC126313342",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",5.47268485315311,0.0312873507691664
"LOC126313349",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.10306085477363,0.00568934472392954
"LOC126313350",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",5.78311277176902,0.00997235727443364
"LOC126313351",TRUE,3,"Diet contrasts: infected; Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.22383977591443,0.0156619668821546
"LOC126313356",TRUE,3,"Diet contrasts: infected; Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.92200614768585,0.00797113289664752
"LOC126313357",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.69295472894131,0.0163395469375514
"LOC126313359",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",5.82113873637257,0.0225242318295183
"LOC126313360",TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control","Upregulated",7.64834337118716,0.00177632073800464
"LOC126313361",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",5.81029852065347,0.00865470322521243
"LOC126313363",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.83863431626581,0.00522451228735405
"LOC126313364",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",5.19416045752599,0.0220023654251866
"LOC126313366",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",5.95963951178168,0.0063660572226844
"LOC126313367",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.28289126848794,0.00620635382975176
"LOC126313368",TRUE,3,"Diet contrasts: infected; Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",7.71260258878602,0.0023514955175994
"LOC126313369",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.36521293809455,0.00688990970194153
"LOC126313371",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.17069759181974,0.0258234513448519
"LOC126313372",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.78622260344063,0.00584309562986573
"LOC126313374",TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control","Upregulated",6.1139590444167,0.020271029315683
"LOC126313375",TRUE,3,"Diet contrasts: infected; Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",7.16548079261947,0.00558298141634371
"LOC126313377",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Downregulated",4.89365374186221,0.0178375939658366
"LOC126313379",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.06016947335615,0.0138338624388073
"LOC126313381",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",5.78512012846367,0.0150503273210386
