"gene_id","tissue_reference_deg","phase_reference_deg","diet_control_deg","fatbody_infection_deg","membership_label","diet_infected_deg","head_phase_deg","thorax_phase_deg","phase_reference_source","fatbody_experiment_deg","n_tissue_contrasts","tissue_comparisons","tissue_directions","tissue_max_abs_log2FC","tissue_min_padj","experiment_deg","n_experiment_contrasts","experiment_families","experiment_comparisons","experiment_directions","experiment_max_abs_log2FC","experiment_min_padj","head_log2FC","head_padj","head_direction","thorax_log2FC","thorax_padj","thorax_direction","Preferred_name","Description","combined_priority_score","any_phase_change","fatbody_diet_deg","has_tissue_overlay","has_phase_overlay","primary_annotation_group","logical_category"
"LOC126271856",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Head; Fat body vs Thorax","Higher in Fat body",1.48885795358227,0.00143882443278716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","Transporter activity. It is involved in the biological process described with transmembrane transport",20.3308501495855,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126271861",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Head; Head vs Thorax","Higher in Head",1.72558966391615,3.32709553914172e-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","Cadherin repeats.",32.2035243918942,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126271867",TRUE,TRUE,FALSE,FALSE,"DEG tissues + DEG phase changes",FALSE,TRUE,TRUE,"Head + thorax",FALSE,1,"Fat body vs Head","Higher in Head",2.92128320248792,0.0129989239197835,NA,NA,NA,NA,NA,NA,NA,2.81053762056697,3.46529197108339e-20,"Gregarious-up",2.0065801594353,9.24264126101277e-07,"Gregarious-up","unannotated","Glucosylceramidase activity. It is involved in the biological process described with sphingolipid metabolic process",43.1189576513483,TRUE,FALSE,TRUE,TRUE,"DEG tissues","DEG tissues"
"LOC126271869",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Head; Head vs Thorax","Higher in Head",2.73791524160185,1.43796100394327e-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","Acetylcholine-activated cation-selective channel activity. It is involved in the biological process described with ion transport",29.580168133025,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126271871",TRUE,FALSE,FALSE,TRUE,"DEG tissues + DEG infection x diet",FALSE,FALSE,FALSE,"Not phase",TRUE,2,"Fat body vs Head; Fat body vs Thorax","Higher in Head; Higher in Thorax",2.06182596750961,5.32968772687051e-21,TRUE,1,"Infection within diet","Diet 33: infected vs control","Downregulated",1.11261751192729,0.0394271207366401,NA,NA,NA,NA,NA,NA,"Rab23","GTP binding. It is involved in the biological process described with protein transport",50.851946652728,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126271872",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Head; Head vs Thorax","Higher in Head",2.5966666417073,2.79668466252503e-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","It is involved in the biological process described with peptide metabolic process",33.1500231410297,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126271873",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Head; Head vs Thorax","Higher in Head",1.6042778628251,3.14387798742903e-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","no description",28.1068121799153,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126271878",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Head; Fat body vs Thorax","Higher in Fat body",1.28739345622805,1.0570888645245e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","Glucosidase II beta subunit-like",30.2632819582769,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126271890",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,1,"Fat body vs Head","Higher in Fat body",1.25662245227128,0.00101444208579652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","UDP-glucoronosyl and UDP-glucosyl transferase",12.2503951939398,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126271895",TRUE,TRUE,FALSE,TRUE,"DEG tissues + DEG phase changes + DEG infection x diet",FALSE,FALSE,TRUE,"Thorax",TRUE,3,"Fat body vs Head; Fat body vs Thorax; Head vs Thorax","Higher in Fat body; Higher in Head",2.9317568943073,2.48517903223695e-05,TRUE,4,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",2.82276066838468,1.57998923594484e-08,NA,NA,NA,1.49192449055964,0.0059848677732067,"Gregarious-up","unannotated","Belongs to the cytochrome b5 family",85.8753756845073,TRUE,FALSE,TRUE,TRUE,"DEG tissues","DEG tissues"
"LOC126271907",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,3,"Fat body vs Head; Fat body vs Thorax; Head vs Thorax","Higher in Fat body; Higher in Head",3.76153102299151,5.31272996452308e-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","Cytochrome P450",49.0362132808439,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126271910",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,3,"Fat body vs Head; Fat body vs Thorax; Head vs Thorax","Higher in Fat body; Higher in Head",3.95846283672529,0.000286191637916824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","heme binding. It is involved in the biological process described with oxidation-reduction process",31.5018058965386,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126271917",TRUE,FALSE,FALSE,TRUE,"DEG tissues + DEG infection x diet",FALSE,FALSE,FALSE,"Not phase",TRUE,2,"Fat body vs Head; Fat body vs Thorax","Higher in Fat body",1.41977374135215,1.95143642006434e-07,TRUE,2,"Infection within diet","Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",1.06800076727044,9.98554542030633e-05,NA,NA,NA,NA,NA,NA,"unannotated","Immediate early response protein (IER)",49.1980483111186,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126271919",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,1,"Fat body vs Head","Higher in Head",1.50628214746936,1.90127606049154e-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","Starch binding domain",26.2272369675614,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126271924",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Head; Fat body vs Thorax","Higher in Fat body",1.18689139364024,0.000867118590304212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","BLOC-1-related complex sub-unit 7",20.2488128964031,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126271925",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Head; Head vs Thorax","Higher in Head",1.60009501343263,4.40408219491955e-49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","Ion transport protein N-terminal",65.9562395976681,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126271928",TRUE,FALSE,FALSE,TRUE,"DEG tissues + DEG infection x diet",FALSE,FALSE,FALSE,"Not phase",TRUE,2,"Fat body vs Head; Fat body vs Thorax","Higher in Fat body",1.12496352377944,6.40553364614618e-13,TRUE,3,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control","Downregulated",1.48723253796929,1.00908512598074e-10,NA,NA,NA,NA,NA,NA,"shf","WIF domain",70.8017129403351,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126271931",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Head; Head vs Thorax","Higher in Head",2.0890800167195,1.47925265809824e-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","Fibronectin type 3 domain",32.9190376583774,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126271936",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Head; Fat body vs Thorax","Higher in Head; Higher in Thorax",8.1731977343182,2.81232163695837e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","no description",30.7241327461467,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126271945",TRUE,FALSE,FALSE,TRUE,"DEG tissues + DEG infection x diet",FALSE,FALSE,FALSE,"Not phase",TRUE,2,"Fat body vs Head; Fat body vs Thorax","Higher in Head; Higher in Thorax",2.32111192681752,1.25470697966168e-13,TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control","Upregulated",1.69818723673005,5.83496973486395e-05,NA,NA,NA,NA,NA,NA,"unannotated","Matrixin",57.1547182418972,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126271949",TRUE,TRUE,FALSE,TRUE,"DEG tissues + DEG phase changes + DEG infection x diet",FALSE,FALSE,TRUE,"Thorax",TRUE,2,"Fat body vs Head; Fat body vs Thorax","Higher in Head; Higher in Thorax",4.88912198551877,9.32225819613275e-16,TRUE,1,"Infection within diet","Diet 33: infected vs control","Downregulated",1.17406580136242,0.00496530178446535,NA,NA,NA,-1.61478843919501,1.16618295182587e-09,"Solitarious-up","unannotated","Chitin synthase",59.945742761021,TRUE,FALSE,TRUE,TRUE,"DEG tissues","DEG tissues"
"LOC126271950",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Head; Fat body vs Thorax","Higher in Head; Higher in Thorax",2.10790285437028,2.51502065249474e-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","Cadherins are calcium-dependent cell adhesion proteins",42.707361298685,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126271954",TRUE,TRUE,FALSE,TRUE,"DEG tissues + DEG phase changes + DEG infection x diet",FALSE,TRUE,FALSE,"Head",TRUE,2,"Fat body vs Head; Head vs Thorax","Higher in Head",4.303816199755,8.0835964152443e-18,TRUE,3,"Diet contrasts: infected; Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",4.39709080083405,0.000895946828785428,-1.62328422579356,0.0297983516294339,"Solitarious-up",NA,NA,NA,"unannotated","Pyridoxal-dependent decarboxylase conserved domain",77.9901121264851,TRUE,FALSE,TRUE,TRUE,"DEG tissues","DEG tissues"
"LOC126271955",TRUE,FALSE,FALSE,TRUE,"DEG tissues + DEG infection x diet",FALSE,FALSE,FALSE,"Not phase",TRUE,2,"Fat body vs Head; Fat body vs Thorax","Higher in Fat body",2.00392989696481,4.2784708297777e-11,TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control","Upregulated",1.92344367151785,2.49178789906502e-06,NA,NA,NA,NA,NA,NA,"Ddc","carboxy-lyase activity. It is involved in the biological process described with cellular amino acid metabolic process",55.8995739207043,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126271965",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,1,"Fat body vs Head","Higher in Fat body",1.15590765403589,5.11879629940878e-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","Threonine-type endopeptidase activity. It is involved in the biological process described with proteolysis involved in cellular protein catabolic process",17.4467398067288,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126271973",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Head; Fat body vs Thorax","Higher in Head; Higher in Thorax",1.95498337077314,1.87501841017828e-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","Lipoma HMGIC fusion partner-like",41.6819778344963,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126271974",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,1,"Fat body vs Head","Higher in Head",1.14556972410776,9.01790607327928e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","no description",15.1904640165425,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126271975",TRUE,FALSE,FALSE,TRUE,"DEG tissues + DEG infection x diet",FALSE,FALSE,FALSE,"Not phase",TRUE,2,"Fat body vs Head; Fat body vs Thorax","Higher in Fat body",4.05690122214654,1.33415299685409e-49,TRUE,3,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control","Upregulated",7.4991952443199,5.9506959349382e-25,NA,NA,NA,NA,NA,NA,"unannotated","Alpha-lactalbumin / lysozyme C",130.656323070865,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126271984",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Head; Fat body vs Thorax","Higher in Fat body",2.26746516813227,4.07747772504662e-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","TRAP proteins are part of a complex whose function is to bind calcium to the ER membrane and thereby regulate the retention of ER resident proteins",42.6570735709315,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126271985",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Head; Fat body vs Thorax","Higher in Fat body",2.04543829752893,1.47025618376065e-82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","MaoC like domain",99.8780452828488,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126271989",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Head; Fat body vs Thorax","Higher in Head; Higher in Thorax",2.2490081026623,1.37466121488604e-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","Domain present in PSD-95, Dlg, and ZO-1/2.",41.1108124231393,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126271998",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Head; Fat body vs Thorax","Higher in Fat body",1.32506466085211,1.61084469551645e-32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","Serine-type peptidase activity. It is involved in the biological process described with proteolysis",49.11801098954,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126271999",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Head; Fat body vs Thorax","Higher in Fat body",1.38984377954148,5.6960250138786e-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","Belongs to the SNF7 family",25.6342718917207,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126272017",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,3,"Fat body vs Head; Fat body vs Thorax; Head vs Thorax","Higher in Head; Higher in Thorax",4.3632955647285,1.81797814608924e-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","cytochrome p450",57.103706906464,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126272019",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,3,"Fat body vs Head; Fat body vs Thorax; Head vs Thorax","Higher in Head; Higher in Thorax",3.59839541097009,1.04747674237598e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","Trehalase",35.5782510220715,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126272023",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Head; Fat body vs Thorax","Higher in Head; Higher in Thorax",2.35484747252243,1.04046096942226e-85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tep6","endopeptidase inhibitor activity",103.33762167926,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126272024",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Head; Fat body vs Thorax","Higher in Fat body",3.47715432021899,2.17944705880539e-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","transporter activity. It is involved in the biological process described with transport",46.1388079962335,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126272026",TRUE,TRUE,FALSE,TRUE,"DEG tissues + DEG phase changes + DEG infection x diet",FALSE,FALSE,TRUE,"Thorax",TRUE,2,"Fat body vs Head; Fat body vs Thorax","Higher in Head; Higher in Thorax",2.44016615639858,0.00292230719670845,TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control","Downregulated",2.44187895485206,0.0206184835016507,NA,NA,NA,-1.64579523413746,2.37238105604797e-06,"Solitarious-up","unannotated","transporter activity. It is involved in the biological process described with transport",52.3726733107731,TRUE,FALSE,TRUE,TRUE,"DEG tissues","DEG tissues"
"LOC126272040",TRUE,TRUE,FALSE,TRUE,"DEG tissues + DEG phase changes + DEG infection x diet",FALSE,FALSE,TRUE,"Thorax",TRUE,2,"Fat body vs Head; Head vs Thorax","Higher in Head",2.27674566070918,0.00487948000007971,TRUE,1,"Infection within diet","Diet 50: infected vs control","Upregulated",1.37547184176397,0.039445265486749,NA,NA,NA,-2.25436638335203,4.68981993889313e-09,"Solitarious-up","unannotated","Insect pheromone-binding family, A10/OS-D",43.9510592914145,TRUE,FALSE,TRUE,TRUE,"DEG tissues","DEG tissues"
"LOC126272046",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Head; Fat body vs Thorax","Higher in Fat body",2.07501151242338,6.40899994987026e-32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","Thrombospondin type-1 domain-containing protein 4-like",49.2682212442363,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126272047",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Head; Fat body vs Thorax","Higher in Head; Higher in Thorax",2.06875801235215,0.000789859075602492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","no description",21.1712083997297,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126272056",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Head; Fat body vs Thorax","Higher in Fat body",3.04167233962975,1.31834624150951e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","no description",24.9216428542359,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126272069",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,1,"Fat body vs Head","Higher in Fat body",1.4018794405198,4.30289151964221e-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RpS18","Belongs to the universal ribosomal protein uS13 family",17.7681190433135,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126272077",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Head; Fat body vs Thorax","Higher in Fat body",1.75459106864696,6.63199893988001e-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RpL12","Belongs to the universal ribosomal protein uL11 family",30.9329466205264,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126272080",TRUE,FALSE,FALSE,TRUE,"DEG tissues + DEG infection x diet",FALSE,FALSE,FALSE,"Not phase",TRUE,2,"Fat body vs Head; Fat body vs Thorax","Higher in Head; Higher in Thorax",1.33193370470033,4.75882400205257e-09,TRUE,2,"Infection within diet","Diet 33: infected vs control; Diet 50: infected vs control","Downregulated",1.48343710219663,3.27320089182621e-05,NA,NA,NA,NA,NA,NA,"unannotated","Arrestin domain-containing protein",51.6228985026961,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126272081",TRUE,FALSE,FALSE,TRUE,"DEG tissues + DEG infection x diet",FALSE,FALSE,FALSE,"Not phase",TRUE,2,"Fat body vs Head; Fat body vs Thorax","Higher in Head; Higher in Thorax",2.21061378450595,2.0422134365226e-25,TRUE,1,"Infection within diet","Diet 50: infected vs control","Upregulated",1.68526379287701,0.017740912401627,NA,NA,NA,NA,NA,NA,"Tsp","Cartilage oligomeric matrix protein",56.3368004966189,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126272084",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Head; Fat body vs Thorax","Higher in Fat body",2.04580134762815,4.24355076972012e-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","Belongs to the enoyl-CoA hydratase isomerase family",37.4180719451976,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126272085",TRUE,TRUE,FALSE,FALSE,"DEG tissues + DEG phase changes",FALSE,TRUE,FALSE,"Head",FALSE,3,"Fat body vs Head; Fat body vs Thorax; Head vs Thorax","Higher in Head; Higher in Thorax",5.45207218256965,2.93290558481592e-09,NA,NA,NA,NA,NA,NA,NA,-1.07898986142024,0.0437167429024061,"Solitarious-up",NA,NA,NA,"unannotated","Domain of unknown function (DUF4779)",40.4231161639024,TRUE,FALSE,TRUE,TRUE,"DEG tissues","DEG tissues"
"LOC126272086",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Head; Fat body vs Thorax","Higher in Head; Higher in Thorax",3.37296421022681,2.12921894732439e-85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"nrm","Immunoglobulin like",104.044743888044,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126272091",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Head; Fat body vs Thorax","Higher in Head; Higher in Thorax",1.93258503567446,9.65640201680002e-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ca-beta","Guanylate kinase homologues.",46.9477696975948,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126272096",TRUE,FALSE,FALSE,TRUE,"DEG tissues + DEG infection x diet",FALSE,FALSE,FALSE,"Not phase",TRUE,3,"Fat body vs Head; Fat body vs Thorax; Head vs Thorax","Higher in Fat body; Higher in Thorax",6.10231134521244,1.49790746148326e-21,TRUE,1,"Infection within diet","Diet 50: infected vs control","Upregulated",3.40606823744455,0.00132083485369344,NA,NA,NA,NA,NA,NA,"unannotated","Acyl transferase domain",67.2120460781328,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126272110",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,1,"Fat body vs Head","Higher in Head",4.75090821247421,0.0165845569410339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","Structural constituent of cuticle",14.531204338707,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
