"gene","control_only","infection_only","pairwise_diet","within_diet","full_model"
"LOC126354146",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126356066",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126356215",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126354407",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126356797",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126357232",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126357241",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126353958",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126353855",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126355203",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126356028",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126354254",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126354272",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126355561",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126355940",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126355939",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126355944",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126355941",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126354701",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126354702",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126354704",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126354707",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126355938",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126355184",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126353931",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126354017",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126354018",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126355249",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126354594",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126354226",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126354319",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126354256",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126354727",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126354753",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126356050",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126354818",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126355644",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126354914",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126354924",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126354929",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126354927",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126354926",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126354923",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126354928",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126354946",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126354947",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126355038",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126355040",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126354485",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126355893",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126355449",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126355480",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126355701",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126355798",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126355826",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126355831",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126355838",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126355846",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126355724",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126355933",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126355949",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126267575",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126365913",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126267970",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126268133",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126268199",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126365745",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126266748",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126266593",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126266596",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126266957",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126267629",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126365914",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126267343",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126266759",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126266760",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126268068",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126267215",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126267216",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126268218",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126267980",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126267982",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126267984",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126267568",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126266828",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126266728",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126365759",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126365760",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126267333",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126365992",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126267114",FALSE,FALSE,FALSE,TRUE,TRUE
"LOC126268014",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126267414",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126268194",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126365865",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126266832",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126268161",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126266835",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126268164",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126266657",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126267351",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126266604",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126266938",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126267472",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126267473",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126267162",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126267163",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126266982",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126267080",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126365969",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126267478",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126267154",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126267038",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126365941",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126267190",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126267391",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126267400",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126267179",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126268182",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126267226",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126266672",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126266675",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126268132",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126268128",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126267876",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126267243",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126266913",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126365849",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126267449",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126266822",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126267442",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126267437",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126272038",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126273222",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126273060",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126271975",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126271849",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126272860",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126272926",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126272336",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126272864",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126273243",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126272463",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126273250",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126271895",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126272080",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126272931",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126272888",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126272513",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126272556",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126272691",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126273293",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126273297",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126273028",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126273029",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126273030",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126271928",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126272450",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126272353",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126272753",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126272290",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126272535",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126272609",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126272608",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126273044",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126272507",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126271871",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126273393",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126272126",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126272055",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126272321",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126272858",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126271949",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126273002",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126273412",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126272678",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126272589",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126272274",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126273192",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126272090",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126272400",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126278707",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126278137",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126278436",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126278521",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126278049",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126278041",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126278289",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126278109",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126278735",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126277955",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126278962",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126278061",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126278180",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126278191",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126279052",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126278176",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126278549",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126278009",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126278010",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126277903",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126278576",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126278127",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126278128",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126278567",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126278946",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126278849",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126277966",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126278382",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126278555",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126278225",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126278501",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126278341",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126278259",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126279109",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126278456",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126278559",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126278149",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126278220",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126278232",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126278308",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126278673",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126278697",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126278002",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126278530",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126278365",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126278622",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126282173",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126282072",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126281581",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126282073",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126281694",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126281486",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126281562",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126282207",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126282193",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126281994",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126281636",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126281275",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126281276",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126281280",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126281598",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126281635",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126281245",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126281499",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126281446",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126281861",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126281532",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126282528",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126281165",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126281455",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126282372",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126282115",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126281399",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126282100",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126281516",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126281357",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126282123",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126281404",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126281527",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126281750",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126281387",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126281308",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126281818",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126281485",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126282035",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126282034",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126282434",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126282257",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126282259",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126281398",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126281987",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126281862",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126281914",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126282456",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126281835",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126281906",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126281351",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126281857",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126281737",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126281934",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126281958",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126284651",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126284640",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126284686",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126284030",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126284002",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126284041",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126284880",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126285340",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126285032",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126283979",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126284038",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126285297",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126285324",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126284430",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126284752",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126284371",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126283960",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126283957",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126284908",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126284269",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126284626",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126283962",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126283954",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126284548",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126284812",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126284286",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126284276",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126284914",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126284231",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126283987",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126283982",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126284375",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126285413",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126284768",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126284799",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126284491",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126284577",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126284088",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126284425",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126284426",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126284235",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126284317",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126284323",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126284383",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126284697",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126284556",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126284712",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126284500",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126284629",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126284296",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126284300",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126284338",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126284902",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126284305",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126284367",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126284942",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126284817",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126284801",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126284609",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126285253",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126284106",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126284315",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126285349",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126285457",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126285462",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126284452",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126284858",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126284898",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126291591",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126292317",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126291805",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126292235",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126292237",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126291885",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126291886",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126292201",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126292145",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126291919",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126292134",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126291966",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126291948",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126291950",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126291954",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126291956",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126291949",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126291786",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126292020",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126291582",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126291810",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126291743",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126292043",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126292039",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126292044",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126292045",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126291514",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126291912",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126292011",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126291811",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126292248",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126293267",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126293292",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126293502",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126293269",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126293587",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126293387",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126293526",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126293629",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126293578",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126293579",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126293478",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126293286",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126293188",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126293672",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126293577",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126293507",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126293313",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126293296",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126293297",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126293721",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126293178",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126293181",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126293180",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126293483",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126293287",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126293679",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126293692",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126293250",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126293546",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126293557",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126295425",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126295211",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126295222",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126295329",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126295330",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126294945",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126294948",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126294949",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126295040",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126295041",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126294955",FALSE,FALSE,FALSE,TRUE,FALSE
"LOC126295441",FALSE,FALSE,FALSE,TRUE,FALSE
