"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","mapping_branch","contrast_id","contrast_family","numerator","denominator","higher_in","significant","analysis_scope","direction","seqid","description","gene_biotype","sequence_class","assigned_molecule","location_type","Description","Preferred_name","PFAMs","annotation_text","physiology_theme","diet"
"LOC126272038",422.483682834397,1.1247810431143,0.286352313172153,3.92796213396777,8.56686949933992e-05,0.00206552415671206,"competitive-host","infection_diet33","Infection within diet","Infected diet 33","Control diet 33","Infected diet 33",TRUE,"All scaffolds","Higher in infected",NA,NA,NA,NA,NA,NA,"It is involved in the biological process described with regulation of lipid kinase activity","-","Vac14_Fab1_bd,Vac14_Fig4_bd","- | It is involved in the biological process described with regulation of lipid kinase activity | GO:0007154,GO:0007267,GO:0008150,GO:0009987,GO:0023052,GO:0030154,GO:0032502,GO:0045165,GO:0045168,GO:0046331,GO:0048869 | ko:K15305 | ko05166,ko05203,map05166,map05203 | Vac14_Fab1_bd,Vac14_Fig4_bd","Lipid metabolism","33"
"LOC126272144",208.408199680516,2.79752749848947,0.495029065933299,5.65123886860092,1.59295542912962e-08,1.19569338413866e-06,"competitive-host","infection_diet33","Infection within diet","Infected diet 33","Control diet 33","Infected diet 33",TRUE,"All scaffolds","Higher in infected",NA,NA,NA,NA,NA,NA,"cytochrome p450","-","p450","- | cytochrome p450 | - | ko:K14999 | - | p450","Detoxification","33"
"LOC126272319",413.794855639131,2.26245087067831,0.696716503043892,3.24730483746813,0.0011650353413326,0.01507252633059,"competitive-host","infection_diet33","Infection within diet","Infected diet 33","Control diet 33","Infected diet 33",TRUE,"All scaffolds","Higher in infected",NA,NA,NA,NA,NA,NA,"Cytochrome P450","-","-","- | Cytochrome P450 | - | - | - | -","Detoxification","33"
"LOC126272399",2779.05467511476,1.06671113520772,0.260558958905032,4.09393382476829,4.24115403562901e-05,0.00117988608687001,"competitive-host","infection_diet33","Infection within diet","Infected diet 33","Control diet 33","Infected diet 33",TRUE,"All scaffolds","Higher in infected",NA,NA,NA,NA,NA,NA,"Belongs to the OSBP family","-","Oxysterol_BP,PH","- | Belongs to the OSBP family | - | ko:K20465 | - | Oxysterol_BP,PH","Lipid metabolism","33"
"LOC126272683",75.8876337268013,-2.83620431161352,0.992023944253916,-2.85900791814715,0.00424968176971235,0.0350208109795094,"competitive-host","infection_diet33","Infection within diet","Infected diet 33","Control diet 33","Control diet 33",TRUE,"All scaffolds","Higher in control",NA,NA,NA,NA,NA,NA,"cytochrome p450","-","p450","- | cytochrome p450 | - | ko:K14999 | - | p450","Detoxification","33"
"LOC126272716",42.5739432995567,2.83863258047226,0.841068310003845,3.37503214270346,0.000738070698853808,0.0108326457582307,"competitive-host","infection_diet33","Infection within diet","Infected diet 33","Control diet 33","Infected diet 33",TRUE,"All scaffolds","Higher in infected",NA,NA,NA,NA,NA,NA,"Glutathione transferase activity. It is involved in the biological process described with metabolic process","GstO2","GST_C_2,GST_N_3","GstO2 | Glutathione transferase activity. It is involved in the biological process described with metabolic process | - | ko:K00310,ko:K00799 | ko00480,ko00790,ko00980,ko00982,ko00983,ko01524,ko05200,ko05204,ko05225,ko05418,map00480,map00790,map00980,map00982,map00983,map01524,map05200,map05204,map05225,map05418 | GST_C_2,GST_N_3","Detoxification","33"
"LOC126272724",330.68866073662,1.79125521927714,0.445364826248252,4.02199525805991,5.77072199664816e-05,0.00152540696233658,"competitive-host","infection_diet33","Infection within diet","Infected diet 33","Control diet 33","Infected diet 33",TRUE,"All scaffolds","Higher in infected",NA,NA,NA,NA,NA,NA,"Glutathione transferase activity. It is involved in the biological process described with metabolic process","GstO2","GST_C_2,GST_N_3","GstO2 | Glutathione transferase activity. It is involved in the biological process described with metabolic process | - | ko:K00310,ko:K00799 | ko00480,ko00790,ko00980,ko00982,ko00983,ko01524,ko05200,ko05204,ko05225,ko05418,map00480,map00790,map00980,map00982,map00983,map01524,map05200,map05204,map05225,map05418 | GST_C_2,GST_N_3","Detoxification","33"
"LOC126272750",1175.91829814103,1.31613401664281,0.36668329277249,3.5892936563636,0.00033157516597237,0.00605980889944724,"competitive-host","infection_diet33","Infection within diet","Infected diet 33","Control diet 33","Infected diet 33",TRUE,"All scaffolds","Higher in infected",NA,NA,NA,NA,NA,NA,"Calcium-dependent phospholipid binding","-","Annexin","- | Calcium-dependent phospholipid binding | GO:0003674,GO:0003779,GO:0005488,GO:0005515,GO:0005543,GO:0005544,GO:0006139,GO:0006351,GO:0006355,GO:0006357,GO:0006725,GO:0006807,GO:0008092,GO:0008150,GO:0008152,GO:0008289,GO:0009058,GO:0009059,GO:0009889,GO:0009987,GO:0010467,GO:0010468,GO:0010556,GO:0016070,GO:0018130,GO:0019219,GO:0019222,GO:0019438,GO:0031323,GO:0031326,GO:0032774,GO:0034641,GO:0034645,GO:0034654,GO:0043167,GO:0043168,GO:0043170,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0046483,GO:0050789,GO:0050794,GO:0051171,GO:0051252,GO:0060255,GO:0065007,GO:0071704,GO:0080090,GO:0090304,GO:0097659,GO:1901360,GO:1901362,GO:1901576,GO:1903506,GO:2000112,GO:2001141 | ko:K17095 | - | Annexin","Lipid metabolism","33"
"LOC126272858",227.95439316425,2.06594856169622,0.488240139209947,4.23141891823819,2.32221706463234e-05,0.000703875050466561,"competitive-host","infection_diet33","Infection within diet","Infected diet 33","Control diet 33","Infected diet 33",TRUE,"All scaffolds","Higher in infected",NA,NA,NA,NA,NA,NA,"It is involved in the biological process described with","-","Ribosomal_L7Ae","- | It is involved in the biological process described with | GO:0000165,GO:0000185,GO:0001932,GO:0001934,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0006464,GO:0006468,GO:0006793,GO:0006796,GO:0006807,GO:0006950,GO:0007154,GO:0007165,GO:0007254,GO:0008150,GO:0008152,GO:0009893,GO:0009966,GO:0009967,GO:0009987,GO:0010562,GO:0010604,GO:0010646,GO:0010647,GO:0016310,GO:0019220,GO:0019222,GO:0019538,GO:0023014,GO:0023051,GO:0023052,GO:0023056,GO:0031098,GO:0031323,GO:0031325,GO:0031399,GO:0031401,GO:0032147,GO:0032268,GO:0032270,GO:0033554,GO:0033674,GO:0035556,GO:0036211,GO:0042325,GO:0042327,GO:0043085,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043405,GO:0043406,GO:0043408,GO:0043410,GO:0043412,GO:0043549,GO:0044093,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044424,GO:0044464,GO:0045859,GO:0045860,GO:0045937,GO:0046662,GO:0048518,GO:0048522,GO:0048583,GO:0048584,GO:0050789,GO:0050790,GO:0050794,GO:0050795,GO:0050896,GO:0051171,GO:0051173,GO:0051174,GO:0051239,GO:0051246,GO:0051247,GO:0051338,GO:0051347,GO:0051403,GO:0051716,GO:0051726,GO:0060255,GO:0065007,GO:0065009,GO:0071704,GO:0071900,GO:0071902,GO:0080090,GO:1901564,GO:1902531,GO:1902533,GO:2000241 | ko:K04402 | ko04010,ko04068,ko04110,ko04115,ko04210,ko04218,ko05200,ko05202,ko05210,ko05212,ko05213,ko05214,ko05216,ko05217,ko05218,ko05220,ko05222,ko05223,ko05224,ko05225,ko05226,map04010,map04068,map04110,map04115,map04210,map04218,map05200,map05202,map05210,map05212,map05213,map05214,map05216,map05217,map05218,map05220,map05222,map05223,map05224,map05225,map05226 | Ribosomal_L7Ae","Protein storage and synthesis","33"
"LOC126273130",2619.71513528741,3.30570758143342,0.776697017528475,4.25610953413018,2.08014826863403e-05,0.000652887562105981,"competitive-host","infection_diet33","Infection within diet","Infected diet 33","Control diet 33","Infected diet 33",TRUE,"All scaffolds","Higher in infected",NA,NA,NA,NA,NA,NA,"Belongs to the type-B carboxylesterase lipase family","-","COesterase","- | Belongs to the type-B carboxylesterase lipase family | - | - | - | COesterase","Lipid metabolism","33"
"LOC126273784",1237.44391312656,-2.34233393998129,0.719781477305427,-3.25422925406479,0.00113700482880677,0.0148670154813493,"competitive-host","infection_diet33","Infection within diet","Infected diet 33","Control diet 33","Control diet 33",TRUE,"All scaffolds","Higher in control",NA,NA,NA,NA,NA,NA,"Phospholipase A2","-","Phospholip_A2_2","- | Phospholipase A2 | - | - | - | Phospholip_A2_2","Lipid metabolism","33"
"LOC126278068",112.953988480361,-2.04454449145573,0.573712577055563,-3.56370868135547,0.00036565174988422,0.00647952816916213,"competitive-host","infection_diet33","Infection within diet","Infected diet 33","Control diet 33","Control diet 33",TRUE,"All scaffolds","Higher in control",NA,NA,NA,NA,NA,NA,"Belongs to the AB hydrolase superfamily. Lipase family","-","Abhydrolase_1","- | Belongs to the AB hydrolase superfamily. Lipase family | - | ko:K01052 | ko00100,ko04142,ko04979,map00100,map04142,map04979 | Abhydrolase_1","Lipid metabolism","33"
"LOC126278149",76.1761091371996,-1.65987886953287,0.422317170287643,-3.93040820102653,8.48017667429931e-05,0.00204941761385895,"competitive-host","infection_diet33","Infection within diet","Infected diet 33","Control diet 33","Control diet 33",TRUE,"All scaffolds","Higher in control",NA,NA,NA,NA,NA,NA,"Carboxylic ester hydrolase activity","-","Lipase","- | Carboxylic ester hydrolase activity | GO:0003674,GO:0003824,GO:0006629,GO:0008150,GO:0008152,GO:0009056,GO:0016042,GO:0016298,GO:0016787,GO:0016788,GO:0044238,GO:0071704,GO:1901575 | - | - | Lipase","Lipid metabolism","33"
"LOC126278177",4424.11230702367,1.27677938424423,0.251459151042691,5.07748228270868,3.82469158891475e-07,2.16591876350179e-05,"competitive-host","infection_diet33","Infection within diet","Infected diet 33","Control diet 33","Infected diet 33",TRUE,"All scaffolds","Higher in infected",NA,NA,NA,NA,NA,NA,"polypeptide N-acetylgalactosaminyltransferase","-","Glycos_transf_2,Ricin_B_lectin","- | polypeptide N-acetylgalactosaminyltransferase | GO:0003674,GO:0003824,GO:0004653,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005794,GO:0005795,GO:0005975,GO:0008150,GO:0008152,GO:0008194,GO:0008376,GO:0009058,GO:0009311,GO:0009312,GO:0012505,GO:0016051,GO:0016740,GO:0016757,GO:0016758,GO:0031984,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044238,GO:0044422,GO:0044424,GO:0044431,GO:0044444,GO:0044446,GO:0044464,GO:0071704,GO:0098791,GO:0140096,GO:1901576 | ko:K00710 | ko00512,ko01100,map00512,map01100 | Glycos_transf_2,Ricin_B_lectin","Immune pathway","33"
"LOC126278972",158.352980393796,2.22474078852669,0.655782957381196,3.39249558636134,0.000692590477974886,0.0103485373483703,"competitive-host","infection_diet33","Infection within diet","Infected diet 33","Control diet 33","Infected diet 33",TRUE,"All scaffolds","Higher in infected",NA,NA,NA,NA,NA,NA,"Lipase","-","Lipase","- | Lipase | - | - | - | Lipase","Lipid metabolism","33"
"LOC126279091",465.302020205811,-1.1283482643874,0.377137736141066,-2.99187314410072,0.00277271453729386,0.0268383250802659,"competitive-host","infection_diet33","Infection within diet","Infected diet 33","Control diet 33","Control diet 33",TRUE,"All scaffolds","Higher in control",NA,NA,NA,NA,NA,NA,"alpha/beta hydrolase fold","-","COesterase","- | alpha/beta hydrolase fold | - | - | - | COesterase","Detoxification","33"
"LOC126281245",427.755292127751,1.02060339210518,0.205328208573797,4.97059512277566,6.67477040854325e-07,3.51192122063999e-05,"competitive-host","infection_diet33","Infection within diet","Infected diet 33","Control diet 33","Infected diet 33",TRUE,"All scaffolds","Higher in infected",NA,NA,NA,NA,NA,NA,"It is involved in the biological process described with cysteinyl-tRNA aminoacylation","-","tRNA-synt_1e","- | It is involved in the biological process described with cysteinyl-tRNA aminoacylation | GO:0000049,GO:0000166,GO:0003674,GO:0003676,GO:0003723,GO:0003824,GO:0004812,GO:0004817,GO:0005488,GO:0005524,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006082,GO:0006139,GO:0006399,GO:0006412,GO:0006418,GO:0006423,GO:0006518,GO:0006520,GO:0006725,GO:0006807,GO:0008144,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0016070,GO:0016874,GO:0016875,GO:0017076,GO:0019538,GO:0019752,GO:0030554,GO:0032553,GO:0032555,GO:0032559,GO:0034641,GO:0034645,GO:0034660,GO:0035639,GO:0036094,GO:0043038,GO:0043039,GO:0043043,GO:0043167,GO:0043168,GO:0043170,GO:0043436,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044281,GO:0044424,GO:0044464,GO:0046483,GO:0071704,GO:0090304,GO:0097159,GO:0097367,GO:0140098,GO:0140101,GO:1901265,GO:1901360,GO:1901363,GO:1901564,GO:1901566,GO:1901576 | ko:K01883 | ko00970,map00970 | tRNA-synt_1e","Protein storage and synthesis","33"
"LOC126281399",3473.87517616501,-1.14002795117296,0.426386292255707,-2.67369747076503,0.00750200941205455,0.0491438836506482,"competitive-host","infection_diet33","Infection within diet","Infected diet 33","Control diet 33","Control diet 33",TRUE,"All scaffolds","Higher in control",NA,NA,NA,NA,NA,NA,"Oxidoreductase activity. It is involved in the biological process described with oxidation-reduction process","-","ADH_N,ADH_zinc_N","- | Oxidoreductase activity. It is involved in the biological process described with oxidation-reduction process | - | ko:K00008 | ko00040,ko00051,ko01100,map00040,map00051,map01100 | ADH_N,ADH_zinc_N","Detoxification","33"
"LOC126281410",372.135199795247,2.47518846621867,0.666518941312111,3.71360558988168,0.000204327155119299,0.00412621576067691,"competitive-host","infection_diet33","Infection within diet","Infected diet 33","Control diet 33","Infected diet 33",TRUE,"All scaffolds","Higher in infected",NA,NA,NA,NA,NA,NA,"Glutathione S-transferase, N-terminal domain","-","GST_C,GST_N,GST_N_3","- | Glutathione S-transferase, N-terminal domain | - | ko:K00799 | ko00480,ko00980,ko00982,ko00983,ko01524,ko05200,ko05204,ko05225,ko05418,map00480,map00980,map00982,map00983,map01524,map05200,map05204,map05225,map05418 | GST_C,GST_N,GST_N_3","Detoxification","33"
"LOC126281691",13.6290137989743,1.43378661646868,0.393760151573807,3.64126895709996,0.000271297530504561,0.00515173938295833,"competitive-host","infection_diet33","Infection within diet","Infected diet 33","Control diet 33","Infected diet 33",TRUE,"All scaffolds","Higher in infected",NA,NA,NA,NA,NA,NA,"Belongs to the AB hydrolase superfamily. Lipase family","-","-","- | Belongs to the AB hydrolase superfamily. Lipase family | - | - | - | -","Lipid metabolism","33"
"LOC126281694",877.326807615736,-1.979227300991,0.517238807430219,-3.82652514188627,0.0001299648809325,0.00290464511793455,"competitive-host","infection_diet33","Infection within diet","Infected diet 33","Control diet 33","Control diet 33",TRUE,"All scaffolds","Higher in control",NA,NA,NA,NA,NA,NA,"Oxidoreductase activity. It is involved in the biological process described with oxidation-reduction process","-","GFO_IDH_MocA","- | Oxidoreductase activity. It is involved in the biological process described with oxidation-reduction process | - | ko:K00078 | ko00040,ko00980,map00040,map00980 | GFO_IDH_MocA","Detoxification","33"
"LOC126282043",180.271318632766,-2.45430126566595,0.524128952157,-4.68262868434479,2.83219275274446e-06,0.000122014464261474,"competitive-host","infection_diet33","Infection within diet","Infected diet 33","Control diet 33","Control diet 33",TRUE,"All scaffolds","Higher in control",NA,NA,NA,NA,NA,NA,"oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor. It is involved in the biological process described with oxidation-reduction process","-","-","- | oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor. It is involved in the biological process described with oxidation-reduction process | - | - | - | -","Detoxification","33"
"LOC126282077",682.955399562369,1.42395629843591,0.504799997721376,2.82083261660762,0.00478991883926042,0.0379153013682807,"competitive-host","infection_diet33","Infection within diet","Infected diet 33","Control diet 33","Infected diet 33",TRUE,"All scaffolds","Higher in infected",NA,NA,NA,NA,NA,NA,"Belongs to the AB hydrolase superfamily. Lipase family","-","Abhydro_lipase,Abhydrolase_1","- | Belongs to the AB hydrolase superfamily. Lipase family | - | ko:K01052 | ko00100,ko04142,ko04979,map00100,map04142,map04979 | Abhydro_lipase,Abhydrolase_1","Lipid metabolism","33"
"LOC126282167",857.406884792564,1.48125792613136,0.513551869446422,2.88433946843201,0.00392235681353514,0.0333956468559575,"competitive-host","infection_diet33","Infection within diet","Infected diet 33","Control diet 33","Infected diet 33",TRUE,"All scaffolds","Higher in infected",NA,NA,NA,NA,NA,NA,"It is involved in the biological process described with lipid metabolic process","-","Patatin","- | It is involved in the biological process described with lipid metabolic process | - | ko:K16765,ko:K16816 | ko00561,ko01100,ko04714,ko04923,map00561,map01100,map04714,map04923 | Patatin","Lipid metabolism","33"
"LOC126282181",366.929355358224,5.63322752637652,0.591911586617559,9.51700837377967,1.78236196266797e-21,5.56131880626186e-19,"competitive-host","infection_diet33","Infection within diet","Infected diet 33","Control diet 33","Infected diet 33",TRUE,"All scaffolds","Higher in infected",NA,NA,NA,NA,NA,NA,"Belongs to the type-B carboxylesterase lipase family","-","COesterase","- | Belongs to the type-B carboxylesterase lipase family | GO:0003674,GO:0003824,GO:0016787,GO:0016788,GO:0052689 | ko:K01063 | ko00981,map00981 | COesterase","Lipid metabolism","33"
"LOC126282396",62.8404336973128,-2.44273531451397,0.700196360891559,-3.48864325916181,0.000485478594910226,0.00803058303618131,"competitive-host","infection_diet33","Infection within diet","Infected diet 33","Control diet 33","Control diet 33",TRUE,"All scaffolds","Higher in control",NA,NA,NA,NA,NA,NA,"Glutathione S-transferase, N-terminal domain","-","GST_C,GST_N,GST_N_3","- | Glutathione S-transferase, N-terminal domain | - | ko:K00799 | ko00480,ko00980,ko00982,ko00983,ko01524,ko05200,ko05204,ko05225,ko05418,map00480,map00980,map00982,map00983,map01524,map05200,map05204,map05225,map05418 | GST_C,GST_N,GST_N_3","Detoxification","33"
"LOC126283972",47.6648342699752,1.79833163703788,0.640072419091802,2.80957526585746,0.00496069184007638,0.0387718513021294,"competitive-host","infection_diet33","Infection within diet","Infected diet 33","Control diet 33","Infected diet 33",TRUE,"All scaffolds","Higher in infected",NA,NA,NA,NA,NA,NA,"GMC oxidoreductase","-","GMC_oxred_C,GMC_oxred_N","- | GMC oxidoreductase | - | ko:K21270 | - | GMC_oxred_C,GMC_oxred_N","Detoxification","33"
"LOC126284002",339.714380278472,-2.43609856943943,0.547244583286875,-4.45157182700224,8.52440095912328e-06,0.000311121083629653,"competitive-host","infection_diet33","Infection within diet","Infected diet 33","Control diet 33","Control diet 33",TRUE,"All scaffolds","Higher in control",NA,NA,NA,NA,NA,NA,"Elongation of very long chain fatty acids protein","-","ELO","- | Elongation of very long chain fatty acids protein | GO:0000003,GO:0000038,GO:0001676,GO:0003674,GO:0003824,GO:0004312,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005740,GO:0005741,GO:0005783,GO:0005789,GO:0006082,GO:0006629,GO:0006631,GO:0006633,GO:0006643,GO:0006665,GO:0006807,GO:0007276,GO:0007283,GO:0008150,GO:0008152,GO:0008610,GO:0009058,GO:0009922,GO:0009987,GO:0012505,GO:0016020,GO:0016021,GO:0016053,GO:0016740,GO:0016746,GO:0016747,GO:0019367,GO:0019368,GO:0019752,GO:0019867,GO:0019953,GO:0022414,GO:0030148,GO:0030176,GO:0030497,GO:0031090,GO:0031224,GO:0031227,GO:0031966,GO:0031967,GO:0031968,GO:0031975,GO:0031984,GO:0032501,GO:0032504,GO:0032787,GO:0034625,GO:0034626,GO:0042175,GO:0042759,GO:0042761,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043436,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0044281,GO:0044283,GO:0044422,GO:0044424,GO:0044425,GO:0044429,GO:0044432,GO:0044444,GO:0044446,GO:0044464,GO:0044703,GO:0046394,GO:0046467,GO:0048232,GO:0048609,GO:0051704,GO:0071704,GO:0072330,GO:0098588,GO:0098805,GO:0098827,GO:1901564,GO:1901566,GO:1901576 | ko:K10203 | ko00062,ko01040,ko01110,ko01212,map00062,map01040,map01110,map01212 | ELO","Lipid metabolism","33"
"LOC126284462",280.362162544356,1.52002518030525,0.54165923170667,2.80623885153018,0.0050123523041006,0.0390460247919021,"competitive-host","infection_diet33","Infection within diet","Infected diet 33","Control diet 33","Infected diet 33",TRUE,"All scaffolds","Higher in infected",NA,NA,NA,NA,NA,NA,"N-acetylmuramoyl-L-alanine amidase activity. It is involved in the biological process described with peptidoglycan catabolic process","-","-","- | N-acetylmuramoyl-L-alanine amidase activity. It is involved in the biological process described with peptidoglycan catabolic process | - | - | - | -","Immune pathway","33"
"LOC126284639",73.9738906840252,2.58017841751268,0.720267509440411,3.58225018301502,0.000340647320036786,0.00618098153220681,"competitive-host","infection_diet33","Infection within diet","Infected diet 33","Control diet 33","Infected diet 33",TRUE,"All scaffolds","Higher in infected",NA,NA,NA,NA,NA,NA,"Belongs to the small heat shock protein (HSP20) family","-","-","- | Belongs to the small heat shock protein (HSP20) family | - | - | - | -","Detoxification","33"
"LOC126284651",562.789443803428,2.75604093893756,0.621342095458654,4.43562565466153,9.18052623596297e-06,0.000331269192727616,"competitive-host","infection_diet33","Infection within diet","Infected diet 33","Control diet 33","Infected diet 33",TRUE,"All scaffolds","Higher in infected",NA,NA,NA,NA,NA,NA,"Phosphoric diester hydrolase activity. It is involved in the biological process described with lipid metabolic process","-","PI-PLC-X","- | Phosphoric diester hydrolase activity. It is involved in the biological process described with lipid metabolic process | - | - | - | PI-PLC-X","Lipid metabolism","33"
