"contrast_id","gene_id","exon_only_DEG","transcript_exon_DEG","membership"
"infection_diet33","LOC126297442",TRUE,TRUE,"Shared"
"infection_diet33","LOC126297477",TRUE,TRUE,"Shared"
"infection_diet33","LOC126297487",TRUE,TRUE,"Shared"
"infection_diet33","LOC126297521",TRUE,TRUE,"Shared"
"infection_diet33","LOC126297535",TRUE,FALSE,"Exon only"
"infection_diet33","LOC126297555",TRUE,TRUE,"Shared"
"infection_diet33","LOC126297567",TRUE,TRUE,"Shared"
"infection_diet33","LOC126297581",TRUE,TRUE,"Shared"
"infection_diet33","LOC126297692",TRUE,FALSE,"Exon only"
"infection_diet33","LOC126297738",TRUE,TRUE,"Shared"
"infection_diet33","LOC126297857",TRUE,TRUE,"Shared"
"infection_diet33","LOC126297976",TRUE,TRUE,"Shared"
"infection_diet33","LOC126297977",TRUE,FALSE,"Exon only"
"infection_diet33","LOC126297991",TRUE,FALSE,"Exon only"
"infection_diet33","LOC126298063",TRUE,TRUE,"Shared"
"infection_diet33","LOC126298069",TRUE,FALSE,"Exon only"
"infection_diet33","LOC126298233",TRUE,TRUE,"Shared"
"infection_diet33","LOC126298275",TRUE,TRUE,"Shared"
"infection_diet33","LOC126298297",TRUE,FALSE,"Exon only"
"infection_diet33","LOC126298370",TRUE,FALSE,"Exon only"
"infection_diet33","LOC126298389",TRUE,TRUE,"Shared"
"infection_diet33","LOC126298393",TRUE,TRUE,"Shared"
"infection_diet33","LOC126298520",TRUE,FALSE,"Exon only"
"infection_diet33","LOC126298648",TRUE,TRUE,"Shared"
"infection_diet33","LOC126298660",TRUE,TRUE,"Shared"
"infection_diet33","LOC126298757",TRUE,TRUE,"Shared"
"infection_diet33","LOC126298770",TRUE,FALSE,"Exon only"
"infection_diet33","LOC126298804",TRUE,TRUE,"Shared"
"infection_diet33","LOC126299093",TRUE,FALSE,"Exon only"
"infection_diet33","LOC126299138",TRUE,TRUE,"Shared"
"infection_diet33","LOC126299150",TRUE,TRUE,"Shared"
"infection_diet33","LOC126299171",TRUE,TRUE,"Shared"
"infection_diet33","LOC126299206",TRUE,TRUE,"Shared"
"infection_diet33","LOC126299221",TRUE,TRUE,"Shared"
"infection_diet33","LOC126299228",TRUE,FALSE,"Exon only"
"infection_diet33","LOC126299235",TRUE,FALSE,"Exon only"
"infection_diet33","LOC126299332",TRUE,TRUE,"Shared"
"infection_diet33","LOC126299374",TRUE,TRUE,"Shared"
"infection_diet33","LOC126299447",TRUE,TRUE,"Shared"
"infection_diet33","LOC126299466",TRUE,TRUE,"Shared"
"infection_diet33","LOC126299493",TRUE,FALSE,"Exon only"
"infection_diet33","LOC126299506",TRUE,TRUE,"Shared"
"infection_diet33","LOC126299510",TRUE,TRUE,"Shared"
"infection_diet33","LOC126299530",TRUE,TRUE,"Shared"
"infection_diet33","LOC126299542",TRUE,FALSE,"Exon only"
"infection_diet33","LOC126299559",TRUE,TRUE,"Shared"
"infection_diet33","LOC126305900",TRUE,TRUE,"Shared"
"infection_diet33","LOC126306122",TRUE,TRUE,"Shared"
"infection_diet33","LOC126320089",TRUE,TRUE,"Shared"
"infection_diet33","LOC126320956",TRUE,TRUE,"Shared"
"infection_diet33","LOC126321085",TRUE,TRUE,"Shared"
"infection_diet33","LOC126322572",TRUE,TRUE,"Shared"
"infection_diet33","LOC126322885",TRUE,TRUE,"Shared"
"infection_diet33","LOC126322901",TRUE,TRUE,"Shared"
"infection_diet33","LOC126322960",TRUE,FALSE,"Exon only"
"infection_diet33","LOC126323134",TRUE,TRUE,"Shared"
"infection_diet33","LOC126323780",TRUE,TRUE,"Shared"
"infection_diet33","LOC126324086",TRUE,TRUE,"Shared"
"infection_diet33","LOC126324213",TRUE,TRUE,"Shared"
"infection_diet33","LOC126324495",TRUE,TRUE,"Shared"
"infection_diet33","LOC126324735",TRUE,FALSE,"Exon only"
"infection_diet33","LOC126324937",TRUE,TRUE,"Shared"
"infection_diet33","LOC126324953",TRUE,FALSE,"Exon only"
"infection_diet33","LOC126324969",TRUE,TRUE,"Shared"
"infection_diet33","LOC126325205",TRUE,TRUE,"Shared"
"infection_diet33","LOC126325232",TRUE,TRUE,"Shared"
"infection_diet33","LOC126325353",TRUE,TRUE,"Shared"
"infection_diet33","LOC126326240",TRUE,TRUE,"Shared"
"infection_diet33","LOC126326589",TRUE,FALSE,"Exon only"
"infection_diet33","LOC126327089",TRUE,TRUE,"Shared"
"infection_diet33","LOC126328249",TRUE,FALSE,"Exon only"
"infection_diet33","LOC126329358",TRUE,TRUE,"Shared"
"infection_diet33","LOC126329483",TRUE,FALSE,"Exon only"
"infection_diet33","LOC126329703",TRUE,FALSE,"Exon only"
"infection_diet33","LOC126330284",TRUE,FALSE,"Exon only"
"infection_diet33","LOC126330497",TRUE,TRUE,"Shared"
"infection_diet33","LOC126330717",TRUE,FALSE,"Exon only"
"infection_diet33","LOC126330961",TRUE,FALSE,"Exon only"
"infection_diet33","LOC126331446",TRUE,TRUE,"Shared"
"infection_diet33","LOC126331691",TRUE,TRUE,"Shared"
"infection_diet33","LOC126332062",TRUE,TRUE,"Shared"
"infection_diet33","LOC126332098",TRUE,FALSE,"Exon only"
"infection_diet33","LOC126332140",TRUE,FALSE,"Exon only"
"infection_diet33","LOC126332151",TRUE,TRUE,"Shared"
"infection_diet33","LOC126332162",TRUE,TRUE,"Shared"
"infection_diet33","LOC126332220",TRUE,TRUE,"Shared"
"infection_diet33","LOC126332261",TRUE,FALSE,"Exon only"
"infection_diet33","LOC126332302",TRUE,TRUE,"Shared"
"infection_diet33","LOC126332318",TRUE,TRUE,"Shared"
"infection_diet33","LOC126332601",TRUE,TRUE,"Shared"
"infection_diet33","LOC126334513",TRUE,TRUE,"Shared"
"infection_diet33","LOC126334527",TRUE,FALSE,"Exon only"
"infection_diet33","LOC126334532",TRUE,TRUE,"Shared"
"infection_diet33","LOC126334613",TRUE,TRUE,"Shared"
"infection_diet33","LOC126334632",TRUE,TRUE,"Shared"
"infection_diet33","LOC126334647",TRUE,TRUE,"Shared"
"infection_diet33","LOC126334657",TRUE,FALSE,"Exon only"
"infection_diet33","LOC126334736",TRUE,TRUE,"Shared"
"infection_diet33","LOC126334771",TRUE,TRUE,"Shared"
"infection_diet33","LOC126334818",TRUE,TRUE,"Shared"
"infection_diet33","LOC126334835",TRUE,TRUE,"Shared"
"infection_diet33","LOC126334929",TRUE,FALSE,"Exon only"
"infection_diet33","LOC126334943",TRUE,TRUE,"Shared"
"infection_diet33","LOC126334947",TRUE,TRUE,"Shared"
"infection_diet33","LOC126334969",TRUE,FALSE,"Exon only"
"infection_diet33","LOC126334976",TRUE,TRUE,"Shared"
"infection_diet33","LOC126334991",TRUE,TRUE,"Shared"
"infection_diet33","LOC126334992",TRUE,TRUE,"Shared"
"infection_diet33","LOC126334994",TRUE,TRUE,"Shared"
"infection_diet33","LOC126334999",TRUE,TRUE,"Shared"
"infection_diet33","LOC126335014",TRUE,TRUE,"Shared"
"infection_diet33","LOC126335036",TRUE,TRUE,"Shared"
"infection_diet33","LOC126335043",TRUE,FALSE,"Exon only"
"infection_diet33","LOC126335078",TRUE,FALSE,"Exon only"
"infection_diet33","LOC126335083",TRUE,TRUE,"Shared"
"infection_diet33","LOC126335084",TRUE,TRUE,"Shared"
"infection_diet33","LOC126335114",TRUE,TRUE,"Shared"
"infection_diet33","LOC126335115",TRUE,TRUE,"Shared"
"infection_diet33","LOC126335117",TRUE,TRUE,"Shared"
"infection_diet33","LOC126335132",TRUE,TRUE,"Shared"
"infection_diet33","LOC126335140",TRUE,TRUE,"Shared"
"infection_diet33","LOC126335141",TRUE,FALSE,"Exon only"
"infection_diet33","LOC126335166",TRUE,TRUE,"Shared"
"infection_diet33","LOC126335182",TRUE,FALSE,"Exon only"
"infection_diet33","LOC126335202",TRUE,TRUE,"Shared"
"infection_diet33","LOC126335222",TRUE,FALSE,"Exon only"
"infection_diet33","LOC126335229",TRUE,TRUE,"Shared"
"infection_diet33","LOC126335237",TRUE,TRUE,"Shared"
"infection_diet33","LOC126335241",TRUE,TRUE,"Shared"
"infection_diet33","LOC126335256",TRUE,TRUE,"Shared"
"infection_diet33","LOC126335258",TRUE,FALSE,"Exon only"
"infection_diet33","LOC126335288",TRUE,TRUE,"Shared"
"infection_diet33","LOC126335291",TRUE,TRUE,"Shared"
"infection_diet33","LOC126335309",TRUE,TRUE,"Shared"
"infection_diet33","LOC126335312",TRUE,FALSE,"Exon only"
"infection_diet33","LOC126335320",TRUE,TRUE,"Shared"
"infection_diet33","LOC126335345",TRUE,TRUE,"Shared"
"infection_diet33","LOC126335348",TRUE,TRUE,"Shared"
"infection_diet33","LOC126335352",TRUE,FALSE,"Exon only"
"infection_diet33","LOC126335382",TRUE,TRUE,"Shared"
"infection_diet33","LOC126335428",TRUE,FALSE,"Exon only"
"infection_diet33","LOC126335453",TRUE,TRUE,"Shared"
"infection_diet33","LOC126335461",TRUE,FALSE,"Exon only"
"infection_diet33","LOC126335463",TRUE,TRUE,"Shared"
"infection_diet33","LOC126335468",TRUE,TRUE,"Shared"
"infection_diet33","LOC126335470",TRUE,TRUE,"Shared"
"infection_diet33","LOC126335472",TRUE,TRUE,"Shared"
"infection_diet33","LOC126335490",TRUE,TRUE,"Shared"
"infection_diet33","LOC126335505",TRUE,TRUE,"Shared"
"infection_diet33","LOC126335517",TRUE,TRUE,"Shared"
"infection_diet33","LOC126335518",TRUE,FALSE,"Exon only"
"infection_diet33","LOC126335523",TRUE,FALSE,"Exon only"
"infection_diet33","LOC126335538",TRUE,TRUE,"Shared"
"infection_diet33","LOC126335545",TRUE,TRUE,"Shared"
"infection_diet33","LOC126335547",TRUE,TRUE,"Shared"
"infection_diet33","LOC126335557",TRUE,TRUE,"Shared"
"infection_diet33","LOC126335565",TRUE,TRUE,"Shared"
"infection_diet33","LOC126335579",TRUE,TRUE,"Shared"
"infection_diet33","LOC126335600",TRUE,FALSE,"Exon only"
"infection_diet33","LOC126335605",TRUE,FALSE,"Exon only"
"infection_diet33","LOC126335606",TRUE,FALSE,"Exon only"
"infection_diet33","LOC126335656",TRUE,TRUE,"Shared"
"infection_diet33","LOC126335665",TRUE,TRUE,"Shared"
"infection_diet33","LOC126335667",TRUE,TRUE,"Shared"
"infection_diet33","LOC126335700",TRUE,TRUE,"Shared"
"infection_diet33","LOC126335709",TRUE,TRUE,"Shared"
"infection_diet33","LOC126335786",TRUE,TRUE,"Shared"
"infection_diet33","LOC126335828",TRUE,TRUE,"Shared"
"infection_diet33","LOC126335854",TRUE,FALSE,"Exon only"
"infection_diet33","LOC126335893",TRUE,FALSE,"Exon only"
"infection_diet33","LOC126335966",TRUE,TRUE,"Shared"
"infection_diet33","LOC126336000",TRUE,TRUE,"Shared"
"infection_diet33","LOC126336041",TRUE,TRUE,"Shared"
"infection_diet33","LOC126336122",TRUE,FALSE,"Exon only"
"infection_diet33","LOC126336124",TRUE,FALSE,"Exon only"
"infection_diet33","LOC126336149",TRUE,FALSE,"Exon only"
"infection_diet33","LOC126336205",TRUE,TRUE,"Shared"
"infection_diet33","LOC126336236",TRUE,TRUE,"Shared"
"infection_diet33","LOC126336244",TRUE,FALSE,"Exon only"
"infection_diet33","LOC126336251",TRUE,TRUE,"Shared"
"infection_diet33","LOC126336325",TRUE,TRUE,"Shared"
"infection_diet33","LOC126336345",TRUE,TRUE,"Shared"
"infection_diet33","LOC126336375",TRUE,TRUE,"Shared"
"infection_diet33","LOC126336379",TRUE,TRUE,"Shared"
"infection_diet33","LOC126336399",TRUE,TRUE,"Shared"
"infection_diet33","LOC126336409",TRUE,TRUE,"Shared"
"infection_diet33","LOC126336414",TRUE,TRUE,"Shared"
"infection_diet33","LOC126336416",TRUE,TRUE,"Shared"
"infection_diet33","LOC126336425",TRUE,FALSE,"Exon only"
"infection_diet33","LOC126336437",TRUE,TRUE,"Shared"
"infection_diet33","LOC126336460",TRUE,TRUE,"Shared"
"infection_diet33","LOC126336463",TRUE,FALSE,"Exon only"
"infection_diet33","LOC126336464",TRUE,TRUE,"Shared"
"infection_diet33","LOC126336471",TRUE,FALSE,"Exon only"
"infection_diet33","LOC126336473",TRUE,TRUE,"Shared"
"infection_diet33","LOC126336481",TRUE,FALSE,"Exon only"
"infection_diet33","LOC126336499",TRUE,TRUE,"Shared"
"infection_diet33","LOC126336529",TRUE,TRUE,"Shared"
"infection_diet33","LOC126336531",TRUE,TRUE,"Shared"
"infection_diet33","LOC126336532",TRUE,TRUE,"Shared"
"infection_diet33","LOC126336533",TRUE,TRUE,"Shared"
"infection_diet33","LOC126336534",TRUE,TRUE,"Shared"
"infection_diet33","LOC126336535",TRUE,TRUE,"Shared"
"infection_diet33","LOC126336537",TRUE,FALSE,"Exon only"
"infection_diet33","LOC126336538",TRUE,TRUE,"Shared"
"infection_diet33","LOC126336539",TRUE,TRUE,"Shared"
"infection_diet33","LOC126336541",TRUE,FALSE,"Exon only"
"infection_diet33","LOC126336542",TRUE,TRUE,"Shared"
"infection_diet33","LOC126336546",TRUE,TRUE,"Shared"
"infection_diet33","LOC126336549",TRUE,TRUE,"Shared"
"infection_diet33","LOC126336554",TRUE,TRUE,"Shared"
"infection_diet33","LOC126336557",TRUE,FALSE,"Exon only"
"infection_diet33","LOC126336562",TRUE,FALSE,"Exon only"
"infection_diet33","LOC126336565",TRUE,TRUE,"Shared"
"infection_diet33","LOC126336578",TRUE,TRUE,"Shared"
"infection_diet33","LOC126336583",TRUE,TRUE,"Shared"
"infection_diet33","LOC126336593",TRUE,TRUE,"Shared"
"infection_diet33","LOC126336597",TRUE,TRUE,"Shared"
"infection_diet33","LOC126336602",TRUE,TRUE,"Shared"
"infection_diet33","LOC126336619",TRUE,TRUE,"Shared"
"infection_diet33","LOC126336625",TRUE,TRUE,"Shared"
"infection_diet33","LOC126336646",TRUE,TRUE,"Shared"
"infection_diet33","LOC126336656",TRUE,FALSE,"Exon only"
"infection_diet33","LOC126336688",TRUE,TRUE,"Shared"
"infection_diet33","LOC126336692",TRUE,TRUE,"Shared"
"infection_diet33","LOC126336695",TRUE,TRUE,"Shared"
"infection_diet33","LOC126336702",TRUE,FALSE,"Exon only"
"infection_diet33","LOC126336705",TRUE,TRUE,"Shared"
"infection_diet33","LOC126336714",TRUE,TRUE,"Shared"
"infection_diet33","LOC126336735",TRUE,TRUE,"Shared"
"infection_diet33","LOC126336738",TRUE,TRUE,"Shared"
"infection_diet33","LOC126336750",TRUE,TRUE,"Shared"
"infection_diet33","LOC126336759",TRUE,TRUE,"Shared"
"infection_diet33","LOC126336764",TRUE,FALSE,"Exon only"
"infection_diet33","LOC126336801",TRUE,TRUE,"Shared"
"infection_diet33","LOC126336866",TRUE,TRUE,"Shared"
"infection_diet33","LOC126336923",TRUE,FALSE,"Exon only"
"infection_diet33","LOC126336948",TRUE,TRUE,"Shared"
"infection_diet33","LOC126336962",TRUE,TRUE,"Shared"
"infection_diet33","LOC126336969",TRUE,TRUE,"Shared"
"infection_diet33","LOC126337022",TRUE,FALSE,"Exon only"
"infection_diet33","LOC126337023",TRUE,FALSE,"Exon only"
"infection_diet33","LOC126337043",TRUE,FALSE,"Exon only"
"infection_diet33","LOC126337056",TRUE,TRUE,"Shared"
"infection_diet33","LOC126337058",TRUE,TRUE,"Shared"
"infection_diet33","LOC126337850",TRUE,TRUE,"Shared"
"infection_diet33","LOC126337896",TRUE,FALSE,"Exon only"
"infection_diet33","LOC126339239",TRUE,FALSE,"Exon only"
"infection_diet33","LOC126339612",TRUE,TRUE,"Shared"
"infection_diet33","LOC126339755",TRUE,TRUE,"Shared"
"infection_diet33","LOC126339830",TRUE,FALSE,"Exon only"
"infection_diet33","LOC126340122",TRUE,TRUE,"Shared"
"infection_diet33","LOC126341237",TRUE,TRUE,"Shared"
"infection_diet33","LOC126341418",TRUE,TRUE,"Shared"
"infection_diet33","LOC126341434",TRUE,TRUE,"Shared"
"infection_diet33","LOC126341869",TRUE,TRUE,"Shared"
"infection_diet33","LOC126343175",TRUE,TRUE,"Shared"
"infection_diet33","LOC126343256",TRUE,TRUE,"Shared"
"infection_diet33","LOC126343303",TRUE,TRUE,"Shared"
"infection_diet33","LOC126343319",TRUE,FALSE,"Exon only"
"infection_diet33","LOC126343702",TRUE,FALSE,"Exon only"
"infection_diet33","LOC126344004",TRUE,TRUE,"Shared"
"infection_diet33","LOC126345346",TRUE,FALSE,"Exon only"
"infection_diet33","LOC126345497",TRUE,TRUE,"Shared"
"infection_diet33","LOC126346021",TRUE,TRUE,"Shared"
"infection_diet33","LOC126346362",TRUE,TRUE,"Shared"
"infection_diet33","LOC126346425",TRUE,TRUE,"Shared"
"infection_diet33","LOC126346564",TRUE,FALSE,"Exon only"
"infection_diet33","LOC126346580",TRUE,TRUE,"Shared"
"infection_diet33","LOC126349011",TRUE,TRUE,"Shared"
"infection_diet33","LOC126349825",TRUE,TRUE,"Shared"
"infection_diet33","LOC126352796",TRUE,TRUE,"Shared"
"infection_diet33","LOC126353777",TRUE,TRUE,"Shared"
"infection_diet33","LOC126353793",TRUE,TRUE,"Shared"
"infection_diet33","LOC126353822",TRUE,TRUE,"Shared"
"infection_diet33","LOC126353855",TRUE,TRUE,"Shared"
"infection_diet33","LOC126353873",TRUE,FALSE,"Exon only"
"infection_diet33","LOC126353879",TRUE,TRUE,"Shared"
"infection_diet33","LOC126353887",TRUE,TRUE,"Shared"
"infection_diet33","LOC126353919",TRUE,FALSE,"Exon only"
"infection_diet33","LOC126353931",TRUE,TRUE,"Shared"
"infection_diet33","LOC126353933",TRUE,FALSE,"Exon only"
"infection_diet33","LOC126353952",TRUE,TRUE,"Shared"
"infection_diet33","LOC126353958",TRUE,TRUE,"Shared"
"infection_diet33","LOC126354017",TRUE,TRUE,"Shared"
"infection_diet33","LOC126354018",TRUE,TRUE,"Shared"
"infection_diet33","LOC126354053",TRUE,FALSE,"Exon only"
"infection_diet33","LOC126354065",TRUE,FALSE,"Exon only"
"infection_diet33","LOC126354081",TRUE,FALSE,"Exon only"
"infection_diet33","LOC126354102",TRUE,FALSE,"Exon only"
"infection_diet33","LOC126354142",TRUE,TRUE,"Shared"
"infection_diet33","LOC126354146",TRUE,TRUE,"Shared"
"infection_diet33","LOC126354185",TRUE,TRUE,"Shared"
"infection_diet33","LOC126354197",TRUE,TRUE,"Shared"
"infection_diet33","LOC126354198",TRUE,TRUE,"Shared"
"infection_diet33","LOC126354226",TRUE,TRUE,"Shared"
"infection_diet33","LOC126354254",TRUE,TRUE,"Shared"
"infection_diet33","LOC126354256",TRUE,TRUE,"Shared"
"infection_diet33","LOC126354265",TRUE,FALSE,"Exon only"
"infection_diet33","LOC126354281",TRUE,FALSE,"Exon only"
"infection_diet33","LOC126354282",TRUE,TRUE,"Shared"
"infection_diet33","LOC126354283",TRUE,TRUE,"Shared"
"infection_diet33","LOC126354298",TRUE,FALSE,"Exon only"
"infection_diet33","LOC126354299",TRUE,TRUE,"Shared"
"infection_diet33","LOC126354316",TRUE,FALSE,"Exon only"
"infection_diet33","LOC126354319",TRUE,FALSE,"Exon only"
"infection_diet33","LOC126354340",TRUE,FALSE,"Exon only"
"infection_diet33","LOC126354364",TRUE,FALSE,"Exon only"
"infection_diet33","LOC126354407",TRUE,TRUE,"Shared"
"infection_diet33","LOC126354416",TRUE,FALSE,"Exon only"
"infection_diet33","LOC126354418",TRUE,TRUE,"Shared"
"infection_diet33","LOC126354460",TRUE,TRUE,"Shared"
"infection_diet33","LOC126354485",TRUE,FALSE,"Exon only"
"infection_diet33","LOC126354521",TRUE,TRUE,"Shared"
"infection_diet33","LOC126354529",TRUE,FALSE,"Exon only"
"infection_diet33","LOC126354547",TRUE,TRUE,"Shared"
"infection_diet33","LOC126354550",TRUE,TRUE,"Shared"
"infection_diet33","LOC126354579",TRUE,TRUE,"Shared"
"infection_diet33","LOC126354594",TRUE,TRUE,"Shared"
"infection_diet33","LOC126354620",TRUE,TRUE,"Shared"
"infection_diet33","LOC126354656",TRUE,TRUE,"Shared"
"infection_diet33","LOC126354672",TRUE,TRUE,"Shared"
"infection_diet33","LOC126354701",TRUE,TRUE,"Shared"
"infection_diet33","LOC126354702",TRUE,TRUE,"Shared"
"infection_diet33","LOC126354704",TRUE,FALSE,"Exon only"
"infection_diet33","LOC126354707",TRUE,TRUE,"Shared"
"infection_diet33","LOC126354727",TRUE,FALSE,"Exon only"
"infection_diet33","LOC126354818",TRUE,FALSE,"Exon only"
"infection_diet33","LOC126354871",TRUE,FALSE,"Exon only"
"infection_diet33","LOC126354914",TRUE,TRUE,"Shared"
"infection_diet33","LOC126354923",TRUE,TRUE,"Shared"
"infection_diet33","LOC126354924",TRUE,TRUE,"Shared"
"infection_diet33","LOC126354926",TRUE,TRUE,"Shared"
"infection_diet33","LOC126354927",TRUE,TRUE,"Shared"
"infection_diet33","LOC126354928",TRUE,FALSE,"Exon only"
"infection_diet33","LOC126354929",TRUE,FALSE,"Exon only"
"infection_diet33","LOC126354934",TRUE,FALSE,"Exon only"
"infection_diet33","LOC126354946",TRUE,TRUE,"Shared"
"infection_diet33","LOC126354995",TRUE,TRUE,"Shared"
"infection_diet33","LOC126355038",TRUE,TRUE,"Shared"
"infection_diet33","LOC126355040",TRUE,TRUE,"Shared"
"infection_diet33","LOC126355055",TRUE,FALSE,"Exon only"
"infection_diet33","LOC126355083",TRUE,TRUE,"Shared"
"infection_diet33","LOC126355126",TRUE,FALSE,"Exon only"
"infection_diet33","LOC126355184",TRUE,TRUE,"Shared"
"infection_diet33","LOC126355192",TRUE,FALSE,"Exon only"
"infection_diet33","LOC126355203",TRUE,TRUE,"Shared"
"infection_diet33","LOC126355249",TRUE,TRUE,"Shared"
"infection_diet33","LOC126355303",TRUE,TRUE,"Shared"
"infection_diet33","LOC126355391",TRUE,FALSE,"Exon only"
"infection_diet33","LOC126355457",TRUE,TRUE,"Shared"
"infection_diet33","LOC126355480",TRUE,TRUE,"Shared"
"infection_diet33","LOC126355485",TRUE,TRUE,"Shared"
"infection_diet33","LOC126355561",TRUE,TRUE,"Shared"
"infection_diet33","LOC126355590",TRUE,TRUE,"Shared"
"infection_diet33","LOC126355644",TRUE,FALSE,"Exon only"
"infection_diet33","LOC126355684",TRUE,TRUE,"Shared"
"infection_diet33","LOC126355691",TRUE,TRUE,"Shared"
"infection_diet33","LOC126355701",TRUE,TRUE,"Shared"
"infection_diet33","LOC126355702",TRUE,TRUE,"Shared"
"infection_diet33","LOC126355724",TRUE,TRUE,"Shared"
"infection_diet33","LOC126355798",TRUE,TRUE,"Shared"
"infection_diet33","LOC126355818",TRUE,TRUE,"Shared"
"infection_diet33","LOC126355826",TRUE,FALSE,"Exon only"
"infection_diet33","LOC126355831",TRUE,TRUE,"Shared"
"infection_diet33","LOC126355838",TRUE,TRUE,"Shared"
"infection_diet33","LOC126355885",TRUE,TRUE,"Shared"
"infection_diet33","LOC126355933",TRUE,TRUE,"Shared"
"infection_diet33","LOC126355938",TRUE,TRUE,"Shared"
"infection_diet33","LOC126355939",TRUE,TRUE,"Shared"
"infection_diet33","LOC126355940",TRUE,TRUE,"Shared"
"infection_diet33","LOC126355944",TRUE,TRUE,"Shared"
"infection_diet33","LOC126355949",TRUE,TRUE,"Shared"
"infection_diet33","LOC126355970",TRUE,TRUE,"Shared"
"infection_diet33","LOC126356028",TRUE,FALSE,"Exon only"
"infection_diet33","LOC126356050",TRUE,TRUE,"Shared"
"infection_diet33","LOC126356066",TRUE,TRUE,"Shared"
"infection_diet33","LOC126356122",TRUE,TRUE,"Shared"
"infection_diet33","LOC126356135",TRUE,TRUE,"Shared"
"infection_diet33","LOC126356152",TRUE,TRUE,"Shared"
"infection_diet33","LOC126356154",TRUE,TRUE,"Shared"
"infection_diet33","LOC126356215",TRUE,TRUE,"Shared"
"infection_diet33","LOC126356221",TRUE,TRUE,"Shared"
"infection_diet33","LOC126356236",TRUE,FALSE,"Exon only"
"infection_diet33","LOC126356248",TRUE,FALSE,"Exon only"
