"canonical_gene_order","gene_id","Description","gene_biotype","DEG_context","comparisons","directions","max_abs_log2FC","min_padj","candidate_k2","candidate_k3","candidate_k4"
118,"LOC126284821","protein yellow-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33","Average control; Control diet 33",1.69027754635128,0.00477696519318293,"Candidate cluster 1","Candidate cluster 1","Candidate cluster 1"
119,"LOC126284661","uncharacterized LOC126284661","lncRNA","Infection within diet","infection_average_all_diets","Average control",1.19615305852854,0.0119586478919935,"Candidate cluster 1","Candidate cluster 1","Candidate cluster 1"
120,"LOC126284829","uncharacterized LOC126284829","lncRNA","Infection within diet","infection_average_all_diets","Average control",1.35093738635226,0.00282347727338173,"Candidate cluster 1","Candidate cluster 1","Candidate cluster 1"
121,"LOC126284830","uncharacterized LOC126284830","lncRNA","Infection within diet","infection_average_all_diets","Average control",1.10290748091,0.00793162465601423,"Candidate cluster 1","Candidate cluster 1","Candidate cluster 1"
122,"LOC126324491","pH-sensitive chloride channel 2-like","protein_coding","Infection within diet","infection_average_all_diets","Average control",1.384521463448,0.000577364494501554,"Candidate cluster 1","Candidate cluster 1","Candidate cluster 1"
123,"LOC126267472","putative protein TPRXL","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33","Average control; Control diet 33",1.96897186467656,0.000769404665272913,"Candidate cluster 1","Candidate cluster 1","Candidate cluster 1"
124,"LOC126281421","nose resistant to fluoxetine protein 6-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33","Average control; Control diet 33",1.73050272332213,0.00136083875114421,"Candidate cluster 1","Candidate cluster 1","Candidate cluster 1"
125,"LOC126284055","uncharacterized LOC126284055","protein_coding","Infection within diet","infection_average_all_diets","Average control",1.1880764265498,0.0119337880441257,"Candidate cluster 1","Candidate cluster 1","Candidate cluster 1"
126,"LOC126365988","sodium/hydrogen exchanger 2-like","protein_coding","Infection within diet","infection_average_all_diets","Average control",1.17305579119216,0.00203170721028574,"Candidate cluster 1","Candidate cluster 1","Candidate cluster 1"
127,"LOC126267437","sodium/potassium/calcium exchanger 3-like","protein_coding","Infection within diet","infection_average_all_diets","Average control",1.06583998734434,0.00199250194290366,"Candidate cluster 1","Candidate cluster 1","Candidate cluster 1"
128,"LOC126343702","juvenile hormone epoxide hydrolase 1-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33","Average control; Control diet 33",1.72971733005645,0.000436563025524851,"Candidate cluster 1","Candidate cluster 1","Candidate cluster 1"
129,"LOC126281737","cholinesterase-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33","Average control; Control diet 33",1.26187465547397,8.58939864616754e-05,"Candidate cluster 1","Candidate cluster 1","Candidate cluster 1"
130,"LOC126297748","neurofilament heavy polypeptide-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50","Average control; Control diet 50",1.34236515374786,0.00144814911636734,"Candidate cluster 1","Candidate cluster 1","Candidate cluster 1"
131,"LOC126284383","uncharacterized LOC126284383","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",2.44820559418342,2.71152889687851e-06,"Candidate cluster 1","Candidate cluster 1","Candidate cluster 1"
132,"LOC126327089","uncharacterized LOC126327089","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33","Average control; Control diet 33",2.23634503360118,0.0163708387070437,"Candidate cluster 1","Candidate cluster 1","Candidate cluster 1"
133,"LOC126336542","uncharacterized LOC126336542","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33","Average control; Control diet 33",2.27735042259733,0.00101925974271701,"Candidate cluster 1","Candidate cluster 1","Candidate cluster 1"
134,"LOC126267150","uncharacterized LOC126267150","protein_coding","Infection within diet","infection_average_all_diets","Average control",1.15509904459399,0.0191733064978398,"Candidate cluster 1","Candidate cluster 1","Candidate cluster 1"
135,"LOC126336543","putative per-hexamer repeat protein 5","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50","Average control; Control diet 50",2.0432405977319,1.44975453099952e-05,"Candidate cluster 1","Candidate cluster 1","Candidate cluster 1"
136,"LOC126354199","uncharacterized LOC126354199","lncRNA","Infection within diet","infection_average_all_diets","Average control",1.53221007170601,0.00129554313577185,"Candidate cluster 1","Candidate cluster 1","Candidate cluster 1"
137,"LOC126299171","serine/threonine-protein kinase NIM1-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet83","Average control; Control diet 33; Control diet 83",1.84179312527646,2.05081975405757e-05,"Candidate cluster 1","Candidate cluster 1","Candidate cluster 1"
138,"LOC126267000","uncharacterized protein ZK1073.1","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50","Average control; Control diet 50",1.51902008366485,0.000143853782140086,"Candidate cluster 1","Candidate cluster 1","Candidate cluster 1"
139,"LOC126291748","GILT-like protein 1","protein_coding","Infection within diet","infection_average_all_diets","Average control",1.15080377877441,0.00829075446616994,"Candidate cluster 1","Candidate cluster 1","Candidate cluster 1"
140,"LOC126299195","organic cation transporter protein-like","protein_coding","Infection within diet","infection_average_all_diets","Average control",1.1282212300277,0.0116914112663357,"Candidate cluster 1","Candidate cluster 1","Candidate cluster 1"
141,"LOC126281581","modular serine protease-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",1.72286687635276,8.91490430889157e-05,"Candidate cluster 1","Candidate cluster 1","Candidate cluster 1"
142,"LOC126355040","beta-1,3-glucan-binding protein-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",1.79190569882768,4.76550567046257e-05,"Candidate cluster 1","Candidate cluster 1","Candidate cluster 1"
143,"LOC126284430","uncharacterized LOC126284430","protein_coding","Infection within diet","infection_average_all_diets","Average control",1.29691492050724,0.00658012475897547,"Candidate cluster 1","Candidate cluster 1","Candidate cluster 1"
144,"LOC126281373","neuroendocrine convertase 1-like","protein_coding","Infection within diet","infection_average_all_diets","Average control",1.32193504247959,0.00496256784072823,"Candidate cluster 1","Candidate cluster 1","Candidate cluster 1"
145,"LOC126335518","UPF0764 protein C16orf89 homolog","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33","Average control; Control diet 33",1.8949230766935,0.00151940820649601,"Candidate cluster 1","Candidate cluster 1","Candidate cluster 1"
146,"LOC126322591","sodium/potassium-transporting ATPase subunit beta-2-like","protein_coding","Infection within diet","infection_diet50","Control diet 50",1.21649907982264,0.028437297386966,"Candidate cluster 1","Candidate cluster 1","Candidate cluster 1"
147,"LOC126334511","leucine-rich repeat-containing protein 15","protein_coding","Infection within diet","infection_diet50","Control diet 50",1.11559858540833,0.023039950133133,"Candidate cluster 1","Candidate cluster 1","Candidate cluster 1"
148,"LOC126279122","carbonic anhydrase 13-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33","Average control; Control diet 33",1.54778997409428,0.000122679824803344,"Candidate cluster 1","Candidate cluster 1","Candidate cluster 1"
149,"LOC126281455","uncharacterized LOC126281455","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33","Average control; Control diet 33",1.2708486918683,4.65444166448036e-05,"Candidate cluster 1","Candidate cluster 1","Candidate cluster 1"
150,"LOC126281280","uncharacterized LOC126281280","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33","Average control; Control diet 33",1.90841478361652,0.000570241290658148,"Candidate cluster 1","Candidate cluster 1","Candidate cluster 1"
151,"LOC126336471","uncharacterized LOC126336471","protein_coding","Infection within diet","infection_diet33","Control diet 33",1.0917201085263,0.0211462167468122,"Candidate cluster 1","Candidate cluster 1","Candidate cluster 1"
152,"LOC126356216","juvenile hormone esterase-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet83","Average control; Control diet 83",1.81918393604925,0.00567775514008526,"Candidate cluster 1","Candidate cluster 1","Candidate cluster 1"
153,"LOC126355818","alpha-amylase 1-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33","Average control; Control diet 33",1.90303420176762,0.00455058340903636,"Candidate cluster 1","Candidate cluster 1","Candidate cluster 1"
154,"LOC126291919","uncharacterized LOC126291919","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33","Average control; Control diet 33",2.29912448651836,0.00254024998484978,"Candidate cluster 1","Candidate cluster 1","Candidate cluster 1"
155,"LOC126291976","uncharacterized LOC126291976","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33","Average control; Control diet 33",2.14821173267558,0.00880358213120402,"Candidate cluster 1","Candidate cluster 1","Candidate cluster 1"
156,"LOC126335321","uncharacterized LOC126335321","protein_coding","Infection within diet","infection_average_all_diets","Average control",1.34578136520382,0.00353042770639742,"Candidate cluster 1","Candidate cluster 1","Candidate cluster 1"
157,"LOC126327121","clumping factor A-like","protein_coding","Infection within diet","infection_average_all_diets","Average control",1.30580000337469,0.0177296191955179,"Candidate cluster 1","Candidate cluster 1","Candidate cluster 1"
158,"LOC126335320","uncharacterized LOC126335320","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33","Average control; Control diet 33",2.00222240731677,0.000322582388784083,"Candidate cluster 1","Candidate cluster 1","Candidate cluster 1"
159,"LOC126346522","uncharacterized LOC126346522","protein_coding","Infection within diet","infection_average_all_diets","Average control",1.47165340362418,0.000878394811408599,"Candidate cluster 1","Candidate cluster 1","Candidate cluster 1"
160,"LOC126327073","uncharacterized LOC126327073","protein_coding","Infection within diet","infection_average_all_diets","Average control",1.08211878378041,0.0298975354750382,"Candidate cluster 1","Candidate cluster 1","Candidate cluster 1"
161,"LOC126354890","uncharacterized LOC126354890","protein_coding","Infection within diet","infection_average_all_diets","Average control",1.40898083672462,0.00480782725411704,"Candidate cluster 1","Candidate cluster 1","Candidate cluster 1"
162,"LOC126268128","endoglucanase E-4-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33","Average control; Control diet 33",2.22484897210663,0.00162394339619829,"Candidate cluster 1","Candidate cluster 1","Candidate cluster 1"
163,"LOC126332601","alpha-amylase-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33","Average control; Control diet 33",2.16331680644084,0.000758125260521523,"Candidate cluster 1","Candidate cluster 1","Candidate cluster 1"
164,"LOC126354316","cholinesterase-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33","Average control; Control diet 33",2.60537266473698,0.00134241665768644,"Candidate cluster 1","Candidate cluster 1","Candidate cluster 1"
165,"LOC126295285","apolipoprotein D-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",2.72557049685226,1.17408623165746e-06,"Candidate cluster 1","Candidate cluster 1","Candidate cluster 1"
166,"LOC126354198","uncharacterized LOC126354198","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33","Average control; Control diet 33",2.42069002035648,3.29130503989211e-05,"Candidate cluster 1","Candidate cluster 1","Candidate cluster 1"
