"GeneID","Description","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","GeneType"
"LOC126319859","palmitoyltransferase ZDHHC18-like",15.068301506749,2.55146214934187,0.799702116643884,3.19051568857865,0.00142019130014342,0.0362627814316382,"protein_coding"
"LOC126319989","coronin-A-like",106.613274693933,3.65474900650052,0.746263981895,4.89739434726564,9.71158194365966e-07,0.000715619526689317,"protein_coding"
"LOC126319990","coronin-A-like",43.4822742291901,3.248686949456,0.826708697239735,3.92966344772096,8.50648384117464e-05,0.00695617494845785,"protein_coding"
"LOC126319861","transmembrane emp24 domain-containing protein A-like",27.9937529688856,2.7886318522567,0.837873466133774,3.328225519689,0.000874010834497095,0.0267580246709341,"protein_coding"
"LOC126319867","uncharacterized LOC126319867",27.6695388914833,2.61254706130215,0.655327336757837,3.98662914662991,6.70186550937783e-05,0.00649138897742952,"protein_coding"
"LOC126319868","ras-related protein Rab-1B-like",19.2235231427245,2.80881147128906,0.769784888527123,3.64882646197866,0.0002634409783239,0.0132949880394128,"protein_coding"
"LOC126319869","uncharacterized LOC126319869",16.7278797053545,2.4295972385645,0.746336095101246,3.25536612058795,0.00113246274332288,0.0311403056491926,"protein_coding"
"LOC126319871","uncharacterized LOC126319871",30.4667315486891,3.0401471376816,0.721152869694386,4.21567640571128,2.49030636860592e-05,0.00397305656695876,"protein_coding"
"LOC126319874","uncharacterized LOC126319874",45.1000204882498,2.68883656148282,0.821432196108197,3.27335180459453,0.00106280105786361,0.0299938307316815,"protein_coding"
"LOC126319993","uncharacterized LOC126319993",41.1423753835576,3.2399555355733,0.697090175155963,4.6478284317354,3.35447732758391e-06,0.00134902402277117,"protein_coding"
"LOC126319900","CUGBP Elav-like family member 1",34.4465955999369,3.07273687043986,0.740713470346668,4.14834749663964,3.34883814686852e-05,0.00463399979699473,"protein_coding"
"LOC126319905","uncharacterized LOC126319905",10.9592938248133,2.26964911983906,0.733141655528221,3.09578524521813,0.00196292471275302,0.0444733769866524,"lncRNA"
"LOC126319911","la-related protein 4-like",14.1219188357656,2.39712751485404,0.731612844368826,3.27649730770115,0.00105103314758566,0.0297688502334361,"protein_coding"
"LOC126319930","uncharacterized LOC126319930",25.9951107349088,2.85415552764432,0.756162266819211,3.77452783997051,0.000160311005446242,0.00996638806322554,"protein_coding"
"LOC126319912","phospholipid-transporting ATPase ABCA3-like",77.7652547173265,3.17731150681325,0.872096054518669,3.64330453090616,0.000269160072169838,0.0135305506591939,"protein_coding"
"LOC126319917","uncharacterized LOC126319917",61.9993413611621,3.10615418203586,0.80124660862145,3.87665189295467,0.000105903706600978,0.00783261379452868,"protein_coding"
"LOC126319939","uncharacterized LOC126319939",46.4944328052539,3.23988997742728,0.709097555127188,4.56903278540589,4.89980139477266e-06,0.00150132247974594,"lncRNA"
"LOC126319934","aldo-keto reductase family 1 member B1-like",19.0286269595807,2.33532496692488,0.710540880657003,3.28668628434936,0.00101373699253947,0.0294382426277587,"protein_coding"
"LOC126319918","nuclear pore complex protein Nup93-like",33.9599785764786,2.67781925208768,0.805308991770136,3.32520719308202,0.00088352849872019,0.0269434318721093,"protein_coding"
"LOC126319933","uncharacterized LOC126319933",32.3436790105885,2.64406638978635,0.80593461266021,3.28074554467748,0.00103533102189845,0.0295783083705791,"protein_coding"
"LOC126319941","replication stress response regulator SDE2-like",30.083456154731,2.81312264960028,0.717901046748222,3.91853816391896,8.90876254335944e-05,0.00715363613996422,"protein_coding"
"LOC126319943","uncharacterized LOC126319943",22.192594216864,2.49136391686433,0.716606681796068,3.47661273632016,0.000507790695138272,0.0200452713366086,"protein_coding"
"LOC126319945","TBC1 domain family member 20-like",56.622778036279,2.55740393791208,0.796411909053571,3.21115732806057,0.00132201535325704,0.0343697284465956,"protein_coding"
"LOC126319946","cell division cycle 5-related protein-like",24.1651053546844,3.25362423706017,0.756245529860781,4.30233847155319,1.69004872820944e-05,0.00310703386904676,"protein_coding"
"LOC126319957","probable replication factor C subunit 4",27.8271511279678,2.66817409392207,0.698383049207466,3.82050236893628,0.000133180125957173,0.00902050021548875,"protein_coding"
"LOC126319953","transforming growth factor beta-1-induced transcript 1 protein-like",29.3077290771497,3.13850354580718,0.847639561890682,3.70263929022693,0.000213368145295382,0.0119384115730707,"protein_coding"
"LOC126319955","uncharacterized LOC126319955",27.7143457798105,2.83406115240081,0.729010768659523,3.88754360599086,0.000101263800010128,0.00762084118321838,"protein_coding"
"LOC126320004","uncharacterized LOC126320004",45.2953627399241,2.63301686626315,0.763750031024394,3.44748511856892,0.0005658315777223,0.0212294069204323,"protein_coding"
"LOC126319975","uncharacterized LOC126319975",18.1286920653797,3.0652261419397,0.779090981252416,3.93436224484621,8.34178947189723e-05,0.00692583798153842,"protein_coding"
"LOC126319974","cortexillin-2-like",42.6843730434936,3.00152007064184,0.727480458269637,4.12591161250044,3.6926908102545e-05,0.00480012505425911,"protein_coding"
"LOC126320352","ankyrin repeat%2C bromo and BTB domain-containing protein DDB_G0293800-like",26.4212504855309,2.70276995320852,0.771328912181979,3.50404336013124,0.000458250737020567,0.0189013741497361,"protein_coding"
"LOC126320360","guanine exchange factor for Rac 30-like",71.9424336198961,3.0910352895458,0.754049524034182,4.09924705344112,4.14496400216692e-05,0.00512184359785124,"protein_coding"
"LOC126320365","40S ribosomal protein SA-like",64.2084231364583,2.98654688527003,0.790839669105686,3.77642523755458,0.000159095284074928,0.00996638806322554,"protein_coding"
"LOC126320373","sulfur carrier protein adenylyltransferase-like",61.9325407382729,3.15172615951166,0.709559388655801,4.44180742288864,8.92063815525947e-06,0.00216603193245347,"protein_coding"
"LOC126320362","uncharacterized LOC126320362",36.7588088791002,3.05542061671674,0.712395751845719,4.28893716561415,1.79530149216753e-05,0.00318693624734423,"protein_coding"
"LOC126320354","uncharacterized LOC126320354",19.8759519970315,2.54113974152786,0.725707126496816,3.50160505353534,0.000462464608373455,0.0190065095402461,"protein_coding"
"LOC126320369","threonylcarbamoyl-AMP synthase-like",13.7970338918105,2.27632396302355,0.699488607242346,3.25426881789783,0.00113684647830737,0.031194194732063,"protein_coding"
"LOC126320371","prefoldin subunit 6-like",7.97256236208853,2.18910268451173,0.713755526753184,3.06702029260604,0.00216204179041735,0.0472438061485615,"protein_coding"
"LOC126320358","uncharacterized protein MT2654-like",34.3848282862401,2.92535501405899,0.751227873557088,3.89409807201021,9.85647699098178e-05,0.00750550310041092,"protein_coding"
"LOC126320390","translation initiation factor eIF-2B subunit beta-like",18.2188170951942,2.75919964457463,0.764125583245633,3.61092431018327,0.000305107701865989,0.0149863779210435,"protein_coding"
"LOC126320384","uncharacterized LOC126320384",15.4731053626347,2.57292698660174,0.79974223460792,3.21719533527341,0.00129450431319582,0.0338597073303191,"lncRNA"
"LOC126320383","myosin-9-like",24.5425641682342,2.29929082149429,0.755072710299657,3.04512504574797,0.00232583586490626,0.0496371173225185,"protein_coding"
"LOC126320486","uncharacterized LOC126320486",22.6522984705389,3.12151115159733,0.754777723301853,4.13566942323358,3.53921380493741e-05,0.00475049064754907,"protein_coding"
"LOC126320406","uncharacterized LOC126320406",34.907848841978,2.83315013217551,0.850937515612469,3.32944555880384,0.000870190742721016,0.0267266937185603,"protein_coding"
"LOC126320398","uncharacterized LOC126320398",30.4020367311292,3.04612586888465,0.868266086473414,3.50828613064564,0.000451003695895464,0.0187224727821894,"protein_coding"
"LOC126320432","probable short/branched chain specific acyl-CoA dehydrogenase",30.349574100973,3.08356812775618,0.707135858661122,4.36064454940038,1.29679880145882e-05,0.00264896885332914,"protein_coding"
"LOC126320433","uncharacterized LOC126320433",64.0872361799957,3.48936998115268,0.714998286016099,4.88024943471558,1.0595174904672e-06,0.000717627925516966,"protein_coding"
"LOC126320455","serine/threonine-protein phosphatase 6 regulatory subunit 3-like",51.3717085620523,2.84517217027088,0.770965170583788,3.69040298943267,0.000223899065089888,0.0121135412458058,"protein_coding"
"LOC126320387","uncharacterized LOC126320387",54.7602766665137,3.31063927643957,0.873954030725437,3.78811603362196,0.000151793957984735,0.00969223934255938,"lncRNA"
"LOC126320475","uncharacterized LOC126320475",33.2882017848995,2.90331135170116,0.773552330378544,3.7532190618318,0.000174578166175639,0.0104983477594126,"protein_coding"
"LOC126320473","uncharacterized LOC126320473",33.9266126904485,2.64432060116458,0.700338324544004,3.7757759478411,0.000159510324254203,0.00996638806322554,"protein_coding"
"LOC126320409","myosin heavy chain%2C cardiac muscle isoform-like",45.9579398927408,2.36305843566421,0.777247078979176,3.04029246242754,0.00236348518346065,0.0499512294650427,"protein_coding"
"LOC126320412","uncharacterized LOC126320412",12.3276325943433,2.88402917910228,0.723030846296556,3.98880517183271,6.6406933060423e-05,0.00649138897742952,"protein_coding"
"LOC126320414","amidophosphoribosyltransferase-like",24.6875235916912,2.85493857255548,0.774662899029064,3.68539473896809,0.000228348444928776,0.0121934279576283,"protein_coding"
"LOC126320469","uncharacterized LOC126320469",93.5546342672778,3.4414268523364,0.768880166418603,4.47589494779968,7.60918949011327e-06,0.00192005214800525,"protein_coding"
"LOC126320393","uncharacterized LOC126320393",42.3908247712758,2.88709048541227,0.808714993809637,3.56997274381172,0.000357018373329523,0.0161209454258864,"protein_coding"
"LOC126320385","uncharacterized LOC126320385",53.7108672193092,3.17064907684545,0.78196427365771,4.05472370497752,5.01935951716868e-05,0.00556846014021066,"protein_coding"
"LOC126320434","uncharacterized LOC126320434",46.5206242477787,3.26457552058311,0.697128637765764,4.68288827015598,2.82860710968191e-06,0.00128946794263535,"protein_coding"
"LOC126320463","glycogen debranching enzyme-like",72.2182939207047,3.1104550728506,0.794682293793169,3.91408629227638,9.07471806653658e-05,0.00716457342320609,"protein_coding"
"LOC126320427","eukaryotic initiation factor 4A-III-like",15.1364634901746,2.46198224835405,0.774311729000967,3.17957504212232,0.00147491174646203,0.0372730009389182,"protein_coding"
"LOC126320441","dynamin-like protein C",38.3218735416446,2.75190468530386,0.803167949789791,3.4263128726988,0.000611835178689736,0.0220552014413395,"protein_coding"
"LOC126320594","uncharacterized LOC126320594",27.7919452338976,2.43759866706061,0.76801282024492,3.17390361567566,0.00150403626535808,0.0378035990212757,"protein_coding"
"LOC126320562","myosin light chain kinase A-like",48.2665602695277,3.61512071693058,0.739068923337009,4.89145274923448,1.00094424433971e-06,0.000715619526689317,"protein_coding"
"LOC126320569","uncharacterized LOC126320569",22.2600310529829,2.72905194124036,0.759649157624706,3.59251624759731,0.000327500227478343,0.0154948545125691,"protein_coding"
"LOC126320575","uncharacterized LOC126320575",11.8901325525193,2.79616389651921,0.818257384361111,3.41721804160977,0.000632645886456362,0.0224379546512871,"protein_coding"
"LOC126320603","uncharacterized LOC126320603",11.633473004839,2.39223630163656,0.771137152837054,3.10221896693137,0.00192075826137289,0.0437490939214297,"protein_coding"
"LOC126320549","60S acidic ribosomal protein P2-like",35.3993536132879,3.00907115193884,0.705073701469883,4.26773987693168,1.97463389457571e-05,0.00338820847857265,"protein_coding"
"LOC126320550","uncharacterized LOC126320550",24.7071903780783,2.84590177620252,0.79704093216883,3.57058422138814,0.000356185902507729,0.0161209454258864,"protein_coding"
"LOC126320554","COP9 signalosome complex subunit 6-like",22.0064102384631,2.99502127679734,0.760513780017311,3.93815517284798,8.21104892912965e-05,0.00692583798153842,"protein_coding"
"LOC126320557","uncharacterized LOC126320557",26.7077575711943,2.95070353427328,0.782496426408071,3.77088435766797,0.0001626700471829,0.00996857541522257,"protein_coding"
"LOC126320565","ras-like protein rasG",16.7194137940632,2.75590458195986,0.678387669116599,4.06243318890012,4.85638494774855e-05,0.00548217700812071,"protein_coding"
"LOC126320564","epidermal growth factor receptor substrate 15 homolog",32.0441194618632,2.96462797892524,0.774156059756994,3.829496574445,0.00012840567049423,0.00874313531000131,"protein_coding"
"LOC126320560","thioredoxin domain-containing protein-like",48.1890530052204,2.43252302007258,0.800107079085797,3.04024684152523,0.00236384324688873,0.0499512294650427,"protein_coding"
"LOC126320563","saccharopine dehydrogenase-like oxidoreductase",55.0775133098883,3.17456435693093,0.847840062077937,3.74429624043775,0.000180900114632875,0.0106789154826168,"protein_coding"
"LOC126320585","probable dual specificity protein phosphatase DDB_G0281963",13.7197959771332,2.60160762743744,0.750210639158079,3.46783622044748,0.000524666948380921,0.0203371655382954,"protein_coding"
"LOC126320755","acetyl-coenzyme A synthetase-like",58.8175819028019,3.04235550790733,0.918545333695548,3.31214518903181,0.000925834833889857,0.0279684706040577,"protein_coding"
"LOC126320754","GTPase-activating Rap/Ran-GAP domain-like protein 3",37.1946453898516,2.62176355240901,0.78267814651717,3.34973394118075,0.000808892166132345,0.0256244948664303,"protein_coding"
"LOC126320762","uncharacterized LOC126320762",75.237200683399,3.32072671491801,0.75342899447496,4.40748463261905,1.0457801800404e-05,0.00228104154863388,"protein_coding"
"LOC126320759","uncharacterized LOC126320759",17.8656771305443,2.39207442435229,0.71515764708567,3.34482115111291,0.000823356454278446,0.0256595585674068,"protein_coding"
"LOC126320761","uncharacterized LOC126320761",24.4218102003977,2.77798985652318,0.781400963798359,3.55514004362048,0.000377777817601208,0.0166757342998048,"protein_coding"
"LOC126322422","trafficking protein particle complex subunit 10-like",38.4275191040552,2.87701710617288,0.844840924352377,3.40539505514402,0.000660684015540215,0.0230580024037867,"protein_coding"
"LOC126322423","tyrosine-protein kinase Fer-like",42.8478352870891,3.23131685744556,0.732265103668555,4.41276914775411,1.02056800896204e-05,0.00226442925988491,"protein_coding"
"LOC126322411","GTPase HRas-like",16.8720853291338,2.38290035254142,0.705813868241104,3.3761030489237,0.000735203770057698,0.0246388992626889,"protein_coding"
"LOC126322376","uncharacterized LOC126322376",25.924521551377,2.77075301543885,0.731022756672059,3.79024180868534,0.00015050070018009,0.00968396755308789,"protein_coding"
"LOC126322414","cullin-1-like",53.9668886211982,3.02794632260842,0.767507486407477,3.94516845272941,7.97438988844578e-05,0.00692583798153842,"protein_coding"
"LOC126322416","uncharacterized LOC126322416",38.842553416109,2.65819243178462,0.824975754139417,3.22214612786717,0.00127234226321848,0.033347805672828,"protein_coding"
"LOC126322427","uncharacterized LOC126322427",44.1333592698007,3.00791318068233,0.709885177845217,4.23718268046185,2.26341974076212e-05,0.00368708210681869,"protein_coding"
"LOC126322426","uncharacterized LOC126322426",38.9726135273473,3.0268339138028,0.768653949910384,3.93783693449529,8.22194359254005e-05,0.00692583798153842,"protein_coding"
"LOC126322378","uncharacterized LOC126322378",17.1494088145192,3.37083308895373,0.769620768171895,4.37986243141616,1.18754255289969e-05,0.0024649169537526,"protein_coding"
"LOC126322387","actin-related protein 3-like",86.1699132359628,2.83502142276486,0.90009216199188,3.14970126669144,0.00163437488749802,0.0396097371510583,"protein_coding"
"LOC126322390","AMP deaminase-like",25.7933334022041,2.54835602917204,0.754223079620867,3.37878288006388,0.000728074845879573,0.0245404855911163,"protein_coding"
"LOC126322381","transmembrane protein 94-like",89.2377604540842,3.99057861334271,0.646145953995504,6.17597090667609,6.57580963708206e-10,2.82080314065363e-06,"protein_coding"
"LOC126322397","60S ribosomal protein L19-like",41.4355235311992,2.70983675347312,0.780124742530772,3.47359416480273,0.000513537131201201,0.0201935388842131,"protein_coding"
"LOC126322395","uncharacterized LOC126322395",44.9684147159542,3.0997974798982,0.753961175164543,4.1113489421013,3.93354191350723e-05,0.00495156044823705,"protein_coding"
"LOC126322607","uncharacterized LOC126322607",24.2954435225592,2.74418136694125,0.80232474026292,3.42028760828439,0.000625549617927487,0.0224239499529494,"protein_coding"
"LOC126322531","ras GTPase-activating-like protein rgaA",27.644719090465,2.92204471334499,0.771485262324196,3.78755739875311,0.000152135546444712,0.00969223934255938,"protein_coding"
"LOC126322536","uncharacterized LOC126322536",19.8627031369695,2.3667708231946,0.749166152540864,3.15920682637288,0.00158199177208399,0.0390761077062359,"protein_coding"
"LOC126322613","uncharacterized LOC126322613",15.6531476416688,2.47939815365125,0.755521758598072,3.2817031745743,0.00103182159149614,0.0295783083705791,"protein_coding"
"LOC126322550","uncharacterized LOC126322550",16.728478140139,2.89781099313824,0.76770339282405,3.77464919423951,0.000160232989065937,0.00996638806322554,"protein_coding"
"LOC126322585","cytoplasmic aconitate hydratase-like",118.384546298104,3.68060232419155,0.717346394287527,5.13085777457228,2.8842478433524e-07,0.000337430777237291,"protein_coding"
"LOC126322605","uncharacterized LOC126322605",9.16201797313664,2.48938930364516,0.809246058144879,3.07618341614397,0.00209668825248607,0.0462817857997312,"protein_coding"
"LOC126322602","rac guanine nucleotide exchange factor JJ-like",46.2037965128496,2.99729896362914,0.732972378296833,4.08923862941983,4.32791435471013e-05,0.00525433300290233,"protein_coding"
"LOC126322619","uncharacterized LOC126322619",16.4483786759062,2.43853437850489,0.692841064467689,3.51961583047682,0.000432172281518631,0.0182948193778397,"protein_coding"
"LOC126322594","uncharacterized LOC126322594",45.9950764811397,3.00423980676916,0.897640545069041,3.34681830413319,0.000817447709187656,0.0256578891939901,"protein_coding"
"LOC126322589","glutamine--fructose-6-phosphate aminotransferase [isomerizing] 2-like",30.2598119980764,3.13678669826384,0.710586708184272,4.4143616284058,1.01308489278599e-05,0.00226442925988491,"protein_coding"
"LOC126322707","formin-like protein",58.142769347045,2.75666246049999,0.872067992496679,3.1610636833578,0.00157194126521261,0.0389025233500405,"protein_coding"
"LOC126322706","uncharacterized LOC126322706",52.5451056510191,3.15759790649243,0.712358728599298,4.4325952356914,9.31055549697817e-06,0.00217850070346567,"protein_coding"
"LOC126322717","sodium/hydrogen exchanger 8-like",23.2232304935809,2.25817123390164,0.714240634862578,3.16163926228605,0.00156883781777518,0.03890052770125,"protein_coding"
"LOC126322730","uncharacterized LOC126322730",18.3822500856096,2.56457933008894,0.732733626390918,3.50001588260769,0.000465230437887755,0.0190065095402461,"protein_coding"
"LOC126322712","carboxy-terminal kinesin 2",25.3475434869057,2.86327967112878,0.728810239001011,3.92870395873349,8.54048987377683e-05,0.00695617494845785,"protein_coding"
"LOC126322710","uncharacterized LOC126322710",54.5732855337452,2.8278275905285,0.818580398012981,3.45455082651962,0.00055121030779401,0.0209773035299777,"protein_coding"
"LOC126322718","nuclear pore complex protein Nup160-like",48.5181052569621,2.93293512148767,0.740266252247079,3.9620003108135,7.43244436352176e-05,0.0068438986395785,"protein_coding"
"LOC126322720","uncharacterized LOC126322720",35.2277253702002,2.86728618618422,0.760338094540001,3.77106738012241,0.000162550770806618,0.00996857541522257,"protein_coding"
"LOC126322709","repetitive organellar protein-like",31.7336087645586,2.81434991787756,0.82005247110218,3.43191444090763,0.000599336607255285,0.0219115420419553,"protein_coding"
"LOC126323264","uncharacterized LOC126323264",14.5671197450606,2.53279464035914,0.7410069220641,3.41804450801074,0.000630727918153305,0.0224379546512871,"protein_coding"
"LOC126323280","uncharacterized LOC126323280",17.3003863246791,2.4957144233694,0.730519970519141,3.41635345245364,0.000634658131406366,0.0224379546512871,"protein_coding"
"LOC126323255","splicing factor 3B subunit 1-like",43.7141971071999,2.59033381670574,0.821579033560353,3.15287234811775,0.0016167248824292,0.0394871765078909,"protein_coding"
"LOC126323247","ADP-ribosylation factor 1-like",35.5258911802057,3.00701422572665,0.737335344978042,4.07821793191835,4.53822174134488e-05,0.00539158501559254,"protein_coding"
"LOC126323238","autophagy-related protein 9-like",25.7825198967349,2.82169132723508,0.807941944999959,3.49244316958345,0.000478623431283071,0.0193105347799383,"protein_coding"
"LOC126323244","START domain-containing protein 10-like",17.26906672339,2.53778011949824,0.830520096190936,3.05565167072707,0.00224571987471865,0.0484089934133238,"protein_coding"
"LOC126323242","uncharacterized LOC126323242",28.4114853912024,2.56442600773947,0.785277223473216,3.26563146247541,0.00109220294610572,0.0304232894230184,"protein_coding"
"LOC126323267","uncharacterized LOC126323267",17.6903310764184,2.75276643682968,0.750563332448537,3.66760047796289,0.000244837349581355,0.0128888347555017,"protein_coding"
"LOC126323268","citrate/2-methylcitrate dehydratase-like",11.8529921156084,2.28695149469778,0.717489782510304,3.1874342331348,0.00143541097418534,0.036547629407827,"protein_coding"
"LOC126323741","son of sevenless homolog",78.2521350576986,3.78622369817994,0.735932933548834,5.14479448544573,2.67813834245671e-07,0.000337430777237291,"protein_coding"
"LOC126323716","uncharacterized LOC126323716",47.4071721221088,2.58453228688386,0.720626777552549,3.58650603529008,0.000335138311354496,0.015579442172056,"protein_coding"
"LOC126323738","pumilio homolog 3",32.3762516227625,2.8183851790845,0.732726998543552,3.84643282516767,0.00011984996960016,0.00847444647683767,"protein_coding"
"LOC126323791","periodic tryptophan protein 2 homolog",13.0395373714683,2.55372930448968,0.71278387871922,3.58275401665705,0.000339990736755557,0.0156262171118117,"protein_coding"
"LOC126323745","uncharacterized LOC126323745",30.2057034487824,2.20867787524426,0.6562022912137,3.36584907553299,0.000763084473045658,0.0250756080108261,"protein_coding"
"LOC126323736","vacuolar protein sorting-associated protein 11 homolog",14.7651788191745,2.78538628334161,0.740645690890168,3.76075405231064,0.000169401928239939,0.0102831764835839,"protein_coding"
"LOC126323777","uncharacterized LOC126323777",37.7660661941464,2.97024037066189,0.765683321107589,3.87920213067373,0.00010479964543084,0.00779576090780049,"protein_coding"
"LOC126323781","probable myosin light chain kinase DDB_G0271550",8.18200492780963,2.23773281730121,0.734392605728255,3.04705248915487,0.0023109735132133,0.0494018573779767,"protein_coding"
"LOC126323726","myosin ID heavy chain-like",54.5271583298894,3.50757333715784,0.945208474949491,3.71089916152653,0.00020652436603846,0.0116609203522878,"protein_coding"
"LOC126323771","mRNA export factor-like",32.3617994110888,2.64269235128576,0.765956571541552,3.45018562340568,0.00056020121841192,0.0210906230441002,"protein_coding"
"LOC126323724","ubiquitin carboxyl-terminal hydrolase 33-like",23.3070649219835,2.8298059848391,0.875922263925683,3.23065881686414,0.00123505268980529,0.0327017580634153,"protein_coding"
"LOC126323757","uncharacterized LOC126323757",36.8328805517286,3.28747404517086,0.680730149101815,4.82933516241127,1.36989661973266e-06,0.000881459979966978,"protein_coding"
"LOC126323782","AP-1 complex subunit gamma-like",22.8691869574044,2.6786842511895,0.594089377366864,4.50889100738011,6.51673750384603e-06,0.00186364210971099,"protein_coding"
"LOC126323784","U3 small nucleolar RNA-associated protein 15 homolog",17.2637846919611,2.83247340096331,0.772439071292537,3.66692145210065,0.000245488162280466,0.0128888347555017,"protein_coding"
"LOC126323905","uncharacterized LOC126323905",45.6748767975991,3.09156110600216,0.68681001150482,4.50133378112597,6.75283633784177e-06,0.00188627689390415,"protein_coding"
"LOC126323929","uncharacterized LOC126323929",48.4718123893661,2.7369541358616,0.858911568947759,3.18653774708682,0.00143986697565998,0.036547629407827,"protein_coding"
"LOC126323896","uncharacterized LOC126323896",23.140148338462,2.56666314734956,0.728809167461065,3.52172181956901,0.000428753798883419,0.0182703067477838,"protein_coding"
"LOC126323902","uncharacterized LOC126323902",29.0877142408995,2.79023527396716,0.819954745301881,3.40291374609934,0.00066671324556897,0.0231609643658161,"protein_coding"
"LOC126323911","dnaJ homolog subfamily B member 4-like",21.0379584566857,2.54378192977993,0.755026536973602,3.369129169918,0.000754060819840569,0.0249460377648542,"protein_coding"
"LOC126323914","uncharacterized LOC126323914",19.9591269814484,2.63423380134646,0.79933553777934,3.29552944519984,0.000982364080497257,0.0290621686251016,"protein_coding"
"LOC126323922","60S ribosomal protein L7a-like",46.5825372349247,3.12347375508987,0.768456993270498,4.06460450284484,4.81139779552013e-05,0.00548217700812071,"protein_coding"
"LOC126323900","chaperone protein DnaJ-like",40.3428902444041,3.04169310613875,0.692825408431961,4.3902736087911,1.13208124378603e-05,0.00238832025021024,"protein_coding"
"LOC126323888","transducin beta-like protein 3",18.4557086533697,2.878557427542,0.722999366442763,3.98141071921657,6.85074536896374e-05,0.00649138897742952,"protein_coding"
"LOC126323894","uncharacterized LOC126323894",65.8283730834609,3.11847768927874,0.835157467076845,3.73399964942396,0.000188462755601774,0.0109565752662554,"protein_coding"
"LOC126324061","uncharacterized LOC126324061",12.0475211402259,2.45657721304595,0.758190945215014,3.24005084543617,0.00119508387234429,0.0321313048528077,"protein_coding"
"LOC126324070","ras-like protein rasG",48.1598945925825,2.66227562627494,0.782445330300631,3.40250688856695,0.000667706720002936,0.0231609643658161,"protein_coding"
"LOC126324054","serine/threonine-protein kinase WNK4-like",58.1366273412235,2.59503406985133,0.82225545823018,3.15599494521674,0.00159951632463671,0.0393578883016249,"protein_coding"
"LOC126324027","eukaryotic translation initiation factor 3 subunit M-like",21.2800128924935,2.10814700980638,0.684940911942155,3.07785237098586,0.00208498176776656,0.0461818078646952,"protein_coding"
"LOC126324033","probable sphingosine-1-phosphate phosphatase",18.433091146493,2.84227899002094,0.766940406746249,3.7059971870296,0.00021056063542558,0.0118327721279117,"protein_coding"
"LOC126324030","uncharacterized LOC126324030",14.0313486346053,2.40175654084175,0.695775018581037,3.45191545643574,0.000556622104491693,0.0210681466550106,"protein_coding"
"LOC126324503","probable protein disulfide-isomerase A4",49.0613265761615,2.4632172215565,0.725765722556221,3.3939564035634,0.000688906586935196,0.0235910053727121,"protein_coding"
"LOC126324537","actobindin-like",106.951767811441,3.70570213671119,0.72100911161614,5.13960514091822,2.753164046863e-07,0.000337430777237291,"protein_coding"
"LOC126324499","uncharacterized LOC126324499",51.7937722956823,2.72495093398658,0.760803241404695,3.58167629380156,0.000341396643040979,0.0156349943035386,"protein_coding"
"LOC126324496","uncharacterized LOC126324496",14.1804775021693,2.40207478737547,0.731244198360176,3.28491466019443,0.00102013265207814,0.0294382426277587,"lncRNA"
"LOC126324543","anaphase-promoting complex subunit 5-like",13.9025113044917,2.62785413039303,0.760842120560766,3.45387572451459,0.000552591957157701,0.0209773035299777,"protein_coding"
"LOC126324548","uncharacterized LOC126324548",23.4135390653353,2.56784611186999,0.813386776782629,3.15698039993613,0.00159412061041837,0.0393002646273449,"protein_coding"
"LOC126324538","uncharacterized LOC126324538",47.538564498677,3.38987359193364,0.781503823410049,4.33762892821447,1.44028049617005e-05,0.00289608901643943,"protein_coding"
"LOC126324539","atypical kinase COQ8A%2C mitochondrial-like",12.3579438254177,2.27671245167065,0.728560665146416,3.12494560931738,0.0017783793915137,0.0419156856948532,"protein_coding"
"LOC126324541","SH3 and F-BAR domain-containing protein DDB_G0274695-like",44.1381865390243,3.03204603490665,0.767121638060379,3.95249708061031,7.73398730082791e-05,0.00692583798153842,"protein_coding"
"LOC126324525","uncharacterized LOC126324525",37.2063261513093,2.61639598064592,0.734291746574146,3.56315591568715,0.000366422892527863,0.0163732507081287,"protein_coding"
"LOC126324490","uncharacterized LOC126324490",23.2148073016814,2.19390142447311,0.718662939286257,3.05275436444794,0.00226751464921321,0.048797066924289,"protein_coding"
"LOC126324748","dolichyldiphosphatase 1-like",20.9108990450584,2.66904648822209,0.743223325229742,3.5911769687759,0.000329188009178959,0.0155176574729818,"protein_coding"
"LOC126324751","uncharacterized LOC126324751",28.5587086295168,2.59450374125846,0.802551868877946,3.23281751855598,0.00122575833746793,0.032524296999742,"protein_coding"
"LOC126324745","uncharacterized LOC126324745",14.2420399834889,2.74723425671048,0.831666706839443,3.30328752385761,0.000955583547236099,0.0285986155101892,"protein_coding"
"LOC126324744","UTP--glucose-1-phosphate uridylyltransferase 2-like",33.0113627000643,2.35860288555516,0.757992463582949,3.11164424301305,0.00186048557845459,0.0428311071719715,"protein_coding"
"LOC126325536","T-complex protein 1 subunit beta-like",31.3476966956517,2.09077690732035,0.686763536840917,3.04439125719725,0.00233151701470443,0.0496634010137194,"protein_coding"
"LOC126325522","uncharacterized LOC126325522",29.8892363041657,2.48293825424556,0.800655981699762,3.10112996217723,0.0019278365794504,0.0437580665398325,"protein_coding"
"LOC126325525","vacuolar protein sorting-associated protein 51 homolog",40.6248299152672,2.89810142761847,0.671717707651591,4.31446334465499,1.5999107609536e-05,0.00307302262428536,"protein_coding"
