"heatmap_row_order","gene_id","Description","DEG_context","phase_class","n_deg_contrasts","comparisons","directions","max_abs_log2FC","min_padj","max_abs_sample_z","sample_with_max_abs_z","sample_deviation_direction"
135,"LOC126282456","no description","Infection within diet","No phase DEG",1,"Diet 33: infected vs control","Downregulated",4.22643053645887,0.00130037929911218,2.34713503766739,"1006","Higher than gene average"
136,"LOC126272126","activity. It is involved in the biological process described with oxidation-reduction process","Infection within diet","No phase DEG",2,"Diet 33: infected vs control; Diet 50: infected vs control","Downregulated",1.89831659499702,0.00030768666572759,2.14097259398054,"1002","Higher than gene average"
137,"LOC126335352","Belongs to the TPP enzyme family","Infection within diet","No phase DEG",1,"Diet 33: infected vs control","Downregulated",1.37705392622061,2.27942776521806e-06,3.266827716111,"1002","Higher than gene average"
138,"LOC126278567","FGGY family of carbohydrate kinases, C-terminal domain","Infection within diet","No phase DEG",1,"Diet 33: infected vs control","Downregulated",1.20799969571672,0.0105223847162793,2.44350132761174,"1002","Higher than gene average"
139,"LOC126337022","Cadherin repeats.","Infection within diet","No phase DEG",2,"Diet 33: infected vs control; Diet 50: infected vs control","Downregulated",2.239901499649,0.00126254106805769,2.29817844125146,"1034","Higher than gene average"
140,"LOC126353822","no description","Infection within diet","Shared head/thorax phase DEG",2,"Diet 33: infected vs control; Diet 50: infected vs control","Downregulated",2.25378602199792,8.79350516862717e-05,2.55352814968548,"1002","Higher than gene average"
141,"LOC126334991","Sulfate permease family","Infection within diet","No phase DEG",2,"Diet 33: infected vs control; Diet 50: infected vs control","Downregulated",1.48113932416404,0.00543274734457594,1.98324752568931,"1002","Higher than gene average"
142,"LOC126281835","no description","Infection within diet","No phase DEG",2,"Diet 33: infected vs control; Diet 50: infected vs control","Downregulated",2.99104931898633,0.00331596162867554,2.79664647021808,"1006","Higher than gene average"
143,"LOC126292034","Hydrolase activity, hydrolyzing O-glycosyl compounds. It is involved in the biological process described with carbohydrate metabolic process","Infection within diet","No phase DEG",1,"Diet 50: infected vs control","Downregulated",1.56056899739804,0.0108768912224848,2.69698199817974,"1023","Lower than gene average"
144,"LOC126334969","cAMP-dependent protein kinase inhibitor","Infection within diet","No phase DEG",2,"Diet 33: infected vs control; Diet 50: infected vs control","Downregulated",1.46636211013255,5.26927920648633e-06,2.74877033555546,"1006","Higher than gene average"
145,"LOC126355724","UDP-galactosyltransferase activity","Infection + diet","No phase DEG",2,"Control 83 vs 33; Diet 33: infected vs control","Downregulated",2.8610063902208,1.28671812537282e-05,3.49928097126928,"1006","Higher than gene average"
146,"LOC126345346","no description","Infection within diet","No phase DEG",2,"Diet 33: infected vs control; Diet 50: infected vs control","Downregulated",1.64431817094216,2.78938646572047e-05,2.99615042730552,"1006","Higher than gene average"
147,"LOC126336124","It is involved in the biological process described with Notch signaling pathway","Infection within diet","No phase DEG",1,"Diet 33: infected vs control","Downregulated",2.40657142477673,0.030734646135601,1.99526774913115,"1002","Higher than gene average"
148,"LOC126281582","Transmembrane and TPR repeat-containing protein","Infection within diet","No phase DEG",1,"Diet 33: infected vs control","Downregulated",1.64757339364757,0.0328450987436349,2.93125438781592,"1006","Higher than gene average"
149,"LOC126267400","zinc-finger of a C2HC-type","Infection within diet","No phase DEG",1,"Diet 50: infected vs control","Downregulated",1.3957741197621,1.48061974783101e-06,2.34833318970718,"1002","Higher than gene average"
150,"LOC126354818","beta-N-acetylhexosaminidase activity. It is involved in the biological process described with carbohydrate metabolic process","Infection within diet","No phase DEG",2,"Diet 33: infected vs control; Diet 50: infected vs control","Downregulated",1.77657923039373,0.00760460565347146,2.29247612282378,"1040","Higher than gene average"
151,"LOC126291920","no description","Infection within diet","No phase DEG",1,"Diet 50: infected vs control","Downregulated",2.50868298426692,0.0316457426670325,3.50218441214253,"1003","Higher than gene average"
152,"LOC126281520","DM4/DM12 family","Infection within diet","No phase DEG",1,"Diet 83: infected vs control","Downregulated",2.41263968230687,0.0367705478129684,2.32883934979108,"1031","Higher than gene average"
153,"LOC126285032","no description","Infection within diet","No phase DEG",2,"Diet 33: infected vs control; Diet 50: infected vs control","Downregulated",1.69945239626079,0.0045657666890413,2.44254352578327,"1004","Higher than gene average"
154,"LOC126352026","no description","Infection within diet","Head phase DEG only",2,"Diet 50: infected vs control; Diet 83: infected vs control","Downregulated",2.49547188075439,0.0233571607413412,2.35875899852068,"1004","Higher than gene average"
155,"LOC126335106","Belongs to the sodium solute symporter (SSF) (TC 2.A.21) family","Infection within diet","No phase DEG",1,"Diet 83: infected vs control","Downregulated",2.40427814542534,0.0416937479797621,2.45500428145135,"1023","Lower than gene average"
156,"LOC126337076","Hydrolase activity, acting on glycosyl bonds","Infection within diet","No phase DEG",1,"Diet 50: infected vs control","Downregulated",1.03361522944883,0.0313507554756276,2.61061907136208,"1034","Higher than gene average"
157,"LOC126299062","no description","Infection within diet","No phase DEG",1,"Diet 50: infected vs control","Downregulated",1.34496839257802,0.0424336185966835,2.81133219325378,"1023","Lower than gene average"
158,"LOC126272836","OST3 / OST6 family, transporter family","Infection within diet","No phase DEG",1,"Diet 50: infected vs control","Downregulated",1.01245597279201,0.0313586557069559,2.00815713174387,"1016","Lower than gene average"
159,"LOC126297494","Catalyzes the rate-limiting step of the oxidative pentose-phosphate pathway, which represents a route for the dissimilation of carbohydrates besides glycolysis","Infection within diet","No phase DEG",2,"Diet 33: infected vs control; Diet 83: infected vs control","Downregulated",1.38420501781223,0.000588517637965641,1.72051685006027,"1058","Lower than gene average"
160,"LOC126365941","Belongs to the aconitase IPM isomerase family","Infection within diet","No phase DEG",3,"Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Downregulated",1.44320387498232,5.87623403176663e-05,2.30302738374623,"1034","Higher than gene average"
161,"LOC126335505","Belongs to the isocitrate and isopropylmalate dehydrogenases family","Infection within diet","No phase DEG",2,"Diet 33: infected vs control; Diet 83: infected vs control","Downregulated",1.35924880625616,0.00385176760230572,2.39766366364482,"1002","Higher than gene average"
162,"LOC126336646","Belongs to the short-chain dehydrogenases reductases (SDR) family","Infection within diet","No phase DEG",1,"Diet 50: infected vs control","Downregulated",2.7763910675281,0.0218906893033783,2.81542187079621,"1007","Higher than gene average"
163,"LOC126278068","Belongs to the AB hydrolase superfamily. Lipase family","Infection within diet","Shared head/thorax phase DEG",1,"Diet 50: infected vs control","Downregulated",3.99084337748074,0.00278651463019949,2.85446499967546,"1034","Higher than gene average"
164,"LOC126329483","GMC oxidoreductase","Infection within diet","No phase DEG",1,"Diet 33: infected vs control","Downregulated",1.96263719596574,0.00198651367401623,2.29211003663617,"1002","Higher than gene average"
165,"LOC126283987","serine-type endopeptidase activity. It is involved in the biological process described with proteolysis","Infection within diet","No phase DEG",2,"Diet 33: infected vs control; Diet 83: infected vs control","Downregulated",1.8712524011402,0.000253035544771942,1.99625367894644,"1003","Higher than gene average"
166,"LOC126335258","Belongs to the glycosyltransferase 11 family","Infection within diet","No phase DEG",2,"Diet 33: infected vs control; Diet 83: infected vs control","Downregulated",1.62014110866248,0.00106367756305399,2.53094166352706,"1016","Lower than gene average"
167,"LOC126276951","Kazal-type serine protease inhibitor domain","Infection within diet","Thorax phase DEG only",2,"Diet 33: infected vs control; Diet 83: infected vs control","Downregulated",2.96392300730954,0.00100926401197253,2.70988795691766,"1006","Higher than gene average"
168,"LOC126272690","glycine rich nucleic binding domain","Infection within diet","No phase DEG",1,"Diet 83: infected vs control","Downregulated",1.82118121584714,0.0405861609598715,1.86971529925333,"1034","Higher than gene average"
169,"LOC126291782","no description","Infection within diet","Thorax phase DEG only",1,"Diet 50: infected vs control","Downregulated",1.52113750795099,0.0402637285775567,1.8428009868569,"1054","Lower than gene average"
170,"LOC126352738","Belongs to the peptidase S1 family","Infection within diet","No phase DEG",1,"Diet 50: infected vs control","Downregulated",1.22615654873663,0.00497028832715479,2.7317493078574,"1002","Higher than gene average"
171,"LOC126273293","ARID/BRIGHT DNA binding domain","Infection within diet","No phase DEG",2,"Diet 33: infected vs control; Diet 50: infected vs control","Downregulated",1.32752693294082,0.00831723137230406,2.36268286301725,"1002","Higher than gene average"
172,"LOC126291476","OAR domain","Infection within diet","No phase DEG",1,"Diet 50: infected vs control","Downregulated",2.18290651081671,0.0212094287665982,2.3920222245225,"1020","Higher than gene average"
173,"LOC126272080","Arrestin domain-containing protein","Infection within diet","No phase DEG",1,"Diet 50: infected vs control","Downregulated",1.60853689186331,7.2477647668691e-05,2.34083172821852,"1002","Higher than gene average"
174,"LOC126273185","proton-transporting ATPase activity, rotational mechanism. It is involved in the biological process described with ATP hydrolysis coupled proton transport","Infection within diet","No phase DEG",1,"Diet 50: infected vs control","Downregulated",1.41371661256421,0.00223055887073024,2.28999163782635,"1034","Higher than gene average"
175,"LOC126278058","Enoyl-(Acyl carrier protein) reductase","Infection within diet","No phase DEG",1,"Diet 50: infected vs control","Downregulated",1.65265505639352,0.00470107214856135,2.5071494449244,"1002","Higher than gene average"
176,"LOC126268175","Immunoglobulin C-2 Type","Infection within diet","No phase DEG",1,"Diet 50: infected vs control","Downregulated",1.78901749659178,0.0249631765806399,2.04842539240706,"1006","Higher than gene average"
177,"LOC126363150","EF-hand domain","Infection within diet","No phase DEG",1,"Diet 50: infected vs control","Downregulated",1.05071661762836,0.0043821878382647,2.03836748393071,"1057","Lower than gene average"
178,"LOC126363166","EF hand","Infection within diet","No phase DEG",1,"Diet 50: infected vs control","Downregulated",1.18703726110161,0.0182608476031374,2.13384210909718,"1058","Lower than gene average"
179,"LOC126355443","Carboxylesterase family","Infection within diet","Thorax phase DEG only",1,"Diet 50: infected vs control","Downregulated",1.3861945803592,0.0236471517746786,2.21457706532902,"1002","Higher than gene average"
180,"LOC126295357","protein serine threonine kinase activity. It is involved in the biological process described with protein phosphorylation","Infection within diet","No phase DEG",1,"Diet 33: infected vs control","Downregulated",1.20989663096026,0.0266171543664722,3.37517808848377,"1006","Higher than gene average"
