"heatmap_row_order","gene_id","GFF_Description","gene_biotype","DEG_context","phase_class","n_deg_contrasts","comparisons","directions","max_abs_log2FC","min_padj","max_abs_sample_z","sample_with_max_abs_z","sample_deviation_direction"
603,"LOC126298942","uncharacterized LOC126298942","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet33","Control diet 33",1.02597709904036,0.039935036446912,1.84351737589078,"1041","Higher than gene mean"
604,"LOC126334906","targeting protein for Xklp2-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet83","Control diet 83",1.15714054294503,0.0399113558670933,2.06776327168091,"1041","Higher than gene mean"
605,"LOC126361189","uncharacterized LOC126361189","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_average_all_diets","Average control",1.194336980924,0.000107293378627935,1.90962058758965,"1005","Lower than gene mean"
606,"LOC126272312","myosin-11","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet33","Control diet 33",1.01914154969847,0.0419354677180231,1.85750745243427,"1058","Lower than gene mean"
607,"LOC126273149","kinesin-like protein KIF22","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.58123370835358,9.48308379312021e-06,1.9731158856073,"1058","Lower than gene mean"
608,"LOC126284373","uncharacterized LOC126284373","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet50; infection_diet83","Average control; Control diet 50; Control diet 83",1.44189652850569,5.74003833676236e-06,2.87363840269572,"1002","Lower than gene mean"
609,"LOC126284892","uncharacterized LOC126284892","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet83","Average control; Control diet 83",1.19477956620555,7.08251986153857e-07,2.16329188256389,"1002","Lower than gene mean"
610,"LOC126354368","rac GTPase-activating protein 1","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet50","Average control; Control diet 50",1.06470245994918,8.30229937677196e-05,2.28789790931392,"1002","Lower than gene mean"
611,"LOC126359288","repetitive organellar protein-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.1836428126172,8.09569502535186e-06,2.10619982039789,"1002","Lower than gene mean"
612,"LOC126267242","chromosome-associated kinesin KIF4","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet50; infection_diet83","Average control; Control diet 50; Control diet 83",1.31712244198984,9.30976688958937e-06,2.02362721151937,"1002","Lower than gene mean"
613,"LOC126278524","anillin-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet50; infection_diet83","Average control; Control diet 50; Control diet 83",1.3714089281249,4.47126409557008e-05,2.30229345162685,"1002","Lower than gene mean"
614,"LOC126272470","mitotic checkpoint serine/threonine-protein kinase BUB1-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet33; infection_diet83","Average control; Control diet 33; Control diet 83",1.29156870078669,2.06580777250547e-05,2.32926631520451,"1002","Lower than gene mean"
615,"LOC126298731","DEP domain-containing protein 1A-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.56639023617464,1.09123033258915e-06,2.18832055945477,"1002","Lower than gene mean"
616,"LOC126268219","putative protein tag-52","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet50","Average control; Control diet 50",1.37475803085524,0.000158355894133164,2.23667553080583,"1058","Lower than gene mean"
617,"LOC126333554","protein regulator of cytokinesis 1-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet50","Average control; Control diet 50",1.17848340685888,5.60593831307557e-05,1.96559572830199,"1058","Lower than gene mean"
618,"LOC126267979","centromere protein I-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet83","Control diet 83",1.02239613660752,0.0169104218918342,2.42070611134924,"1058","Lower than gene mean"
619,"LOC126281636","cyclin-A2-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet50","Average control; Control diet 50",1.13627578952732,2.9438391858481e-05,2.26922818919003,"1049","Lower than gene mean"
620,"LOC126268318","kinesin-like protein KIF11-A","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet50","Average control; Control diet 50",1.1826771510956,6.04505877190876e-05,1.83727853822507,"1058","Lower than gene mean"
621,"LOC126272758","uncharacterized LOC126272758","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.46907232865643,1.39105874620697e-06,1.90895875172474,"1029","Lower than gene mean"
622,"LOC126272181","Sjoegren syndrome nuclear autoantigen 1 homolog","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet83","Control diet 83",1.36662231011215,0.0460332926540839,3.36201133634042,"1020","Lower than gene mean"
623,"LOC126284276","mitotic spindle assembly checkpoint protein MAD2A","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",2.80462812607373,2.22136152349538e-08,1.78356888835175,"1038","Higher than gene mean"
624,"LOC126299116","exopolyphosphatase PRUNE1-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.24180947105429,3.35730125531791e-10,1.96631308325993,"1031","Higher than gene mean"
625,"LOC126355366","uracil-DNA glycosylase-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.1786440766857,1.36999242876518e-12,2.07904423231341,"1009","Higher than gene mean"
626,"LOC126267471","PC-esterase domain-containing protein 1A-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.48826162626058,1.57762630290028e-08,2.39837626450496,"1058","Lower than gene mean"
627,"LOC126337018","protein nessun dorma-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_diet33; infection_diet50","Control diet 33; Control diet 50",1.07367433554561,0.00776445455476549,1.86606486677267,"1002","Lower than gene mean"
628,"LOC126267952","serine/threonine-protein kinase Nek2-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet83","Control diet 83",1.20186741447735,0.0301801587635017,2.21119590746866,"1020","Lower than gene mean"
629,"LOC126272754","uncharacterized LOC126272754","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet83","Control diet 83",1.1329039319685,0.00546042715292923,2.05246406032851,"1041","Higher than gene mean"
630,"LOC126293546","uncharacterized LOC126293546","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet50; infection_diet83","Average control; Control diet 50; Control diet 83",1.12195383242312,8.98616651539185e-07,2.38368205900222,"1002","Lower than gene mean"
631,"LOC126335501","serine/threonine-protein kinase polo","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet83","Average control; Control diet 83",1.17892512588517,3.23578719368072e-06,2.56892201569981,"1002","Lower than gene mean"
632,"LOC126291691","uncharacterized LOC126291691","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet83","Control diet 83",1.04155085753454,0.00721903229989136,2.09141837057726,"1041","Higher than gene mean"
633,"LOC126347975","calponin homology domain-containing protein DDB_G0272472-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet83","Average control; Control diet 83",1.20820871628402,1.26716803068087e-06,2.08737765945395,"1041","Higher than gene mean"
634,"LOC126298596","uncharacterized LOC126298596","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.19115389955215,6.33530528508118e-07,1.73052756077347,"1025","Lower than gene mean"
635,"LOC126335100","uncharacterized LOC126335100","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Control diet 50",1.04072457228248,0.00626920248899842,1.99436414409789,"1002","Lower than gene mean"
636,"LOC126284310","wee1-like protein kinase","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet83","Control diet 83",1.26160016578104,0.00010975245102783,2.27891742630016,"1024","Lower than gene mean"
637,"LOC126359832","DNA polymerase epsilon subunit 2","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet33; infection_diet83","Average control; Control diet 33; Control diet 83",1.07097625181885,2.72336298576246e-10,1.87802283658565,"1031","Higher than gene mean"
638,"LOC126272402","nuclear pore membrane glycoprotein 210-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet83","Control diet 83",1.03635956148987,7.87532508070724e-05,2.13243595113515,"1024","Lower than gene mean"
