"canonical_gene_order","gene_id","Description","gene_biotype","DEG_context","comparisons","directions","max_abs_log2FC","min_padj","candidate_k2","candidate_k3","candidate_k4"
1815,"LOC126272041","ejaculatory bulb-specific protein 3-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50","Average infected; Infected diet 50",2.31023492678956,6.65087080085043e-07,"Candidate cluster 2","Candidate cluster 2","Candidate cluster 2"
1816,"LOC126298389","hyaluronidase B-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",2.41173233939936,6.24180701959092e-08,"Candidate cluster 2","Candidate cluster 2","Candidate cluster 2"
1817,"LOC126283788","scoloptoxin SSD14-like","protein_coding","Infection within diet","infection_diet50","Infected diet 50",1.15570617119432,0.0269556397663233,"Candidate cluster 2","Candidate cluster 2","Candidate cluster 2"
1818,"LOC126293305","aminopeptidase N-like","protein_coding","Infection within diet","infection_diet50","Infected diet 50",1.28477307041954,0.00187819305872242,"Candidate cluster 2","Candidate cluster 2","Candidate cluster 2"
1819,"LOC126298530","elongation of very long chain fatty acids protein AAEL008004-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50","Average infected; Infected diet 50",1.39364182050562,0.00292709298253647,"Candidate cluster 2","Candidate cluster 2","Candidate cluster 2"
1820,"LOC126337753","NPC intracellular cholesterol transporter 2 homolog a","protein_coding","Infection within diet","infection_diet33","Infected diet 33",1.36212376933337,0.0247531173874011,"Candidate cluster 2","Candidate cluster 2","Candidate cluster 2"
1821,"LOC126267107","facilitated trehalose transporter Tret1-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50","Average infected; Infected diet 50",1.9541834573362,7.2356884922626e-05,"Candidate cluster 2","Candidate cluster 2","Candidate cluster 2"
1822,"LOC126279406","SEC14-like protein 2","protein_coding","Infection within diet","infection_diet50","Infected diet 50",1.16354521451034,0.000402963791050242,"Candidate cluster 2","Candidate cluster 2","Candidate cluster 2"
1823,"LOC126273558","uncharacterized LOC126273558","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50; infection_diet83","Average infected; Infected diet 50; Infected diet 83",2.10884641926781,1.72600966723238e-07,"Candidate cluster 2","Candidate cluster 2","Candidate cluster 2"
1824,"LOC126297712","uncharacterized LOC126297712","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",2.16687869305328,2.44678249290232e-12,"Candidate cluster 2","Candidate cluster 2","Candidate cluster 2"
1825,"LOC126365914","phospholipase DDHD2","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50; infection_diet83","Average infected; Infected diet 50; Infected diet 83",1.14651784225288,5.76267139430107e-08,"Candidate cluster 2","Candidate cluster 2","Candidate cluster 2"
1826,"LOC126334635","toll-like receptor 4","protein_coding","Infection within diet","infection_diet50","Infected diet 50",1.03929620026222,0.00962557988950373,"Candidate cluster 2","Candidate cluster 2","Candidate cluster 2"
1827,"LOC126355748","uncharacterized LOC126355748","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50; infection_diet83","Average infected; Infected diet 50; Infected diet 83",3.55909911049268,1.22295507266285e-09,"Candidate cluster 2","Candidate cluster 2","Candidate cluster 2"
1828,"LOC126284753","selenoprotein S-like","protein_coding","Infection within diet","infection_diet50","Infected diet 50",1.07774219682736,0.0112555806025179,"Candidate cluster 2","Candidate cluster 2","Candidate cluster 2"
1829,"LOC126337983","uncharacterized LOC126337983","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50; infection_diet83","Average infected; Infected diet 50; Infected diet 83",2.05636838095084,2.59903313467495e-07,"Candidate cluster 2","Candidate cluster 2","Candidate cluster 2"
1830,"LOC126355710","facilitated trehalose transporter Tret1-2 homolog","protein_coding","Infection within diet","infection_diet50","Infected diet 50",1.48058228718497,0.0365390166575797,"Candidate cluster 2","Candidate cluster 2","Candidate cluster 2"
1831,"LOC126272608","Krueppel homolog 1-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33","Average infected; Infected diet 33",3.72627170784382,0.0249846342318989,"Candidate cluster 2","Candidate cluster 2","Candidate cluster 2"
1832,"LOC126290759","ankycorbin-like","protein_coding","Infection within diet","infection_average_all_diets","Average infected",1.05395030910627,0.000739963577138178,"Candidate cluster 2","Candidate cluster 2","Candidate cluster 2"
1833,"LOC126267247","natterin-4-like","protein_coding","Infection within diet","infection_diet50","Infected diet 50",1.15859054624789,0.0372133647796061,"Candidate cluster 2","Candidate cluster 2","Candidate cluster 2"
1834,"LOC126267275","uncharacterized LOC126267275","protein_coding","Infection within diet","infection_average_all_diets","Average infected",1.46927093618827,0.0018500887162645,"Candidate cluster 2","Candidate cluster 2","Candidate cluster 2"
1835,"LOC126284315","uncharacterized LOC126284315","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50","Average infected; Infected diet 50",3.58537706317066,0.00368478920841414,"Candidate cluster 2","Candidate cluster 2","Candidate cluster 2"
1836,"LOC126271895","uncharacterized LOC126271895","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50; infection_diet83","Average infected; Infected diet 50; Infected diet 83",2.85365869852505,1.00861702290161e-06,"Candidate cluster 2","Candidate cluster 2","Candidate cluster 2"
1837,"LOC126282101","cytochrome P450 6a2-like","protein_coding","Infection within diet","infection_average_all_diets","Average infected",1.16265817823743,0.00874778852262107,"Candidate cluster 2","Candidate cluster 2","Candidate cluster 2"
1838,"LOC126335268","cuticle protein 19.8-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50","Average infected; Infected diet 50",4.81749211716483,0.0121414711206639,"Candidate cluster 2","Candidate cluster 2","Candidate cluster 2"
1839,"LOC126278347","oxidative stress-induced growth inhibitor 1-like","protein_coding","Infection within diet","infection_diet50","Infected diet 50",1.0955636958779,0.0284210647751178,"Candidate cluster 2","Candidate cluster 2","Candidate cluster 2"
1840,"LOC126354871","solute carrier family 2, facilitated glucose transporter member 1-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50","Average infected; Infected diet 50",1.692960549153,0.00077461759649856,"Candidate cluster 2","Candidate cluster 2","Candidate cluster 2"
1841,"LOC126267333","la-related protein 6","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50","Average infected; Infected diet 33; Infected diet 50",2.10648706663952,4.55306813775027e-05,"Candidate cluster 2","Candidate cluster 2","Candidate cluster 2"
1842,"LOC126336638","organic cation transporter protein-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50; infection_diet83","Average infected; Infected diet 50; Infected diet 83",2.44225415307418,2.9631947993394e-08,"Candidate cluster 2","Candidate cluster 2","Candidate cluster 2"
1843,"LOC126272599","uncharacterized LOC126272599","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50","Average infected; Infected diet 33; Infected diet 50",2.20042919143474,1.85112124202458e-06,"Candidate cluster 2","Candidate cluster 2","Candidate cluster 2"
1844,"LOC126340284","uncharacterized LOC126340284","lncRNA","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50","Average infected; Infected diet 33; Infected diet 50",3.34185206299336,6.79058708565873e-06,"Candidate cluster 2","Candidate cluster 2","Candidate cluster 2"
1845,"LOC126340111","uncharacterized LOC126340111","lncRNA","Infection within diet","infection_average_all_diets; infection_diet50","Average infected; Infected diet 50",2.43216479187886,0.000387176790389461,"Candidate cluster 2","Candidate cluster 2","Candidate cluster 2"
1846,"LOC126340122","uncharacterized LOC126340122","lncRNA","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50","Average infected; Infected diet 33; Infected diet 50",2.88459069336619,1.3432753480868e-05,"Candidate cluster 2","Candidate cluster 2","Candidate cluster 2"
1847,"LOC126281527","uncharacterized LOC126281527","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50; infection_diet83","Average infected; Infected diet 50; Infected diet 83",2.39947274427181,6.70504079749713e-05,"Candidate cluster 2","Candidate cluster 2","Candidate cluster 2"
1848,"LOC126272361","lysozyme-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50; infection_diet83","Average infected; Infected diet 50; Infected diet 83",3.1604914488625,5.16812221533288e-07,"Candidate cluster 2","Candidate cluster 2","Candidate cluster 2"
1849,"LOC126336322","defensin-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet83","Average infected; Infected diet 83",4.26514054490895,0.000385854550461973,"Candidate cluster 2","Candidate cluster 2","Candidate cluster 2"
1850,"LOC126355920","27 kDa hemolymph protein-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50","Average infected; Infected diet 50",1.33924153818096,0.000263978212277356,"Candidate cluster 2","Candidate cluster 2","Candidate cluster 2"
1851,"LOC126283976","transducin beta-like protein 2","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",1.49618371380815,3.79214465832967e-07,"Candidate cluster 2","Candidate cluster 2","Candidate cluster 2"
1852,"LOC126269416","thioredoxin-T-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50","Average infected; Infected diet 50",1.7103898071724,8.91073563841354e-06,"Candidate cluster 2","Candidate cluster 2","Candidate cluster 2"
1853,"LOC126341853","HIG1 domain family member 1A, mitochondrial-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50; infection_diet83","Average infected; Infected diet 50; Infected diet 83",1.45785159934009,5.54177125580807e-05,"Candidate cluster 2","Candidate cluster 2","Candidate cluster 2"
1854,"LOC126360830","dentin sialophosphoprotein-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50","Average infected; Infected diet 50",1.20637063293543,8.75057238096774e-05,"Candidate cluster 2","Candidate cluster 2","Candidate cluster 2"
1855,"LOC126353887","ATP-dependent RNA helicase SUV3 homolog, mitochondrial","protein_coding","Infection within diet","infection_diet33","Infected diet 33",1.07617793689099,0.00283391594484548,"Candidate cluster 2","Candidate cluster 2","Candidate cluster 2"
1856,"LOC126267061","peptidoglycan recognition protein 1-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",3.94338458849814,2.34958781514507e-08,"Candidate cluster 2","Candidate cluster 2","Candidate cluster 2"
1857,"LOC126267217","peptidoglycan recognition protein 1-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",3.8335222748899,5.38090854514837e-08,"Candidate cluster 2","Candidate cluster 2","Candidate cluster 2"
