"foreground_set","pathway_theme","pathway_scope","term_id","term_name","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","Count","gene_id","Description","gene_biotype","DEG_context","comparisons","directions","max_abs_log2FC","min_padj"
"Expression cluster 1","Carbohydrate and energy metabolism","Core metabolism or cross-domain","ko00030","Pentose phosphate pathway","7/264","27/3900",0.00164831060892802,0.0379111440053444,0.0379111440053444,7,"LOC126297494","glucose-6-phosphate 1-dehydrogenase","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.37221322080482,1.46727259494981e-12
"Expression cluster 2","Immune and stress signaling","Eukaryote/metazoan-compatible","ko04080","Neuroactive ligand-receptor interaction","20/318","98/3900",8.75052036665125e-05,0.0301892952649468,0.0301892952649468,20,"LOC126266656","adipokinetic hormone/corazonin-related peptide receptor variant I-like","protein_coding","Infection within diet","infection_diet33","Infected diet 33",1.04046719813264,0.0131182601001172
"Expression cluster 2","Immune and stress signaling","Eukaryote/metazoan-compatible","ko04080","Neuroactive ligand-receptor interaction","20/318","98/3900",8.75052036665125e-05,0.0301892952649468,0.0301892952649468,20,"LOC126267153","follicle-stimulating hormone receptor-like","protein_coding","Infection within diet","infection_diet50","Infected diet 50",1.27161313976703,0.0244075725115377
"Expression cluster 2","Immune and stress signaling","Eukaryote/metazoan-compatible","ko04080","Neuroactive ligand-receptor interaction","20/318","98/3900",8.75052036665125e-05,0.0301892952649468,0.0301892952649468,20,"LOC126267861","uncharacterized LOC126267861","protein_coding","Infection within diet","infection_diet50","Infected diet 50",2.23347226992687,0.00510984726024756
"Expression cluster 2","Immune and stress signaling","Eukaryote/metazoan-compatible","ko04080","Neuroactive ligand-receptor interaction","20/318","98/3900",8.75052036665125e-05,0.0301892952649468,0.0301892952649468,20,"LOC126277867","parathyroid hormone/parathyroid hormone-related peptide receptor-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",1.88309590897366,2.74132908848526e-09
"Expression cluster 2","Immune and stress signaling","Eukaryote/metazoan-compatible","ko04080","Neuroactive ligand-receptor interaction","20/318","98/3900",8.75052036665125e-05,0.0301892952649468,0.0301892952649468,20,"LOC126278518","uncharacterized LOC126278518","protein_coding","Infection within diet","infection_diet50","Infected diet 50",1.0051426155256,0.0208538738022577
"Expression cluster 2","Immune and stress signaling","Eukaryote/metazoan-compatible","ko04080","Neuroactive ligand-receptor interaction","20/318","98/3900",8.75052036665125e-05,0.0301892952649468,0.0301892952649468,20,"LOC126278537","galanin receptor type 2-like","protein_coding","Infection within diet","infection_diet50","Infected diet 50",1.03790926007991,0.0302156660120478
"Expression cluster 2","Immune and stress signaling","Eukaryote/metazoan-compatible","ko04080","Neuroactive ligand-receptor interaction","20/318","98/3900",8.75052036665125e-05,0.0301892952649468,0.0301892952649468,20,"LOC126282477","adipokinetic hormone/corazonin-related peptide receptor variant I-like","protein_coding","Infection within diet","infection_diet50","Infected diet 50",1.47377094565438,0.00989894764482845
"Expression cluster 2","Immune and stress signaling","Eukaryote/metazoan-compatible","ko04080","Neuroactive ligand-receptor interaction","20/318","98/3900",8.75052036665125e-05,0.0301892952649468,0.0301892952649468,20,"LOC126284371","tyramine receptor tyra-2","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",2.32740290511126,4.21327451154984e-11
"Expression cluster 2","Immune and stress signaling","Eukaryote/metazoan-compatible","ko04080","Neuroactive ligand-receptor interaction","20/318","98/3900",8.75052036665125e-05,0.0301892952649468,0.0301892952649468,20,"LOC126298972","glutamate [NMDA] receptor subunit 1","protein_coding","Infection within diet","infection_diet50","Infected diet 50",2.13877316742815,0.00614178418636045
"Expression cluster 2","Immune and stress signaling","Eukaryote/metazoan-compatible","ko04080","Neuroactive ligand-receptor interaction","20/318","98/3900",8.75052036665125e-05,0.0301892952649468,0.0301892952649468,20,"LOC126299097","relaxin receptor 1","protein_coding","Infection within diet","infection_diet50","Infected diet 50",1.21229823331173,0.016948710491284
"Expression cluster 2","Immune and stress signaling","Eukaryote/metazoan-compatible","ko04080","Neuroactive ligand-receptor interaction","20/318","98/3900",8.75052036665125e-05,0.0301892952649468,0.0301892952649468,20,"LOC126299155","tachykinin-like peptides receptor 99D","protein_coding","Infection within diet","infection_diet83","Infected diet 83",2.49140409227359,0.0273663449081277
"Expression cluster 2","Immune and stress signaling","Eukaryote/metazoan-compatible","ko04080","Neuroactive ligand-receptor interaction","20/318","98/3900",8.75052036665125e-05,0.0301892952649468,0.0301892952649468,20,"LOC126299360","chymotrypsin-like elastase family member 2A","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50","Average infected; Infected diet 33; Infected diet 50",1.90160140121752,1.17025432839128e-05
"Expression cluster 2","Immune and stress signaling","Eukaryote/metazoan-compatible","ko04080","Neuroactive ligand-receptor interaction","20/318","98/3900",8.75052036665125e-05,0.0301892952649468,0.0301892952649468,20,"LOC126311851","calcitonin gene-related peptide type 1 receptor-like","protein_coding","Infection within diet","infection_diet50","Infected diet 50",1.08296451533877,0.00462659657042637
"Expression cluster 2","Immune and stress signaling","Eukaryote/metazoan-compatible","ko04080","Neuroactive ligand-receptor interaction","20/318","98/3900",8.75052036665125e-05,0.0301892952649468,0.0301892952649468,20,"LOC126329331","trypsin delta-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",1.43585310909281,9.0743091354149e-06
"Expression cluster 2","Immune and stress signaling","Eukaryote/metazoan-compatible","ko04080","Neuroactive ligand-receptor interaction","20/318","98/3900",8.75052036665125e-05,0.0301892952649468,0.0301892952649468,20,"LOC126335869","G-protein coupled receptor GRL101-like","protein_coding","Infection within diet","infection_diet50","Infected diet 50",1.29646423134607,0.0171164858737577
"Expression cluster 2","Immune and stress signaling","Eukaryote/metazoan-compatible","ko04080","Neuroactive ligand-receptor interaction","20/318","98/3900",8.75052036665125e-05,0.0301892952649468,0.0301892952649468,20,"LOC126336238","neuropeptide CCHamide-1 receptor-like","protein_coding","Infection within diet","infection_diet50","Infected diet 50",1.84947515695441,0.00783282721494655
"Expression cluster 2","Immune and stress signaling","Eukaryote/metazoan-compatible","ko04080","Neuroactive ligand-receptor interaction","20/318","98/3900",8.75052036665125e-05,0.0301892952649468,0.0301892952649468,20,"LOC126353956","octopamine receptor Oamb-like","protein_coding","Infection within diet","infection_diet50","Infected diet 50",1.41529040559089,0.0111088932870671
"Expression cluster 2","Immune and stress signaling","Eukaryote/metazoan-compatible","ko04080","Neuroactive ligand-receptor interaction","20/318","98/3900",8.75052036665125e-05,0.0301892952649468,0.0301892952649468,20,"LOC126354398","alpha-2B adrenergic receptor-like","protein_coding","Infection within diet","infection_diet50","Infected diet 50",1.60522839886607,0.0456846083570375
"Expression cluster 2","Immune and stress signaling","Eukaryote/metazoan-compatible","ko04080","Neuroactive ligand-receptor interaction","20/318","98/3900",8.75052036665125e-05,0.0301892952649468,0.0301892952649468,20,"LOC126355437","5-hydroxytryptamine receptor","protein_coding","Infection within diet","infection_diet50","Infected diet 50",1.81630008819652,0.0143130728732244
"Expression cluster 2","Immune and stress signaling","Eukaryote/metazoan-compatible","ko04080","Neuroactive ligand-receptor interaction","20/318","98/3900",8.75052036665125e-05,0.0301892952649468,0.0301892952649468,20,"LOC126365747","adipokinetic hormone/corazonin-related peptide receptor variant I-like","protein_coding","Infection within diet","infection_diet33","Infected diet 33",1.1036855405707,0.00986478311072069
"Expression cluster 2","Cellular process","Eukaryote/metazoan-compatible","ko04341","Hedgehog signaling pathway - fly","15/318","67/3900",0.000232384456340614,0.0400863187187559,0.0400863187187559,15,"LOC126278128","poly [ADP-ribose] polymerase tankyrase-1-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",2.44868056727544,2.85365056968932e-15
"Expression cluster 2","Cellular process","Eukaryote/metazoan-compatible","ko04341","Hedgehog signaling pathway - fly","15/318","67/3900",0.000232384456340614,0.0400863187187559,0.0400863187187559,15,"LOC126278442","protein decapentaplegic","protein_coding","Infection within diet","infection_diet50","Infected diet 50",1.49006801445725,0.00930331229172434
"Expression cluster 2","Cellular process","Eukaryote/metazoan-compatible","ko04341","Hedgehog signaling pathway - fly","15/318","67/3900",0.000232384456340614,0.0400863187187559,0.0400863187187559,15,"LOC126281663","ankyrin repeat domain-containing protein 65-like","protein_coding","Infection within diet","infection_diet50; infection_diet83","Infected diet 50; Infected diet 83",1.14627672815713,4.73231835244644e-05
"Expression cluster 2","Cellular process","Eukaryote/metazoan-compatible","ko04341","Hedgehog signaling pathway - fly","15/318","67/3900",0.000232384456340614,0.0400863187187559,0.0400863187187559,15,"LOC126284645","poly [ADP-ribose] polymerase tankyrase-1-like","protein_coding","Infection within diet","infection_diet50","Infected diet 50",1.31011220028147,0.0055382459784974
"Expression cluster 2","Cellular process","Eukaryote/metazoan-compatible","ko04341","Hedgehog signaling pathway - fly","15/318","67/3900",0.000232384456340614,0.0400863187187559,0.0400863187187559,15,"LOC126291991","protein roadkill-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50","Average infected; Infected diet 50",1.49946606557896,0.0011982014479594
"Expression cluster 2","Cellular process","Eukaryote/metazoan-compatible","ko04341","Hedgehog signaling pathway - fly","15/318","67/3900",0.000232384456340614,0.0400863187187559,0.0400863187187559,15,"LOC126292145","ankyrin-3-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50","Average infected; Infected diet 50",2.85999126505008,0.00148975767237693
"Expression cluster 2","Cellular process","Eukaryote/metazoan-compatible","ko04341","Hedgehog signaling pathway - fly","15/318","67/3900",0.000232384456340614,0.0400863187187559,0.0400863187187559,15,"LOC126293373","transcriptional activator cubitus interruptus","protein_coding","Infection within diet","infection_diet83","Infected diet 83",1.29531949550167,0.000675427103520542
"Expression cluster 2","Cellular process","Eukaryote/metazoan-compatible","ko04341","Hedgehog signaling pathway - fly","15/318","67/3900",0.000232384456340614,0.0400863187187559,0.0400863187187559,15,"LOC126294945","uncharacterized LOC126294945","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50","Average infected; Infected diet 50",1.98856745789575,0.00114646633854424
"Expression cluster 2","Cellular process","Eukaryote/metazoan-compatible","ko04341","Hedgehog signaling pathway - fly","15/318","67/3900",0.000232384456340614,0.0400863187187559,0.0400863187187559,15,"LOC126294949","ankyrin repeat domain-containing protein 1-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",3.51573628669276,3.16485928813243e-15
"Expression cluster 2","Cellular process","Eukaryote/metazoan-compatible","ko04341","Hedgehog signaling pathway - fly","15/318","67/3900",0.000232384456340614,0.0400863187187559,0.0400863187187559,15,"LOC126294955","putative ankyrin-containing lipoprotein Lxx09580","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50","Average infected; Infected diet 33; Infected diet 50",1.99912393703757,1.32867307169527e-08
"Expression cluster 2","Cellular process","Eukaryote/metazoan-compatible","ko04341","Hedgehog signaling pathway - fly","15/318","67/3900",0.000232384456340614,0.0400863187187559,0.0400863187187559,15,"LOC126295087","CARD- and ANK-domain containing inflammasome adapter protein-like","protein_coding","Infection within diet","infection_average_all_diets","Average infected",1.22858139299347,0.0134624324685596
"Expression cluster 2","Cellular process","Eukaryote/metazoan-compatible","ko04341","Hedgehog signaling pathway - fly","15/318","67/3900",0.000232384456340614,0.0400863187187559,0.0400863187187559,15,"LOC126295191","ankyrin repeat domain-containing protein 17-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50","Average infected; Infected diet 50",1.37865981652768,4.42896272079701e-11
"Expression cluster 2","Cellular process","Eukaryote/metazoan-compatible","ko04341","Hedgehog signaling pathway - fly","15/318","67/3900",0.000232384456340614,0.0400863187187559,0.0400863187187559,15,"LOC126295201","ankyrin repeat and SOCS box protein 16-like","protein_coding","Infection within diet","infection_average_all_diets","Average infected",1.37559623170868,0.00804981014410482
"Expression cluster 2","Cellular process","Eukaryote/metazoan-compatible","ko04341","Hedgehog signaling pathway - fly","15/318","67/3900",0.000232384456340614,0.0400863187187559,0.0400863187187559,15,"LOC126295425","poly [ADP-ribose] polymerase tankyrase-1-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50","Average infected; Infected diet 33; Infected diet 50",1.30937071967701,1.00673097537268e-07
"Expression cluster 2","Cellular process","Eukaryote/metazoan-compatible","ko04341","Hedgehog signaling pathway - fly","15/318","67/3900",0.000232384456340614,0.0400863187187559,0.0400863187187559,15,"LOC126297744","cullin-1-like","protein_coding","Infection within diet","infection_diet50","Infected diet 50",1.72364221173184,0.0499355769066426
"Expression cluster 2","Immune and stress signaling","Eukaryote/metazoan-compatible","ko04624","Toll and Imd signaling pathway","13/318","56/3900",0.000416039767880608,0.0478445733062699,0.0478445733062699,13,"LOC126266641","serine protease snake-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50","Average infected; Infected diet 33; Infected diet 50",1.99635443822986,3.47401148349182e-05
"Expression cluster 2","Immune and stress signaling","Eukaryote/metazoan-compatible","ko04624","Toll and Imd signaling pathway","13/318","56/3900",0.000416039767880608,0.0478445733062699,0.0478445733062699,13,"LOC126267442","CLIP domain-containing serine protease 14D-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",4.0904365389485,2.64427912915892e-17
"Expression cluster 2","Immune and stress signaling","Eukaryote/metazoan-compatible","ko04624","Toll and Imd signaling pathway","13/318","56/3900",0.000416039767880608,0.0478445733062699,0.0478445733062699,13,"LOC126281928","dual oxidase-like","protein_coding","Infection within diet","infection_average_all_diets","Average infected",1.035128788335,0.00198560181614781
"Expression cluster 2","Immune and stress signaling","Eukaryote/metazoan-compatible","ko04624","Toll and Imd signaling pathway","13/318","56/3900",0.000416039767880608,0.0478445733062699,0.0478445733062699,13,"LOC126282030","nuclear factor NF-kappa-B p110 subunit","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",1.84870660335858,4.67870649495313e-14
"Expression cluster 2","Immune and stress signaling","Eukaryote/metazoan-compatible","ko04624","Toll and Imd signaling pathway","13/318","56/3900",0.000416039767880608,0.0478445733062699,0.0478445733062699,13,"LOC126282207","modular serine protease-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",2.17703879675288,5.14947023394668e-13
"Expression cluster 2","Immune and stress signaling","Eukaryote/metazoan-compatible","ko04624","Toll and Imd signaling pathway","13/318","56/3900",0.000416039767880608,0.0478445733062699,0.0478445733062699,13,"LOC126293578","clotting factor C-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",3.01747393622102,5.96939330817994e-10
"Expression cluster 2","Immune and stress signaling","Eukaryote/metazoan-compatible","ko04624","Toll and Imd signaling pathway","13/318","56/3900",0.000416039767880608,0.0478445733062699,0.0478445733062699,13,"LOC126293579","melanization protease 1-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",3.35493269163018,5.05359859074714e-13
"Expression cluster 2","Immune and stress signaling","Eukaryote/metazoan-compatible","ko04624","Toll and Imd signaling pathway","13/318","56/3900",0.000416039767880608,0.0478445733062699,0.0478445733062699,13,"LOC126298648","uncharacterized LOC126298648","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50","Average infected; Infected diet 33; Infected diet 50",1.70564010281276,5.95717097000478e-09
"Expression cluster 2","Immune and stress signaling","Eukaryote/metazoan-compatible","ko04624","Toll and Imd signaling pathway","13/318","56/3900",0.000416039767880608,0.0478445733062699,0.0478445733062699,13,"LOC126336322","defensin-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet83","Average infected; Infected diet 83",4.26514054490895,0.000385854550461973
"Expression cluster 2","Immune and stress signaling","Eukaryote/metazoan-compatible","ko04624","Toll and Imd signaling pathway","13/318","56/3900",0.000416039767880608,0.0478445733062699,0.0478445733062699,13,"LOC126336325","defensin-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",6.82217483939319,7.1129114711475e-25
"Expression cluster 2","Immune and stress signaling","Eukaryote/metazoan-compatible","ko04624","Toll and Imd signaling pathway","13/318","56/3900",0.000416039767880608,0.0478445733062699,0.0478445733062699,13,"LOC126355037","beta-1,3-glucan-binding protein 2-like","protein_coding","Infection within diet","infection_diet50","Infected diet 50",1.68666891193167,0.00313294250528545
"Expression cluster 2","Immune and stress signaling","Eukaryote/metazoan-compatible","ko04624","Toll and Imd signaling pathway","13/318","56/3900",0.000416039767880608,0.0478445733062699,0.0478445733062699,13,"LOC126355041","beta-1,3-glucan-binding protein-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50; infection_diet83","Average infected; Infected diet 50; Infected diet 83",2.30712143770986,5.87942618688877e-07
"Expression cluster 2","Immune and stress signaling","Eukaryote/metazoan-compatible","ko04624","Toll and Imd signaling pathway","13/318","56/3900",0.000416039767880608,0.0478445733062699,0.0478445733062699,13,"LOC126355748","uncharacterized LOC126355748","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50; infection_diet83","Average infected; Infected diet 50; Infected diet 83",3.55909911049268,1.22295507266285e-09
