"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","database","background","foreground_genes_tested","background_genes_tested","pathway_theme","pathway_scope"
"ko00340","Histidine metabolism","5/275","7/698",0.714285714285714,1.81298701298701,1.74183156572575,0.0894567818440332,0.476048188514034,0.476048188514034,"LOC126298882/LOC126350022/LOC126334905/LOC126281446/LOC126272393",5,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"Amino acid and nitrogen metabolism","Core metabolism or cross-domain"
"ko04390","Hippo signaling pathway","5/275","7/698",0.714285714285714,1.81298701298701,1.74183156572575,0.0894567818440332,0.476048188514034,0.476048188514034,"LOC126278346/LOC126354850/LOC126335021/LOC126299291/LOC126354218",5,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"Cellular process","Eukaryote/metazoan-compatible"
"ko05161","Hepatitis B","5/275","7/698",0.714285714285714,1.81298701298701,1.74183156572575,0.0894567818440332,0.476048188514034,0.476048188514034,"LOC126278346/LOC126334974/LOC126281608/LOC126281636/LOC126284030",5,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"Other KEGG pathway","Core metabolism or cross-domain"
"ko00051","Fructose and mannose metabolism","7/275","11/698",0.636363636363636,1.61520661157025,1.65711069578998,0.0904287701042335,0.476048188514034,0.476048188514034,"LOC126284898/LOC126281958/LOC126281399/LOC126357545/LOC126355949/LOC126283960/LOC126283957",7,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"Carbohydrate and energy metabolism","Core metabolism or cross-domain"
"ko04068","FoxO signaling pathway","6/275","9/698",0.666666666666667,1.69212121212121,1.6838614551937,0.0913792155824725,0.476048188514034,0.476048188514034,"LOC126272743/LOC126278501/LOC126354850/LOC126297986/LOC126335501/LOC126298299",6,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko00983","Drug metabolism - other enzymes","14/275","26/698",0.538461538461538,1.36671328671329,1.53546964527144,0.0925649255443955,0.476048188514034,0.476048188514034,"LOC126331335/LOC126282396/LOC126354588/LOC126272926/LOC126284573/LOC126341237/LOC126336888/LOC126336625/LOC126336713/LOC126272560/LOC126272831/LOC126281562/LOC126292317/LOC126267788",14,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"Other KEGG pathway","Core metabolism or cross-domain"
"ko05165","Human papillomavirus infection","10/275","18/698",0.555555555555556,1.41010101010101,1.42031668027381,0.120402057358765,0.604810334639376,0.604810334639376,"LOC126354819/LOC126297585/LOC126354850/LOC126335021/LOC126266752/LOC126266832/LOC126281636/LOC126354218/LOC126293286/LOC126281690",10,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"Other KEGG pathway","Core metabolism or cross-domain"
"ko00260","Glycine, serine and threonine metabolism","8/275","14/698",0.571428571428571,1.45038961038961,1.37162970799649,0.136956573852996,0.618252916361206,0.618252916361206,"LOC126293404/LOC126323251/LOC126298221/LOC126350022/LOC126293368/LOC126365930/LOC126325353/LOC126281672",8,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"Amino acid and nitrogen metabolism","Core metabolism or cross-domain"
"ko00480","Glutathione metabolism","12/275","23/698",0.521739130434783,1.32426877470356,1.27417686200607,0.145234536828462,0.618252916361206,0.618252916361206,"LOC126331335/LOC126335505/LOC126282396/LOC126354588/LOC126336695/LOC126336888/LOC126297494/LOC126336713/LOC126278485/LOC126278697/LOC126284198/LOC126336692",12,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"Detoxification and secondary metabolism","Core metabolism or cross-domain"
"ko00140","Steroid hormone biosynthesis","7/275","12/698",0.583333333333333,1.48060606060606,1.35310145346593,0.145759674141229,0.618252916361206,0.618252916361206,"LOC126272926/LOC126341237/LOC126336625/LOC126272560/LOC126272831/LOC126281562/LOC126267788",7,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"Storage, lipid transport, and endocrine nutrition","Core metabolism or cross-domain"
"ko01523","Antifolate resistance","7/275","12/698",0.583333333333333,1.48060606060606,1.35310145346593,0.145759674141229,0.618252916361206,0.618252916361206,"LOC126298974/LOC126297511/LOC126335577/LOC126293737/LOC126284428/LOC126325353/LOC126355148",7,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"Other KEGG pathway","Core metabolism or cross-domain"
"ko04510","Focal adhesion","7/275","12/698",0.583333333333333,1.48060606060606,1.35310145346593,0.145759674141229,0.618252916361206,0.618252916361206,"LOC126354819/LOC126356108/LOC126354850/LOC126266752/LOC126281608/LOC126299291/LOC126293286",7,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"Cellular process","Eukaryote/metazoan-compatible"
"ko00052","Galactose metabolism","6/275","10/698",0.6,1.52290909090909,1.34197530916053,0.154660488714263,0.618252916361206,0.618252916361206,"LOC126291591/LOC126281556/LOC126357545/LOC126283960/LOC126283957/LOC126281492",6,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"Carbohydrate and energy metabolism","Core metabolism or cross-domain"
"ko00071","Fatty acid degradation","6/275","10/698",0.6,1.52290909090909,1.34197530916053,0.154660488714263,0.618252916361206,0.618252916361206,"LOC126336244/LOC126350022/LOC126281954/LOC126281446/LOC126336251/LOC126345263",6,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"Lipid and membrane metabolism","Core metabolism or cross-domain"
"ko04141","Protein processing in endoplasmic reticulum","6/275","10/698",0.6,1.52290909090909,1.34197530916053,0.154660488714263,0.618252916361206,0.618252916361206,"LOC126272911/LOC126267253/LOC126266662/LOC126272984/LOC126267073/LOC126272567",6,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"Cellular process","Eukaryote/metazoan-compatible"
"ko05203","Viral carcinogenesis","6/275","10/698",0.6,1.52290909090909,1.34197530916053,0.154660488714263,0.618252916361206,0.618252916361206,"LOC126297585/LOC126282371/LOC126354850/LOC126281636/LOC126279120/LOC126281690",6,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"Reference disease pathway","Reference disease pathway"
"ko00053","Ascorbate and aldarate metabolism","11/275","21/698",0.523809523809524,1.32952380952381,1.23542010595576,0.156342224631692,0.618252916361206,0.618252916361206,"LOC126350022/LOC126272926/LOC126341237/LOC126336625/LOC126277893/LOC126272560/LOC126272831/LOC126281562/LOC126281446/LOC126267788/LOC126266657",11,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"Carbohydrate and energy metabolism","Core metabolism or cross-domain"
"ko00680","Methane metabolism","5/275","8/698",0.625,1.58636363636364,1.34400235555429,0.163150075150874,0.618252916361206,0.618252916361206,"LOC126284898/LOC126281958/LOC126293368/LOC126281954/LOC126325353",5,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"Other KEGG pathway","Core metabolism or cross-domain"
"ko04145","Phagocytosis","5/275","8/698",0.625,1.58636363636364,1.34400235555429,0.163150075150874,0.618252916361206,0.618252916361206,"LOC126354110/LOC126267179/LOC126299291/LOC126334906/LOC126281570",5,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"Cellular process","Eukaryote/metazoan-compatible"
"ko04213","Longevity regulating pathway - multiple species","5/275","8/698",0.625,1.58636363636364,1.34400235555429,0.163150075150874,0.618252916361206,0.618252916361206,"LOC126297585/LOC126272911/LOC126334929/LOC126266662/LOC126272984",5,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko05110","Vibrio cholerae infection","5/275","8/698",0.625,1.58636363636364,1.34400235555429,0.163150075150874,0.618252916361206,0.618252916361206,"LOC126354110/LOC126297585/LOC126353821/LOC126281608/LOC126299291",5,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"Other KEGG pathway","Core metabolism or cross-domain"
"ko00650","Butanoate metabolism","4/275","6/698",0.666666666666667,1.69212121212121,1.37188368061527,0.169987196722832,0.622326008341214,0.622326008341214,"LOC126268126/LOC126336244/LOC126299549/LOC126336251",4,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"Carbohydrate and energy metabolism","Core metabolism or cross-domain"
"ko04144","Endocytosis","4/275","6/698",0.666666666666667,1.69212121212121,1.37188368061527,0.169987196722832,0.622326008341214,0.622326008341214,"LOC126266662/LOC126334906/LOC126354218/LOC126273149",4,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"Cellular process","Eukaryote/metazoan-compatible"
"ko00561","Glycerolipid metabolism","8/275","15/698",0.533333333333333,1.35369696969697,1.11578153230248,0.196694399580033,0.674380798560113,0.674380798560113,"LOC126356100/LOC126350022/LOC126357545/LOC126281446/LOC126323656/LOC126283960/LOC126283957/LOC126272584",8,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"Lipid and membrane metabolism","Core metabolism or cross-domain"
"ko04151","PI3K-Akt signaling pathway","8/275","15/698",0.533333333333333,1.35369696969697,1.11578153230248,0.196694399580033,0.674380798560113,0.674380798560113,"LOC126322142/LOC126354819/LOC126354850/LOC126282257/LOC126266752/LOC126267042/LOC126281608/LOC126293286",8,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"Cellular process","Eukaryote/metazoan-compatible"
"ko04218","Cellular senescence","8/275","15/698",0.533333333333333,1.35369696969697,1.11578153230248,0.196694399580033,0.674380798560113,0.674380798560113,"LOC126272743/LOC126282371/LOC126354850/LOC126334974/LOC126326589/LOC126281636/LOC126279120/LOC126267118",8,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko05225","Hepatocellular carcinoma","8/275","15/698",0.533333333333333,1.35369696969697,1.11578153230248,0.196694399580033,0.674380798560113,0.674380798560113,"LOC126331335/LOC126335021/LOC126282396/LOC126334974/LOC126336888/LOC126281608/LOC126336713/LOC126299291",8,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"Reference disease pathway","Reference disease pathway"
"ko00230","Purine metabolism","13/275","27/698",0.481481481481481,1.22208754208754,0.948325376077393,0.225688940076828,0.758354354142096,0.758354354142096,"LOC126299364/LOC126335481/LOC126267081/LOC126335359/LOC126354588/LOC126299116/LOC126293737/LOC126335182/LOC126298865/LOC126297490/LOC126291698/LOC126359832/LOC126299365",13,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"Amino acid and nitrogen metabolism","Core metabolism or cross-domain"
"ko00010","Glycolysis / Gluconeogenesis","6/275","11/698",0.545454545454545,1.38446280991736,1.03558287974409,0.231738551046299,0.758354354142096,0.758354354142096,"LOC126284898/LOC126350022/LOC126281958/LOC126272256/LOC126281954/LOC126281446",6,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"Carbohydrate and energy metabolism","Core metabolism or cross-domain"
"ko01524","Platinum drug resistance","6/275","11/698",0.545454545454545,1.38446280991736,1.03558287974409,0.231738551046299,0.758354354142096,0.758354354142096,"LOC126331335/LOC126278346/LOC126282396/LOC126283953/LOC126336888/LOC126336713",6,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"Other KEGG pathway","Core metabolism or cross-domain"
"ko00630","Glyoxylate and dicarboxylate metabolism","5/275","9/698",0.555555555555556,1.41010101010101,0.997734604215763,0.252863649611376,0.758354354142096,0.758354354142096,"LOC126293404/LOC126323251/LOC126365941/LOC126336244/LOC126325353",5,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"Carbohydrate and energy metabolism","Core metabolism or cross-domain"
"ko04310","Wnt signaling pathway","5/275","9/698",0.555555555555556,1.41010101010101,0.997734604215763,0.252863649611376,0.758354354142096,0.758354354142096,"LOC126297585/LOC126354850/LOC126335021/LOC126281608/LOC126271928",5,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"Cellular process","Eukaryote/metazoan-compatible"
"ko04934","Cushing syndrome","8/275","16/698",0.5,1.26909090909091,0.877363134774584,0.264916221054542,0.758354354142096,0.758354354142096,"LOC126297585/LOC126354850/LOC126335021/LOC126334974/LOC126354276/LOC126273185/LOC126299004/LOC126356006",8,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko00511","Other glycan degradation","4/275","7/698",0.571428571428571,1.45038961038961,0.964963557497907,0.277361083227896,0.758354354142096,0.758354354142096,"LOC126336948/LOC126354818/LOC126272931/LOC126336962",4,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"Other KEGG pathway","Core metabolism or cross-domain"
"ko04072","Phospholipase D signaling pathway","4/275","7/698",0.571428571428571,1.45038961038961,0.964963557497907,0.277361083227896,0.758354354142096,0.758354354142096,"LOC126267042/LOC126281608/LOC126354710/LOC126272584",4,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko04150","mTOR signaling pathway","4/275","7/698",0.571428571428571,1.45038961038961,0.964963557497907,0.277361083227896,0.758354354142096,0.758354354142096,"LOC126272370/LOC126354110/LOC126335021/LOC126281608",4,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"Cellular process","Eukaryote/metazoan-compatible"
"ko04215","Apoptosis - multiple species","4/275","7/698",0.571428571428571,1.45038961038961,0.964963557497907,0.277361083227896,0.758354354142096,0.758354354142096,"LOC126278346/LOC126342297/LOC126334657/LOC126281715",4,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko04217","Necroptosis","4/275","7/698",0.571428571428571,1.45038961038961,0.964963557497907,0.277361083227896,0.758354354142096,0.758354354142096,"LOC126282271/LOC126278549/LOC126267118/LOC126281690",4,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko04730","Long-term depression","4/275","7/698",0.571428571428571,1.45038961038961,0.964963557497907,0.277361083227896,0.758354354142096,0.758354354142096,"LOC126355586/LOC126281608/LOC126354276/LOC126356006",4,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"Other KEGG pathway","Core metabolism or cross-domain"
"ko04810","Regulation of actin cytoskeleton","4/275","7/698",0.571428571428571,1.45038961038961,0.964963557497907,0.277361083227896,0.758354354142096,0.758354354142096,"LOC126354819/LOC126356108/LOC126299291/LOC126335682",4,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"Other KEGG pathway","Core metabolism or cross-domain"
"ko04918","Thyroid hormone synthesis","4/275","7/698",0.571428571428571,1.45038961038961,0.964963557497907,0.277361083227896,0.758354354142096,0.758354354142096,"LOC126297585/LOC126267253/LOC126281608/LOC126361668",4,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko05020","Prion disease","4/275","7/698",0.571428571428571,1.45038961038961,0.964963557497907,0.277361083227896,0.758354354142096,0.758354354142096,"LOC126297585/LOC126267253/LOC126266752/LOC126278997",4,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"Reference disease pathway","Reference disease pathway"
"ko05168","Herpes simplex virus 1 infection","4/275","7/698",0.571428571428571,1.45038961038961,0.964963557497907,0.277361083227896,0.758354354142096,0.758354354142096,"LOC126282371/LOC126279120/LOC126349792/LOC126281690",4,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"Other KEGG pathway","Core metabolism or cross-domain"
"ko04210","Apoptosis","7/275","14/698",0.5,1.26909090909091,0.819497334189368,0.289421770857823,0.781438781316122,0.781438781316122,"LOC126278346/LOC126342297/LOC126267179/LOC126364588/LOC126298572/LOC126299291/LOC126281570",7,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko00603","Glycosphingolipid biosynthesis - globo and isoglobo series","3/275","5/698",0.6,1.52290909090909,0.945490412505117,0.306573096468245,0.797828781170372,0.797828781170372,"LOC126354818/LOC126335258/LOC126272931",3,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"Lipid and membrane metabolism","Core metabolism or cross-domain"
"ko00720","Other carbon fixation pathways","3/275","5/698",0.6,1.52290909090909,0.945490412505117,0.306573096468245,0.797828781170372,0.797828781170372,"LOC126335505/LOC126365941/LOC126336244",3,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"Carbohydrate and energy metabolism","Core metabolism or cross-domain"
"ko04961","Endocrine and other factor-regulated calcium reabsorption","3/275","5/698",0.6,1.52290909090909,0.945490412505117,0.306573096468245,0.797828781170372,0.797828781170372,"LOC126297585/LOC126281608/LOC126361668",3,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko00410","beta-Alanine metabolism","6/275","12/698",0.5,1.26909090909091,0.75760030938067,0.31771742795137,0.816987671874951,0.816987671874951,"LOC126268126/LOC126350022/LOC126335256/LOC126281446/LOC126292317/LOC126336251",6,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"Amino acid and nitrogen metabolism","Core metabolism or cross-domain"
"ko04971","Gastric acid secretion","5/275","10/698",0.5,1.26909090909091,0.690585346855904,0.351066810508488,0.892122718468629,0.892122718468629,"LOC126297585/LOC126353821/LOC126281608/LOC126292020/LOC126361668",5,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko00500","Starch and sucrose metabolism","4/275","8/698",0.5,1.26909090909091,0.616782476347396,0.391572091304919,0.95033226653778,0.95033226653778,"LOC126291591/LOC126281556/LOC126355818/LOC126281492",4,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"Other KEGG pathway","Core metabolism or cross-domain"
"ko04371","Apelin signaling pathway","4/275","8/698",0.5,1.26909090909091,0.616782476347396,0.391572091304919,0.95033226653778,0.95033226653778,"LOC126297585/LOC126298299/LOC126266832/LOC126278997",4,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"Cellular process","Eukaryote/metazoan-compatible"
"ko04611","Platelet activation","4/275","8/698",0.5,1.26909090909091,0.616782476347396,0.391572091304919,0.95033226653778,0.95033226653778,"LOC126355586/LOC126297585/LOC126356108/LOC126299291",4,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko04975","Fat digestion and absorption","4/275","8/698",0.5,1.26909090909091,0.616782476347396,0.391572091304919,0.95033226653778,0.95033226653778,"LOC126284686/LOC126336773/LOC126323656/LOC126272584",4,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko01212","Fatty acid metabolism","6/275","13/698",0.461538461538462,1.17146853146853,0.502832535915371,0.40731307560505,0.97755138145212,0.97755138145212,"LOC126336244/LOC126284002/LOC126356371/LOC126336251/LOC126285378/LOC126345263",6,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"Lipid and membrane metabolism","Broad KEGG reference map"
"ko00062","Fatty acid elongation","3/275","6/698",0.5,1.26909090909091,0.533376842550946,0.443158996213658,0.992954262990075,0.992954262990075,"LOC126284002/LOC126299546/LOC126336251",3,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"Lipid and membrane metabolism","Core metabolism or cross-domain"
"ko00360","Phenylalanine metabolism","3/275","6/698",0.5,1.26909090909091,0.533376842550946,0.443158996213658,0.992954262990075,0.992954262990075,"LOC126283954/LOC126336714/LOC126333363",3,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"Amino acid and nitrogen metabolism","Core metabolism or cross-domain"
"ko00565","Ether lipid metabolism","3/275","6/698",0.5,1.26909090909091,0.533376842550946,0.443158996213658,0.992954262990075,0.992954262990075,"LOC126284686/LOC126336773/LOC126272584",3,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"Lipid and membrane metabolism","Core metabolism or cross-domain"
"ko04550","Signaling pathways regulating pluripotency of stem cells","3/275","6/698",0.5,1.26909090909091,0.533376842550946,0.443158996213658,0.992954262990075,0.992954262990075,"LOC126335021/LOC126284788/LOC126298316",3,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"Cellular process","Eukaryote/metazoan-compatible"
"ko04745","Phototransduction - fly","3/275","6/698",0.5,1.26909090909091,0.533376842550946,0.443158996213658,0.992954262990075,0.992954262990075,"LOC126281608/LOC126355884/LOC126299291",3,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"Other KEGG pathway","Core metabolism or cross-domain"
"ko05414","Dilated cardiomyopathy","3/275","6/698",0.5,1.26909090909091,0.533376842550946,0.443158996213658,0.992954262990075,0.992954262990075,"LOC126354819/LOC126297585/LOC126299291",3,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"Other KEGG pathway","Core metabolism or cross-domain"
"ko00310","Lysine degradation","5/275","11/698",0.454545454545455,1.15371900826446,0.414055063698194,0.450507026726979,0.992954262990075,0.992954262990075,"LOC126298275/LOC126336244/LOC126350022/LOC126281446/LOC126336251",5,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"Other KEGG pathway","Core metabolism or cross-domain"
"ko05205","Proteoglycans in cancer","5/275","11/698",0.454545454545455,1.15371900826446,0.414055063698194,0.450507026726979,0.992954262990075,0.992954262990075,"LOC126297585/LOC126335021/LOC126267315/LOC126281608/LOC126299291",5,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"Reference disease pathway","Reference disease pathway"
"ko04972","Pancreatic secretion","6/275","14/698",0.428571428571429,1.08779220779221,0.267364960382246,0.49573155416547,1,1,"LOC126284686/LOC126353821/LOC126281608/LOC126336773/LOC126361668/LOC126323656",6,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko04152","AMPK signaling pathway","4/275","9/698",0.444444444444444,1.12808080808081,0.311607753237829,0.502538844659753,1,1,"LOC126281958/LOC126281636/LOC126356371/LOC126285378",4,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"Cellular process","Eukaryote/metazoan-compatible"
"ko04740","Olfactory transduction","4/275","9/698",0.444444444444444,1.12808080808081,0.311607753237829,0.502538844659753,1,1,"LOC126355586/LOC126297585/LOC126334943/LOC126363150",4,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"Other KEGG pathway","Core metabolism or cross-domain"
"ko05032","Morphine addiction","4/275","9/698",0.444444444444444,1.12808080808081,0.311607753237829,0.502538844659753,1,1,"LOC126297585/LOC126281608/LOC126281810/LOC126355973",4,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"Reference disease pathway","Reference disease pathway"
"ko05222","Small cell lung cancer","4/275","9/698",0.444444444444444,1.12808080808081,0.311607753237829,0.502538844659753,1,1,"LOC126334974/LOC126266752/LOC126291792/LOC126281690",4,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"Reference disease pathway","Reference disease pathway"
"ko00350","Tyrosine metabolism","5/275","12/698",0.416666666666667,1.05757575757576,0.162099165295414,0.545356740138128,1,1,"LOC126283954/LOC126281954/LOC126272715/LOC126336714/LOC126333363",5,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"Amino acid and nitrogen metabolism","Core metabolism or cross-domain"
"ko00590","Arachidonic acid metabolism","5/275","12/698",0.416666666666667,1.05757575757576,0.162099165295414,0.545356740138128,1,1,"LOC126284686/LOC126336695/LOC126336773/LOC126295125/LOC126336692",5,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"Lipid and membrane metabolism","Core metabolism or cross-domain"
"ko04261","Adrenergic signaling in cardiomyocytes","5/275","12/698",0.416666666666667,1.05757575757576,0.162099165295414,0.545356740138128,1,1,"LOC126297585/LOC126353821/LOC126281608/LOC126361668/LOC126354710",5,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko04270","Vascular smooth muscle contraction","5/275","12/698",0.416666666666667,1.05757575757576,0.162099165295414,0.545356740138128,1,1,"LOC126284686/LOC126355586/LOC126297585/LOC126281608/LOC126336773",5,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko04910","Insulin signaling pathway","5/275","12/698",0.416666666666667,1.05757575757576,0.162099165295414,0.545356740138128,1,1,"LOC126297585/LOC126281958/LOC126356371/LOC126281478/LOC126285378",5,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko04612","Antigen processing and presentation","3/275","7/698",0.428571428571429,1.08779220779221,0.188095549270065,0.567507430952979,1,1,"LOC126291966/LOC126266662/LOC126268069",3,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko04916","Melanogenesis","3/275","7/698",0.428571428571429,1.08779220779221,0.188095549270065,0.567507430952979,1,1,"LOC126297585/LOC126335021/LOC126281608",3,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko04512","ECM-receptor interaction","6/275","15/698",0.4,1.01527272727273,0.0481797371727599,0.579180443125191,1,1,"LOC126354819/LOC126281351/LOC126293692/LOC126266752/LOC126354120/LOC126293286",6,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"Cellular process","Eukaryote/metazoan-compatible"
"ko04727","GABAergic synapse","6/275","15/698",0.4,1.01527272727273,0.0481797371727599,0.579180443125191,1,1,"LOC126297585/LOC126284296/LOC126268126/LOC126281608/LOC126281810/LOC126355973",6,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"Other KEGG pathway","Core metabolism or cross-domain"
"ko04919","Thyroid hormone signaling pathway","4/275","10/698",0.4,1.01527272727273,0.0391953845512811,0.603520200760597,1,1,"LOC126297585/LOC126281608/LOC126299291/LOC126361668",4,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko00564","Glycerophospholipid metabolism","5/275","13/698",0.384615384615385,0.976223776223776,-0.0697239242297007,0.631634030471302,1,1,"LOC126284686/LOC126356100/LOC126354225/LOC126336773/LOC126272584",5,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"Lipid and membrane metabolism","Core metabolism or cross-domain"
"ko00510","N-Glycan biosynthesis","2/275","5/698",0.4,1.01527272727273,0.0276151580842941,0.65329114966814,1,1,"LOC126266596/LOC126272567",2,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"Other KEGG pathway","Core metabolism or cross-domain"
"ko00531","Glycosaminoglycan degradation","2/275","5/698",0.4,1.01527272727273,0.0276151580842941,0.65329114966814,1,1,"LOC126354818/LOC126272931",2,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"Other KEGG pathway","Core metabolism or cross-domain"
"ko04062","Chemokine signaling pathway","2/275","5/698",0.4,1.01527272727273,0.0276151580842941,0.65329114966814,1,1,"LOC126297585/LOC126354218",2,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko04140","Autophagy - animal","2/275","5/698",0.4,1.01527272727273,0.0276151580842941,0.65329114966814,1,1,"LOC126297585/LOC126298572",2,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"Cellular process","Eukaryote/metazoan-compatible"
"ko04923","Regulation of lipolysis in adipocytes","2/275","5/698",0.4,1.01527272727273,0.0276151580842941,0.65329114966814,1,1,"LOC126355586/LOC126297585",2,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko04933","AGE-RAGE signaling pathway in diabetic complications","2/275","5/698",0.4,1.01527272727273,0.0276151580842941,0.65329114966814,1,1,"LOC126281608/LOC126278997",2,"KEGG_pathway","All fat body DEGs in heatmap",275,698,"Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
