"gene_id","n_deg_contrasts","comparisons","directions","max_abs_log2FC","min_padj","phase_class","n_context_families","single_context","DEG_context","Description","max_abs_sample_z","sample_with_max_abs_z","sample_deviation_direction","heatmap_row_order"
"LOC126336554",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",6.30524671763836,1.93570085611575e-36,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","uncharacterized LOC126336554",1.86389438802729,"1029","Higher than gene mean",1372
"LOC126335114",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",4.2188963553888,2.65980824101855e-25,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","esterase E4-like",1.94073431580209,"1009","Lower than gene mean",1373
"LOC126335117",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",2.55355056681821,1.32604901604224e-11,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","esterase E4-like",2.11017554899184,"1029","Higher than gene mean",1374
"LOC126267162",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",2.17093937630239,1.65197379749695e-27,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","uncharacterized LOC126267162",1.88284858671273,"1020","Higher than gene mean",1375
"LOC126291884",3,"infection_average_all_diets; infection_diet50; infection_diet83","Average infected; Infected diet 50; Infected diet 83",1.23417128874843,2.30176253052562e-15,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","F-box/LRR-repeat protein 17-like",1.88696792014396,"1029","Higher than gene mean",1376
"LOC126292043",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",3.67612826689551,4.89816469432386e-25,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","uncharacterized LOC126292043",1.67064292549014,"1049","Higher than gene mean",1377
"LOC126292237",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",1.62621227178202,6.8365375608956e-14,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","uncharacterized LOC126292237",2.12779032414752,"1027","Higher than gene mean",1378
"LOC126278259",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",2.62880565861989,1.71475262318177e-15,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","CCAAT/enhancer-binding protein-like",2.31602787755085,"1029","Higher than gene mean",1379
"LOC126298063",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",1.86013235191722,1.72123392909905e-11,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","nuclear factor interleukin-3-regulated protein",2.13617090574536,"1029","Higher than gene mean",1380
"LOC126341434",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",2.00729269610273,3.72939249831945e-12,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","uncharacterized LOC126341434",2.447798094033,"1029","Higher than gene mean",1381
"LOC126355203",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",2.41988187362828,5.53440006251739e-15,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","uncharacterized LOC126355203",2.10320602556377,"1029","Higher than gene mean",1382
"LOC126285413",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",3.22475506699484,1.82851498912301e-19,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","protein I'm not dead yet-like",1.7575814601504,"1027","Higher than gene mean",1383
"LOC126335579",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",2.01873634786346,5.0880140655013e-13,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","ATP-binding cassette sub-family C member 4-like",2.19010839657997,"1027","Higher than gene mean",1384
"LOC126281481",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",1.63000448070322,2.13078008707972e-12,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","mannosyl-oligosaccharide alpha-1,2-mannosidase IA",2.16008023013452,"1015","Higher than gene mean",1385
"LOC126353855",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",1.73426759258355,1.19018907448824e-12,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","NADPH--cytochrome P450 reductase",1.98352903081792,"1015","Higher than gene mean",1386
"LOC126268133",2,"infection_diet33; infection_diet50","Infected diet 33; Infected diet 50",1.02509557314992,7.84964158096527e-06,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase gamma-1",1.79782767208707,"1023","Higher than gene mean",1387
"LOC126281245",3,"infection_average_all_diets; infection_diet33; infection_diet83","Average infected; Infected diet 33; Infected diet 83",1.04883228238694,5.44958178547482e-14,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","cysteine--tRNA ligase, cytoplasmic",2.40569388336358,"1023","Higher than gene mean",1388
"LOC126266728",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",1.61478880608298,9.23193526291945e-14,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","major facilitator superfamily domain-containing protein 12-like",1.8259137006388,"1029","Higher than gene mean",1389
"LOC126278061",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",1.44927108888363,2.83339048061545e-09,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","serine palmitoyltransferase 2-like",2.1921296549747,"1057","Higher than gene mean",1390
"LOC126284817",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",4.88843081730503,8.32929872164535e-19,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","protein lethal(2)essential for life-like",2.66520887200917,"1057","Higher than gene mean",1391
"LOC126284942",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",3.76782393759663,4.02011839532326e-14,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","protein lethal(2)essential for life-like",2.77802919881803,"1057","Higher than gene mean",1392
"LOC126335557",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",1.31880340819509,3.27481094797381e-13,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","cytosolic endo-beta-N-acetylglucosaminidase",2.30584268505792,"1029","Higher than gene mean",1393
"LOC126356066",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",1.1643182872837,9.8227306185801e-15,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","copine-8-like",2.24746349474935,"1029","Higher than gene mean",1394
"LOC126293478",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",3.10577794381285,7.86175684586909e-17,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","natterin-3-like",2.26326888070636,"1027","Higher than gene mean",1395
"LOC126284041",3,"infection_average_all_diets; infection_diet33; infection_diet83","Average infected; Infected diet 33; Infected diet 83",1.10176516904357,3.46603413773881e-10,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","bifunctional heparan sulfate N-deacetylase/N-sulfotransferase",2.99081474916945,"1029","Higher than gene mean",1396
"LOC126331691",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",2.95186827970311,1.20971316141307e-18,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","toll-like receptor 2 type-2",1.79061837345019,"1027","Higher than gene mean",1397
"LOC126334771",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",1.6938104943799,1.11221041048257e-13,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","probable multidrug resistance-associated protein lethal(2)03659",1.96307350251355,"1029","Higher than gene mean",1398
"LOC126335547",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",2.94227197058786,3.91814998674455e-18,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","serpin B6-like",2.6695208936028,"1029","Higher than gene mean",1399
"LOC126276055",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",1.52323734695899,4.14213612080352e-07,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","sodium channel protein Nach-like",2.23513122172165,"1054","Higher than gene mean",1400
"LOC126295227",2,"infection_average_all_diets; infection_diet50","Average infected; Infected diet 50",1.59092567432584,5.13276641768726e-05,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","neprilysin-2-like",3.08123942359396,"1025","Higher than gene mean",1401
"LOC126267002",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",2.24478905576291,5.35170378095258e-09,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","uncharacterized LOC126267002",2.3748684288343,"1029","Higher than gene mean",1402
