"enrichment_context","database","family","comparison","direction","plot_label","DEG_set","term_id","term_name","term_description","ontology_or_theme","pathway_scope","GeneRatio","BgRatio","FoldEnrichment","p.adjust","qvalue","Count","n_listed_genes","DEG_gene_IDs","DEG_gene_names"
"Non-directional enrichment","GO","Diet 50","Diet 50","Not split by direction","Diet 50","Diet 50","GO:0044389","ubiquitin-like protein ligase binding","ubiquitin-like protein ligase binding","MF",NA,"14/375","78/5278",2.52622222222222,0.0337571081144991,0.0337571081144991,14,14,"LOC126278128; LOC126281663; LOC126291991; LOC126292145; LOC126294945; LOC126294949; LOC126294955; LOC126295040; LOC126295087; LOC126295133; LOC126295191; LOC126295425; LOC126297745; LOC126354914","unannotated"
"Non-directional enrichment","GO","Diet 50","Diet 50","Not split by direction","Diet 50","Diet 50","GO:0010942","GO:0010942","GO:0010942",NA,NA,"17/375","105/5278",2.27875555555556,0.0340399386625922,0.0340399386625922,17,17,"LOC126267226; LOC126278128; LOC126281663; LOC126282517; LOC126291991; LOC126292145; LOC126294945; LOC126294949; LOC126294955; LOC126295040; LOC126295087; LOC126295133; LOC126295191; LOC126295425; LOC126326589; LOC126335350; LOC126354602","lok; unannotated; v"
"Non-directional enrichment","GO","Diet 50","Diet 50","Not split by direction","Diet 50","Diet 50","GO:0032787","monocarboxylic acid metabolic process","monocarboxylic acid metabolic process","BP",NA,"16/375","96/5278",2.34577777777778,0.0341750733395484,0.0341750733395484,16,16,"LOC126266748; LOC126281446; LOC126281861; LOC126284002; LOC126295101; LOC126297871; LOC126298001; LOC126298220; LOC126298530; LOC126336122; LOC126336244; LOC126336866; LOC126339036; LOC126355485; LOC126356204; LOC126365957","Aldh; Hex-A; Men; unannotated"
"Non-directional enrichment","GO","Diet 50","Diet 50","Not split by direction","Diet 50","Diet 50","GO:1901617","GO:1901617","GO:1901617",NA,NA,"8/375","31/5278",3.63217204301075,0.0359066880954493,0.0359066880954493,8,8,"LOC126266959; LOC126271955; LOC126292259; LOC126299253; LOC126320178; LOC126333165; LOC126356204; LOC126365745","CYP315A1; Ddc; Th; unannotated"
"Non-directional enrichment","GO","Diet 50","Diet 50","Not split by direction","Diet 50","Diet 50","GO:0043068","positive regulation of programmed cell death","positive regulation of programmed cell death","BP",NA,"16/375","97/5278",2.32159450171821,0.0375477117227882,0.0375477117227882,16,16,"LOC126267226; LOC126278128; LOC126281663; LOC126291991; LOC126292145; LOC126294945; LOC126294949; LOC126294955; LOC126295040; LOC126295087; LOC126295133; LOC126295191; LOC126295425; LOC126326589; LOC126335350; LOC126354602","lok; unannotated"
"Non-directional enrichment","GO","Diet 50","Diet 50","Not split by direction","Diet 50","Diet 50","GO:0000981","DNA-binding transcription factor activity, RNA polymerase II-specific","DNA-binding transcription factor activity, RNA polymerase II-specific","MF",NA,"18/375","116/5278",2.184,0.0386375522774008,0.0386375522774008,18,18,"LOC126267038; LOC126272746; LOC126273272; LOC126273293; LOC126273334; LOC126278501; LOC126278673; LOC126281598; LOC126282030; LOC126284624; LOC126293269; LOC126293357; LOC126297882; LOC126297938; LOC126298063; LOC126298660; LOC126299197; LOC126335350","Abd-A; aop; Eip74EF; Hr39; Rel; unannotated"
"Non-directional enrichment","GO","Diet 50","Diet 50","Not split by direction","Diet 50","Diet 50","GO:0042335","cuticle development","cuticle development","BP",NA,"18/375","116/5278",2.184,0.0386375522774008,0.0386375522774008,18,18,"LOC126266832; LOC126266959; LOC126267997; LOC126271955; LOC126284250; LOC126297581; LOC126299078; LOC126299206; LOC126336597; LOC126336602; LOC126336809; LOC126346580; LOC126346606; LOC126346622; LOC126353855; LOC126354720; LOC126356204; LOC126365745","Alas; ck; Cpr; Ddc; mmy; Ser; Th; unannotated"
"Non-directional enrichment","GO","Diet 50","Diet 50","Not split by direction","Diet 50","Diet 50","GO:0032386","regulation of intracellular transport","regulation of intracellular transport","BP",NA,"13/375","71/5278",2.57705164319249,0.0389929758792788,0.0389929758792788,13,13,"LOC126278128; LOC126281663; LOC126291991; LOC126292145; LOC126294945; LOC126294949; LOC126294955; LOC126295040; LOC126295087; LOC126295133; LOC126295191; LOC126295425; LOC126297692","Rab3; unannotated"
"Non-directional enrichment","GO","Diet 50","Diet 50","Not split by direction","Diet 50","Diet 50","GO:0015171","amino acid transmembrane transporter activity","amino acid transmembrane transporter activity","MF",NA,"9/375","39/5278",3.248,0.0398416992331473,0.0398416992331473,9,9,"LOC126268194; LOC126272718; LOC126278890; LOC126298679; LOC126353931; LOC126354788; LOC126355939; LOC126355940; LOC126356065","unannotated"
"Non-directional enrichment","GO","Diet 50","Diet 50","Not split by direction","Diet 50","Diet 50","GO:0046328","regulation of JNK cascade","regulation of JNK cascade","BP",NA,"14/375","80/5278",2.46306666666667,0.0398416992331473,0.0398416992331473,14,14,"LOC126267343; LOC126278128; LOC126281663; LOC126291991; LOC126292145; LOC126294945; LOC126294949; LOC126294955; LOC126295040; LOC126295087; LOC126295133; LOC126295191; LOC126295425; LOC126354602","unannotated"
"Non-directional enrichment","GO","Diet 50","Diet 50","Not split by direction","Diet 50","Diet 50","GO:0002376","immune system process","immune system process","BP",NA,"26/375","199/5278",1.83890117252931,0.0489148997254432,0.0489148997254432,26,26,"LOC126266672; LOC126266832; LOC126267038; LOC126267163; LOC126267215; LOC126267216; LOC126267343; LOC126267652; LOC126268068; LOC126273334; LOC126277907; LOC126278442; LOC126281165; LOC126282030; LOC126282035; LOC126284030; LOC126285462; LOC126293269; LOC126298648; LOC126299506; LOC126334779; LOC126334929; LOC126335350; LOC126352738; LOC126356154; LOC126365918","4EBP; DOME; dpp; if; mus209; PGRPLA; Pvf1; Rel; Ser; spz; unannotated"
"Non-directional enrichment","GO","Diet 50","Diet 50","Not split by direction","Diet 50","Diet 50","GO:0040003","chitin-based cuticle development","chitin-based cuticle development","BP",NA,"13/375","73/5278",2.50644748858447,0.0489148997254432,0.0489148997254432,13,13,"LOC126266959; LOC126267997; LOC126284250; LOC126297581; LOC126299078; LOC126299206; LOC126336597; LOC126336602; LOC126336809; LOC126346580; LOC126346606; LOC126346622; LOC126354720","Alas; ck; mmy; unannotated"
"Non-directional enrichment","GO","Diet 50","Diet 50","Not split by direction","Diet 50","Diet 50","GO:0032872","regulation of stress-activated MAPK cascade","regulation of stress-activated MAPK cascade","BP",NA,"14/375","82/5278",2.4029918699187,0.0490875799520582,0.0490875799520582,14,14,"LOC126267343; LOC126278128; LOC126281663; LOC126291991; LOC126292145; LOC126294945; LOC126294949; LOC126294955; LOC126295040; LOC126295087; LOC126295133; LOC126295191; LOC126295425; LOC126354602","unannotated"
"Non-directional enrichment","GO","Diet 50","Diet 50","Not split by direction","Diet 50","Diet 50","GO:0070302","regulation of stress-activated protein kinase signaling cascade","regulation of stress-activated protein kinase signaling cascade","BP",NA,"14/375","82/5278",2.4029918699187,0.0490875799520582,0.0490875799520582,14,14,"LOC126267343; LOC126278128; LOC126281663; LOC126291991; LOC126292145; LOC126294945; LOC126294949; LOC126294955; LOC126295040; LOC126295087; LOC126295133; LOC126295191; LOC126295425; LOC126354602","unannotated"
"Non-directional enrichment","GO","Diet 50","Diet 50","Not split by direction","Diet 50","Diet 50","GO:0016491","oxidoreductase activity","oxidoreductase activity","MF",NA,"26/375","201/5278",1.82060364842454,0.054902933739291,0.054902933739291,26,26,"LOC126269416; LOC126270657; LOC126276148; LOC126278180; LOC126281446; LOC126282517; LOC126284662; LOC126293326; LOC126297494; LOC126297871; LOC126299043; LOC126299150; LOC126320178; LOC126323251; LOC126333165; LOC126334959; LOC126335256; LOC126335505; LOC126336122; LOC126336866; LOC126336931; LOC126339036; LOC126339265; LOC126353855; LOC126354904; LOC126365745","Aldh; Cpr; Cyp18a1; Cyp314a1; CYP315A1; Idh; Men; ninaB; Nmdmc; Nos; Sod2; Th; Trx-2; unannotated; v; Zw"
"Non-directional enrichment","GO","Diet 50","Diet 50","Not split by direction","Diet 50","Diet 50","GO:0001745","compound eye morphogenesis","compound eye morphogenesis","BP",NA,"29/375","233/5278",1.75178254649499,0.0553615667968643,0.0553615667968643,29,29,"LOC126266672; LOC126266832; LOC126268712; LOC126272310; LOC126273192; LOC126278128; LOC126278393; LOC126278442; LOC126281598; LOC126281663; LOC126284584; LOC126284624; LOC126291991; LOC126292145; LOC126294945; LOC126294949; LOC126294955; LOC126295040; LOC126295087; LOC126295133; LOC126295191; LOC126295425; LOC126298466; LOC126298660; LOC126335350; LOC126354642; LOC126356122; LOC126357770; LOC126365909","aop; bi; DOME; dpp; emc; Past1; sca; Ser; unannotated"
"Non-directional enrichment","GO","Diet 50","Diet 50","Not split by direction","Diet 50","Diet 50","GO:0005102","signaling receptor binding","signaling receptor binding","MF",NA,"16/375","102/5278",2.2077908496732,0.05689577971777,0.05689577971777,16,16,"LOC126266832; LOC126267038; LOC126276001; LOC126278442; LOC126281165; LOC126282112; LOC126298648; LOC126299332; LOC126329244; LOC126334930; LOC126344570; LOC126346580; LOC126346606; LOC126346622; LOC126354358; LOC126365909","dpp; Gli; ITP; Pvf1; Ser; spz; unannotated"
"Non-directional enrichment","GO","Diet 50","Diet 50","Not split by direction","Diet 50","Diet 50","GO:0005262","calcium channel activity","calcium channel activity","MF",NA,"6/375","20/5278",4.2224,0.05689577971777,0.05689577971777,6,6,"LOC126267806; LOC126272139; LOC126272767; LOC126279309; LOC126336038; LOC126365875","Pain; unannotated"
"Non-directional enrichment","GO","Diet 50","Diet 50","Not split by direction","Diet 50","Diet 50","GO:0006090","pyruvate metabolic process","pyruvate metabolic process","BP",NA,"6/375","20/5278",4.2224,0.05689577971777,0.05689577971777,6,6,"LOC126281446; LOC126297871; LOC126336122; LOC126336244; LOC126336866; LOC126365957","Aldh; Hex-A; Men; unannotated"
"Non-directional enrichment","GO","Diet 50","Diet 50","Not split by direction","Diet 50","Diet 50","GO:1901681","sulfur compound binding","sulfur compound binding","MF",NA,"5/375","14/5278",5.02666666666667,0.0571903675092743,0.0571903675092743,5,5,"LOC126272081; LOC126278442; LOC126281165; LOC126335256; LOC126365865","dpp; Pvf1; Tsp; unannotated"
"Non-directional enrichment","GO","Diet 50","Diet 50","Not split by direction","Diet 50","Diet 50","GO:0050776","regulation of immune response","regulation of immune response","BP",NA,"12/375","67/5278",2.52083582089552,0.0640856566291507,0.0640856566291507,12,12,"LOC126267038; LOC126267163; LOC126273334; LOC126278232; LOC126282030; LOC126285462; LOC126298648; LOC126334930; LOC126335544; LOC126335545; LOC126335547; LOC126352738","Rel; spz; unannotated"
"Non-directional enrichment","GO","Diet 50","Diet 50","Not split by direction","Diet 50","Diet 50","GO:0007423","sensory organ development","sensory organ development","BP",NA,"40/375","359/5278",1.56820798514392,0.0666649420073549,0.0666649420073549,40,40,"LOC126266672; LOC126266832; LOC126267038; LOC126267806; LOC126268712; LOC126272310; LOC126273192; LOC126273334; LOC126278128; LOC126278393; LOC126278442; LOC126279111; LOC126281598; LOC126281663; LOC126284584; LOC126284624; LOC126285239; LOC126291991; LOC126292145; LOC126294945; LOC126294949; LOC126294955; LOC126295040; LOC126295087; LOC126295133; LOC126295191; LOC126295425; LOC126298063; LOC126298466; LOC126298660; LOC126329244; LOC126334511; LOC126334946; LOC126335350; LOC126336809; LOC126354642; LOC126354914; LOC126356122; LOC126357770; LOC126365909","aop; bi; ck; DOME; dpp; emc; Gp150; Past1; sca; Ser; Skp2; unannotated"
"Non-directional enrichment","GO","Diet 50","Diet 50","Not split by direction","Diet 50","Diet 50","GO:0042802","identical protein binding","identical protein binding","MF",NA,"19/375","133/5278",2.01066666666667,0.0666649420073549,0.0666649420073549,19,19,"LOC126273192; LOC126278032; LOC126278128; LOC126278442; LOC126281663; LOC126291991; LOC126292020; LOC126292145; LOC126293672; LOC126294945; LOC126294949; LOC126294955; LOC126295040; LOC126295087; LOC126295133; LOC126295191; LOC126295425; LOC126298648; LOC126298660","CREG; dpp; spz; Syt1; unannotated"
"Non-directional enrichment","GO","Diet 50","Diet 50","Not split by direction","Diet 50","Diet 50","GO:0048749","compound eye development","compound eye development","BP",NA,"34/375","292/5278",1.63883105022831,0.0678189609118904,0.0678189609118904,34,34,"LOC126266672; LOC126266832; LOC126267038; LOC126267806; LOC126268712; LOC126272310; LOC126273192; LOC126273334; LOC126278128; LOC126278393; LOC126278442; LOC126279111; LOC126281598; LOC126281663; LOC126284584; LOC126284624; LOC126291991; LOC126292145; LOC126294945; LOC126294949; LOC126294955; LOC126295040; LOC126295087; LOC126295133; LOC126295191; LOC126295425; LOC126298466; LOC126298660; LOC126334511; LOC126335350; LOC126354642; LOC126356122; LOC126357770; LOC126365909","aop; bi; DOME; dpp; emc; Gp150; Past1; sca; Ser; Skp2; unannotated"
"Non-directional enrichment","GO","Diet 50","Diet 50","Not split by direction","Diet 50","Diet 50","GO:0004553","hydrolase activity, hydrolyzing O-glycosyl compounds","hydrolase activity, hydrolyzing O-glycosyl compounds","MF",NA,"8/375","35/5278",3.21706666666667,0.0685421834214936,0.0685421834214936,8,8,"LOC126267876; LOC126271975; LOC126272362; LOC126278279; LOC126322960; LOC126346580; LOC126346606; LOC126346622","Cda4; LYSC6; unannotated"
"Non-directional enrichment","GO","Diet 50","Diet 50","Not split by direction","Diet 50","Diet 50","GO:0009880","embryonic pattern specification","embryonic pattern specification","BP",NA,"24/375","185/5278",1.8259027027027,0.0692019545024047,0.0692019545024047,24,24,"LOC126266672; LOC126266959; LOC126267038; LOC126273293; LOC126273334; LOC126278128; LOC126278176; LOC126278442; LOC126281663; LOC126291991; LOC126292145; LOC126294945; LOC126294949; LOC126294955; LOC126295040; LOC126295087; LOC126295133; LOC126295191; LOC126295425; LOC126298648; LOC126354218; LOC126354720; LOC126355051; LOC126356271","capu; DOME; dpp; sog; spz; tor; unannotated"
"Non-directional enrichment","GO","Diet 50","Diet 50","Not split by direction","Diet 50","Diet 50","GO:0010259","GO:0010259","GO:0010259",NA,NA,"18/375","124/5278",2.04309677419355,0.0692019545024047,0.0692019545024047,18,18,"LOC126267343; LOC126269416; LOC126278447; LOC126280991; LOC126281598; LOC126282346; LOC126285413; LOC126285462; LOC126295285; LOC126298063; LOC126334929; LOC126334930; LOC126334959; LOC126336122; LOC126336772; LOC126336866; LOC126344496; LOC126365865","4EBP; aop; fwd; Men; Sod2; Trx-2; unannotated"
"Non-directional enrichment","GO","Diet 50","Diet 50","Not split by direction","Diet 50","Diet 50","GO:0042063","gliogenesis","gliogenesis","BP",NA,"10/375","51/5278",2.7597385620915,0.0692019545024047,0.0692019545024047,10,10,"LOC126266832; LOC126273192; LOC126273293; LOC126276001; LOC126278393; LOC126285391; LOC126320757; LOC126337079; LOC126345497; LOC126356122","pck; Sdc; Ser; unannotated"
"Non-directional enrichment","GO","Diet 50","Diet 50","Not split by direction","Diet 50","Diet 50","GO:0051223","regulation of protein transport","regulation of protein transport","BP",NA,"13/375","77/5278",2.37624242424242,0.0692019545024047,0.0692019545024047,13,13,"LOC126278128; LOC126281663; LOC126291991; LOC126292145; LOC126294945; LOC126294949; LOC126294955; LOC126295040; LOC126295087; LOC126295133; LOC126295191; LOC126295425; LOC126334957","unannotated; unc-104"
"Non-directional enrichment","GO","Diet 50","Diet 50","Not split by direction","Diet 50","Diet 50","GO:0015318","GO:0015318","GO:0015318",NA,NA,"27/375","217/5278",1.75122580645161,0.070041543674609,0.070041543674609,27,27,"LOC126267806; LOC126268194; LOC126269352; LOC126272139; LOC126272718; LOC126272767; LOC126278890; LOC126278946; LOC126279309; LOC126282259; LOC126285413; LOC126292020; LOC126297555; LOC126298679; LOC126299550; LOC126324336; LOC126336038; LOC126353931; LOC126354788; LOC126355303; LOC126355939; LOC126355940; LOC126356065; LOC126356316; LOC126358740; LOC126365875; LOC126366011","mfrn; Mvl; Pain; Rdl; unannotated"
"Non-directional enrichment","GO","Diet 50","Diet 50","Not split by direction","Diet 50","Diet 50","GO:0017144","GO:0017144","GO:0017144",NA,NA,"21/375","155/5278",1.90689032258065,0.0703446852340699,0.0703446852340699,21,21,"LOC126266959; LOC126271955; LOC126278279; LOC126278447; LOC126282346; LOC126284548; LOC126299078; LOC126324953; LOC126333165; LOC126335036; LOC126339265; LOC126346580; LOC126346606; LOC126346622; LOC126353887; LOC126354720; LOC126354995; LOC126356204; LOC126356585; LOC126365745; LOC126365957","Cda4; Ddc; Hex-A; mmy; Nos; SamDC; Th; unannotated"
"Non-directional enrichment","GO","Diet 50","Diet 50","Not split by direction","Diet 50","Diet 50","GO:0043408","regulation of MAPK cascade","regulation of MAPK cascade","BP",NA,"17/375","115/5278",2.08060289855072,0.0703446852340699,0.0703446852340699,17,17,"LOC126267343; LOC126272858; LOC126278128; LOC126278442; LOC126281663; LOC126282035; LOC126291991; LOC126292145; LOC126294945; LOC126294949; LOC126294955; LOC126295040; LOC126295087; LOC126295133; LOC126295191; LOC126295425; LOC126354602","dpp; unannotated"
